"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2018,9,135357685
2018,6,135357721
2018,6,135357720
2018,9,135363324
2018,6,135357793
2018,9,135363447
2018,9,135354673
2018,6,135358027
2018,6,135358025
2018,10,135363799
2018,9,135363850
2018,6,135364641
2018,9,135364656
2018,6,135358746
2018,6,135355876
2018,6,135364882
2018,9,135358973
2018,9,135364988
2018,9,135356016
2018,6,135359073
2018,9,135359088
2018,6,135359105
2018,9,135356053
2018,6,135365150
2018,6,135359203
2018,9,135356137
2018,6,135359216
2018,6,135359331
2018,9,135365278
2018,6,135366279
2018,9,135359504
2018,9,135359529
2018,9,135365499
2018,9,135359656
2018,6,135365601
2018,8,135365639
2018,9,135365660
2018,6,135365882
2018,6,135366749
2018,9,135366794
2018,9,135366823
2018,6,135360198
2018,9,135360212
2018,2,135366105
2018,6,135366107
2018,6,135366959
2018,6,135366126
2018,1,135367029
2018,6,135367034
2018,6,135371253
2018,6,135367122
2018,6,135371299
2018,6,135371346
2018,6,135367179
2018,8,135367179
2018,6,135371359
2018,9,135360526
2018,9,135371388
2018,6,135371418
2018,9,135360559
2018,9,135367247
2018,6,135371448
2018,9,135367282
2018,9,135367294
2018,6,135367310
2018,6,135360665
2018,6,135360692
2018,9,135360698
2018,9,135360754
2018,6,135360774
2018,3,135367452
2018,6,135371681
2018,6,135371715
2018,6,135376146
2018,9,135376250
2018,9,135372184
2018,9,135372219
2018,9,135376314
2018,9,135376353
2018,6,135372275
2018,9,135376363
2018,3,135367982
2018,9,135372375
2018,9,135372401
2018,9,135372431
2018,9,135372440
2018,8,135372460
2018,9,135376525
2018,6,135376593
2018,9,135376672
2018,9,135368216
2018,9,135376686
2018,9,135376691
2018,6,135376694
2018,9,135372663
2018,9,135376727
2018,6,135372698
2018,6,135368303
2018,8,135368303
2018,9,135368392
2018,9,135372895
2018,9,135376908
2018,9,135372937
2018,3,135372952
2018,6,135372959
2018,9,135372958
2018,9,135373050
2018,9,135368546
2018,9,135373175
2018,8,135373208
2018,9,135373211
2018,6,135368689
2018,9,135377189
2018,9,135373272
2018,6,135377216
2018,8,135377216
2018,9,135377213
2018,9,135373381
2018,9,135368838
2018,9,135373545
2018,6,135377568
2018,9,135369108
2018,9,135373822
2018,3,135377674
2018,9,135373899
2018,9,135369224
2018,9,135377773
2018,9,135377785
2018,9,135369349
2018,9,135369361
2018,1,135377887
2018,9,135377891
2018,9,135369528
2018,9,135369531
2018,9,135369535
2018,9,135369542
2018,9,135369562
2018,9,135369563
2018,9,135369568
2018,9,135369578
2018,9,135369580
2018,9,135369611
2018,9,135369613
2018,9,135369617
2018,9,135369631
2018,9,135369641
2018,9,135369685
2018,9,135369707
2018,9,135369710
2018,5,135369716
2018,9,135369727
2018,9,135369732
2018,6,134363565
2018,9,134363573
2018,9,134363621
2018,9,134367145
2018,9,134367175
2018,6,134360982
2018,6,134363785
2018,6,134360987
2018,6,134367184
2018,9,134367216
2018,9,134361099
2018,9,134361122
2018,9,134363980
2018,9,134367309
2018,9,134371154
2018,6,134371222
2018,6,134367390
2018,6,134371267
2018,6,134367444
2018,6,134371323
2018,6,134371325
2018,6,134364256
2018,6,134364294
2018,6,134364313
2018,9,134364413
2018,9,134371552
2018,6,134364545
2018,6,134364556
2018,6,134365008
2018,6,134368062
2018,6,134372108
2018,6,134365386
2018,6,134365452
2018,3,134368466
2018,6,134368478
2018,6,134372488
2018,6,134365710
2018,6,134365719
2018,6,134372584
2018,6,134372679
2018,6,134365835
2018,1,134372769
2018,6,134368826
2018,6,134365985
2018,6,134372995
2018,6,134366107
2018,6,135300420
2018,6,135305991
