"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2018,6,131908790
2018,7,131916835
2018,6,131911786
2018,6,131911800
2018,6,131916937
2018,6,131911932
2018,1,131909032
2018,6,131912366
2018,10,132390899
2018,9,137061729
2018,6,131911577
2018,7,132385240
2018,3,137061494
2018,6,137061493
2018,3,137061657
2018,5,137066833
2018,3,131908774
2018,6,131916809
2018,6,131911709
2018,4,131916877
2018,4,131911780
2018,7,131911780
2018,6,131916917
2018,6,131909061
2018,6,131917164
2018,3,131917177
2018,6,131912097
2018,9,131909144
2018,9,131912148
2018,9,131912175
2018,9,131917352
2018,9,131917417
2018,6,131917491
2018,6,131912431
2018,6,131916995
2018,6,131916997
2018,3,131908993
2018,9,131912190
2018,9,131917369
2018,9,131917377
2018,6,131909246
2018,6,131912309
2018,9,131909284
2018,8,131917577
2018,6,131917581
2018,2,138186135
2018,6,138180686
2018,9,138191562
2018,3,138191147
2018,6,138192104
2018,9,138192107
2018,2,138192353
2018,6,138180699
2018,6,137066309
2018,6,137061330
2018,6,137057040
2018,5,131916722
2018,3,131916801
2018,6,131908794
2018,6,131908799
2018,6,131911789
2018,1,131911839
2018,9,138181049
2018,9,131917310
2018,6,131911705
2018,1,131911710
2018,6,131916824
2018,6,131908978
2018,6,131917053
2018,9,131917249
2018,6,131909170
2018,6,131917404
2018,6,131917604
2018,8,132385337
2018,6,132390386
2018,9,132385533
2018,6,137061331
2018,6,137061724
2018,9,137066819
2018,6,131908809
2018,9,131908831
2018,6,131911745
2018,6,131908839
2018,6,131908911
2018,6,131908954
2018,6,131912038
2018,9,131912086
2018,9,131912174
2018,6,131909178
2018,9,131917330
2018,9,131912210
2018,9,131909242
2018,6,131917450
2018,6,131917449
2018,6,131912429
2018,7,131912429
2018,6,121207204
2018,6,121207347
2018,9,121207932
2018,6,121207940
2018,9,121207966
2018,6,121208007
2018,8,121208033
2018,6,121208091
2018,6,121208265
2018,9,121208298
2018,9,121208361
2018,6,121208393
2018,6,121208462
2018,6,121208604
2018,6,121208793
2018,6,121208810
2018,6,121208828
2018,9,125704897
2018,9,125711986
2018,6,125712038
2018,9,125708825
2018,6,125712184
2018,6,125712354
2018,9,125712469
2018,9,125709145
2018,9,125712521
2018,1,125709162
2018,6,125705455
2018,6,125712572
2018,9,125712658
2018,8,125709358
2018,9,125705648
2018,9,125712806
2018,6,125713188
2018,6,132392186
2018,6,132390463
2018,9,132390534
2018,6,132392459
2018,8,132392459
2018,6,132390908
2018,7,132390908
2018,6,121208000
2018,1,121208374
2018,9,121208324
2018,9,121208339
2018,9,121208470
2018,9,121208574
2018,6,121207707
2018,6,121207719
2018,9,121207903
2018,6,121208623
2018,3,121208762
2018,6,121208762
2018,6,121208763
2018,6,121206611
2018,6,121208448
2018,9,121208620
2018,3,123012033
2018,9,123012041
2018,12,123008121
2018,6,123012265
2018,6,123016937
2018,6,123012501
2018,8,123012501
2018,6,123012500
2018,8,123012500
2018,9,123008533
2018,6,123008540
2018,6,123008542
2018,6,123012681
2018,3,121646217
2018,3,121646266
2018,6,121646620
2018,6,121646618
2018,1,121647408
2018,6,121649337
2018,6,121650203
2018,6,121650197
2018,6,121650734
2018,8,121650732
2018,9,121650946
2018,9,121650949
2018,6,121651956
2018,8,121651956
