"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2018,8150,102018724,8389284,"N",21-DEC-18,20-SEP-18,"",13,6,,0,"C","F",29389758
2018,8150,112116515,8389113,"N",14-JUN-19,21-AUG-18,"",0,6,,0,"C","F",48292198
2018,8150,107512915,8718637,"N",28-MAR-19,20-OCT-18,"",5,6,,0,"C","F",39979912
2018,8150,112116508,8718637,"N",14-JUN-19,09-OCT-18,"",15,6,,0,"C","F",48292183
2018,8150,112116510,8771057,"N",14-JUN-19,15-NOV-18,"",9,2,18-JAN-19,0,"C","F",48292192
2018,8150,112116529,8766725,"N",14-JUN-19,17-DEC-18,"",12,6,,0,"C","F",48288409
2018,8150,107512907,8389284,"N",28-MAR-19,20-SEP-18,"",18,6,,0,"C","F",39979906
2018,8150,107507673,8718637,"N",28-MAR-19,19-OCT-18,"",6,6,,0,"C","F",39988991
2018,8150,107512913,8718637,"",28-MAR-19,03-OCT-18,"",12,2,12-OCT-18,0,"C","F",39985228
2018,8150,107507677,8718637,"N",28-MAR-19,14-OCT-18,"",9,6,,0,"C","F",39988994
2018,8150,112121621,8718637,"N",14-JUN-19,29-OCT-18,"",9,6,,0,"C","F",48288386
2018,8150,102021922,8389284,"",21-DEC-18,20-SEP-18,"",9,6,,0,"C","F",29389759
2018,8150,102005837,8388300,"N",21-DEC-18,02-MAY-18,"",13,6,,0,"C","F",29372105
2018,8150,102008606,8389112,"",21-DEC-18,08-JUN-18,"",11,6,,0,"C","F",29364398
2018,8150,102005883,8061636,"",21-DEC-18,23-JAN-18,"R",14,2,24-MAY-18,0,"C","F",29372164
2018,8150,102005894,8388299,"N",21-DEC-18,23-JUL-18,"",6,6,,0,"C","F",29367185
2018,8150,102005900,8389112,"N",21-DEC-18,14-JUN-18,"",12,6,,0,"C","F",29364446
2018,8150,102005910,8061636,"N",21-DEC-18,29-JAN-18,"",17,6,,0,"C","F",29367208
2018,8150,98442247,8061638,"",20-AUG-18,09-MAR-18,"",7,4,10-MAR-18,0,"C","F",22218200
2018,8150,98442291,8061639,"N",20-AUG-18,22-APR-18,"",10,6,,0,"C","F",22218258
2018,8150,98442276,8061638,"",20-AUG-18,17-MAR-18,"",20,6,,0,"C","F",22218241
2018,8150,98442328,8061638,"",20-AUG-18,30-MAR-18,"",14,6,,0,"C","F",22218309
2018,8150,107916363,8771057,"",01-APR-19,20-NOV-18,"",12,4,25-NOV-18,0,"C","F",40764983
2018,8150,107905729,8771057,"",01-APR-19,21-NOV-18,"",20,6,,0,"C","F",40766616
2018,8150,107916365,8771057,"",01-APR-19,29-NOV-18,"",11,6,,0,"C","F",40766621
2018,8150,107914859,8061638,"",01-APR-19,08-MAR-18,"",15,6,,0,"C","F",40764963
2018,8150,107914866,8771057,"",01-APR-19,10-NOV-18,"R",19,6,,0,"C","F",40749208
2018,8150,107916360,8771057,"",01-APR-19,12-NOV-18,"",10,6,,0,"C","F",40766612
2018,8150,107905732,8766725,"",01-APR-19,15-DEC-18,"",13,6,,0,"C","F",40764989
2018,8150,107905733,8766725,"N",01-APR-19,02-DEC-18,"",17,6,,0,"C","F",40766622
2018,8150,107914869,8771057,"N",01-APR-19,09-NOV-18,"R",5,6,,0,"C","F",40766605
2018,8150,107914880,8766725,"N",01-APR-19,12-DEC-18,"",15,6,,0,"C","F",40764988
2018,8150,107905721,8389284,"N",01-APR-19,11-SEP-18,"",15,6,,0,"C","F",40749202
2018,8150,107914878,8766725,"",01-APR-19,04-DEC-18,"",11,4,05-DEC-18,0,"C","F",40749211
2018,8150,107905739,8766725,"",01-APR-19,15-DEC-18,"",17,6,,0,"C","F",40749215
