"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,91070569,86415403,2,5,6,6,,5,28,"F",1,2,"U",,
2016,91073544,86428472,1,5,6,6,,5,33,"F",1,2,"U",,
2016,91089164,83388367,1,8,,,,,,"",,,"",,
2016,91089942,87444806,1,8,,,,,,"",,,"",,
2016,91089943,87444807,1,8,,,,,,"",,,"",,
2016,91089944,87444808,1,8,,,,,,"",,,"",,
2016,91089953,87444814,1,8,,,,,,"",,,"",,
2016,91089954,87444815,1,8,,,,,,"",,,"",,
2016,91089958,85821796,1,8,,,,,,"",,,"",,
2016,91089963,85821801,1,8,,,,,,"",,,"",,
2016,91089965,85821803,1,8,,,,,,"",,,"",,
2016,91089973,85821811,1,8,,,,,,"",,,"",,
2016,91090705,86464782,1,8,,,,,,"",,,"",,
2016,91090732,86464808,1,8,,,,,,"",,,"",,
2016,91090737,86464813,1,8,,,,,,"",,,"",,
2016,91090740,86464816,1,8,,,,,,"",,,"",,
2016,91090741,86464817,1,8,,,,,,"",,,"",,
2016,91091496,86468952,1,8,,,,,,"",,,"",,
2016,91091498,86468954,1,8,,,,,,"",,,"",,
2016,91091500,86468956,1,8,,,,,,"",,,"",,
2016,91091504,86468960,1,8,,,,,,"",,,"",,
2016,91091505,86468961,1,8,,,,,,"",,,"",,
2016,91091530,87880613,1,8,,,,,,"",,,"",,
2016,91091532,87880615,1,8,,,,,,"",,,"",,
2016,91091533,87880616,1,8,,,,,,"",,,"",,
2016,91091534,87880617,1,8,,,,,,"",,,"",,
2016,91086794,83333806,1,8,,,,,,"",,,"",,
2016,91086802,83333813,1,8,,,,,,"",,,"",,
2016,91086803,83333814,1,8,,,,,,"",,,"",,
2016,91086805,83333816,1,8,,,,,,"",,,"",,
2016,91086815,83333826,3,8,,,,,,"",,,"",,
2016,91087512,83680015,1,8,,,,,,"",,,"",,
2016,91087520,83680021,1,8,,,,,,"",,,"",,
2016,91087525,83680025,2,8,,,,,,"",,,"",,
2016,91087526,83680026,1,8,,,,,,"",,,"",,
2016,91087527,83680027,1,8,,,,,,"",,,"",,
2016,91087531,83680031,1,8,,,,,,"",,,"",,
2016,91087533,83680033,1,8,,,,,,"",,,"",,
2016,91087534,83680034,1,8,,,,,,"",,,"",,
2016,91087538,83680038,1,8,,,,,,"",,,"",,
2016,91087541,83680040,2,8,,,,,,"",,,"",,
2016,91087542,83680041,1,8,,,,,,"",,,"",,
2016,91087544,83680043,1,8,,,,,,"",,,"",,
2016,91087545,83680044,1,8,,,,,,"",,,"",,
2016,91087549,83680048,1,8,,,,,,"",,,"",,
2016,91087550,83680049,1,8,,,,,,"",,,"",,
2016,91087554,83680051,1,8,,,,,,"",,,"",,
2016,91089731,86953154,1,8,,,,,,"",,,"",,
2016,91089732,86953155,1,8,,,,,,"",,,"",,
2016,91089733,86953156,1,8,,,,,,"",,,"",,
2016,91089736,86953158,1,8,,,,,,"",,,"",,
2016,91089739,86953161,1,8,,,,,,"",,,"",,
2016,91089741,86953163,1,8,,,,,,"",,,"",,
2016,91089742,86953164,1,8,,,,,,"",,,"",,
2016,91089748,86953170,1,8,,,,,,"",,,"",,
2016,91089749,86953171,1,8,,,,,,"",,,"",,
2016,91089757,86953178,1,8,,,,,,"",,,"",,
2016,91089759,86953180,1,8,,,,,,"",,,"",,
2016,91089761,86953184,1,8,,,,,,"",,,"",,
2016,91089766,86953189,1,8,,,,,,"",,,"",,
2016,91089775,86953198,1,8,,,,,,"",,,"",,
2016,91089776,86953199,1,8,,,,,,"",,,"",,
2016,91090522,86463743,1,8,,,,,,"",,,"",,
