"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2016,4,112123327
2016,4,112123333
2016,4,112123335
2016,4,112123736
2016,4,112123735
2016,4,112123737
2016,4,112123770
2016,4,112124165
2016,4,117706937
2016,4,117707006
2016,3,117706969
2016,3,117706966
2016,4,117707935
2016,4,109057338
2016,4,109057339
2016,4,109057341
2016,4,109057342
2016,4,109057344
2016,4,109057345
2016,4,109057346
2016,4,109057348
2016,4,109057349
2016,4,109057351
2016,4,109057352
2016,4,109057353
2016,4,109057356
2016,4,109057357
2016,4,109057358
2016,4,109057359
2016,4,109057360
2016,4,109057361
2016,4,109057362
2016,4,109057363
2016,4,109057364
2016,4,109057365
2016,4,109057366
2016,4,109057367
2016,4,109057368
2016,4,109057369
2016,4,109057370
2016,4,109057371
2016,4,109057372
2016,4,109057373
2016,4,109057375
2016,4,109057376
2016,4,109057377
2016,4,109057378
2016,4,109057380
2016,4,109057381
2016,4,109057382
2016,1,109057383
2016,4,109057385
2016,4,109057386
2016,4,109057387
2016,4,109057388
2016,4,109057390
2016,4,109057391
2016,1,109057392
2016,4,109057394
2016,4,109057395
2016,4,109057396
2016,4,109057397
2016,4,109057398
2016,4,109057399
2016,4,109057400
2016,4,109057401
2016,4,109057402
2016,4,109057403
2016,4,109057405
2016,4,109058447
2016,4,109058448
2016,4,109058449
2016,4,109058450
2016,4,109058451
2016,4,109058452
2016,4,109058453
2016,4,109058454
2016,4,109058455
2016,4,109058456
2016,4,109058457
2016,4,109058458
2016,4,109058459
2016,4,109058460
2016,4,109058463
2016,4,109058464
2016,4,109058465
2016,4,109058470
2016,4,109058471
2016,4,109058472
2016,1,109058473
2016,4,109058474
2016,4,109058475
2016,4,109058476
2016,4,109058478
2016,4,109058479
2016,4,109058484
2016,4,109058485
2016,4,109058486
2016,4,109058488
2016,4,109058489
2016,4,109058490
2016,4,109058491
2016,4,109058493
2016,4,109058496
2016,4,109058497
2016,4,109058498
2016,4,109058500
2016,4,109058501
2016,4,109058508
2016,4,109058510
2016,4,109058511
2016,4,109058513
2016,4,109058514
2016,4,109150941
2016,4,109150942
2016,4,109150943
2016,4,109150946
2016,4,109150949
2016,4,109150950
2016,4,109150951
2016,4,109150954
2016,4,109150955
2016,4,109150957
2016,4,109150958
2016,4,109150960
2016,4,109150961
2016,4,109150962
2016,4,109150963
2016,4,109150964
2016,4,109150965
2016,4,109150966
2016,4,109150967
2016,4,109150968
2016,4,109150969
2016,4,109150974
2016,4,109150975
2016,4,109150977
2016,4,109150978
2016,4,109150979
2016,4,109150980
2016,4,109150981
2016,4,109150982
2016,4,109150983
2016,4,109150984
2016,4,109150986
2016,4,109150987
2016,4,109150988
2016,4,109150989
2016,4,109150990
2016,4,109150991
2016,4,109150992
2016,4,109150993
2016,4,109150994
2016,4,109150995
2016,4,109150996
2016,4,109150997
2016,4,109150998
2016,4,109150999
2016,4,109151000
2016,4,109151001
2016,4,109151002
2016,4,109151003
2016,4,109151004
2016,4,109151005
2016,4,109151006
2016,4,109151007
2016,4,109151008
2016,1,109152047
2016,1,109152048
2016,4,109152052
2016,4,109152053
2016,4,109152054
2016,4,109152056
2016,4,109152057
2016,4,109152058
2016,4,109152059
2016,4,109152060
2016,4,109152061
2016,4,109152062
2016,4,109152063
2016,4,109152065
2016,4,109152066
2016,4,109152067
2016,4,109152069
2016,4,109152071
2016,4,109152072
2016,4,109152073
2016,4,109152079
2016,4,109152080
2016,4,109152081
2016,4,109152084
2016,4,109152085
2016,4,109151009
2016,4,109151010
2016,4,109151011
2016,4,109151013
2016,4,109151014
2016,4,109151015
2016,4,109151016
2016,4,109151017
2016,4,109151018
2016,4,109151019
2016,4,109151020
2016,4,109151022
2016,4,109151023
2016,4,109151024
2016,4,109151025
2016,4,109151027
2016,4,109151028
2016,4,109151031
2016,4,109151032
2016,4,109151033
2016,4,109151034
2016,4,109151035
2016,4,109151036
2016,4,109151037
2016,4,109151038
2016,1,109151044
2016,1,109151045
2016,4,109151046
2016,4,109151047
2016,4,109151048
2016,4,109151049
2016,4,109151050
2016,4,109151052
2016,4,109151053
2016,4,109151054
2016,4,109151055
2016,4,109151056
2016,4,109151488
2016,4,109151489
2016,4,109151490
2016,1,109151491
2016,4,109151494
2016,4,109151495
2016,1,109151496
2016,4,109151497
2016,4,109151498
2016,4,109151499
2016,4,109151500
2016,4,109151503
2016,4,109151504
2016,4,109151505
2016,4,109151506
2016,4,109151507
2016,4,109151513
2016,4,109151514
2016,4,109151515
2016,4,109151516
2016,4,109151517
2016,4,109151518
2016,4,109151519
2016,4,109151521
2016,4,109151522
2016,4,109151523
2016,4,109151524
2016,4,109151525
2016,4,109151526
2016,4,109151527
2016,4,109151528
2016,4,109151529
2016,4,109151530
2016,4,109151531
2016,4,109151532
2016,4,109151533
2016,4,109151534
2016,4,109151535
2016,4,109151536
2016,4,109151537
2016,4,109151538
2016,4,109151539
2016,4,109151540
2016,4,109151541
2016,4,109151542
2016,4,109151543
2016,4,109151544
2016,4,109151545
2016,4,109151546
2016,4,109151547
2016,4,109151548
2016,4,109151549
2016,4,109151552
2016,4,109151553
2016,4,109151554
2016,4,109151555
2016,4,109151556
2016,4,109151557
2016,4,109151558
2016,4,109151559
2016,4,109151560
2016,4,109151561
2016,4,109151562
2016,4,109151563
2016,4,109151564
2016,4,109151569
2016,4,109151570
2016,4,109151571
2016,4,109151572
2016,4,109151578
2016,4,109151579
2016,4,109151580
2016,4,109151581
2016,4,109151582
2016,4,109151584
2016,4,109151585
2016,4,109151586
2016,4,109151587
2016,4,109151588
2016,4,109151589
2016,4,109151592
2016,4,109151593
2016,4,109151595
2016,4,109151596
2016,4,109151597
2016,4,109151598
2016,4,109151599
2016,4,109151600
2016,4,109151601
2016,4,109151602
2016,4,109151603
2016,4,109151604
2016,4,109151605
2016,4,109151606
2016,4,109151609
2016,4,109151610
