property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
26868392,4,100,2004-01-24 00:00:00,26871199
26868393,4,100,,26871200
26868394,13,400,,26871201
26868395,21,1,,26871202
26862944,63,1,,26864456
26861924,24,5000,,26860852
26868396,29,1,,26871203
26863119,38,200,,26865317
26868647,3,1400,,26872139
26863338,38,1,,26865994
26862945,16,1700,,26864457
26861925,3,500,,26860853
26861926,63,1,,26860854
26863120,20,80,,26865318
26868648,8,32,,26872140
26863339,15,800,,26865995
26868649,63,1,,26872141
26863121,29,1,,26865319
26868397,21,1,,26871204
26863340,7,1,,26866222
26863341,68,,,26866223
26864041,63,1,,26864186
26862946,63,1,,26864458
26862947,3,1,,26864459
26861912,27,400,,26860840
26861913,63,40,,26860841
26862937,36,900,,26864449
26863332,36,207,,26865988
26861914,38,1,,26860842
26861915,6,1,,26860843
26861916,16,1,,26860844
26861917,25,1,,26860845
26861918,16,600,,26860846
26868383,3,15000,2004-01-22 00:00:00,26871190
26863116,63,1,,26865314
26868643,63,1,,26872135
26863333,29,1,,26865989
26863334,3,10000,2004-01-23 00:00:00,26865990
26863335,3,10000,,26865991
26862938,27,100,,26864450
26868384,8,22,,26871191
26868644,63,1,,26872136
26863336,27,600,,26865992
26863117,20,1,,26865315
26861919,63,1,,26860847
26868385,63,1,,26871192
26862939,21,1,,26864451
26861920,4,100,2004-01-24 00:00:00,26860848
26861921,4,100,,26860849
26868386,20,1,,26871193
26863337,29,1,,26865993
26863118,29,1,,26865316
26868387,3,25000,2004-01-24 00:00:00,26871194
26868388,3,25000,,26871195
26868645,29,1,,26872137
26868646,4,1,,26872138
26862940,63,1,,26864452
26868389,24,300,,26871196
26861922,36,2220,,26860850
26861923,68,,,26860851
26868390,24,700,,26871197
26862941,3,18000,2004-01-24 00:00:00,26864453
26862942,3,18000,,26864454
26862943,38,1,,26864455
26868391,8,13,,26871198
26868404,68,,,26871211
26864046,36,3147,,26864191
26862958,21,1,,26864470
26862959,21,1,,26864471
26868405,21,1,,26871212
26864047,4,170,,26864192
26863128,21,1,,26865326
26863129,21,1,,26865327
26861935,36,450,,26860863
26862960,27,100,,26864472
26861936,3,10000,,26860864
26868653,8,20,,26867296
26863130,29,1,,26865328
26864048,63,25,,26864193
26861937,3,1,,26860865
26862961,63,1,,26864473
26861938,21,1,,26860866
26868654,3,1,2004-01-30 00:00:00,26867297
26868655,3,1,,26867298
26868656,11,1,,26867299
26862962,16,500,,26864474
26862963,26,2195,,26864475
26862964,27,500,,26864706
26862965,63,1,,26864707
26868406,10,0,,26871213
26863131,8,16,,26865329
26868407,38,1,,26871214
26868196,21,1,,26870318
26868657,68,,,26867300
26864049,63,1,,26864194
26861201,38,1,,26861574
26861202,38,1,,26861575
26867660,38,1,,26868184
26863287,20,200,,26865943
26861856,21,1,,26860557
26861857,21,1,,26860558
26861858,63,1,,26860559
26868339,63,600,,26870919
26861859,8,5,,26860560
26863288,10,0,,26865944
26861205,20,55,,26861578
26861862,13,250,,26860563
26861863,26,1250,,26860564
26861864,27,590,,26860565
26861865,63,40,,26860566
26861203,63,300,,26861576
26862188,63,1,,26861806
26862371,26,1,,26857861
26862189,11,1,,26861807
26868340,63,1,,26870920
26862190,17,1400,,26861808
26862191,20,91,,26861809
26861860,20,240,,26860561
26862372,24,3800,,26857862
26861861,63,1,,26860562
26861204,63,1,,26861577
26868341,16,40,,26870921
26868342,63,10,,26870922
26861866,3,1,2004-01-03 00:00:00,26860567
26861867,3,1,,26860568
26862192,10,0,,26861810
26862193,11,1,,26861811
26862194,8,5,,26861812
26861206,20,100,,26861579
26863289,63,1,,26865945
26862373,68,,,26857863
26868343,68,,,26870923
26861868,16,10,,26860569
26862195,63,1,,26861813
26863290,19,53,,26865946
26862374,3,10000,2004-01-05 00:00:00,26857864
26862375,20,2800,2004-01-05 00:00:00,26857865
26863067,3,10000,,26865037
26863068,20,2800,,26865038
26863069,63,1,,26865039
26861207,26,30,,26861580
26863291,26,350,,26865947
26868344,16,240,,26870924
26863292,16,5,,26865948
26863293,26,3,,26865949
26863294,27,1,,26865950
26861208,21,1,,26861581
26861209,68,,,26861582
26861869,36,391,,26860570
26863070,63,1,,26865040
26868345,10,0,,26870925
26863071,10,0,,26865041
26863072,11,1,,26865042
26863073,3,12000,2004-01-06 00:00:00,26865043
26863074,3,12000,,26865044
26863295,16,50,,26865951
26863296,10,0,,26865952
26861870,63,1,,26860571
26863297,10,0,,26865953
26861210,63,1,,26861583
26863075,16,1500,,26865045
26861871,63,1,,26860572
26863298,28,100,,26865954
26861211,8,26,,26861584
26862196,68,,,26861814
26861872,63,50,,26860573
26861873,63,250,,26860574
26868346,8,14,,26870926
26868347,10,0,,26870927
26868348,11,1,,26871155
26861212,27,150,,26861585
26861213,36,15,,26861586
26861214,38,125,,26861587
26862197,27,5,,26861815
26861874,17,125,,26860575
26861875,27,200,,26860576
26868349,28,1000,,26871156
26863076,68,,,26865046
26861876,26,150,,26860577
26862198,8,2,,26861816
26868350,4,150,,26871157
26863077,8,57,,26865047
26868351,20,120,,26871158
26868352,25,1,,26871159
26863078,38,1,,26865048
26863299,63,1,,26865955
26861877,24,1500,,26860578
26863079,38,710,,26865049
26861215,38,1,,26861588
26863080,36,100,,26865050
26863331,3,1,,26865987
26862934,63,1,,26864446
26862935,21,1,,26864447
26868637,21,1,,26872129
26863114,21,1,,26865312
26868638,21,1,,26872130
26868379,19,154,,26871186
26868639,68,,,26872131
26868640,38,1,,26872132
26868641,63,1,,26872133
26861911,20,50,,26860839
26868642,63,1,,26872134
26868380,16,50,,26871187
26868381,17,100,,26871188
26868382,63,1,,26871189
26863115,19,16,,26865313
26862936,6,140,,26864448
26868621,68,,,26872113
26868622,10,0,,26872114
26863109,63,1,,26865079
26861900,16,130,,26860828
26861901,26,200,,26860829
26862225,38,1,2004-01-17 00:00:00,26862072
26862226,38,1,,26862073
26868372,10,0,,26871179
26868623,63,2,,26872115
26868624,16,2,,26872116
26862227,68,,,26862074
26861902,63,1,,26860830
26862228,63,1,,26862075
26863317,3,1,2004-01-17 00:00:00,26865973
26863318,3,1,,26865974
26862229,63,1,,26862076
26863319,16,2,,26865975
26863320,36,1,,26865976
26863321,38,1,,26865977
26862230,63,1,,26862077
26862231,63,1,,26862078
26862232,63,1,,26862079
26861903,26,829,,26860831
26861904,27,120,,26860832
26868625,38,1,,26872117
26861905,29,1,,26860833
26868626,16,10,,26872118
26868627,8,17,,26872119
26868628,3,1,2004-01-18 00:00:00,26872120
26868629,10,0,,26872121
26868630,11,1,,26872122
26863322,3,16000,,26865978
26863110,38,200,,26865080
26861906,19,15,,26860834
26868373,8,25,,26871180
26868631,29,1,,26872123
26868632,4,200,,26872124
26868633,8,32,2004-01-19 00:00:00,26872125
26868634,8,32,,26872126
26863111,24,250,,26865081
26863323,13,300,,26865979
26868374,63,1,,26871181
26861907,38,1,,26860835
26861908,63,2,,26860836
26862933,63,1,,26864445
26863324,17,10,,26865980
26863325,16,100,2004-01-20 00:00:00,26865981
26863326,16,100,,26865982
26868375,10,0,,26871182
26868376,24,1000,,26871183
26863112,28,2000,,26865082
26868635,4,80,,26872127
26863327,10,0,,26865983
26863328,11,1,,26865984
26861909,3,2500,2004-01-21 00:00:00,26860837
26861910,3,2500,,26860838
26868377,38,1,,26871184
26868378,3,1500,,26871185
26863329,16,2,,26865985
26863113,8,30,,26865311
26868636,63,1,,26872128
26863330,29,1,,26865986
26868368,6,800,,26871175
26862220,36,650,,26862067
26861898,63,1,,26860826
26867937,38,1,,26869372
26863105,4,100,2004-01-15 00:00:00,26865075
26863106,4,100,,26865076
26863312,15,1,,26865968
26862221,16,30,,26862068
26863313,3,1,2004-01-15 00:00:00,26865969
