victim_id,circumstances_id,justifiable_force_id
26324699,2,
26324700,9,
26324701,2,
26319236,10,
26319245,1,
26319264,9,
26320023,9,
26320024,9,
26320025,9,
26320782,1,
26320786,1,
26320788,1,
26321558,1,
26321571,10,
26321572,10,
26322344,1,
26322360,1,
26322362,1,
26322364,1,
26322365,1,
26323106,1,
26323115,1,
26323124,10,
26323142,1,
26323143,1,
26323146,1,
26319293,9,
26319302,9,
26319313,1,
26320057,1,
26320061,9,
26320062,9,
26320066,1,
26320843,1,
26320859,1,
26321605,1,
26321613,10,
26321643,8,
26322400,9,
26322404,1,
26322407,10,
26322412,1,
26322425,6,
26323168,10,
26323186,2,
26323195,1,
26323973,10,
26324793,9,
26319343,9,
26320121,10,
26320124,9,
26320913,1,
26321664,1,
26321673,10,
26322450,10,
26322453,1,
26323205,10,
26323211,9,
26324040,9,
26324055,1,
26324059,9,
26324063,1,
26319389,9,
26319418,9,
26320156,9,
26320164,9,
26320174,9,
26320175,9,
26320947,1,
26320959,10,
26321738,1,
26321751,1,
26322503,1,
26322515,1,
26323249,10,
26323266,1,
26324096,1,
26324875,9,
26319444,1,
26319445,9,
26319453,9,
26320989,1,
26320992,10,
26322542,1,
26322545,10,
26322549,10,
26322550,1,
26322551,1,
26323313,1,
26324163,1,
26319481,9,
26319516,1,
26320247,9,
26320271,9,
26320278,9,
26320279,1,
26320283,9,
26321020,10,
26321820,1,
26322584,6,
26322606,1,
26323361,1,
26323371,10,
26324179,10,
26324217,2,
26320315,1,
26320316,1,
26321085,1,
26321096,1,
26321865,6,
26321871,1,
26321893,2,
26321894,2,
26323396,1,
26323409,1,
26323438,1,
26319569,9,
26320361,9,
26321116,10,
26321911,1,
26321923,1,
26321930,1,
26321936,2,
26321940,2,
26321941,10,
26321945,1,
26322685,1,
26322708,1,
26323456,10,
26323468,1,
26324281,1,
26324292,1,
26319651,10,
26320412,9,
26320418,9,
26321212,1,
26321947,1,
26321994,1,
26322744,1,
26322749,10,
26322750,9,
26319675,1,
26319685,10,
26319688,1,
26319707,10,
26320438,9,
26320476,9,
26321254,1,
26322017,3,
