offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
27489519,25046194,1,5,15,M,2,,,,
27489523,25046195,4,6,,M,2,,,,
27489521,25046195,2,6,,M,2,,,,
27489522,25046195,3,6,,F,1,,,,
27489520,25046195,1,6,,F,1,,,,
27489524,25046196,1,4,,U,0,,,,
27489525,25046197,1,4,,U,0,,,,
27489526,25046198,1,4,,U,0,,,,
27489527,25046199,1,5,23,M,2,,,,
27489528,25046200,1,5,52,M,2,,,,
27489529,25046201,1,5,44,F,2,,,,
27489530,25046202,1,4,,U,0,,,,
27489531,25046203,1,4,,U,0,,,,
27489532,25046204,1,5,49,M,2,,,,
27489534,25046205,2,5,27,F,2,,,,
27489533,25046205,1,5,24,F,2,,,,
27489535,25046206,1,4,,U,0,,,,
27489536,25046207,1,5,20,M,2,,,,
27489537,25046208,1,5,34,F,1,,,,
27489538,25046209,1,4,,U,0,,,,
27489539,25046210,1,5,37,M,2,,,,
27489540,25046211,1,5,44,M,1,,,,
27489541,25046212,1,5,44,M,1,,,,
27489542,25046213,1,5,29,M,2,,,,
27489543,25046214,1,4,,U,0,,,,
27489544,25046215,1,4,,U,0,,,,
27489545,25046216,1,4,,U,0,,,,
27489546,25046217,1,5,27,M,2,,,,
27489547,25046218,1,5,20,M,2,,,,
27489548,25046219,1,5,28,M,1,,,,
27489549,25046220,1,5,23,F,2,,,,
27489550,25046221,1,5,33,M,2,,,,
27489551,25046222,1,4,,U,0,,,,
27489552,25046223,2,5,21,M,1,,,,
27489553,25046224,1,5,20,M,2,,,,
27489554,25046225,1,4,,U,0,,,,
27489555,25046226,1,5,16,M,2,,,,
27489556,25046227,1,4,,U,0,,,,
27489557,25046228,1,4,,U,0,,,,
27489558,25046229,1,5,24,M,1,,,,
27489476,25046153,1,4,,U,0,,,,
27489477,25046154,1,4,,U,0,,,,
27489478,25046155,1,5,26,M,1,,,,
27489479,25046156,1,4,,U,0,,,,
27489480,25046157,1,5,39,M,1,,,,
27489481,25046158,1,4,,U,0,,,,
27489482,25046159,1,4,,U,0,,,,
27489483,25046160,1,5,26,M,2,,,,
27489484,25046161,1,5,46,F,2,,,,
27489485,25046162,1,5,30,M,1,,,,
27489486,25046163,1,4,,U,0,,,,
27489487,25046164,1,5,30,M,2,,,,
27489488,25046165,1,5,42,F,1,,,,
27489489,25046166,1,4,,U,0,,,,
27489490,25046167,1,4,,U,0,,,,
27489491,25046168,1,4,,U,0,,,,
27489492,25046169,1,4,,U,0,,,,
27489493,25046170,1,4,,F,1,,,,
27489494,25046171,1,5,44,M,1,,,,
27489495,25046172,1,5,17,M,1,,,,
27489496,25046173,1,5,30,M,1,,,,
27489497,25046174,1,5,14,M,2,,,,
27489498,25046174,2,5,13,M,2,,,,
27489500,25046175,2,5,27,F,1,,,,
27489499,25046175,1,5,28,M,1,,,,
27489501,25046176,1,4,,U,0,,,,
27489502,25046177,1,4,,U,0,,,,
27489503,25046178,1,5,23,M,2,,,,
27489504,25046179,1,4,,U,0,,,,
27489505,25046180,1,4,,U,0,,,,
27489506,25046181,1,4,,U,0,,,,
27489507,25046182,1,4,,U,0,,,,
27489508,25046183,1,4,,U,0,,,,
27489509,25046184,1,4,,U,0,,,,
27489510,25046185,1,4,,U,0,,,,
27489511,25046186,1,4,,U,0,,,,
27489512,25046187,1,4,,U,0,,,,
27489513,25046188,1,5,56,F,2,,,,
27489514,25046189,1,4,,M,1,,,,
27489515,25046190,1,5,35,F,2,,,,
27489516,25046191,1,5,21,M,2,,,,
27489517,25046192,1,5,22,M,2,,,,
27489518,25046193,1,4,,U,0,,,,
27489604,25046916,1,5,27,M,2,,,,
27489605,25046917,1,4,,U,0,,,,
27489606,25046918,1,4,,U,0,,,,
27489607,25046919,1,5,21,F,0,,,,
27489608,25046920,1,5,41,F,1,,,,
27489609,25046921,1,5,41,F,1,,,,
27489610,25046922,1,5,15,M,1,,,,
27489611,25046923,1,5,46,M,1,,,,
27489612,25046924,1,5,40,M,1,,,,
27489613,25046925,1,4,,U,0,,,,
27489614,25046926,1,5,21,M,2,,,,
27489615,25046927,1,4,,U,0,,,,
27489616,25046928,1,4,,U,0,,,,
27489617,25046929,1,4,,U,0,,,,
27489618,25046930,1,5,29,M,1,,,,
27489619,25046931,1,5,27,M,2,,,,
27489620,25046932,1,5,21,M,1,,,,
27489621,25046933,1,4,,U,0,,,,
