victim_id,offender_id,relationship_id,nibrs_victim_offender_id
26300587,27489527,3,7750110
26300592,27489532,3,7750111
26300593,27489533,14,7923779
26300593,27489534,14,8577907
26300594,27489535,18,8159511
26300595,27489536,3,7750112
26300598,27489539,26,8514082
26300599,27489540,16,7975048
26300600,27489541,18,8116060
26300601,27489542,1,7581823
26300606,27489547,3,7750113
26300607,27489547,1,7581824
26300612,27489552,24,8377930
26300613,27489553,16,8024662
26300614,27489553,16,8024663
26300616,27489555,1,7581825
26300617,27489556,18,8159512
26300542,27489478,1,7483366
26300547,27489483,16,8024420
26300551,27489487,17,8093872
26300562,27489499,26,8505945
26300562,27489500,25,8681814
26300563,27489499,25,8476364
26300563,27489500,26,8710835
26300567,27489504,18,8159510
26300576,27489513,24,8421319
26300579,27489516,3,7750109
26300580,27489517,26,8514081
26300668,27489604,3,7750116
26300683,27489619,6,7859810
26300684,27489620,3,7688157
26300687,27489623,16,8024882
26300689,27489625,15,7932519
26300696,27489637,3,7688158
26300697,27489638,16,8024883
26300699,27489640,3,7688159
26300700,27489641,16,8024884
26300713,27489653,1,7582159
26300144,27489062,18,8158732
26300145,27489062,18,8158733
26300146,27489063,24,8378247
26300147,27489065,19,8635728
26300147,27489064,25,8491153
26300147,27489066,19,8750384
26300148,27489064,19,8244524
26300148,27489065,25,8681952
26300148,27489066,19,8750383
26300149,27489064,19,8244525
26300149,27489065,19,8635729
26300149,27489066,25,8750382
26300150,27489067,1,7455116
26300151,27489068,5,7821739
26300153,27489070,18,8158734
26300154,27489071,16,8026925
26300155,27489072,3,7753520
26300158,27489075,18,8158961
26300159,27489076,6,7851615
26300160,27489077,19,8252388
26300163,27489080,21,8331558
26300163,27489081,25,8699422
26300164,27489080,25,8492171
26300164,27489081,21,8643428
26300166,27489083,1,7585660
26300167,27489084,3,7753887
26300170,27489088,1,7585661
26300170,27489089,1,8539961
26300170,27489090,1,8732402
26300182,27489098,1,7585662
26300183,27489099,16,8027146
26300186,27489102,16,8027147
26300186,27489103,16,8594347
26300187,27489104,16,8027148
26300188,27489105,21,8275131
26300196,27489112,16,8027149
26300198,27489114,15,7946478
26300200,27489116,16,7975772
26300201,27489117,19,8230124
26300202,27489118,1,7585663
26300206,27489121,3,7688703
26300207,27489122,1,7455225
26300208,27489123,16,7975773
26300210,27489125,5,7841926
26300212,27489127,16,7975774
26300213,27489128,16,8030081
26300214,27489129,24,8423392
26300216,27489130,18,8158962
26300219,27489133,16,8027150
26300221,27489135,15,7932591
26300226,27489140,1,7485967
26300227,27489141,1,7577952
26300227,27489142,1,8516494
26300237,27489153,17,8068531
26300248,27489165,16,7975775
26300253,27489170,19,8245545
26300256,27489173,3,7753888
26300258,27489175,3,7745133
26300260,27489177,16,7975776
26300264,27489181,13,7904922
26300522,27489459,3,7686552
26300531,27489468,16,7974609
26300534,27489471,18,8159336
26300442,27489377,24,8376926
26300442,27489378,24,8649267
26300448,27489382,17,8067927
26300452,27489384,18,8159174
26300454,27489385,18,8159175
26300455,27489386,16,7974203
26300458,27489389,16,8027871
26300459,27489390,3,7755064
26300461,27489392,3,8562196
26300461,27489391,25,8491500
26300460,27489391,3,7748940
26300460,27489392,25,8698133
26300467,27489399,16,8024418
26300467,27489400,16,8593925
26300467,27489401,16,8733182
26300471,27489405,19,8245056
26300472,27489406,15,7946081
26300472,27489407,15,8581446
26300472,27489409,15,8765449
26300472,27489408,15,8733181
26300473,27489406,15,7946082
26300473,27489407,15,8581447
26300473,27489409,15,8765448
26300473,27489408,15,8733180
26300474,27489406,15,7946083
26300474,27489407,15,8581448
26300474,27489409,15,8765447
26300474,27489408,15,8733179
26300475,27489406,15,7946084
26300475,27489407,15,8581449
26300475,27489409,15,8765446
26300475,27489408,15,8733178
26300477,27489412,19,8635696
26300477,27489411,25,8476191
26300478,27489411,19,8229738
26300478,27489412,25,8681616
26300482,27489416,18,8159334
26300484,27489418,3,7686549
26300486,27489420,16,7974604
26300487,27489421,21,8273917
26300492,27489426,18,8159335
26300493,27489427,16,7974605
26300493,27489428,16,8585710
26300493,27489432,16,8781706
26300493,27489431,16,8775429
26300493,27489430,16,8771814
26300493,27489429,16,8750617
26300494,27489427,16,7974606
26300494,27489428,16,8585711
26300494,27489432,16,8781707
26300494,27489431,16,8775430
26300494,27489430,16,8771813
26300494,27489429,16,8750616
26300495,27489433,3,7686550
26300495,27489434,25,8681617
26300496,27489434,3,8558632
26300496,27489433,25,8476192
26300497,27489435,13,7904794
26300498,27489436,16,8024419
26300500,27489438,21,8330463
26300508,27489446,16,8022127
26300510,27489449,1,7581436
26300510,27489450,1,8539239
26300512,27489452,3,7686551
26300514,27489453,16,7974607
26300517,27489455,16,7974608
26300519,27489457,24,8377431
26300413,27489345,15,7932225
26300415,27489350,16,8027870
26300417,27489352,1,7482425
26300418,27489352,1,7482426
26300419,27489353,21,8273461
26300430,27489365,3,7685731
26300435,27489370,13,7908906
26300435,27489371,16,8585649
26300437,27489373,6,7860104
26300438,27489374,3,7685732
26300439,27489374,9,7875567
26300440,27489375,3,7746403
26300440,27489376,25,8681437
26300441,27489376,3,8558601
26300441,27489375,25,8490969
26300269,27489187,18,8159149
26300273,27489192,15,8579463
26300273,27489191,25,8476829
26300272,27489191,15,7932660
26300272,27489192,25,8682292
26300277,27489196,1,7586032
26300279,27489199,15,7932661
26300280,27489200,18,8159150
26300281,27489201,9,7871982
26300287,27489207,18,8159151
26300288,27489208,24,8423555
26300289,27489208,1,7586033
26300293,27489212,1,7586034
26300293,27489213,1,8540008
26300295,27489215,18,8159152
26300301,27489220,16,7976078
26300303,27489222,15,7946506
26300303,27489223,25,8699461
26300304,27489223,15,8581490
26300304,27489222,25,8492208
26300305,27489224,18,8159153
26300307,27489226,1,7586035
26300307,27489227,1,8540009
26300307,27489232,1,8784747
26300307,27489229,1,8765154
26300307,27489231,1,8781702
26300307,27489230,1,8775421
26300307,27489228,1,8732326
26300313,27489240,19,8637609
26300313,27489239,25,8492209
26300314,27489239,19,8245583
26300314,27489240,25,8699462
26300317,27489243,9,7890244
26300321,27489246,18,8159154
26300323,27489248,18,8159155
26300325,27489250,18,8159156
26300326,27489251,18,8159157
26300327,27489252,3,7745516
26300334,27489262,21,8275464
26300337,27489265,16,8027373
26300337,27489266,16,8594389
26300339,27489268,1,7586036
26300340,27489269,18,8159158
26300342,27489272,1,8540010
26300342,27489271,25,8492210
26300343,27489271,1,7586037
26300343,27489272,25,8699463
26300347,27489276,14,7913337
26300351,27489280,16,8027374
26300356,27489285,19,8245584
26300358,27489287,19,8229584
26300358,27489288,25,8681436
26300359,27489288,19,8635680
26300359,27489287,25,8476027
26300625,27489564,16,8024665
26300625,27489565,16,8593957
26300626,27489564,3,7750114
26300626,27489565,16,8593958
26300624,27489564,16,8024664
26300624,27489565,16,8593956
26300627,27489566,24,8421320
26300372,27489302,16,8027869
26300375,27489305,21,8331810
26300376,27489306,16,7974202
26300380,27489309,21,8273460
26300383,27489312,26,8514249
26300387,27489316,18,8159173
26300396,27489326,1,7586760
26300398,27489328,15,7946575
26300400,27489330,17,8087235
26300401,27489330,19,8245648
26300402,27489331,16,8055229
26300402,27489332,16,8594958
26300402,27489333,16,8715221
26300637,27489577,16,7975049
26300639,27489579,19,8229879
26300639,27489580,25,8681815
26300640,27489580,19,8635713
26300640,27489579,25,8476365
26300653,27489593,9,7889360
26300655,27489595,26,8505946
26300662,27489598,3,7750115
26300663,27489599,15,7957821
26300663,27489600,15,8581453
26300664,27489599,15,7957822
26300664,27489600,15,8581454
26300666,27489602,26,8505947
26300959,27489933,26,8505937
26300961,27489935,18,8157766
26300963,27489936,18,8157767
26300964,27489937,1,7582144
26300967,27489940,16,8024852
26300973,27489948,21,8274339
26300975,27489950,1,7484303
26300975,27489951,1,8521654
26300978,27489954,18,8157768
26300980,27489956,3,7750441
26300996,27489980,16,7975018
26300998,27489982,16,8024853
26300999,27489983,24,8377910
26301000,27489984,21,8330666
26301000,27489985,25,8698932
26301001,27489984,25,8491671
26301001,27489985,21,8643377
26301002,27489986,18,8157769
26301003,27489987,1,7484304
26301003,27489988,1,8521655
26301006,27489991,3,7750442
26301011,27489996,24,8469675
26301016,27490000,3,7687326
26301019,27490003,17,8085927
26301023,27490007,3,7687327
26301026,27490010,1,7484305
26301030,27490014,13,7908883
26301035,27490019,1,7484306
26301036,27490020,5,7840589
26301037,27490021,1,7582145
26301039,27490022,16,8024854
26301041,27490024,1,7582146
26301047,27490030,3,7750775
26301052,27490039,18,8157947
26301056,27490044,3,7688124
26301058,27490046,16,8025120
26301072,27490060,1,7485317
26301073,27490061,3,7688125
26301075,27490063,18,8157948
26301076,27490064,3,7750776
26301078,27490066,21,8330766
26301082,27490070,3,7750777
26301087,27490075,3,7750778
26301090,27490078,17,8068412
26301096,27490084,3,7688126
26301097,27490085,1,7582459
26301100,27490089,25,8491737
26301100,27490090,26,8711157
26301101,27490089,26,8514109
26301101,27490090,25,8698993
26301102,27490091,21,8330767
26301104,27490093,3,7688127
26301105,27490094,1,7485318
26301106,27490094,1,7485319
26301107,27490095,1,7485320
26301108,27490096,3,7750779
26301109,27490097,26,8506068
26301110,27490098,16,8025121
26301113,27490101,1,7663193
26301114,27490102,18,8157949
26301115,27490103,1,7485321
26301117,27490105,16,7975454
26301120,27490108,15,7946190
26300702,27489644,21,8330677
26300703,27489645,3,7750463
26300704,27489645,1,7582158
26300709,27489649,21,8330678
26300719,27489659,18,8116393
26300723,27489663,16,7975482
26300730,27489670,18,8159817
26300731,27489671,18,8159818
26300732,27489672,24,8421498
26300733,27489673,15,7946158
26300733,27489674,25,8698944
26300734,27489674,15,8581459
26300734,27489673,25,8491683
26300736,27489676,3,7750464
26300738,27489678,16,7975483
26300762,27489711,1,7582487
26300776,27489725,16,7975944
26300777,27489725,16,7975945
26300778,27489726,1,7582488
26300779,27489727,21,8330782
26300779,27489728,1,8539454
26300779,27489730,1,8765366
26300779,27489729,1,8732955
26300785,27489735,21,8330869
26300787,27489737,18,8116795
26300757,27489706,9,7875934
26300759,27489708,3,7750465
26300797,27489746,21,8275299
26300799,27489748,16,8022129
26300799,27489749,16,8593563
26300799,27489757,16,8787030
26300799,27489754,16,8785008
26300799,27489755,16,8786162
26300799,27489756,16,8786594
26300799,27489753,16,8781712
26300799,27489750,16,8734579
26300799,27489751,16,8765963
26300799,27489752,16,8775438
26300800,27489761,3,7751172
26300801,27489762,3,7751173
26300803,27489764,1,7486311
26300804,27489765,15,7946240
26300807,27489768,1,7582796
26300809,27489770,21,8275300
26300815,27489777,15,7946241
26300818,27489780,3,7751174
26300832,27489797,3,7751175
26300847,27489811,25,8476782
26300847,27489812,21,8643234
26300848,27489811,21,8275301
26300848,27489812,25,8697947
26300853,27489817,18,8160089
26300854,27489818,16,8025638
26300857,27489821,19,8230264
26300858,27489822,18,8160090
26300882,27489847,24,8422080
26300884,27489849,16,7976338
26300885,27489850,19,8230265
26300861,27489825,18,8160091
26300866,27489831,16,7976336
26300870,27489835,16,7976337
26300870,27489836,16,8585997
26300873,27489838,15,7932720
26300876,27489841,3,7751551
26300880,27489845,19,8245299
26300888,27489853,9,7876187
26300889,27489854,16,8025639
26300889,27489855,16,8594113
26300889,27489856,16,8732888
26300891,27489858,15,7932721
26300892,27489859,20,8255547
26300893,27489860,21,8275807
26300899,27489866,24,8422081
26300903,27489871,18,8160092
26300907,27489875,19,8245300
26300907,27489876,19,8637566
26300907,27489877,1,8732887
26300914,27489886,9,7876188
26300915,27489887,18,8160093
26300916,27489888,3,7746400
26300928,27489902,9,7876189
26300930,27489904,21,8275808
26300942,27489916,17,8068736
26300944,27489918,3,7751552
26300947,27489921,1,7583196
26300948,27489922,18,8160094
26300954,27489928,16,7975017
26300956,27489930,9,7889388
26301124,27490113,3,7750780
26301125,27490114,1,7582460
26301126,27490115,1,7582461
26301128,27490117,18,8157950
26301129,27490118,19,8254023
26301130,27490119,1,7582462
26301130,27490120,25,8698994
26301131,27490120,1,8539396
26301131,27490119,25,8491738
26300742,27489682,1,7582160
26300742,27489683,1,8539344
26300745,27489686,16,7975484
26300746,27489687,16,8062441
26300746,27489688,16,8593984
26300746,27489689,16,8733071
26300748,27489691,16,8024885
26300748,27489692,16,8601069
26300748,27489694,16,8765400
26300748,27489695,16,8775435
26300748,27489693,16,8733070
26301475,27490473,16,7974589
26301475,27490474,16,8585706
26301476,27490473,16,7974590
26301476,27490474,16,8585707
26301478,27490476,3,7752517
26301491,27490490,16,7974591
26301493,27490492,6,7859957
26301496,27490495,3,7752518
26301498,27490497,9,7889581
26301499,27490498,18,8158483
26301502,27490501,18,8158484
26301503,27490502,24,8422663
26301504,27490503,21,8331226
26301505,27490504,18,8158485
26301516,27490513,1,7584290
26301517,27490513,5,7841835
26301521,27490517,26,8505846
26301523,27490519,20,8259536
26301526,27490522,3,7752519
26301527,27490523,15,7946382
26301529,27490525,1,7584291
26301531,27490527,21,8273906
26301532,27490527,5,7821487
26301534,27490529,3,7752520
26301534,27490530,25,8710192
26301535,27490530,3,8565400
26301535,27490529,25,8492024
26301538,27490533,18,8158486
26301539,27490534,15,7932319
26301540,27490535,1,7574520
26301544,27490540,1,7584292
26301546,27490542,16,8026345
26301547,27490543,5,7821488
26301548,27490544,1,7584293
26301548,27490545,16,8594227
26301549,27490546,16,7974592
26301552,27490549,14,7923925
26301560,27490557,15,7946383
26301568,27490565,18,8158718
26301569,27490566,16,7975029
