victim_id,offense_id
26300582,25814094
26300583,25814095
26300584,25809999
26300585,25814998
26300586,25814096
26300587,25810000
26300588,25813163
26300589,25817386
26300590,25811023
26300591,25810001
26300592,25811024
26300593,25810002
26300594,25814999
26300595,25817387
26300596,25815000
26300597,25815001
26300598,25817388
26300599,25815002
26300600,25814097
26300601,25813164
26300602,25817389
26300603,25811025
26300604,25817390
26300605,25813165
26300606,25810003
26300607,25810004
26300608,25814098
26300609,25811026
26300610,25817391
26300611,25811027
26300612,25811028
26300613,25814560
26300614,25814560
26300615,25811029
26300616,25811030
26300617,25814099
26300618,25814561
26300619,25814562
26300540,25814988
26300539,25814988
26300541,25809990
26300542,25813159
26300543,25811017
26300544,25814989
26300545,25814990
26300546,25814991
26300547,25809991
26300548,25814085
26300549,25813160
26300550,25817382
26300551,25811018
26300551,25811019
26300552,25811020
26300553,25809992
26300554,25814086
26300555,25817383
26300556,25811021
26300557,25813161
26300558,25814992
26300559,25814087
26300560,25809993
26300561,25814993
26300562,25814994
26300563,25814994
26300564,25814088
26300565,25811022
26300566,25813162
26300567,25814995
26300568,25814089
26300569,25817384
26300570,25817385
26300571,25809994
26300572,25814090
26300573,25814996
26300574,25814997
26300575,25814091
26300576,25809995
26300577,25809996
26300578,25809997
26300579,25814092
26300580,25809998
26300581,25814093
26300668,25815010
26300669,25814107
26300670,25811659
26300671,25815211
26300672,25815212
26300673,25814108
26300674,25811660
26300675,25813806
26300676,25813807
26300677,25815011
26300678,25815213
26300679,25815012
26300680,25817397
26300681,25813808
26300682,25811661
26300683,25815013
26300683,25815014
26300684,25811662
26300685,25815214
26300686,25815015
26300687,25813809
26300688,25817398
26300689,25815215
26300690,25817399
26300691,25815216
26300692,25814109
26300693,25813810
26300694,25814110
26300695,25813811
26300696,25814111
26300697,25813812
26300698,25817400
26300699,25811663
26300700,25813813
26300713,25813816
26300142,25809856
26300143,25809857
26300144,25813087
26300145,25813087
26300146,25813088
26300147,25813089
26300148,25813089
26300149,25813089
26300150,25810967
26300151,25813392
26300152,25813393
26300153,25809858
26300154,25810968
26300155,25809725
26300157,25809727
26300156,25809726
26300158,25810969
26300159,25810970
26300160,25809728
26300161,25809729
26300162,25813394
26300163,25809730
26300164,25809730
26300165,25809731
26300189,25810972
26300190,25809863
26300192,25809737
26300191,25809737
26300166,25809859
26300167,25809732
26300168,25809860
26300169,25809942
26300170,25810971
26300171,25813090
26300172,25809943
26300173,25813395
26300174,25809944
26300175,25809944
26300176,25809944
26300177,25809944
26300178,25809944
26300179,25809733
26300180,25813091
26300181,25809734
26300182,25809735
26300183,25809861
26300184,25809862
26300185,25813396
26300186,25813092
26300187,25809736
26300188,25809945
26300193,25809738
26300194,25809946
26300195,25809947
26300195,25809948
26300196,25813397
26300197,25809864
26300198,25809949
26300199,25810973
26300200,25813398
26300201,25809865
26300202,25813093
26300203,25813094
26300204,25813399
26300205,25809739
26300206,25810974
26300207,25809950
26300208,25809951
26300209,25809952
26300210,25813400
26300211,25810975
26300212,25813401
26300213,25809740
26300214,25813095
26300215,25813096
26300216,25813402
26300217,25809866
26300218,25810976
26300219,25810977
26300220,25813403
26300221,25809867
26300222,25810978
26300223,25809868
26300224,25809869
26300225,25809741
26300226,25813097
26300227,25809953
26300228,25813098
26300229,25813404
26300230,25813099
26300230,25813100
26300231,25813101
26300232,25810979
26300233,25810980
26300234,25809742
26300235,25810981
26300236,25809870
26300237,25813405
26300238,25813102
26300239,25809743
26300240,25810982
26300241,25809871
26300242,25809954
26300243,25809744
26300244,25809745
26300245,25813406
26300246,25813407
26300246,25813408
26300247,25809872
26300248,25813409
26300249,25809955
26300250,25809746
26300251,25813410
26300252,25813103
26300253,25809747
26300254,25814298
26300255,25809956
26300256,25809957
26300257,25813411
26300258,25809958
26300259,25813104
26300260,25813105
26300261,25813412
26300262,25813106
26300263,25810983
26300264,25813413
26300265,25814299
26300266,25813107
26300267,25809873
26300268,25813108
26300522,25817375
26300523,25811016
26300524,25809986
26300525,25809987
26300526,25817376
26300527,25813157
26300528,25817377
26300529,25814083
26300530,25817378
26300531,25809988
26300532,25817379
26300533,25817380
26300534,25814987
26300535,25817381
26300536,25814084
26300537,25813158
26300538,25809989
26300444,25817355
26300442,25817353
26300443,25817354
26300445,25813148
26300446,25814976
26300447,25809974
26300448,25814070
26300449,25814071
26300450,25817356
26300450,25817357
26300451,25817356
26300451,25817357
26300452,25809975
26300453,25809976
26300454,25813149
26300455,25814072
26300456,25814977
26300457,25809977
26300458,25817358
26300459,25809978
26300461,25814978
26300460,25814978
26300462,25811005
26300463,25809979
26300464,25811006
26300465,25809980
26300466,25809981
26300467,25813150
26300468,25809982
26300469,25814979
26300470,25817359
26300471,25814980
26300471,25814981
26300472,25817360
26300473,25817360
26300474,25817360
26300475,25817360
26300476,25817361
26300477,25811007
26300478,25811007
26300479,25817362
26300480,25817363
26300481,25817364
26300481,25817365
26300482,25811008
26300483,25813151
26300484,25817366
26300485,25814982
