victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
11721039,11007268,1,4,,,,5,31,M,1,2,R,,,,
11721040,11007269,1,4,,,,5,25,F,1,2,R,,,,
11721041,11007270,1,4,,,,5,50,F,1,2,R,,,,
11721042,11007271,1,1,,,,,,,,,,,,,
11721043,11007272,1,1,,,,,,,,,,,,,
11721044,11007273,1,1,,,,,,,,,,,,,
11721045,11007274,1,1,,,,,,,,,,,,,
11721046,11007275,1,1,,,,,,,,,,,,,
11721047,11007276,1,4,,,,5,19,M,1,2,R,,,,
11721048,11007277,1,1,,,,,,,,,,,,,
11721049,11007278,1,4,,,,5,34,F,1,2,R,,,,
11721050,11007279,1,1,,,,,,,,,,,,,
11721051,11007280,1,4,,,,5,34,F,1,2,R,,,,
11721052,11007281,1,1,,,,,,,,,,,,,
11721053,11007282,1,1,,,,,,,,,,,,,
11721054,11007283,1,4,,,,5,48,F,1,2,R,,,,
11721055,11007284,1,1,,,,,,,,,,,,,
11721056,11007285,1,4,,,,5,28,F,1,2,R,,,,
11721057,11007286,1,4,,,,5,31,F,1,2,R,,,,
11721058,11007287,1,4,,,,5,12,M,1,2,R,,,,
11721059,11007288,1,4,,,,5,27,M,1,2,R,,,,
11721060,11007289,1,1,,,,,,,,,,,,,
11721061,11007290,1,4,,,,5,47,F,1,2,R,,,,
11721062,11007291,1,1,,,,,,,,,,,,,
11721063,11007292,1,1,,,,,,,,,,,,,
11721064,11007293,1,4,,,,5,20,F,1,2,R,,,,
11721065,11007294,1,4,,,,5,37,F,2,2,R,,,,
11721066,11007295,1,4,,,,5,52,M,1,2,R,,,,
11721067,11007296,1,4,,,,5,53,M,1,2,R,,,,
11721068,11007297,1,4,,,,5,40,F,1,2,R,,,,
11721069,11007298,1,1,,,,,,,,,,,,,
11721070,11007299,1,4,,,,5,20,F,1,2,R,,,,
11721071,11007300,1,1,,,,,,,,,,,,,
11721072,11007300,2,8,,,,,,,,,,,,,
11721073,11007301,1,4,,,,5,23,F,1,2,R,,,,
11721074,11007302,1,1,,,,,,,,,,,,,
11721075,11007303,1,1,,,,,,,,,,,,,
11721076,11007304,1,1,,,,,,,,,,,,,
11721077,11007305,1,4,,,,5,49,F,1,2,R,,,,
11721078,11007306,1,4,,,,5,24,M,1,2,R,,,,
