offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
12521904,11007268,45,C,20,,,
12519958,11007269,51,C,20,,,
12521905,11007270,5,C,13,,,
12522650,11007271,5,C,24,,,
12519959,11007272,49,C,25,0,F,
12519960,11007272,5,C,25,,,
12521906,11007273,49,C,25,0,F,
12519961,11007274,45,C,23,,,
12525343,11007275,23,C,8,,,
12522651,11007276,14,C,20,,,
12522652,11007277,49,C,25,0,N,
12519962,11007278,21,C,20,,,
12519963,11007279,23,C,8,,,
12522653,11007280,44,C,20,,,
12519964,11007281,45,C,21,,,
12522654,11007282,45,C,23,,,
12522655,11007283,14,C,18,,,
12519965,11007284,23,C,8,,,
12521907,11007285,14,C,18,,,
12522656,11007286,5,C,20,,,
12519966,11007287,45,C,8,,,
12519967,11007288,51,C,20,,,
12525344,11007289,49,C,24,0,N,
12522657,11007290,21,C,20,,,
12521908,11007291,23,C,8,,,
12519968,11007292,23,C,8,,,
12522658,11007293,14,C,18,,,
12519969,11007294,51,C,13,,,
12522659,11007295,14,C,18,,,
12522660,11007296,5,C,18,,,
12522661,11007297,14,C,18,,,
12519970,11007298,23,C,8,,,
12522662,11007299,47,C,46,,,
12521909,11007300,23,C,12,,,
12521910,11007300,16,C,12,,,
12525345,11007301,49,C,20,0,N,
12519971,11007302,23,C,7,,,
12522663,11007303,50,C,17,,,
12522664,11007304,50,C,12,,,
12525346,11007305,5,C,18,,,
12525347,11007306,5,C,13,,,
12519972,11007307,5,C,20,,,
12525348,11007308,44,C,20,,,
12519973,11007309,45,C,18,,,
12525349,11007310,14,C,18,,,
12525350,11007310,5,C,18,,,
12527841,11007311,14,C,20,,,
12522665,11007312,49,C,18,0,N,
12521911,11007313,14,C,18,,,
12521912,11007317,45,C,14,,,
12533219,11010439,45,C,20,,,
12533220,11010439,11,C,20,,,
12522671,11007334,47,C,7,,,
12519980,11007344,5,C,18,,,
12519986,11007368,21,C,25,,,
12527857,11007370,11,C,24,,,
12527949,11007698,45,C,24,,,
12517973,11007064,16,C,18,,,
12522212,11007065,5,C,18,,,
12517974,11007066,45,C,3,,,
12525285,11007067,14,C,18,,,
12525286,11007067,28,C,18,,,
12525287,11007067,16,C,8,,,
12525288,11007067,35,C,8,,,
12517975,11007068,49,C,24,0,F,
12522213,11007069,27,C,18,,,
12521472,11007070,27,C,20,,,
12521473,11007071,49,C,25,0,F,
12525289,11007072,36,C,20,,,
12522214,11007073,51,C,25,,,
12517976,11007074,49,C,20,0,F,
12517977,11007075,51,C,21,,,
12517978,11007076,14,C,8,,,
12517979,11007077,14,C,20,,,
12525290,11007078,21,C,18,,,
12521474,11007079,27,C,20,,,
12522215,11007080,7,C,18,,,
12525291,11007081,51,C,20,,,
12525292,11007082,45,C,20,,,
12522216,11007083,49,C,46,0,F,
12522217,11007084,27,C,25,,,
12525293,11007085,14,C,20,,,
12517980,11007086,7,C,18,,,
12517981,11007087,21,C,20,,,
12521475,11007088,23,C,8,,,
12517982,11007089,45,C,20,,,
12521476,11007090,40,C,14,,,
