"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2018,115246076,1,
2018,115238987,1,
2018,115241692,9,
2018,115194300,1,
2018,115242170,9,
2018,115242188,1,
2018,115242202,1,
2018,115242325,1,
2018,115242386,1,
2018,115242651,6,
2018,115242701,10,
2018,115240821,9,
2018,115240819,9,
2018,115243151,9,
2018,115246457,1,
2018,115243386,9,
2018,115246804,9,
2018,115243482,9,
2018,115246912,1,
2018,115247302,1,
2018,115247329,9,
2018,115247361,1,
2018,115247387,1,
2018,115243832,1,
2018,115244115,9,
2018,115244288,1,
2018,115248051,1,
2018,115244486,9,
2018,115249797,9,
2018,115249897,1,
2018,115250272,1,
2018,115250272,2,
2018,115250285,7,
2018,115250893,1,
2018,115250897,1,
2018,115250995,1,
2018,115245987,1,
2018,115251310,1,
2018,115251871,10,
2018,115252728,1,
2018,115252740,1,
2018,115160367,1,
2018,115163920,9,
2018,115163917,9,
2018,115160518,9,
2018,115165794,1,
2018,115165823,1,
2018,115175281,1,
2018,115175750,1,
2018,115176809,9,
2018,115180319,3,
2018,115180491,1,
2018,115201405,10,
2018,115186839,1,
2018,115188283,1,
2018,115185425,6,
2018,115188435,1,
2018,115188702,2,
2018,115212286,1,
2018,115212284,1,
2018,115189652,9,
2018,115191280,9,
2018,115186117,9,
2018,115191956,9,
2018,115196193,9,
2018,115196206,9,
2018,115189844,1,
2018,115196231,10,
2018,115191393,9,
2018,115213778,1,
2018,115201486,6,
2018,115201619,2,
2018,115201618,2,
2018,115196979,9,
2018,115197823,1,
2018,115203062,9,
2018,115198046,6,
2018,115204638,1,
2018,115206105,9,
2018,115224035,1,
2018,115215165,9,
2018,115208310,1,
2018,115208433,1,
2018,115209579,6,
2018,115210169,1,
2018,115210344,1,
2018,115199629,1,
2018,115210358,9,
2018,115191886,1,
2018,115210876,1,
2018,115211028,9,
2018,115211254,9,
2018,115216130,10,
2018,115212308,1,
2018,115216137,1,
2018,115216226,6,
2018,115212447,2,
2018,115216289,2,
2018,115213057,9,
2018,115213060,9,
2018,115213280,1,
2018,115217565,1,
2018,115214106,1,
2018,115214388,6,
2018,115218448,6,
2018,115218719,1,
2018,115221616,9,
2018,115221646,9,
2018,115222678,1,
2018,115223259,1,
2018,115224680,1,
2018,115225154,9,
2018,115225381,10,
2018,115111005,1,
2018,115192947,1,
2018,115234042,1,
2018,115212228,1,
2018,115233868,9,
2018,115186093,6,
2018,115190058,9,
2018,115212373,1,
2018,115211063,9,
2018,115204050,1,
2018,115204045,1,
2018,115204666,10,
2018,115204551,1,
2018,115204610,10,
2018,115206061,1,
2018,115206064,10,
2018,115206408,9,
2018,115206517,1,
2018,115206637,1,
2018,115206752,1,
2018,115198573,1,
2018,115216666,10,
2018,115207534,1,
2018,115198860,1,
2018,115208255,9,
2018,115208252,9,
2018,115208268,1,
2018,115198926,1,
2018,115208923,6,
2018,115209496,8,
2018,115192399,1,
2018,115215795,6,
2018,115222135,9,
2018,115192968,1,
2018,115193432,1,
2018,115193463,9,
2018,115225199,9,
2018,115225715,9,
2018,115226573,9,
2018,115231354,6,
2018,115232359,9,
2018,115232786,6,
2018,115227607,6,
2018,115232900,1,
2018,115228484,9,
2018,115235317,9,
2018,115235397,1,
2018,115235397,8,
2018,115230296,1,
2018,115236907,9,
2018,115238462,9,
2018,115205976,1,
2018,115198384,8,
2018,115198407,2,
2018,115206768,1,
2018,115209108,9,
2018,115209237,1,
2018,115210034,1,
2018,115224594,1,
2018,115210624,6,
2018,115200174,9,
2018,115228185,9,
2018,115233883,1,
2018,115228457,6,
2018,115200981,9,
2018,115212162,1,
2018,115201047,1,
2018,115212207,1,
2018,115201045,1,
2018,115212204,1,
2018,115216150,9,
2018,115212415,1,
2018,115216275,10,
2018,115213353,1,
2018,115217210,2,
2018,115217526,1,
2018,115217528,1,
2018,115217844,1,
2018,115214943,1,
2018,115215327,1,
2018,115215328,1,
2018,115231532,9,
2018,115192857,6,
2018,115222273,1,
2018,115222280,1,
2018,115223604,1,
2018,115224142,1,
2018,115224323,1,
2018,115224475,9,
2018,115193462,1,
2018,115225085,1,
2018,115225086,1,
2018,115193489,1,
2018,115225089,1,
2018,115225090,1,
2018,115225087,1,
2018,115225591,1,
2018,115226314,1,
2018,115226788,9,
2018,115231745,2,
2018,115231969,1,
2018,115232398,10,
2018,115232452,10,
2018,115227506,1,
2018,115227527,9,
2018,115227550,1,
2018,115232696,2,
2018,115232696,9,
2018,115232745,1,
2018,115232844,1,
2018,115228624,10,
2018,115234181,1,
2018,115234624,1,
2018,115228987,1,
2018,115234896,6,
2018,115234922,1,
2018,115229202,10,
2018,115229234,1,
2018,115235225,10,
2018,115229604,1,
2018,115229658,1,
2018,115164943,1,
2018,115165809,9,
2018,115167762,9,
2018,115180216,1,
2018,115164939,10,
2018,115170462,1,
2018,115170710,1,
2018,115170713,1,
2018,115170762,1,
2018,115177411,10,
2018,115178174,9,
2018,115181998,2,
2018,115178695,2,
2018,115178689,2,
2018,115186388,1,
2018,115201787,1,
2018,115110797,1,
2018,115201313,1,
2018,115201432,6,
2018,115196225,6,
2018,115178152,1,
2018,115165952,9,
2018,115186860,9,
2018,115187254,6,
2018,115165753,2,
2018,115188247,1,
2018,115188943,1,
2018,115196637,9,
2018,115201594,1,
2018,115197405,1,
2018,115203103,9,
2018,115204593,9,
2018,115204588,10,
2018,115198156,1,
2018,115177958,9,
2018,115263697,1,
2018,115183772,1,
2018,115266480,10,
2018,115273516,10,
2018,115267915,9,
2018,115275133,10,
2018,115178832,1,
2018,115180828,9,
2018,115184395,1,
2018,115258612,9,
2018,115296603,10,
2018,115259855,10,
2018,115270162,9,
2018,115299080,10,
2018,115300046,1,
2018,115307850,1,
2018,115307849,1,
2018,115241705,1,
2018,115239982,1,
2018,115240055,1,
2018,115240054,1,
2018,115250538,1,
2018,115253451,1,
2018,115246871,9,
2018,115246871,1,
2018,115244810,8,
2018,115248677,6,
2018,115253665,1,
2018,115257534,2,
2018,115258221,3,
2018,115261480,10,
