"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2018,114599889,1,
2018,114617851,2,
2018,114618182,1,
2018,114621406,1,
2018,114618278,1,
2018,114613462,1,
2018,114622828,6,
2018,114620209,9,
2018,114620334,1,
2018,114620334,6,
2018,114620380,10,
2018,114615080,1,
2018,114615108,10,
2018,114631128,1,
2018,114631215,1,
2018,114631214,1,
2018,114624406,6,
2018,114626880,2,
2018,114626880,1,
2018,114625179,2,
2018,114625323,1,
2018,114625325,1,
2018,114625653,2,
2018,114625654,2,
2018,114627434,6,
2018,114632867,1,
2018,114627620,1,
2018,114636463,9,
2018,114636894,6,
2018,114643098,1,
2018,114643098,6,
2018,114640536,10,
2018,114599924,2,
2018,114616338,2,
2018,114616367,2,
2018,114600900,1,
2018,114600947,1,
2018,114612420,10,
2018,114613131,6,
2018,114622095,6,
2018,114619537,6,
2018,114619535,1,
2018,114619535,6,
2018,114622668,2,
2018,114622754,6,
2018,114614737,6,
2018,114615173,6,
2018,114615381,2,
2018,114620865,2,
2018,114620866,2,
2018,114616120,1,
2018,114626392,6,
2018,114631538,1,
2018,114632314,10,
2018,114632369,9,
2018,114625583,1,
2018,114625718,6,
2018,114625716,6,
2018,114632777,6,
2018,114625716,1,
2018,114632777,1,
2018,114625718,1,
2018,114627483,17,
2018,114625969,1,
2018,114625969,6,
2018,114636226,9,
2018,114636228,9,
2018,114633498,9,
2018,114633627,1,
2018,114636563,1,
2018,114633758,1,
2018,114636870,1,
2018,114637364,1,
2018,114629105,6,
2018,114629146,1,
2018,114637705,10,
2018,114635351,2,
2018,114635349,2,
2018,114629783,6,
2018,114635867,10,
2018,114638479,1,
2018,114638995,1,
2018,114641748,10,
2018,114641747,1,
2018,114639107,1,
2018,114639367,1,
2018,114639377,10,
2018,114646319,6,
2018,114646321,6,
2018,114639708,1,
2018,114646757,1,
2018,114640032,1,
2018,114640047,9,
2018,114599852,6,
2018,114611338,1,
2018,114611506,1,
2018,114618183,10,
2018,114621826,6,
2018,114619312,10,
2018,114613881,6,
2018,114614273,1,
2018,114614871,9,
2018,114614871,1,
2018,114623228,6,
2018,114623228,1,
2018,114620542,6,
2018,114620587,6,
2018,114620587,1,
2018,114616098,10,
2018,114624700,6,
2018,114625244,10,
2018,114627015,1,
2018,114632728,9,
2018,114632728,1,
2018,114625671,1,
2018,114627336,9,
2018,114625671,9,
2018,114627336,1,
2018,114625913,1,
2018,114636232,9,
2018,114633754,6,
2018,114628389,1,
2018,114637180,1,
2018,114629104,9,
2018,114637860,1,
2018,114629596,1,
2018,114635862,10,
2018,114635861,10,
2018,114635860,10,
2018,114638420,10,
2018,114630178,10,
2018,114630180,10,
2018,114638470,10,
2018,114635948,10,
2018,114638469,10,
2018,114638622,1,
2018,114641512,10,
2018,114638904,10,
2018,114641513,10,
2018,114641510,10,
2018,114638899,10,
2018,114641511,10,
2018,114630740,1,
2018,114638981,1,
2018,114641614,1,
2018,114630736,1,
2018,114641655,1,
2018,114639424,9,
2018,114642324,6,
2018,114646718,1,
2018,114640016,9,
2018,114642940,1,
2018,111000514,1,
2018,110995678,1,
2018,110995680,1,
2018,110995683,1,
2018,111000738,1,
2018,111000795,1,
2018,110990895,8,
2018,110996122,3,
2018,110996122,1,
2018,110996906,10,
2018,110993333,6,
2018,110997693,8,
2018,110993332,6,
2018,110997693,1,
2018,111003368,6,
2018,110993332,1,
2018,110993333,1,
2018,111003368,1,
2018,111003423,1,
2018,110993537,9,
2018,111003987,1,
2018,111004014,10,
2018,110998225,10,
2018,111004033,1,
2018,111004032,1,
2018,111004138,1,
2018,111004164,10,
2018,110994236,1,
2018,110999183,9,
2018,111006075,1,
2018,111006091,1,
2018,111006227,1,
2018,111006225,1,
2018,111006438,1,
2018,111010910,1,
2018,111006708,10,
2018,111006709,10,
2018,111006722,10,
2018,111006863,1,
2018,111016071,1,
2018,111016072,1,
2018,111008193,9,
2018,111008296,1,
2018,111008297,1,
2018,114599793,10,
2018,114599804,1,
2018,114600074,6,
2018,114616939,9,
2018,114617128,1,
2018,114617127,1,
2018,114601030,6,
2018,114612789,1,
2018,114621517,1,
2018,114621956,1,
2018,114621956,6,
2018,114621959,1,
2018,114613532,6,
2018,114622196,10,
2018,114619414,10,
2018,114619440,1,
2018,114613928,1,
2018,114620395,10,
2018,114623359,10,
2018,114620398,10,
2018,114620397,10,
2018,114623479,9,
2018,114620575,10,
2018,114615344,8,
2018,114615347,8,
2018,114615348,8,
2018,114620609,8,
2018,114623598,8,
2018,114623596,8,
2018,114623597,8,
2018,114623662,1,
2018,114623662,6,
2018,114615541,1,
2018,114623854,1,
2018,114620892,1,
2018,114621101,10,
2018,114616080,10,
2018,114600234,6,
2018,114600624,3,
2018,114611911,1,
2018,114612315,10,
2018,114600995,1,
2018,114621426,1,
2018,114621426,2,
2018,114621462,9,
2018,114621588,10,
2018,114613085,1,
2018,114613084,1,
2018,114621638,1,
2018,114621871,1,
2018,114621967,1,
2018,114619036,6,
2018,114613663,1,
2018,114613864,6,
2018,114614566,10,
2018,114619950,10,
2018,114615105,6,
2018,114623502,8,
2018,114615209,10,
2018,117681277,1,
2018,117677451,1,
2018,117671855,1,
2018,117671876,9,
2018,117681368,1,
2018,117677573,1,
2018,117677571,1,
2018,117681387,1,
2018,117677610,1,
2018,117677639,1,
2018,117681677,1,
2018,117672115,3,
2018,117672341,1,
2018,117672890,2,
2018,117682830,2,
2018,117672892,2,
2018,117683946,6,
2018,117680646,6,
2018,117684280,9,
2018,117686136,1,
2018,117674206,1,
2018,117686260,10,
2018,117686370,1,
2018,117686378,9,
2018,117674598,2,
2018,117684881,1,
2018,117674879,9,
2018,117674960,9,
2018,117675007,9,
2018,117685376,1,
2018,117687239,1,
2018,117685423,9,
2018,117687245,10,
2018,117675123,1,
2018,117685437,1,
2018,117687320,1,
2018,117687638,10,
2018,117675567,9,
2018,117675568,2,
2018,117687779,1,
2018,117675722,9,
2018,117675781,1,
2018,117688032,1,
2018,117741626,6,
2018,117741653,10,
2018,117712167,6,
2018,117712461,1,
2018,117707345,10,
2018,117712606,1,
2018,117712605,1,
2018,117712607,1,
2018,117712609,1,
2018,117712855,2,
2018,117713302,6,
2018,117713300,6,
2018,117716518,6,
2018,117714524,10,
2018,117714679,9,
2018,117708736,9,
2018,117714761,10,
2018,117714970,10,
