victim_id,offender_id,relationship_id,nibrs_victim_offender_id
3421172,3737819,24,1064072
3421215,3737872,24,1085378
3421205,3737858,16,1085379
3421205,3737859,1,1177434
3421205,3737860,9,1192538
3421203,3737855,15,1085380
3421203,3737856,13,1177435
3421202,3737855,13,1085381
3421202,3737856,13,1177436
3421201,3737853,24,1085382
3421201,3737854,24,1177437
3421192,3737844,16,1086570
3421190,3737842,1,1086571
3421187,3737837,19,1086572
3415775,3732153,1,1144250
3415776,3732153,1,1144249
3415777,3732153,1,1144248
3415771,3732149,1,1144251
3415842,3732201,21,1144242
3415834,3732189,3,1144243
3415833,3732188,3,1144244
3415829,3732184,6,1144245
3415822,3732177,5,1144246
3415815,3732174,3,1144247
3415862,3732230,10,1144238
3415853,3732221,10,1144240
3415854,3732221,10,1144239
3415848,3732207,1,1144241
3415848,3732213,1,1199323
3415848,3732214,1,1199487
3415848,3732215,1,1199582
3415848,3732216,1,1199609
3415848,3732209,1,1192265
3415848,3732210,1,1197316
3415848,3732208,1,1184346
3415848,3732211,1,1197562
3415848,3732212,1,1198808
3415763,3732141,21,1144253
3415762,3732140,3,1144254
3415882,3732249,1,1144171
3415876,3732243,3,1144234
3415868,3732237,1,1144237
3415869,3732237,1,1144236
3415870,3732237,1,1144235
3415864,3732232,1,998243
3415764,3732142,21,1144252
3415907,3732274,1,1144166
3415895,3732262,21,1144167
3415892,3732259,21,1144168
3415887,3732254,21,1144169
3415886,3732253,21,1144170
3415911,3732278,1,1144163
3415909,3732276,26,1144164
3415908,3732275,21,1144165
3415929,3732297,3,1144160
3415926,3732294,3,1144161
3415925,3732293,21,1144162
3415959,3732326,26,1144159
3415971,3732338,1,998242
3415965,3732332,16,1144158
3415979,3732346,21,1144155
3415977,3732344,21,1144156
3415967,3732334,18,1072560
3415966,3732333,21,1144157
3416067,3732435,3,1143039
3416064,3732432,16,1143040
3416060,3732432,20,1143044
3416061,3732432,16,1143043
3416062,3732432,16,1143042
3416063,3732432,16,1143041
3416059,3732430,16,1010519
3416059,3732431,16,1164197
3416057,3732427,21,1143045
3416056,3732426,24,1143046
3416051,3732422,18,998241
3416044,3732415,16,1143047
3416043,3732414,1,1143048
3416040,3732411,1,1143049
3416038,3732407,24,1143050
3416038,3732408,24,1184146
3416038,3732409,24,1193972
3416037,3732406,3,1143051
3416032,3732402,6,1143052
3416030,3732400,25,1143054
3416030,3732401,3,1184148
3416031,3732400,3,1143053
3416031,3732401,25,1184147
3416029,3732399,1,1143055
3416028,3732398,1,1143056
3416024,3732394,1,1143057
3416018,3732389,24,1143060
3416018,3732390,24,1184151
3416019,3732389,24,1143059
3416019,3732390,24,1184150
3416020,3732389,24,1143058
3416020,3732390,24,1184149
3416016,3732385,9,1143061
3416104,3732475,1,1143030
3416102,3732473,1,1143031
3416095,3732465,1,1143032
3416094,3732464,21,1143033
3416092,3732462,1,1143034
3416089,3732459,21,1143035
3416087,3732457,21,1143036
3416086,3732456,12,1072555
3416077,3732447,18,1143037
3416072,3732441,1,1143038
3416279,3732643,9,1140635
3416186,3732550,24,1141856
3416185,3732549,12,1141857
3416184,3732548,5,1141858
3416182,3732546,13,1141859
3416176,3732539,3,1141860
3416171,3732534,3,1141861
3416153,3732523,3,1141862
3416152,3732522,1,1141863
3416150,3732520,3,1141864
3416149,3732519,1,1141865
3416147,3732518,24,1141866
3416144,3732516,24,1141868
3416145,3732516,24,1141867
3416143,3732516,21,1141869
3416129,3732501,3,1141870
3416127,3732497,1,1141871
3416125,3732494,3,1141872
3416114,3732485,21,1141873
3416113,3732484,3,1141874
3416112,3732483,1,1143028
3416110,3732481,14,1143029
3416253,3732616,15,1140642
3416232,3732597,1,1072550
3416233,3732597,1,1072549
3416231,3732596,3,1141843
3416226,3732592,1,1141844
3416223,3732589,21,1141845
3416220,3732588,3,1141847
3416221,3732588,1,1141846
3416219,3732587,14,1141848
3416215,3732584,21,1141849
3416214,3732583,21,1141850
