nibrs_month_id,agency_id,month_num,data_year,reported_status,report_date,prepared_date,update_flag,orig_format,ff_line_number,data_home,ddocname,did
924883,4439,1,1995,I,,,N,F,,C,1995_01_IA0680000_NIBRS,
943524,4439,2,1995,I,,,N,F,,C,1995_02_IA0680000_NIBRS,
962165,4439,3,1995,I,,,N,F,,C,1995_03_IA0680000_NIBRS,
980806,4439,4,1995,I,,,N,F,,C,1995_04_IA0680000_NIBRS,
999447,4439,5,1995,I,,,N,F,,C,1995_05_IA0680000_NIBRS,
1018088,4439,6,1995,I,,,N,F,,C,1995_06_IA0680000_NIBRS,
1036729,4439,7,1995,I,,,N,F,,C,1995_07_IA0680000_NIBRS,
1055370,4439,8,1995,I,,,N,F,,C,1995_08_IA0680000_NIBRS,
1074011,4439,9,1995,I,,,N,F,,C,1995_09_IA0680000_NIBRS,
1092652,4439,10,1995,I,,,N,F,,C,1995_10_IA0680000_NIBRS,
1111293,4439,11,1995,U,,,N,F,,C,1995_11_IA0680000_NIBRS,
1129934,4439,12,1995,I,,,N,F,,C,1995_12_IA0680000_NIBRS,
924884,4440,1,1995,U,,,N,F,,C,1995_01_IA0680100_NIBRS,
943525,4440,2,1995,U,,,N,F,,C,1995_02_IA0680100_NIBRS,
962166,4440,3,1995,U,,,N,F,,C,1995_03_IA0680100_NIBRS,
980807,4440,4,1995,U,,,N,F,,C,1995_04_IA0680100_NIBRS,
999448,4440,5,1995,U,,,N,F,,C,1995_05_IA0680100_NIBRS,
1018089,4440,6,1995,U,,,N,F,,C,1995_06_IA0680100_NIBRS,
1036730,4440,7,1995,I,,,N,F,,C,1995_07_IA0680100_NIBRS,
1055371,4440,8,1995,I,,,N,F,,C,1995_08_IA0680100_NIBRS,
1074012,4440,9,1995,I,,,N,F,,C,1995_09_IA0680100_NIBRS,
1092653,4440,10,1995,I,,,N,F,,C,1995_10_IA0680100_NIBRS,
1111294,4440,11,1995,I,,,N,F,,C,1995_11_IA0680100_NIBRS,
1129935,4440,12,1995,U,,,N,F,,C,1995_12_IA0680100_NIBRS,
924870,4423,1,1995,I,,,N,F,,C,1995_01_IA0620000_NIBRS,
943511,4423,2,1995,I,,,N,F,,C,1995_02_IA0620000_NIBRS,
962152,4423,3,1995,I,,,N,F,,C,1995_03_IA0620000_NIBRS,
