"DATA_YEAR","VICTIM_ID","INJURY_ID"
2017,99001298,4
2017,99001334,5
2017,99001562,4
2017,99001553,4
2017,99003098,5
2017,99003643,5
2017,99003685,5
2017,99004839,4
2017,99005702,4
2017,99007781,5
2017,99008415,5
2017,99008416,5
2017,99008417,5
2017,99009788,4
2017,99010053,4
2017,99010162,4
2017,99010335,4
2017,99011919,4
2017,99012073,6
2017,99012689,4
2017,99013220,5
2017,99013294,4
2017,99013296,4
2017,99013416,4
2017,99013422,4
2017,99013423,4
2017,99013924,5
2017,99013922,4
2017,99014543,4
2017,99014636,4
2017,99014900,4
2017,99017018,5
2017,99018032,5
2017,99018986,5
2017,99019370,5
2017,99020657,4
2017,99020675,5
2017,99021635,4
2017,99022042,4
2017,99022336,5
2017,99022638,5
2017,99023115,5
2017,99023158,5
2017,99026409,5
2017,99026400,5
2017,99026393,5
2017,99027516,5
2017,99029056,5
2017,99029925,5
2017,99030819,4
2017,99030824,4
2017,99031555,5
2017,99033091,5
2017,99033090,5
2017,99034125,4
2017,99034132,6
2017,99034220,5
2017,99034595,5
2017,99034826,5
2017,99036442,5
2017,99036680,5
2017,99036747,5
2017,99036744,5
2017,99037607,5
2017,99037917,5
2017,99038565,5
2017,99038770,5
2017,99038827,5
2017,99038846,5
2017,99039023,5
2017,99039299,5
2017,99039533,4
2017,99039530,4
2017,99039868,4
2017,99040165,4
2017,99040297,5
2017,99040362,5
2017,99040416,4
2017,99040608,4
2017,99040758,4
2017,99044323,5
2017,99045103,5
2017,99046164,5
2017,99046692,4
2017,99046822,4
2017,99046900,5
2017,99046992,5
2017,99047126,4
2017,99047289,4
2017,99047767,4
2017,99048333,4
2017,99048335,5
2017,99048604,5
2017,99048753,4
2017,99048814,5
2017,99048898,5
2017,99049066,4
2017,99049269,4
2017,99050336,4
2017,99050577,4
2017,99050759,5
2017,99050840,5
2017,99051535,4
2017,99051552,4
2017,99051816,5
2017,99051999,5
2017,99052283,5
2017,99052295,5
2017,99052469,5
2017,99052944,4
2017,99053061,5
2017,99053222,5
2017,99053266,5
2017,99053912,4
2017,99053969,5
2017,99054073,5
2017,99061617,5
2017,99062335,2
2017,99062331,5
2017,99062581,4
2017,99062577,5
2017,99062565,5
2017,99064152,4
2017,99064322,4
2017,99064579,5
2017,104900353,4
2017,104900380,4
2017,104901275,4
2017,104901272,4
2017,104901299,5
2017,104901397,5
2017,104901748,5
2017,104904231,5
2017,104904747,5
2017,104904735,4
2017,104904789,5
2017,104904888,5
2017,104905758,4
2017,104905826,5
2017,104906177,5
2017,104906486,5
2017,104906805,4
2017,104907332,2
2017,104907332,6
2017,104907332,3
2017,104907405,4
2017,104907524,5
2017,104907741,5
2017,104908079,4
2017,104908192,4
2017,104908472,5
2017,104908873,4
2017,104908865,5
2017,104908956,5
2017,99949623,5
2017,99949964,4
2017,99949966,4
2017,99950804,5
2017,99950876,4
2017,99951021,5
2017,99951711,5
2017,99952021,5
2017,99952015,5
2017,99953674,5
2017,99954599,5
2017,99954700,5
2017,99955411,5
2017,99948195,4
2017,99948473,5
2017,99948570,4
2017,99949272,5
2017,99949613,5
2017,99949661,5
2017,99949723,5
2017,99949781,5
2017,99950095,4
2017,99950097,4
