"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,16,98314066,11,9,8254033
2017,8,98314066,1,1,8254032
2017,15,101565612,19,9,8732031
2017,8,101568900,4.52,1,8732399
2017,4,101568900,2.21,1,8732398
2017,5,101570059,3,9,8732520
2017,4,101570059,1,9,8732519
2017,4,101571329,1,1,8732688
2017,16,101571886,12,9,8732786
2017,4,101571914,,,8732792
2017,1,101571950,17,1,8732797
2017,16,101571950,12,9,8732798
2017,8,101576894,1,9,8733419
2017,4,101576894,31,9,8733417
2017,13,101579279,,,8733779
2017,2,101579467,1,11,8733790
2017,2,101582180,1,11,8734228
2017,15,101582180,1,11,8734229
2017,5,101583345,0.001,1,8734301
2017,12,101583758,0.5,9,8734345
2017,5,101584337,1,9,8734422
2017,16,101588118,5,9,8735403
2017,16,101590314,1,9,8735942
2017,1,101590774,0.2,1,8736016
2017,8,101590774,1.5,1,8736018
2017,16,101591148,28.9,1,8736075
2017,4,101592852,2,9,8736358
2017,7,101594738,43,9,8736923
2017,4,101594738,2,9,8736922
2017,6,101595842,28,1,8737200
2017,2,101595900,1,1,8737215
2017,16,101596084,0.018,9,8737264
2017,4,101164200,9,9,8669686
2017,2,101164282,1,11,8669694
2017,2,101167324,1,1,8669884
2017,5,101168031,1,11,8669917
2017,5,101168222,60,3,8669939
2017,4,101169982,3,9,8670003
2017,2,101170481,3,1,8670022
2017,16,101170888,4,1,8670044
2017,5,101170934,1,1,8670048
2017,4,101173009,37,1,8670184
2017,2,101173009,61,1,8670183
2017,17,101173175,1,11,8670194
2017,17,101173315,4,9,8670204
2017,16,101173364,2,9,8670205
2017,2,101174619,23.4,1,8670274
2017,8,101175262,5,9,8670334
2017,15,101176093,50,9,8670395
2017,8,101177421,33.005,9,8670464
2017,5,101179052,2,3,8670600
2017,8,101179052,3,9,8670601
2017,8,101179956,1,9,8670691
2017,5,101181006,2,1,8670801
2017,8,101183886,1,11,8671029
2017,5,101184927,1,11,8671102
2017,1,101185997,2,9,8671195
2017,5,101185997,6,9,8671197
2017,2,101185997,7,9,8671196
2017,4,101186395,1,1,8671225
2017,4,101186394,1,1,8671223
2017,16,101186394,4,9,8671224
2017,2,101187014,1,1,8671256
2017,17,101187014,1,1,8671260
2017,4,101187014,1,1,8671259
2017,5,101188068,0,3,8671324
2017,16,101191214,0.069,3,8671585
2017,15,101191214,2,9,8671584
2017,5,101192328,,,8671665
2017,8,101192490,3,9,8671696
2017,8,101195189,6,9,8672013
2017,2,101197796,1,1,8672371
2017,8,101208358,2.5,9,8673495
2017,1,101214590,1,1,8674233
2017,8,101214590,1,1,8674236
2017,5,101214615,1,1,8674245
2017,1,101215720,1,1,8674373
2017,14,101215962,13,9,8674407
2017,8,101219748,1,1,8674846
2017,1,101220955,1,1,8674944
2017,8,101221198,1,1,8674968
2017,1,101221558,13,1,8675004
2017,2,101222954,1,9,8675132
2017,2,101225136,1,1,8675293
2017,1,101225742,1,1,8675346
2017,16,101119793,42,9,8665531
2017,5,101134521,27.8,1,8667247
2017,8,101136435,25,9,8667487
2017,2,101136435,1,9,8667485
2017,2,101136796,1,9,8667516
2017,1,101136796,3.3,1,8667515
2017,5,101136913,1,9,8667535
2017,4,101138458,1.1,1,8667726
2017,1,101138458,0.5,3,8667725
2017,8,101139006,4,9,8667787
2017,4,101139166,4.1,1,8667799
2017,1,101139741,1,1,8667847
2017,8,101139839,1,9,8667881
2017,5,101142231,95.005,1,8668127
2017,8,101143519,1.1,1,8668232
2017,4,101148481,0.6,1,8668584
2017,16,101149554,22,9,8668654
2017,5,101157315,3,3,8669263
2017,2,101158916,1,1,8669323
2017,4,101163490,47,9,8669616
2017,4,101163883,21,9,8669654
2017,5,101164088,1,3,8669675
2017,5,101164145,1.1,1,8669679
2017,5,101164692,1,11,8669722
2017,5,101164727,1,11,8669731
2017,5,101167063,171,1,8669837
2017,4,101167339,6,9,8669888
2017,5,101168239,1,9,8669942
2017,2,101168387,19,1,8669947
2017,4,101171335,1,1,8670093
2017,4,101171393,1,1,8670107
2017,8,101174466,3,9,8670264
2017,4,101177117,0.5,1,8670443
2017,5,101177378,36.274,3,8670459
2017,16,101177378,1,7,8670460
2017,4,101177484,31,1,8670476
2017,2,101177484,21,1,8670474
2017,16,101177807,1,9,8670509
2017,8,101177807,2,9,8670508
2017,5,101177871,89,1,8670514
2017,8,101178202,13,9,8670542
2017,4,101178317,0.5,1,8670547
2017,16,101178317,1,9,8670548
2017,5,101178631,19,9,8670576
2017,8,101185929,1,9,8671185
2017,2,101185929,4,9,8671184
2017,16,101186906,4,1,8671250
2017,5,101189954,4.001,3,8671492
2017,1,101192388,8.7,1,8671671
2017,5,101194257,4.5,3,8671863
2017,3,101194257,41,1,8671862
2017,8,101195446,4,9,8672047
2017,5,101197785,1,9,8672366
2017,5,101198732,1,11,8672539
2017,16,101205412,18.005,9,8673163
2017,2,101207109,1,1,8673316
2017,4,101207148,1,9,8673318
2017,15,101207509,2,9,8673392
2017,16,101208565,14,9,8673501
2017,16,101217639,12,9,8674596
2017,5,101217639,1,3,8674595
2017,1,101217639,1,1,8674594
2017,16,101220663,6,9,8674927
2017,14,101220663,6,9,8674925
2017,5,101128884,1.5,3,8666522
2017,16,101132414,22,9,8666988
2017,12,101132414,70.005,9,8666987
2017,1,101221134,1,1,8674964
2017,14,101221487,7,9,8674997
2017,8,101221487,11,1,8674996
2017,16,101221487,24,9,8674999
2017,8,101223540,1,1,8675180
2017,8,100526276,6,9,8576181
2017,2,100527113,7,1,8576241
2017,5,100527113,1,1,8576243
2017,4,100527113,4,1,8576242
2017,2,100528094,1.3,1,8576356
2017,1,100529007,0.02,1,8576466
2017,1,100529072,0.05,1,8576472
2017,5,100530020,1,4,8576563
2017,4,100533911,8,9,8576860
2017,4,100533917,4,9,8576863
2017,8,100533988,1,11,8576893
2017,1,100534044,1,9,8576908
2017,2,100535625,1,9,8576971
2017,1,100535790,1,9,8577005
2017,9,100535895,1,9,8577025
2017,4,100541306,2,1,8577520
2017,8,100545974,212,9,8577923
2017,4,100549202,1,11,8578064
2017,8,100550985,1,1,8578142
2017,5,100551218,0.001,1,8578153
2017,5,100551706,4,3,8578173
2017,12,100554867,10,9,8578370
2017,2,100555748,2,9,8578426
2017,4,100556096,2,9,8578442
2017,4,100556849,1,1,8578488
2017,5,100557229,22,1,8578519
2017,2,100558550,,,8578610
2017,16,100559980,7,9,8578741
2017,4,100560661,1,9,8578791
2017,5,100560661,1,3,8578792
2017,2,100560661,1,9,8578790
2017,1,100561658,17.006,1,8578896
