victim_id,circumstances_id,justifiable_force_id
8952286,10,
8952287,10,
8952288,6,
8952302,2,
8952306,1,
8953116,10,
8953125,1,
8951468,9,
8951469,9,
8952335,1,
8952388,1,
8952389,1,
8952393,6,
8950771,6,
8952434,1,
8952435,1,
8952467,1,
8952478,6,
8952495,10,
8952498,9,
8952525,1,
8952571,9,
8952575,9,
8952577,1,
8952610,1,
8952617,1,
8952618,1,
8951785,10,
8951798,10,
8952652,1,
8952661,1,
8951024,9,
8951047,1,
8952726,1,
8951870,10,
8952754,1,
8952763,1,
8952764,1,
8952781,1,
8951946,9,
8951159,9,
8952847,1,
8953442,2,
8951232,9,
8952055,6,
8952057,2,
8952061,9,
8952919,2,
8951274,9,
8952109,1,
8952988,1,
8952989,1,
8952990,1,
8952135,6,
8952136,9,
8952143,1,
8952151,2,
8952163,1,
8951402,9,
8951407,10,
8951409,9,
8952175,1,
8952193,9,
8952212,1,
8953048,1,
8950622,9,
8952258,1,
8952267,10,
8959580,1,
8959592,1,
8959597,1,
8957127,2,
8957922,1,
8957923,1,
8957951,9,
8957954,9,
8958814,9,
8958817,9,
8958822,9,
8958836,1,
8958840,2,
8959653,1,
8957986,1,
8958008,9,
8958023,1,
8957224,1,
8957247,1,
8958897,1,
8958911,1,
8957262,2,
8958953,9,
8957339,1,
8958148,9,
8958149,9,
8958160,10,
8958189,9,
8958199,1,
8959086,1,
8959087,1,
8959088,1,
8957478,10,
8958306,10,
8958307,10,
8958308,10,
8958309,10,
8957551,1,
8957589,9,
8957598,9,
8957604,6,
8958390,1,
8958417,2,
8958456,2,
8959875,1,
8959876,1,
8958500,6,
8958533,9,
8959384,2,
8958562,9,
8958613,9,
8959473,10,
8959475,9,
8959477,9,
8959478,9,
8959479,9,
8957040,9,
8957041,9,
8957865,9,
8957894,9,
8957907,10,
8957909,10,
8958697,9,
8809286,9,
8809330,2,
8809337,1,
8809344,10,
8809193,10,
8809196,10,
8809198,10,
8809209,10,
8809227,9,
8809243,10,
8809762,10,
8809382,1,
8809405,1,
8809416,9,
8809441,10,
8809452,10,
8809467,1,
8809468,1,
8809517,1,
8809525,10,
8809526,10,
8809545,10,
8809560,10,
8809577,10,
8809620,10,
8809621,10,
8809671,1,
8809686,10,
8809687,10,
8809689,1,
8809712,1,
8809726,9,
8810096,1,
8810117,10,
8809826,1,
8809886,10,
8809918,10,
8809963,9,
8809980,10,
8809996,1,
8809997,2,
8810030,9,
8810047,1,
8810051,2,
8810068,1,
8810075,9,
8810081,2,
8810507,1,
8810516,1,
8810169,1,
8810216,10,
8810229,10,
8810263,10,
8810288,10,
8810312,10,
8810346,10,
8810415,1,
8810416,1,
8810417,1,
8810447,9,
8810457,10,
8810477,10,
8810492,10,
8810866,10,
8810875,10,
8810876,10,
8810628,10,
8810676,10,
8810734,10,
8810735,10,
8810736,10,
8810745,10,
8810760,10,
8810806,1,
8810821,10,
8810828,1,
8810829,1,
8810832,10,
8810849,10,
8811295,5,
8811296,5,
8810910,10,
8810927,10,
8810931,10,
8810959,10,
8810962,10,
8810967,10,
8810978,10,
8811028,10,
8811096,2,
8811127,10,
8811193,10,
8811215,2,
8811632,9,
8811333,1,
8811348,10,
8811355,2,
8811408,10,
8811497,2,
8811503,10,
8811529,10,
8811546,1,
8811550,10,
8811551,10,
8811574,10,
8811578,10,
8811592,10,
8811609,1,
8811610,1,
8811615,10,
8812043,9,
8812047,9,
8811690,2,
