suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
12,9305378,0.1,1,434378
2,9305381,56.77,1,434379
2,9305412,13.25,1,434380
5,9305418,0.1,1,434381
2,9305423,0.1,1,434382
5,9305500,77.51,1,434383
12,9305181,793.52,1,434384
5,9305185,488.08,1,434385
5,9305217,0.35,1,434386
5,9305223,0.1,1,434387
5,9305282,4.62,1,434388
12,9305320,0.24,1,434389
2,9305340,0.46,1,434390
5,9306099,0.1,1,434391
12,9305557,57.38,1,434392
2,9305591,1.54,1,434393
5,9305603,2,10,434394
5,9305636,0.1,1,434395
2,9305772,0.4,1,434396
1,9305776,1.35,1,434397
2,9305795,1104.2,1,434398
5,9305796,4.86,1,434399
5,9305823,18.91,1,434400
5,9305994,4.86,1,434401
5,9306014,1.33,1,434402
2,9306015,0.5,3,434403
2,9306016,1,3,434404
5,9306034,13.43,1,434405
2,9306036,1.46,1,434406
12,9306067,4.71,1,434407
12,9306072,27.94,1,434408
2,9306659,0.39,1,434409
12,9306661,0.1,1,434410
2,9306670,2.35,1,434411
5,9306671,6.01,1,434412
12,9306698,0.1,1,434413
12,9306207,0.22,1,434414
5,9306211,4.3,1,434415
5,9306217,93.64,1,434416
2,9306243,1.7,1,434417
5,9306245,2.42,1,434418
5,9306253,12.53,1,434419
2,9306277,30.53,1,434420
2,9306278,36.05,1,434421
5,9306279,3.44,1,434422
2,9306285,1.92,1,434423
2,9306286,0.59,1,434424
5,9306296,1,10,434425
5,9306322,0.1,1,434426
4,9306384,1,9,434427
2,9306432,214.61,1,434428
5,9306450,597.01,1,434429
12,9306474,2.4,1,434430
12,9306481,0.12,1,434431
12,9306550,1,1,434432
5,9306561,6.3,1,434433
5,9307274,0.1,1,434434
12,9307329,1.52,1,434435
2,9307338,0.1,1,434436
5,9306744,0.1,1,434437
12,9306749,0.1,1,434438
12,9306760,0.1,1,434439
5,9306762,11.55,1,434440
2,9306827,1.24,1,434441
2,9306859,215.4,1,434442
12,9306878,0.28,1,434443
5,9306882,3.54,1,434444
5,9306904,10.57,1,434445
5,9306955,14.26,1,434446
5,9307002,4.83,1,434447
5,9307016,6.21,1,434448
2,9307037,2.66,1,434449
12,9307045,18.68,1,434450
2,9307054,38.44,1,434451
2,9307057,2,2,434452
2,9307072,0.1,1,434453
12,9307079,6.8,1,434454
12,9307086,0.98,1,434455
12,9307131,1.16,1,434456
5,9307217,7.56,1,434457
5,9307259,0.1,1,434458
5,9307351,0.1,1,434459
5,9307381,0.1,1,434460
5,9307427,2.08,1,434461
5,9307467,0.1,1,434462
2,9307487,144.9,1,434463
2,9307489,0,,434464
2,9307519,11.9,1,434465
5,9307688,2.3,1,434466
2,9307711,1.11,1,434467
5,9307723,7.35,1,434468
5,9308488,0.1,1,434469
5,9308500,41.29,1,434470
5,9307906,16.97,1,434471
5,9307948,0.1,1,434472
4,9307950,9,1,434473
2,9307957,1.14,1,434474
2,9308125,2.8,1,434475
12,9308179,0.41,1,434476
5,9308188,1.84,1,434477
5,9308211,164.95,1,434478
2,9308231,0.1,1,434479
11,9308253,5,9,434480
11,9308285,50,9,434481
2,9308301,2.67,1,434482
5,9308313,0.1,1,434483
2,9308323,4.88,1,434484
5,9308334,101,1,434485
2,9308363,2.84,1,434486
2,9308430,1.75,1,434487
5,9308440,0.1,1,434488
2,9309055,3.5,1,434489
5,9308577,15.36,1,434490
5,9308590,0.1,1,434491
4,9308593,5.06,1,434492
5,9308601,9.53,1,434493
2,9308631,14.4,1,434494
5,9308635,1,3,434495
5,9308637,0.1,1,434496
5,9308638,0.1,1,434497
2,9308681,0.1,1,434498
5,9308712,0.1,1,434499
2,9308763,1.6,1,434500
5,9308779,8.05,1,434501
5,9308809,1.71,1,434502
2,9308812,0.22,1,434503
2,9308868,16.31,1,434504
5,9308876,2.65,1,434505
5,9308930,31.9,1,434506
2,9308965,0.1,1,434507
5,9308994,0.1,1,434508
5,9309699,0.1,1,434509
2,9309700,2.8,1,434510
5,9309123,8,4,434511
5,9309204,4.48,1,434512
2,9309219,4.96,1,434513
2,9309278,4.06,1,434514
2,9309279,14.38,1,434515
5,9309304,4.4,1,434516
2,9309330,0.1,1,434517
2,9309342,2.99,1,434518
5,9309384,25.2,1,434519
2,9309398,20.72,1,434520
2,9309399,0.46,1,434521
2,9309400,0.43,1,434522
2,9309401,0.55,1,434523
2,9309433,0.5,1,434524
2,9309477,3.34,1,434525
5,9309478,11,10,434526
5,9309555,1379,1,434527
12,9309574,127.75,1,434528
12,9309575,1.89,1,434529
1,9309576,0.9,1,434530
2,9309596,2.91,1,434531
2,9309597,0.88,1,434532
2,9310224,20.79,1,434533
2,9310258,2.18,1,434534
5,9310280,8.9,1,434535
2,9309747,15.35,1,434536
2,9309755,4.48,4,434537
2,9309765,0.1,1,434538
5,9309773,20.25,1,434539
2,9309781,1,1,434540
2,9309803,13.28,1,434541
5,9309830,116.36,1,434542
5,9309878,0.1,1,434543
2,9309992,3.2,1,434544
2,9309995,35.65,1,434545
5,9310002,0.1,1,434546
12,9310133,1.1,1,434547
5,9310163,3.3,1,434548
5,9310934,1,3,434549
17,9310427,4.59,1,434550
17,9310428,0.1,1,434551
5,9310429,1.68,1,434552
5,9310448,1.79,1,434553
12,9310473,8.05,1,434554
5,9310482,57,1,434555
5,9310491,396,1,434556
2,9310538,12.36,1,434557
5,9310543,0.1,1,434558
2,9310544,0.25,1,434559
2,9310545,0.38,1,434560
5,9310552,3.18,1,434561
5,9310590,0.1,1,434562
2,9310603,1.35,1,434563
2,9310605,1.52,1,434564
5,9310647,19.3,1,434565
5,9310665,37.8,1,434566
12,9310682,29.2,1,434567
12,9310688,158.61,1,434568
5,9310705,10.81,1,434569
5,9310733,1.84,1,434570
5,9310834,0.1,1,434571
15,9311430,3,9,434572
12,9311433,6.4,3,434573
5,9311442,11.24,1,434574
5,9311454,0.1,1,434575
5,9311496,0.1,1,434576
2,9311499,0.37,1,434577
5,9310982,23.75,1,434578
5,9311080,94.1,1,434579
2,9311086,1.2,1,434580
5,9311111,6.2,1,434581
7,9311143,2.12,1,434582
1,9311189,0.1,1,434583
2,9311195,13.14,1,434584
5,9311204,0.1,1,434585
5,9311262,6.95,1,434586
5,9311272,0.1,1,434587
12,9311288,2.88,1,434588
5,9311295,1.82,1,434589
5,9312074,1,3,434590
5,9311515,32.98,1,434591
12,9311550,25.58,1,434592
2,9311584,20.57,1,434593
5,9311612,0.1,1,434594
5,9311647,1.72,1,434595
9,9311820,5,9,434596
12,9311832,0.1,1,434597
5,9312005,0.1,1,434598
5,9312029,3.04,1,434599
4,9312045,2.4,1,434600
5,9312063,9.98,1,434601
12,9312671,0.55,1,434602
2,9312672,25.11,1,434603
12,9312700,0.94,1,434604
2,9312164,200.19,1,434605
2,9312192,2.6,1,434606
5,9312226,249,10,434607
5,9312236,0.1,1,434608
2,9312262,1.82,1,434609
5,9312291,3.59,1,434610
2,9312294,1.11,1,434611
5,9312361,0.1,1,434612
12,9312401,11.01,1,434613
5,9312508,0.1,1,434614
12,9312524,0.77,1,434615
12,9312538,0.09,1,434616
2,9312546,2.2,1,434617
2,9313277,289,1,434618
5,9313279,108.01,1,434619
5,9313285,80.8,1,434620
2,9313304,47.6,1,434621
12,9313310,17.16,1,434622
12,9312729,0.1,1,434623
5,9312767,3.72,1,434624
12,9312780,0.1,1,434625
5,9312799,10.6,1,434626
5,9312811,0.1,1,434627
12,9312852,1.09,1,434628
5,9312908,12.33,1,434629
12,9312911,0.5,3,434630
12,9312939,1.85,1,434631
12,9312967,3.63,1,434632
2,9312978,0.1,1,434633
5,9313073,0.5,1,434634
2,9313092,0.73,1,434635
12,9313107,0.63,1,434636
4,9313108,21.23,1,434637
12,9313119,2,1,434638
2,9313143,20.48,1,434639
5,9313177,0.1,1,434640
5,9313843,8.26,1,434641
5,9313848,2.7,1,434642
5,9313864,28.61,1,434643
5,9313865,0.1,1,434644
2,9313876,0.91,1,434645
5,9313882,0.1,1,434646
12,9313357,394.22,1,434647
2,9313378,0.1,1,434648
2,9313444,1.49,1,434649
5,9313463,201.03,1,434650
2,9313488,7.06,1,434651
5,9313492,0.1,1,434652
12,9313670,0.93,1,434653
12,9313676,0.1,1,434654
2,9313706,5.28,1,434655
12,9313817,332.45,1,434656
2,9313821,4.29,1,434657
12,9313830,14.03,1,434658
8,9314495,1,11,434659
5,9313925,0.1,1,434660
2,9314014,1.6,1,434661
2,9314015,45.3,1,434662
5,9314058,3.84,1,434663
5,9314071,1.93,1,434664
12,9314076,3.9,1,434665
17,9314461,1,11,434666
5,9321949,3.9,1,434667
11,9321955,3.2,1,434668
2,9321962,5.8,1,434669
5,9321999,8.9,1,434670
1,9322003,6.3,1,434671
5,9322010,9.1,1,434672
5,9319673,5.8,1,434673
5,9319674,6.6,1,434674
5,9319677,3.9,1,434675
1,9320798,23.4,1,434676
5,9320807,10,1,434677
5,9320812,5.3,1,434678
5,9320813,3.2,1,434679
5,9320817,13.2,1,434680
5,9320827,11.6,1,434681
5,9322052,1,11,434682
5,9322063,33.1,1,434683
5,9322076,25.3,1,434684
5,9322094,7.1,1,434685
17,9322101,1,11,434686
1,9323272,8,1,434687
1,9323279,10.8,1,434688
1,9323298,6.9,1,434689
2,9319761,4.8,1,434690
1,9319769,4.6,1,434691
5,9319770,5.4,1,434692
1,9319774,1.3,1,434693
5,9320892,1,1,434694
5,9320894,18.9,1,434695
5,9320895,5.8,1,434696
5,9320934,9.3,1,434697
5,9322106,15.4,1,434698
5,9322123,6,1,434699
5,9322134,26.3,1,434700
12,9322171,5.7,1,434701
4,9323349,1.1,1,434702
5,9323363,3.3,1,434703
5,9323365,0.17,3,434704
5,9323373,11.3,1,434705
1,9323383,5.3,1,434706
1,9323384,15,1,434707
5,9323386,1.2,1,434708
5,9319813,1.5,1,434709
5,9320957,11.9,1,434710
5,9320969,1.9,1,434711
1,9320997,14.9,1,434712
5,9321011,33.8,1,434713
1,9322192,5.8,1,434714
1,9322201,5.2,1,434715
5,9322204,11.9,1,434716
2,9322240,1.8,1,434717
1,9322245,1.4,1,434718
5,9323415,3.7,1,434719
5,9323417,1,11,434720
5,9323426,1.6,1,434721
1,9323444,1.8,1,434722
5,9323466,1,11,434723
1,9319881,7.1,1,434724
5,9319907,8.9,1,434725
5,9321042,0.01,1,434726
5,9322283,41,1,434727
5,9322284,4.5,1,434728
1,9322286,11.8,1,434729
5,9323523,12.2,1,434730
5,9323545,5.2,1,434731
1,9323549,17.7,1,434732
5,9323550,528.4,1,434733
2,9323560,8.9,1,434734
2,9319946,5,1,434735
5,9319958,4.5,1,434736
1,9319969,7.5,1,434737
5,9320002,1,11,434738
5,9320009,6.2,1,434739
5,9320018,11232.1,1,434740
5,9321112,12.7,1,434741
5,9321120,4.6,1,434742
5,9321127,5,1,434743
5,9321135,3.2,1,434744
5,9321136,5.5,1,434745
5,9321140,12.2,1,434746
5,9321146,4.4,1,434747
5,9321164,34.7,1,434748
5,9322360,9.1,1,434749
2,9322370,2.2,1,434750
5,9322391,4.2,1,434751
5,9322395,7.3,1,434752
5,9322401,0.6,1,434753
5,9322409,3.965,3,434754
5,9323570,0.1,1,434755
5,9323617,8.2,1,434756
1,9323622,5,1,434757
5,9323623,4.7,1,434758
1,9320026,4.8,1,434759
5,9320027,4.9,1,434760
1,9320030,4.8,1,434761
1,9320047,6.8,1,434762
1,9320090,1,1,434763
1,9320092,0.2,1,434764
5,9321200,5,1,434765
5,9321204,1,11,434766
1,9321242,1,11,434767
5,9321243,31.6,1,434768
5,9321249,24.3,1,434769
5,9322432,0.03,1,434770
5,9322433,1.8,1,434771
1,9322436,0.49,1,434772
5,9322458,14.7,1,434773
5,9322460,22.8,1,434774
4,9322485,17.7,1,434775
5,9323667,5.1,1,434776
5,9323684,5.6,1,434777
5,9323695,0.04,3,434778
1,9323696,0.5,1,434779
2,9323715,9.9,1,434780
12,9320101,0.001,1,434781
5,9320116,8.8,1,434782
5,9320120,3.8,1,434783
1,9320140,12.2,1,434784
5,9320163,3.9,1,434785
5,9320165,1,11,434786
2,9320172,19.3,1,434787
1,9321260,3.8,1,434788
5,9321269,8.5,1,434789
5,9321300,5.4,1,434790
16,9321326,29.2,1,434791
2,9322509,19.45,1,434792
2,9322511,6.2,1,434793
5,9322537,8.2,1,434794
5,9322548,12.5,1,434795
5,9323772,5.6,1,434796
5,9320215,7.1,1,434797
5,9320230,15.3,1,434798
5,9320233,6.3,1,434799
1,9320237,6.8,1,434800
5,9320240,7.4,1,434801
1,9321338,5.1,1,434802
5,9321396,9.3,1,434803
5,9321408,6.9,1,434804
5,9322588,194.5,1,434805
5,9322590,18.2,1,434806
5,9322600,19.5,1,434807
5,9322604,0.945,1,434808
5,9322633,0.2,1,434809
1,9323799,6.6,1,434810
5,9323804,12.2,1,434811
5,9323813,5.4,1,434812
5,9323841,20.8,1,434813
2,9323865,16.4,1,434814
16,9323867,4,1,434815
5,9320299,5.8,1,434816
5,9320308,8.7,1,434817
5,9321411,6.7,1,434818
5,9321412,4.2,1,434819
5,9321420,1,11,434820
12,9321421,6.5,1,434821
5,9321449,1,1,434822
5,9321466,0.01,1,434823
5,9321472,7.5,1,434824
1,9321485,6.3,1,434825
1,9322649,1,11,434826
16,9322651,1,11,434827
5,9322653,1,11,434828
1,9322655,8.3,1,434829
1,9322682,1,11,434830
1,9322683,4.2,1,434831
2,9323897,1.4,1,434832
1,9323898,5.7,1,434833
1,9323899,1.3,1,434834
1,9323905,2.4,1,434835
5,9323915,20.6,1,434836
1,9320381,27.3,1,434837
1,9320386,13.5,1,434838
1,9320396,4.7,1,434839
5,9321487,1.3,1,434840
1,9321489,18.8,1,434841
5,9321492,3.9,1,434842
5,9322760,10.3,1,434843
5,9322763,5.4,1,434844
5,9322765,168.9,1,434845
2,9322771,5.7,1,434846
5,9323967,12.9,1,434847
5,9323979,10,1,434848
1,9323984,5,1,434849
5,9324001,11,1,434850
5,9324005,18.69,1,434851
5,9324013,14.6,1,434852
5,9324016,5.1,1,434853
5,9320412,4.8,1,434854
5,9320421,6.2,1,434855
1,9320450,4.9,1,434856
5,9320456,4.9,1,434857
1,9320460,1,1,434858
1,9320461,9.5,1,434859
5,9320473,1.4,1,434860
5,9320483,0.5,1,434861
5,9321582,9.8,1,434862
5,9321590,13.6,1,434863
5,9322794,1,11,434864
1,9322819,1,1,434865
5,9322828,9,1,434866
5,9322829,16.2,1,434867
5,9322863,5.7,1,434868
5,9324024,9.6,1,434869
5,9324047,2.705,3,434870
2,9324057,4.3,1,434871
2,9324060,5.3,1,434872
5,9324080,25.1,1,434873
5,9324090,0.205,1,434874
5,9320511,7.4,1,434875
5,9320516,16.5,1,434876
1,9320526,8.9,1,434877
5,9320528,4.6,1,434878
5,9320542,9.3,1,434879
1,9320544,4.1,1,434880
5,9320552,26.8,1,434881
5,9320555,1,11,434882
2,9320560,1.6,1,434883
1,9321668,5,1,434884
1,9321677,1,11,434885
5,9321682,1.5,1,434886
1,9321684,5.4,1,434887
2,9321688,4.9,1,434888
5,9321690,3.905,3,434889
5,9321709,1,1,434890
5,9322893,5.655,3,434891
5,9322899,7.7,1,434892
5,9322903,5.1,1,434893
5,9322904,4.3,1,434894
5,9322909,9.1,1,434895
1,9322918,5.7,1,434896
1,9322923,1,11,434897
1,9322926,10.3,1,434898
5,9324116,6.5,1,434899
5,9324120,5.9,1,434900
1,9324172,11,1,434901
5,9320563,1,1,434902
5,9320582,6.1,1,434903
5,9320596,13.8,1,434904
5,9320600,6.3,1,434905
12,9320631,24,1,434906
5,9320632,7.4,1,434907
1,9321728,4.2,1,434908
2,9321737,5.5,1,434909
5,9321759,15,1,434910
1,9321770,4.1,1,434911
5,9321777,22.1,1,434912
5,9321781,4.9,1,434913
5,9322967,4,10,434914
1,9322983,1,1,434915
5,9323000,18,1,434916
17,9323005,1,11,434917
5,9323006,10.4,1,434918
1,9324184,1,11,434919
1,9324202,4.4,1,434920
5,9324234,5.8,1,434921
5,9324246,1.99,1,434922
2,9320642,5.4,1,434923
5,9320645,4.6,1,434924
5,9320665,6.1,1,434925
5,9320670,7.3,1,434926
12,9320711,1,11,434927
1,9321818,10.2,1,434928
1,9321830,1,11,434929
1,9321836,103.7,1,434930
5,9321844,6.1,1,434931
1,9323058,9.5,1,434932
5,9323093,5.8,1,434933
5,9319483,1,11,434934
5,9319486,1,11,434935
5,9319488,12,1,434936
5,9319508,6,1,434937
4,9320722,33.4,1,434938
5,9320724,1,11,434939
1,9320725,0.9,1,434940
5,9320737,5.7,1,434941
5,9320743,6.2,1,434942
5,9321873,2.8,1,434943
5,9321886,8,1,434944
5,9321892,25,1,434945
5,9321895,12.7,1,434946
5,9321897,7.3,1,434947
1,9321910,11.2,1,434948
5,9321924,14.1,1,434949
5,9321940,4,1,434950
5,9321943,4.7,1,434951
5,9323123,6.5,1,434952
17,9323151,1,1,434953
5,9319591,4.7,1,434954
5,9319593,9.2,1,434955
5,9319598,21,1,434956
5,9319603,44.1,1,434957
2,9319607,5.5,1,434958
2,9319611,4.4,1,434959
1,9319615,19.8,1,434960
5,9319623,11.5,1,434961
5,9317174,5.9,1,434962
5,9317206,0.9,1,434963
5,9317236,1,11,434964
5,9317240,30.6,1,434965
5,9317241,1.9,1,434966
17,9317247,1,11,434967
5,9318410,11.4,1,434968
1,9318411,1,1,434969
5,9318414,0.9,1,434970
5,9318477,10.6,1,434971
1,9318480,3.8,1,434972
5,9314716,8.1,1,434973
5,9314718,7.3,1,434974
2,9314777,11.3,1,434975
5,9314778,8.84,3,434976
5,9314779,4.7,1,434977
1,9315942,4.4,1,434978
5,9317269,6.5,1,434979
1,9317278,1,11,434980
2,9317291,8.4,1,434981
5,9317304,32.9,1,434982
5,9317305,4.42,1,434983
5,9318495,5.1,1,434984
2,9318518,4.9,1,434985
2,9318542,5.3,1,434986
5,9318550,6.2,1,434987
1,9318551,2.9,1,434988
1,9314782,5.2,1,434989
2,9314786,2.2,1,434990
5,9314791,10.7,1,434991
5,9316027,65.6,1,434992
5,9316029,13.6,1,434993
5,9316034,5.3,1,434994
5,9316035,7.9,1,434995
1,9316038,4.5,1,434996
5,9316054,1.1,1,434997
1,9316061,4,1,434998
5,9317372,3.9,1,434999
2,9318592,11.1,1,435000
1,9318635,1.1,1,435001
1,9314861,7.3,1,435002
5,9314873,11.2,1,435003
5,9314896,2.6,1,435004
1,9314925,4.5,1,435005
1,9314926,4.2,1,435006
1,9314930,4.1,1,435007
16,9314934,11,1,435008
5,9316136,8,1,435009
2,9316147,7.8,1,435010
5,9316161,0.04,1,435011
5,9317442,3.1,1,435012
5,9317444,30.9,1,435013
5,9317445,3,1,435014
5,9317453,6.5,1,435015
5,9318660,6.3,1,435016
5,9318681,3.9,1,435017
5,9318687,17.3,1,435018
5,9314950,31.9,1,435019
5,9314951,1.4,1,435020
1,9314983,5.2,1,435021
1,9315003,3.9,1,435022
1,9315007,8.5,1,435023
5,9315011,2.5,1,435024
1,9316177,3.9,1,435025
5,9316180,0.255,3,435026
3,9316224,1.1,1,435027
5,9316231,4.7,1,435028
1,9316235,8.3,1,435029
5,9316237,1.3,1,435030
5,9316238,5.5,1,435031
5,9317481,4.1,1,435032
5,9317527,645,1,435033
5,9318721,4.8,1,435034
5,9318750,14.6,1,435035
5,9318755,5.2,1,435036
17,9318762,4.3,1,435037
5,9318764,3.5,1,435038
2,9318766,4.3,1,435039
17,9315073,4.3,1,435040
5,9315074,10.6,1,435041
17,9315079,6.3,1,435042
17,9315080,5.4,1,435043
1,9315083,4.4,1,435044
5,9316282,2.4,1,435045
5,9316302,14.2,1,435046
5,9317594,2.93,1,435047
5,9317598,8.9,1,435048
5,9317602,2.9,1,435049
5,9317626,26.5,1,435050
5,9319418,2.9,1,435051
1,9319449,4.6,1,435052
5,9319456,6.4,1,435053
5,9319478,2.5,1,435054
5,9315111,9.4,1,435055
5,9315139,89.3,1,435056
1,9315156,7.8,1,435057
5,9316327,11.7,1,435058
5,9316338,2.1,1,435059
5,9316354,4.8,1,435060
5,9316372,55.6,1,435061
5,9316374,6.6,1,435062
17,9317639,1,11,435063
1,9317680,4.9,1,435064
5,9318972,1,1,435065
5,9318993,2.6,1,435066
1,9318994,7,1,435067
1,9319005,1,11,435068
5,9319007,10.3,1,435069
5,9319015,1,1,435070
5,9315230,4.4,1,435071
5,9316430,48.6,1,435072
5,9316433,5.3,1,435073
2,9316436,11.7,1,435074
1,9316437,2.5,1,435075
5,9316469,5,1,435076
5,9316474,7.1,1,435077
5,9317716,0.3,1,435078
5,9317718,1,11,435079
5,9317761,37,1,435080
1,9317778,2.2,1,435081
1,9319180,8.9,1,435082
5,9319181,0.105,1,435083
1,9319192,1,11,435084
5,9319198,4.19,1,435085
5,9319201,2.9,1,435086
1,9319222,1,1,435087
1,9319231,4.5,1,435088
1,9319232,7.5,1,435089
5,9319238,19.5,1,435090
1,9319247,26.6,1,435091
1,9319248,6.6,1,435092
1,9315293,4.1,1,435093
1,9315303,3.8,1,435094
5,9315320,15,1,435095
5,9316510,4.6,1,435096
5,9316520,19.1,1,435097
5,9317856,23.1,1,435098
1,9318804,1,11,435099
1,9318818,1,11,435100
5,9318839,18.6,1,435101
5,9318840,7.6,1,435102
5,9315329,11.7,1,435103
5,9315333,39.9,1,435104
