victim_id,offender_id,relationship_id,nibrs_victim_offender_id
82029674,84928864,18,25126033
82029677,84928867,9,24360472
82029676,84928866,18,24360473
82029678,84930418,13,24070021
82029681,84930420,22,24756636
82029682,84930421,4,24756635
82029683,84930421,4,24756634
82029686,84930424,16,24218910
82029687,84930424,16,24218909
82029688,84930425,3,24756633
82029692,84930429,14,24756632
82029693,84930430,5,24218908
82029694,84930431,1,24513584
82029695,84930432,18,24756631
82029697,84930434,3,24756630
82030609,84930438,1,24756629
82030611,84930440,22,24756628
82030613,84930442,20,24756627
82030624,84930454,18,24756623
82030614,84930443,20,24756626
82030616,84930445,1,24756625
82030618,84930447,5,24756624
82030626,84930456,2,24756622
82030705,84930542,5,24503479
82030627,84930457,5,24756621
82030630,84930460,18,24667965
82030634,84930464,18,24756620
82030636,84930466,15,24756619
82030642,84930472,14,24756618
82030660,84930490,4,24756617
82030661,84930491,18,24756616
82030662,84930492,20,24756615
82030664,84930495,16,24359244
82030670,84930502,5,24756614
82030670,84930503,1,25408644
82030672,84930506,3,24282678
82030681,84930518,21,24756613
82030703,84930540,1,24503481
82030690,84930528,23,24503482
82030691,84930529,18,24090537
82030692,84930530,1,24869998
82030692,84930531,1,25408643
82030695,84930536,20,24869997
82030696,84930536,20,24869996
82030697,84930536,20,24869995
82030704,84930541,9,24503480
82030713,84930563,18,24503478
82030715,84930565,18,24513579
82030716,84930566,18,24218902
82030717,84930566,18,24218901
82030718,84930566,5,24218900
82030719,84930567,18,24503477
82030720,84930568,1,24503476
82030720,84930569,1,25343422
82031705,84930660,15,24360451
82030741,84930596,26,24238998
82030743,84930598,7,24503475
82030754,84930611,9,24503474
82030755,84930611,9,24503473
82031790,84932291,20,24725638
82030766,84930619,16,24503472
82030770,84930622,17,24503471
82030775,84930628,16,24503470
82030776,84930629,20,24090536
82030776,84930630,5,25343421
82030777,84930631,5,24238997
82030782,84930638,9,24360454
82030782,84930639,9,25320497
82030782,84930641,9,25555552
82030782,84930640,9,25512104
82031697,84930650,18,24038126
82031701,84930655,16,24360453
82031703,84930658,20,24360452
82031725,84930680,24,24360450
82031725,84930681,24,25408642
82031725,84930683,24,25555549
82031725,84930682,24,25528629
82031725,84930684,24,25579307
82031725,84930685,24,25583772
82031726,84930686,18,24513575
82031727,84930687,1,24360449
82031735,84930694,1,24360447
82031751,84932245,9,24756606
82031751,84932246,3,25402952
82031751,84932247,9,25541965
82031734,84930693,18,24360448
82031748,84930707,18,24360446
82031760,84932259,1,25152430
82031769,84932270,21,24756605
82031775,84932276,5,24667964
82031779,84932280,3,24725639
82031803,84932308,16,25152429
82031804,84932308,16,25152428
82031805,84932308,16,25152427
82031813,84932324,18,25151524
82031815,84932326,18,25151523
82031823,84932339,18,24513578
82031863,84932388,3,24038132
82031868,84932396,18,24238996
82032759,84932398,1,24503469
82032759,84932399,1,25343420
82032770,84932412,18,24503468
82032786,84932428,18,24360442
82032897,84934105,9,24503467
82032860,84932519,15,24360432
82032806,84932454,5,24360440
82032805,84932454,21,24360441
82032807,84932455,24,24360439
82032808,84932456,11,24360438
82032811,84932460,16,24360437
82032818,84932468,9,24360436
82032824,84932473,15,24360435
82032867,84932526,15,24217590
82032828,84932476,16,25126032
82032830,84932478,3,24360434
82032840,84932493,9,24154135
82032850,84932504,17,24461740
82032901,84934110,9,24503465
82032855,84932514,4,24360433
82032862,84932521,5,24360431
82032868,84932527,5,24217589
82032898,84934106,9,24503466
82032885,84934089,1,24667963
82032886,84934090,3,24725632
82032887,84934091,18,24725631
82032891,84934095,18,24667962
82032903,84934112,4,24503464
82032912,84934121,18,24503459
82032888,84934092,21,24884704
82032906,84934115,9,24503463
82032907,84934116,26,24218899
82032908,84934117,1,24503462
82032909,84934117,1,24503461
82032911,84934120,4,24503460
82032920,84934129,17,24503458
82032922,84934134,3,24503457
82032925,84934137,18,24503456
82032926,84934138,5,24503455
82033841,84934166,9,24455317
82033842,84934167,23,24455316
82033843,84934168,5,24455315
82033854,84934183,19,24455311
82033857,84934186,1,24238994
82033858,84934186,1,24238993
82033847,84934175,3,24238995
82033855,84934184,9,24869994
82033850,84934178,25,24455314
82033850,84934179,6,25335964
82033850,84934180,15,25510788
82033851,84934178,6,24455313
82033851,84934179,25,25335963
82033851,84934180,5,25510787
82033852,84934178,15,24455312
82033852,84934179,17,25335962
82033852,84934180,25,25510786
82033856,84934185,3,24455310
82033886,84934215,18,24916122
82033887,84934215,18,24916121
82033861,84934189,16,24455309
82033874,84934200,15,24090535
82033877,84934202,9,24455308
82033878,84934203,9,24861780
82033878,84934204,9,25335961
82033880,84934206,5,24455307
82033885,84934214,20,24360430
82033888,84934216,21,24090526
82033889,84934217,18,24360429
82033911,84934244,5,24360428
82033911,84934245,10,25320496
82033917,84934253,5,24360427
82033919,84934256,9,24740297
82033952,84934291,9,24218889
82033939,84934278,25,24360426
82033939,84934279,21,25320495
82033940,84934278,21,24360425
82033940,84934279,25,25320494
82033978,84934320,18,24049008
82033970,84934312,21,24360424
82033971,84934313,18,24154134
82033985,84934329,9,24217578
82033986,84934330,18,24217577
82033996,84934341,3,24217576
82034003,84934349,18,24217573
82034003,84934350,18,25300803
82034003,84934352,18,25556849
82034003,84934351,25,25508047
82034003,84934354,18,25582752
82034003,84934353,5,25574693
82034003,84934355,18,25585417
82034001,84934349,25,24217575
82034001,84934350,18,25300805
82034001,84934352,18,25556847
82034001,84934351,18,25508049
82034001,84934353,18,25577168
82034001,84934354,17,25582210
82034001,84934355,18,25585415
82034002,84934349,18,24217574
82034002,84934350,25,25300804
82034002,84934352,18,25556848
82034002,84934351,18,25508048
82034002,84934353,18,25577167
82034002,84934354,9,25581621
82034002,84934355,18,25585416
82034004,84934349,18,24217572
82034004,84934350,18,25300802
82034004,84934352,25,25556850
82034004,84934351,18,25508046
82034004,84934353,18,25577166
82034004,84934354,18,25582751
82034004,84934355,18,25585418
82034005,84934349,18,24217571
82034005,84934350,18,25300801
82034005,84934352,18,25556851
82034005,84934351,17,25508045
82034005,84934354,18,25582750
82034005,84934353,25,25580505
82034005,84934355,7,25585419
82034006,84934349,5,24217570
82034006,84934350,9,25300800
82034006,84934352,18,25556852
82034006,84934351,18,25508044
82034006,84934353,18,25577165
82034006,84934354,25,25584346
82034006,84934355,18,25585420
82034898,84934349,18,24217569
82034898,84934350,18,25300799
82034898,84934352,18,25556853
82034898,84934351,18,25508043
82034898,84934354,18,25582749
82034898,84934353,8,25574710
82034898,84934355,25,25585421
82034903,84934360,9,24217568
82034909,84935910,25,24090534
82034909,84935911,5,25335960
82034910,84935910,17,24090533
82034910,84935911,25,25335959
82034912,84935913,18,24455301
82034913,84935914,16,24455300
82034915,84935916,25,24455299
82034915,84935917,24,25335958
