victim_id,circumstances_id,justifiable_force_id
82026395,1,
82026410,1,
82020846,2,
82020847,2,
82026429,1,
82026431,1,
82029615,9,
82029624,10,
82029626,1,
82029627,1,
82029631,1,
82029636,1,
82029640,1,
82029641,1,
82029642,1,
82029644,10,
82029645,10,
82029649,1,
82020897,10,
82020900,6,
82020901,6,
82020910,1,
82020923,1,
82020937,10,
82024092,1,
82024093,10,
82024125,1,
82024128,1,
82027361,1,
82027363,1,
82020966,1,
82024148,10,
82024177,1,
82024178,1,
82024179,1,
82031863,1,
82024180,1,
82024182,1,
82024186,1,
82027424,2,
82027438,1,
82027461,9,
82030630,9,
82027475,1,
82027476,1,
82027489,8,
82027490,8,
82027491,8,
82027508,8,
82027509,8,
82031734,6,
82021902,9,
82027527,1,
82030704,1,
82031751,17,
82031769,1,
82021963,6,
82021976,1,
82022007,6,
82022009,1,
82025186,1,
82025199,1,
82025215,1,
82025220,1,
82028461,1,
82028467,6,
82025279,1,
82019797,1,
82019798,10,
82028603,1,
82019899,1,
82019900,10,
82023079,1,
82019920,1,
82026323,1,
82029532,1,
82029533,1,
82026355,9,
82026373,6,
82038272,6,
82038281,1,
82032805,9,
82038310,1,
82032855,9,
82035996,10,
82036004,9,
82032888,6,
82032907,1,
82036032,1,
82039266,1,
82032922,6,
82036097,1,
82036133,1,
82033850,1,
82033851,1,
82033888,1,
82033911,17,
82033939,1,
82033940,1,
82037066,1,
82037072,6,
82037086,1,
82033970,1,
82033985,1,
82033996,6,
82037141,1,
82037142,1,
82037148,1,
82037155,1,
82034003,1,
82034005,1,
82037232,1,
82037234,1,
82034903,1,
82034909,1,
82034910,1,
82034920,10,
82034997,1,
82038159,6,
82038169,6,
82038172,1,
82038197,2,
82038207,1,
82014465,6,
82014466,1,
82014467,9,
82017598,1,
82017633,1,
82011315,1,
82011351,9,
82014514,9,
82014541,1,
82014559,1,
82017705,10,
82017708,9,
82017709,9,
82017710,9,
82017743,8,
82017744,8,
82017752,1,
82017753,1,
82017754,1,
82017755,1,
82017770,10,
82012274,10,
82015479,1,
82015492,2,
82012358,1,
82012364,1,
82012377,1,
82012387,1,
82012423,1,
82015597,1,
82015611,1,
82015612,1,
82013341,1,
82013368,1,
82016575,9,
82018670,1,
82016619,9,
82018693,1,
82018722,9,
82013487,1,
82016672,9,
82016683,2,
82016687,6,
82016688,6,
82018725,1,
82018726,1,
82018733,5,
82018764,10,
82018770,9,
82014407,1,
84193601,1,
84193607,1,
84193617,1,
84188153,1,
84188155,10,
84188156,10,
84188174,1,
84188187,10,
84188193,10,
84188228,1,
84188251,1,
84191394,6,
84188302,3,
84195408,1,
84195409,1,
84195410,1,
84189254,1,
84186153,6,
84189285,6,
84189289,1,
84189290,9,
84192434,9,
84192435,9,
84189314,6,
84189337,1,
84189338,1,
84189362,1,
84192449,1,
84192500,1,
84192507,10,
84193456,1,
84193473,1,
84187220,9,
84190286,1,
84190301,6,
84190306,10,
84190350,1,
84193555,1,
84193573,10,
84190414,1,
82020923,6,
