victim_id,circumstances_id,justifiable_force_id
40921645,1,
40924784,10,
40919459,6,
40924878,1,
40917245,1,
40917357,10,
40917381,10,
40926728,1,
40920591,9,
40926782,9,
40923737,6,
40923788,6,
40923805,1,
40918474,3,
40918482,1,
40916185,3,
40921598,1,
40914127,3,
40911866,1,
40911879,9,
40911916,6,
40911922,9,
40911987,9,
40943941,1,
40943990,1,
40943991,1,
40944092,10,
40940939,6,
40942057,10,
40946015,1,
40942892,1,
40942899,1,
40942946,1,
40942949,3,
40936606,1,
40936609,1,
40931083,1,
40931166,1,
40934324,1,
40937582,6,
40931203,10,
40931204,10,
40934379,1,
40934398,8,
40935402,10,
40932217,1,
40939828,1,
40932273,10,
40935483,10,
40935484,9,
40938699,6,
40938823,10,
40930065,1,
40936522,10,
40933335,10,
40933358,1,
40933359,1,
40933371,1,
40936596,3,
40939730,10,
40939741,1,
44132409,1,
44145100,10,
44141975,10,
44141980,9,
44151451,1,
44151456,9,
44148389,10,
44151471,9,
44151485,1,
44151488,9,
44151521,1,
44151527,1,
44146117,10,
44129206,6,
44129216,9,
44129294,10,
44132409,9,
44138688,1,
44135574,1,
44138716,1,
44133395,1,
44135665,1,
44138795,4,
44133438,1,
44138799,4,
44133510,1,
44136562,1,
44131327,17,
44131363,6,
44131364,6,
44134479,1,
44139875,5,
44123825,1,
44123826,1,
44123888,10,
44127096,1,
44124877,1,
44122848,5,
44128086,9,
44128087,9,
44187634,3,
44185438,10,
44185478,9,
44185530,6,
44183388,2,
44183414,2,
44186509,1,
44181252,3,
44164196,10,
44158871,10,
44158884,1,
44162080,10,
44153586,6,
44153648,1,
44153673,1,
44153679,1,
44163108,9,
44159970,1,
44154580,1,
44154584,1,
44154627,1,
44165277,1,
44154656,1,
44157779,9,
44160943,1,
44160944,1,
44161012,9,
44167388,10,
44173708,1,
44170546,1,
44173724,9,
44170656,1,
44177060,10,
44177071,1,
44171598,6,
44174786,1,
44168485,1,
44168530,10,
44171701,10,
44174857,1,
44166348,3,
44169517,1,
44169541,1,
44169586,1,
44172726,1,
44169610,1,
44175972,1,
44146190,10,
44152493,1,
44152502,9,
44144029,10,
44144030,1,
44144031,1,
44144049,9,
44144050,9,
44150373,10,
44144130,1,
44150419,10,
44144148,10,
44150455,9,
44150494,1,
44150513,1,
44150532,10,
44152562,1,
44141918,9,
44141919,9,
