offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
32750452,28272554,0,,,,,,,,
32750453,28272555,0,,,,,,,,
32750454,28272556,0,,,,,,,,
32750455,28272557,0,,,,,,,,
32750456,28272558,1,5,29,F,1,,,,
32750457,28272559,0,,,,,,,,
32750458,28272560,1,5,27,M,1,,,,
32750459,28272561,0,,,,,,,,
32750460,28272562,0,,,,,,,,
32750461,28272563,0,,,,,,,,
32750462,28272564,1,5,22,M,1,,,,
32750464,28272565,2,5,21,M,1,,,,
32750463,28272565,1,5,27,M,1,,,,
32750466,28272566,2,5,25,M,1,,,,
32750465,28272566,1,5,32,M,1,,,,
32750467,28272567,0,,,,,,,,
32750468,28272568,1,5,26,M,1,,,,
32750469,28272569,0,,,,,,,,
32750470,28272570,0,,,,,,,,
32750471,28272571,0,,,,,,,,
32750472,28272572,1,5,20,M,1,,,,
32750473,28272573,0,,,,,,,,
32750474,28272574,0,,,,,,,,
32750475,28272575,0,,,,,,,,
32750476,28272576,0,,,,,,,,
32750477,28272577,1,5,34,M,2,,,,
32750478,28272578,1,5,38,M,1,,,,
32750480,28272579,2,5,23,F,1,,,,
32750479,28272579,1,5,33,M,2,,,,
32750481,28272580,1,5,25,M,1,,,,
32750482,28272581,0,,,,,,,,
32750483,28272582,1,5,50,M,1,,,,
32750484,28272583,1,5,14,M,1,,,,
32750485,28272584,1,5,12,M,1,,,,
32750489,28272585,4,5,21,F,2,,,,
32750488,28272585,3,5,25,M,2,,,,
32750487,28272585,2,5,40,F,2,,,,
32750486,28272585,1,5,19,M,2,,,,
32750490,28272585,5,5,20,F,1,,,,
32750491,28272586,1,5,35,M,1,,,,
32750492,28272587,1,5,36,M,1,,,,
32750493,28272588,0,,,,,,,,
32750494,28272589,0,,,,,,,,
32750495,28272590,0,,,,,,,,
32750496,28272591,0,,,,,,,,
32750497,28272592,0,,,,,,,,
32750499,28272593,2,5,18,F,1,,,,
32750498,28272593,1,5,19,M,1,,,,
32750500,28272594,0,,,,,,,,
32750501,28272595,0,,,,,,,,
32750502,28272596,1,5,45,M,1,,,,
32750503,28272597,0,,,,,,,,
32750504,28272598,1,5,40,M,2,,,,
32750505,28272599,0,,,,,,,,
32750506,28272600,0,,,,,,,,
32750507,28272601,0,,,,,,,,
32750508,28272602,0,,,,,,,,
32750511,28272603,3,5,56,F,1,,,,
32750510,28272603,2,5,43,F,1,,,,
32750509,28272603,1,5,38,F,1,,,,
32750512,28272604,1,5,21,M,2,,,,
32750513,28272605,0,,,,,,,,
32750515,28272606,2,5,36,M,1,,,,
32750514,28272606,1,5,40,F,1,,,,
32750516,28272607,0,,,,,,,,
32750517,28272608,1,5,20,M,1,,,,
32750518,28272609,0,,,,,,,,
32750519,28272610,0,,,,,,,,
32750520,28272612,0,,,,,,,,
32750521,28272613,0,,,,,,,,
32750522,28272614,0,,,,,,,,
32750523,28272615,1,5,16,M,1,,,,
32750524,28272616,0,,,,,,,,
32750525,28272617,0,,,,,,,,
32750526,28272618,1,5,20,M,1,,,,
32750527,28272619,0,,,,,,,,
32750528,28272620,1,5,39,M,1,,,,
32750529,28272621,0,,,,,,,,
32750530,28272622,1,5,26,F,1,,,,
32750531,28272623,0,,,,,,,,
32750532,28272624,0,,,,,,,,
32751992,28273631,1,5,27,F,1,,,,
32750533,28272625,1,5,47,M,1,,,,
32750534,28272626,1,5,20,F,1,,,,
32749194,28271708,1,5,38,F,1,,,,
