arrestee_id,weapon_id,nibrs_arrestee_weapon_id
16085737,1,16099530
16085721,1,16099514
17128603,1,17122324
17129650,1,17121390
17128576,1,17121314
17128573,1,17121311
17128534,1,17121272
17127520,1,17121256
17126404,1,17121142
17127461,1,17120215
17127413,1,17120167
17127409,1,17120163
17126380,1,17120134
17126359,1,17120113
17126282,1,17119051
17126268,1,17118046
17125178,1,17117954
17125114,1,17116897
16084783,1,16100020
16084708,1,16099747
17124077,1,17117856
17125141,1,17116924
17128634,1,17122355
17128633,1,17122354
17128627,1,17122348
17128600,1,17122321
17126379,1,17120133
17125289,1,17120042
17128466,1,17119239
17127370,1,17119140
17127364,1,17119134
17126317,22,17119086
17126302,1,17119071
17126284,1,17119053
17126274,1,17119043
17125260,1,17119027
17125241,1,17119008
17125223,1,17118990
17125219,7,17118986
17124142,1,17118912
17126273,1,17118051
17126256,1,17118034
17125205,1,17117981
17125192,1,17117968
17125181,1,17117957
17125172,1,17117948
17125168,1,17117944
17125155,1,17117931
17125151,1,17117927
17125148,1,17117924
17124118,1,17117897
17124103,1,17117882
17125120,1,17116903
17124063,1,17116848
17124053,1,17116838
17124032,1,17116817
17124026,7,17116811
17129619,1,17121359
17128550,1,17121288
17127522,1,17121258
17127509,1,17121245
17127485,1,17121221
17128531,1,17120287
17128526,1,17120282
17128524,1,17120280
17128508,1,17120264
17128484,1,17120240
17128470,1,17120226
17127467,1,17120221
17127465,1,17120219
17127437,1,17120191
17127433,1,17120187
17127414,1,17120168
17126387,1,17120141
17127474,1,17121210
16085790,1,16099779
16085787,1,16099776
16084658,1,16099502
17125252,1,17119019
17125136,1,17116919
17127471,1,17121207
17126402,1,17120156
17126401,1,17120155
17128462,1,17119235
17127347,1,17119117
17125265,1,17119032
17125256,1,17119023
17125195,1,17117971
17124100,1,17117879
17124062,1,17116847
17128467,1,17368258
17124112,1,17117891
17125131,1,17116914
17125118,1,17116901
17125117,1,17116900
17125116,1,17116899
17125115,1,17116898
17124051,1,17116836
17124046,1,17116831
17128621,1,17122342
17129647,1,17121387
17129646,1,17121386
17129608,1,17121348
17129602,1,17121342
17128595,1,17121333
17128559,1,17121297
17128533,1,17121271
17127519,1,17121255
17127517,1,17121253
17127510,1,17121246
17127483,1,17121219
17127482,1,17121218
17126407,1,17121145
17126406,1,17121144
17126405,1,17121143
17128529,1,17120285
17128507,1,17120263
17128506,1,17120262
17128477,1,17120233
17127452,1,17120206
17127445,1,17120199
17127426,1,17120180
17126397,1,17120151
17126396,1,17120150
17126362,1,17120116
17128460,1,17119233
17127401,1,17119171
17127376,1,17119146
17127363,1,17119133
17127358,1,17119128
17126323,1,17119092
17126312,1,17119081
17126278,1,17119047
17125240,1,17119007
17124170,1,17118940
17124147,1,17118917
17124145,1,17118915
17124144,1,17118914
17126265,1,17118043
17126253,1,17118031
17126234,1,17118012
17125199,1,17117975
17125166,1,17117942
17125164,1,17117940
17124133,1,17117912
17124121,1,17117900
16084785,1,16100022
16084729,1,16099966
16085740,1,16099533
16085736,1,16099529
16084656,1,16099500
17128478,1,17120234
17128599,1,17122320
16084718,1,16099757
16085775,1,16099568
17127440,1,17120194
17127435,1,17120189
17127420,1,17120174
17127418,1,17120172
17127404,1,17120158
17126390,1,17120144
17126382,3,17120136
17126381,1,17120135
17126370,1,17120124
17126363,1,17120117
17126354,1,17120108
17126343,1,17120097
17125287,1,17120040
17125284,1,17120037
17125279,1,17120032
17129595,1,17120354
17129577,1,17120337
17128530,1,17120286
17128528,1,17120284
17128509,1,17120265
17128503,1,17120259
17128502,1,17120258
17128493,1,17120249
17128487,1,17120243
17128481,1,17120237
17128476,3,17120232
17128475,1,17120231
17128471,1,17120227
17128468,1,17120224
17127468,1,17120222
17127464,1,17120218
17127460,1,17120214
17127441,1,17120195
17127369,1,17119139
17127368,1,17119138
16084715,1,16099754
16085769,1,16099562
17129645,1,17121385
17129616,1,17121356
17129578,1,17120338
17126283,1,17119052
17127374,1,17119144
17125156,1,17117932
17124139,1,17117918
17124134,1,17117913
17129629,1,17121369
17129628,1,17121368
17129610,1,17121350
17129603,1,17121343
17129596,1,17121336
17128590,1,17121328
17128577,22,17121315
17128574,1,17121312
17128567,1,17121305
17128637,1,17122358
17128630,1,17122351
17128628,7,17122349
17128615,1,17122336
17128557,1,17121295
17128554,7,17121292
17128551,1,17121289
17128544,1,17121282
17127501,1,17121237
17127498,1,17121234
17127494,1,17121230
17127488,1,17121224
17127484,1,17121220
17127473,1,17121209
17127472,1,17121208
17126351,1,17120105
17126350,1,17120104
17125281,1,17120034
17126305,1,17119074
16084740,1,16099977
16084734,1,16099971
16084733,1,16099970
16084731,1,16099968
16084730,1,16099967
16085779,1,16099768
16084721,1,16099760
16084719,1,16099758
16084692,1,16099731
15951911,1,15965410
17128619,1,17122340
17129587,1,17120347
17127395,1,17119165
17125170,1,17117946
17127499,1,17121235
17127367,1,17119137
17129594,1,17368272
17128465,1,17119238
17128463,1,17119236
17127378,1,17119148
17127377,1,17119147
17127365,1,17119135
17127359,1,17119129
17127357,1,17119127
17127351,1,17119121
17127344,1,17119114
17126338,1,17119107
17126326,7,17119095
17126308,1,17119077
17126307,1,17119076
17126293,7,17119062
17126291,1,17119060
17126281,1,17119050
17125274,1,17119041
17125267,1,17119034
17125266,1,17119033
17125264,7,17119031
17125247,1,17119014
17125231,1,17118998
17125229,1,17118996
17125221,1,17118988
17125220,1,17118987
17125217,1,17118984
17124165,1,17118935
17124152,1,17118922
15951895,1,15965394
