property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
71099366,10,0,,71168822
71099367,10,0,,71168823
71099368,11,1,,71168824
71079990,19,90,,71028376
71100561,63,369,,71168884
71100348,20,5,,71165300
71100349,25,25,,71165301
71100350,27,525,,71165302
71100351,38,150,,71165303
71082012,29,100,,71023717
71099369,20,600,,71168825
71099370,25,160,,71168826
71099371,63,25,,71168827
71100352,25,30,,71165304
71100353,63,10,,71165305
71105421,7,50,,71168037
71094606,6,150,,71169710
71094607,22,0,,71169711
71094608,25,60,,71169712
71094609,6,130,,71169713
71099372,6,119,,71168828
71105422,8,41,,71168038
71100562,10,0,,71168885
71105423,38,550,,71168039
71100354,9,0,,71165306
71100355,20,20,,71165307
71111210,36,599,,71164799
71100563,6,34,,71168886
71099373,9,0,,71168829
71099374,13,150,,71168830
71099375,20,50,,71168831
71082013,38,500,,71023718
71099376,63,64,,71168832
71082014,68,,,71023719
71094610,9,0,,71169714
71094611,25,50,,71169715
71094612,63,150,,71169716
71094613,9,0,,71169717
71094614,22,0,,71169718
71094615,63,350,,71169719
71105424,9,0,,71168040
71105425,38,400,,71168041
71105426,63,25,,71169168
71082015,9,0,,71023720
71082016,20,120,,71023721
71082017,36,50,,71023722
71082018,63,200,,71023723
71100564,13,579,,71168887
71100565,63,50,,71168888
71094616,38,800,,71169720
71082019,27,284,,71023724
71082020,20,600,,71023725
71105427,20,1294,,71169169
71082021,19,748,,71023726
71082022,10,0,,71023727
71082023,11,1,,71023728
71100566,19,1796,,71168889
71100567,29,500,,71168890
71105428,6,15,,71169170
71105429,13,400,,71169171
71079991,63,100,,71028377
71082024,63,359,,71023729
71170880,26,1598,,71235959
71153407,20,1569,,71107403
71153382,25,50,,71107378
71153383,63,230,,71107379
71170849,3,10000,,71235928
71145105,9,0,,71146409
71145106,20,45,,71146410
71145107,25,20,,71146411
71145108,63,18,,71146412
71153384,20,420,,71107380
71177361,20,300,,71243567
71133968,38,586,,71142123
71149679,19,669,,71141915
71170850,3,1000,,71235929
71177362,20,69,,71243568
71177363,6,251,,71243569
71177364,17,327,,71243570
71170851,8,308,,71235930
71145111,9,0,,71146415
71145112,20,1103,,71146416
71145113,63,25,,71146417
71177371,17,329,,71243577
71153388,6,221,,71107384
71133973,7,1000,,71142128
71133974,17,20000,,71142129
71133975,20,14200,,71142130
71133976,26,2800,,71142131
71133977,63,2,,71142132
71133978,63,1,,71142133
71133979,10,0,,71142134
71133980,11,1,,71142135
71153389,10,0,,71107385
71153385,63,31,,71107381
71170852,20,600,,71235931
71145109,19,184,,71146413
71145110,17,1550,,71146414
71177365,17,1250,,71243571
71177366,20,200,,71243572
71177367,26,500,,71243573
71177368,6,104,,71243574
71145912,38,150,,71140414
71145913,26,200,,71140415
71133969,10,0,,71142124
71133970,11,1,,71142125
71165653,19,89,,71094926
71177369,3,20000,,71243575
71149680,63,10,,71141916
71149681,20,521,,71141917
71145914,63,400,,71140416
71133971,19,400,,71142126
71165654,19,25,,71094927
71153386,63,70,,71107382
71153387,63,100,,71107383
71177370,63,100,,71243576
71149682,63,600,,71141918
71133972,68,,,71142127
71149683,63,193,,71141919
71165655,29,300,,71094928
71177372,20,1486,,71243578
71133981,63,250,,71142136
71133982,20,380,,71142137
71145114,7,300,,71146418
71145115,17,1000,,71146419
71145116,20,117,,71146420
71145117,27,660,,71146421
71177373,63,300,,71243579
71149684,7,1000,,71141920
71149685,26,450,,71141921
71133983,25,68,,71142138
71170853,20,700,,71235932
71145915,7,10500,,71140417
71145916,17,2500,,71140418
71145917,26,2000,,71140419
71145918,36,400,,71140420
71170854,8,206,,71235933
71170855,68,,,71235934
71145118,10,0,,71146422
71149686,19,438,,71141922
71165656,7,1750,,71094929
71165657,17,500,,71094930
71165658,63,400,,71094931
71177374,38,1000,,71243580
71133984,63,300,,71142139
71165659,63,199,,71094932
71145119,7,600,,71146423
71145120,38,1,,71146424
71170856,6,219,,71235935
71170857,27,6,,71235936
71170858,63,16,,71235937
71145919,20,287,,71140421
71145121,19,149,,71146425
71172625,10,0,,71244490
71133985,9,0,,71142140
71133986,20,10,,71142141
71133987,22,0,,71142142
71133988,25,70,,71142143
71133989,63,375,,71142144
71177375,63,400,,71243581
71133990,63,3652,,71142145
71165660,19,14,,71094933
71170859,25,299,,71235938
71153390,10,0,,71107386
71177376,19,199,,71243582
71172626,13,650,,71244491
71170860,17,100,,71235939
71170861,20,4,,71235940
71170862,63,100,,71235941
71149691,63,150,,71143071
71165661,29,2400,,71094934
71133996,8,602,,71142151
71145923,68,,,71140425
71145925,63,300,,71140427
71170867,17,4000,,71235946
71170868,20,439,,71235947
71165652,6,24,,71094925
71153381,38,50,,71107377
71145078,27,1050,,71146382
71153364,10,0,,71106225
71143629,38,250,,71142688
71145898,20,1100,,71139280
71145079,20,155,,71146383
71153365,21,1,,71106226
71145080,37,1000,,71146384
71145081,20,15,,71146385
71153366,10,0,,71106227
71153367,11,1,,71106228
71145899,10,0,,71139281
71133949,10,0,,71142104
71133950,10,0,,71142105
71143630,6,294,,71142689
71133951,19,41,,71142106
71149664,3,38000,,71141900
71145082,68,,,71146386
71145083,22,0,,71146387
71149665,63,350,,71141901
71177338,6,220,,71243544
71145084,10,0,,71146388
71145085,11,1,,71146389
71145900,36,121,,71139282
71145901,10,0,,71139283
71145902,11,1,,71139284
71153368,7,500,,71106229
71145903,8,2,,71140405
71153369,7,2000,,71106230
71143631,10,0,,71142690
71145086,38,550,,71146390
71145087,3,1200,2011-01-11 00:00:00,71146391
71145904,6,4140,,71140406
71143632,63,220,,71142691
71133952,20,1948,,71142107
71145088,63,4000,,71146392
71149666,6,175,,71141902
71149667,26,700,,71141903
71145089,63,10000,,71146393
71153370,13,500,,71106231
71153371,63,25,,71106232
71177339,10,0,,71243545
71153372,10,0,,71106233
71145482,10,0,,71133207
71145483,63,290,,71133208
71133953,23,88,,71142108
71133954,20,40,,71142109
71133955,22,0,,71142110
71133956,25,50,,71142111
71133957,63,120,,71142112
71133958,29,2000,,71142113
71145905,10,0,,71140407
71144601,38,600,,71137997
71144602,7,2700,,71137998
71149668,38,600,,71141904
71145906,26,3500,,71140408
71145484,10,0,,71133209
71145485,38,300,,71133210
71177340,10,0,,71243546
71145090,7,650,,71146394
71145091,63,50,,71146395
71149669,7,320,,71141905
71177341,6,200,,71243547
71145092,63,21,,71146396
71144603,27,120,,71137999
71144604,7,250,,71138000
71144605,6,100,,71138001
71144606,7,645,,71138002
71165635,21,830,,71094908
71165636,63,160,,71094909
71165637,9,0,,71094910
71165638,25,45,,71094911
71165639,63,75,,71094912
71177342,10,0,,71243548
71149670,8,5,,71141906
71149671,19,72,,71141907
71153373,10,0,,71106234
71153374,11,1,,71106235
71145907,21,298,,71140409
71149672,63,300,,71141908
71145486,10,0,,71133211
71145487,11,1,,71133212
71165640,22,0,,71094913
71165641,63,175,,71094914
71165642,30,499,,71094915
71145093,6,80,,71146397
71145094,22,0,,71146398
71145095,25,30,,71146399
71145096,63,400,,71146400
71165643,30,500,,71094916
71165644,33,1200,,71094917
71177343,38,2000,,71243549
71165645,20,5,,71094918
71145097,10,0,,71146401
71145098,38,1,,71146402
71149673,38,30,,71141909
71165646,38,1600,,71094919
71133959,63,300,,71142114
71145099,20,220,,71146403
71149674,10,0,,71141910
71177344,13,500,,71243550
71177345,17,25000,,71243551
71177346,26,2000,,71243552
71153375,10,0,,71106236
71149675,38,500,,71141911
71145908,6,30,,71140410
71145909,63,200,,71140411
71170830,6,200,,71234780
71170831,25,100,,71234781
71170832,38,129,,71234782
71177347,20,20,,71243553
71177348,25,200,,71243554
71177349,63,400,,71243555
71133960,38,1500,,71142115
71165647,68,,,71094920
71153376,38,1200,,71107372
71165648,19,681,,71094921
71170833,63,20,,71234783
71177350,63,150,,71243556
71177351,63,1575,,71243557
71145910,63,160,,71140412
71170834,38,2500,,71234784
71145100,6,123,,71146404
71145101,7,499,,71146405
71145102,63,175,,71146406
71153377,26,188,,71107373
71165649,38,2000,,71094922
71145103,16,300,,71146407
71177352,3,7000,2011-01-19 00:00:00,71243558
71145104,38,2000,,71146408
71170835,38,500,,71234785
71145911,20,600,,71140413
71133961,20,600,,71142116
71170836,7,1000,,71234786
71153378,20,400,,71107374
71170837,7,1800,,71234787
71170838,25,150,,71234788
71170839,38,200,,71234789
71170840,63,160,,71234790
71133962,38,200,,71142117
71149676,25,40,,71141912
71177353,38,200,,71243559
71177354,63,200,,71243560
71177355,68,,,71243561
71170841,8,1,,71234791
71170842,20,50,,71234792
71170843,38,200,,71234793
71133963,3,50000,,71142118
71153379,38,550,,71107375
71170844,8,10,,71235923
71133964,38,500,,71142119
71170845,19,170,,71235924
71170846,20,400,,71235925
71170847,63,2350,,71235926
71133965,9,0,,71142120
71133966,25,50,,71142121
71133967,63,2,,71142122
71153380,19,220,,71107376
71170848,8,112,,71235927
71177356,29,150,,71243562
71177357,9,0,,71243563
71177358,20,10,,71243564
71177359,25,100,,71243565
71177360,63,275,,71243566
71149677,8,30,,71141913
71149678,20,30,,71141914
71165650,20,400,,71094923
71165651,38,500,,71094924
71177380,20,2500,,71243586
71170873,17,4700,,71235952
71177381,9,0,,71243587
71145962,19,200,,71140464
71170900,24,3000,,71235979
71135006,10,0,,71139760
71172651,38,525,,71244516
71165695,38,100,,71096102
71172652,31,1,,71244517
71149717,63,92,,71143097
71172653,68,,,71244518
71165696,6,156,,71096103
71172654,63,16000,,71244519
71172655,20,121,,71245645
71153419,10,0,,71107415
71177406,20,198,,71244752
71177407,6,120,,71244753
71177408,25,10,,71244754
71177409,63,350,,71244755
71149718,19,108,,71143098
71153420,63,50,,71107416
71135007,17,174,,71139761
71170901,38,1700,,71235980
71135008,3,500,,71139762
71145963,19,35,,71140465
71177410,6,421,,71244756
71150682,19,786,,71146764
71135009,63,100,,71139763
71150683,6,213,,71146765
71135010,10,0,,71139764
71153421,63,100,,71107417
71150684,11,1,,71146766
71150685,13,700,,71146767
71135011,10,0,,71139765
71153422,20,130,,71107418
71165697,38,2000,,71096104
71135012,3,6700,,71139766
71165698,38,25,,71096105
71165699,63,250,,71096106
71145964,68,,,71140466
71145965,63,1,,71140467
71145966,13,769,,71140468
71145967,20,240,,71140469
71145968,38,109,,71140470
71170902,20,193,,71235981
71170903,20,200,,71235982
71165700,17,2400,,71096107
71177411,10,0,,71244757
71165701,20,900,,71096108
71165702,63,120,,71096109
71172656,20,1900,,71245646
71150686,9,0,,71146768
71150687,20,269,,71146769
71153423,63,206,,71107419
71172657,20,5,,71245647
71135013,68,,,71139767
71177412,19,93,,71244758
71135014,35,400,,71139768
71177413,36,1561,,71244759
71177414,63,1800,,71244760
71177415,38,2520,,71244761
71145969,20,300,,71140471
71177418,20,862,,71244764
71153425,9,0,,71107421
71153426,20,120,,71107422
71153427,25,30,,71107423
71153428,63,50,,71107424
71135019,20,99,,71139773
71154397,63,2000,,71103854
71150698,36,350,,71146780
71150699,63,600,,71146781
71145978,38,2,,71140480
71172663,26,537,,71245653
