victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
79934557,73424968,1,4,,,,5,30,F,1,2,R,,,,
79934564,73424975,1,8,,,,,,,,,,,,,
79934592,73425002,1,1,,,,,,,,,,,,,
79935533,73425053,2,1,,,,,,,,,,,,,
79935532,73425053,1,4,,,,5,59,F,1,2,N,,,,
79935534,73425054,1,8,,,,,,,,,,,,,
79935551,73425071,1,4,,,,5,39,M,1,2,R,,,,
79935560,73425079,1,8,,,,,,,,,,,,,
79935561,73425080,1,4,,,,5,30,F,1,2,R,,,,
79935567,73425086,1,4,,,,5,36,M,1,2,R,,,,
79935576,73425094,1,4,,,,5,38,M,1,2,R,,,,
79935584,73425102,1,4,,,,5,12,F,2,2,R,,,,
79933458,73423325,1,8,,,,,,,,,,,,,
79933459,73423326,1,1,,,,,,,,,,,,,
79933469,73423334,1,4,,,,5,21,F,1,2,R,,,,
79933487,73423346,1,4,,,,5,22,M,1,2,R,,,,
79935631,73425879,1,4,,,,5,11,F,1,2,R,,,,
79935636,73425884,1,4,,,,5,40,F,4,2,N,,,,
79935637,73425884,2,4,,,,5,40,M,4,2,N,,,,
79935644,73425889,1,8,,,,,,,,,,,,,
79934602,73425010,1,1,,,,,,,,,,,,,
79934603,73425011,1,4,,,,5,55,F,1,2,R,,,,
79934604,73425011,2,4,,,,5,21,F,1,2,R,,,,
79934611,73425018,1,4,,,,5,55,F,1,2,R,,,,
79934612,73425018,2,4,,,,5,55,M,1,2,R,,,,
79934625,73425030,1,4,,,,5,24,F,1,2,N,,,,
79934635,73425038,1,1,,,,,,,,,,,,,
79932474,73423245,1,8,,,,,,,,,,,,,
79932475,73423246,1,4,,,,5,42,F,1,2,R,,,,
79932489,73423256,1,8,,,,,,,,,,,,,
79932490,73423257,1,1,,,,,,,,,,,,,
79935653,73425898,1,1,,,,,,,,,,,,,
79935654,73425899,1,4,,,,5,66,M,1,2,R,,,,
79935670,73425912,1,8,,,,,,,,,,,,,
79935671,73425913,1,8,,,,,,,,,,,,,
79935678,73425920,1,4,,,,5,16,M,1,2,R,,,,
79932342,73422394,1,4,,,,5,23,F,1,2,N,,,,
79933402,73423276,1,4,,,,5,37,M,1,2,N,,,,
79933411,73423285,1,4,,,,5,65,F,1,2,N,,,,
79933433,73423305,1,4,,,,5,60,F,1,2,R,,,,
79933443,73423312,1,8,,,,,,,,,,,,,
79933444,73423313,1,4,,,,5,41,M,1,2,R,,,,
79933445,73423313,2,4,,,,5,40,F,1,2,R,,,,
79933446,73423313,3,2,,,,,,,,,,,,,
79935591,73425846,1,8,,,,,,,,,,,,,
79935592,73425847,1,4,,,,5,27,M,1,2,R,,,,
79935598,73425853,1,4,,,,5,18,M,1,2,R,,,,
79935604,73425859,1,3,,,,,,,,,,,,,
79935605,73425860,1,4,,,,5,27,M,0,2,R,,,,
79935606,73425861,1,4,,,,5,42,F,1,2,R,,,,
79932443,73423215,1,1,,,,,,,,,,,,,
79932459,73423230,1,8,,,,,,,,,,,,,
79932466,73423237,1,8,,,,,,,,,,,,,
79935614,73425869,1,4,,,,5,18,M,1,2,N,,,,
79935615,73425869,2,4,,,,5,18,M,1,2,N,,,,
79935616,73425869,3,4,,,,5,16,F,1,2,N,,,,
79935617,73425869,4,4,,,,5,18,M,1,2,N,,,,
79935618,73425869,5,4,,,,5,17,F,1,2,R,,,,
79935619,73425869,6,4,,,,5,16,M,1,2,N,,,,
79935620,73425869,7,4,,,,5,16,M,1,2,R,,,,
79935621,73425869,8,4,,,,5,17,M,1,2,R,,,,
79935622,73425870,1,4,,,,5,49,M,1,2,R,,,,
79930320,73420749,1,8,,,,,,,,,,,,,
79930321,73420750,1,4,,,,5,29,F,1,3,R,,,,
79929289,73420629,1,4,,,,5,37,M,1,2,R,,,,
79929294,73420634,1,4,,,,5,52,F,1,2,R,,,,
79929298,73420638,1,4,,,,5,44,M,1,2,R,,,,
79929302,73420642,1,4,,,,5,22,M,1,2,R,,,,
79930223,73420667,1,4,,,,5,21,F,1,2,R,,,,
79930231,73420675,1,4,,,,5,29,M,1,2,N,,,,
79930232,73420675,2,4,,,,5,30,M,1,2,N,,,,
79934468,73424165,1,8,,,,,,,,,,,,,
79934475,73424172,1,4,,,,5,17,F,1,2,R,,,,
79934488,73424180,1,8,,,,,,,,,,,,,
79934497,73424188,1,4,,,,5,59,F,1,2,R,,,,
79934512,73424203,1,4,,,,5,47,M,1,2,N,,,,
79934539,73424223,1,8,,,,,,,,,,,,,
79933506,73424093,1,8,,,,,,,,,,,,,
