year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2014,Maine,ME,8082,ME0010000,Androscoggin,28278,9B,"MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2014,Maine,ME,8092,ME0020000,Aroostook,27949,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2014,Maine,ME,8100,ME0020800,Ashland,1251,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8083,ME0010100,Auburn,22973,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2014,Maine,ME,8151,ME0060100,Augusta,18717,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2014,Maine,ME,8255,ME0150900,Baileyville,1487,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8194,ME0100100,Bangor,32586,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2014,Maine,ME,8138,ME0050100,Bar Harbor,5334,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2014,Maine,ME,8224,ME0120100,Bath,8325,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8241,ME0140100,Belfast,6659,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8269,ME0160600,Berwick,7502,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8187,ME0090600,Bethel,2613,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,0
2014,Maine,ME,8264,ME0160100,Biddeford,21304,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Maine,ME,8174,ME0080100,Boothbay Harbor,2135,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8195,ME0100200,Brewer,9335,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8116,ME0030900,Bridgton,5337,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8218,ME0110400,Brownville,1204,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8108,ME0030100,Brunswick,20354,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Maine,ME,8140,ME0050300,Bucksport,4964,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,25429,ME0061500,Bureau of Capitol Police,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8090,ME001LE00,Bureau of Liquor Enforcement: Androscoggin County,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8105,ME002LE00,Bureau of Liquor Enforcement: Aroostook County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8125,ME003LE00,Bureau of Liquor Enforcement: Cumberland County,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8135,ME004LE00,Bureau of Liquor Enforcement: Franklin County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,1
2014,Maine,ME,8148,ME005LE00,Bureau of Liquor Enforcement: Hancock County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8162,ME006LE00,Bureau of Liquor Enforcement: Kennebec County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,1
2014,Maine,ME,8171,ME007LE00,Bureau of Liquor Enforcement: Knox County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8179,ME008LE00,Bureau of Liquor Enforcement: Lincoln County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8191,ME009LE00,Bureau of Liquor Enforcement: Oxford County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8213,ME010LE00,Bureau of Liquor Enforcement: Penobscot County,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8221,ME011LE00,Bureau of Liquor Enforcement: Piscataquis County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8229,ME012LE00,Bureau of Liquor Enforcement: Sagadahoc County,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8238,ME013LE00,Bureau of Liquor Enforcement: Somerset County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,1
2014,Maine,ME,8246,ME014LE00,Bureau of Liquor Enforcement: Waldo County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8261,ME015LE00,Bureau of Liquor Enforcement: Washington County,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8282,ME016LE00,Bureau of Liquor Enforcement: York County,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,0
2014,Maine,ME,8280,ME0161800,Buxton,8096,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8249,ME0150100,Calais,3030,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8165,ME0070100,Camden,4824,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8109,ME0030200,Cape Elizabeth,9151,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8093,ME0020100,Caribou,7899,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8133,ME0040700,Carrabassett Valley,782,7,"Cities under 2,500",1,12,1,12,0,1,1
2014,Maine,ME,8160,ME0062100,Clinton,3363,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8107,ME0030000,Cumberland,52771,9B,"MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2014,Maine,ME,8117,ME0031000,Cumberland,7441,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8175,ME0080200,Damariscotta,2208,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8196,ME0100300,Dexter,3828,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8183,ME0090200,Dixfield,2490,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8216,ME0110100,Dover-Foxcroft,4051,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8089,ME001BI00,Drug Enforcement Agency: Androscoggin County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8104,ME002BI00,Drug Enforcement Agency: Aroostook County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8124,ME003BI00,Drug Enforcement Agency: Cumberland County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8134,ME004BI00,Drug Enforcement Agency: Franklin County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8147,ME005BI00,Drug Enforcement Agency: Hancock County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8161,ME006BI00,Drug Enforcement Agency: Kennebec County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8170,ME007BI00,Drug Enforcement Agency: Knox County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8178,ME008BI00,Drug Enforcement Agency: Lincoln County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8190,ME009BI00,Drug Enforcement Agency: Oxford County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8212,ME010BI00,Drug Enforcement Agency: Penobscot County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8220,ME011BI00,Drug Enforcement Agency: Piscataquis County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8228,ME012BI00,Drug Enforcement Agency: Sagadahoc County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8237,ME013BI00,Drug Enforcement Agency: Somerset County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8245,ME014BI00,Drug Enforcement Agency: Waldo County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8260,ME015BI00,Drug Enforcement Agency: Washington County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8281,ME016BI00,Drug Enforcement Agency: York County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Maine,ME,8203,ME0101000,East Millinocket,3002,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8250,ME0150200,Eastport,1284,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8205,ME0101200,Eddington,2230,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Maine,ME,8270,ME0160700,Eliot,6257,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8139,ME0050200,Ellsworth,7911,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8232,ME0130100,Fairfield,6623,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8110,ME0030300,Falmouth,11585,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Maine,ME,8128,ME0040100,Farmington,7595,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2014,Maine,ME,8094,ME0020200,Fort Fairfield,3426,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8095,ME0020300,Fort Kent,4013,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8127,ME0040000,Franklin,12078,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2014,Maine,ME,8118,ME0031100,Freeport,8169,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8188,ME0090700,Fryeburg,3384,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8152,ME0060200,Gardiner,5669,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8111,ME0030400,Gorham,16958,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Maine,ME,8144,ME0051300,Gouldsboro,1746,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8219,ME0110500,Greenville,1608,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8153,ME0060300,Hallowell,2335,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8200,ME0100700,Hampden,7303,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8137,ME0050000,Hancock,30373,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2014,Maine,ME,8211,ME0102700,Holden,3078,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8096,ME0020400,Houlton,5974,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8208,ME0101500,Howland,1215,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Maine,ME,8244,ME0140500,Islesboro,569,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Maine,ME,8129,ME0040200,Jay,4813,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8254,ME0150700,Jonesport,1337,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Maine,ME,8150,ME0060000,Kennebec,51061,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2014,Maine,ME,8271,ME0160800,Kennebunk,11095,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Maine,ME,8272,ME0160900,Kennebunkport,3552,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8265,ME0160200,Kittery,9599,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Maine,ME,8164,ME0070000,Knox,21465,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
