weapon_id,offense_id,nibrs_weapon_id
12,12151467,2550565
12,12153324,2545148
12,12157746,2545650
12,12151485,2546508
12,12153535,2545827
12,12157773,2545651
12,12153547,2545828
3,12158174,2543617
12,12157545,2544995
12,12153360,2545365
9,12151886,2544228
12,12151890,2544229
12,12153366,2545366
12,12153557,2546072
12,12153351,2545362
12,12153352,2545363
12,12157780,2545652
12,12157537,2544992
22,12158168,2543616
12,12157539,2544993
12,12153355,2545364
12,12157542,2544994
12,12151881,2544011
12,12158193,2543618
9,12158195,2543619
12,12157598,2545185
6,12153754,2542935
2,12158202,2543620
9,12153764,2543147
12,12153771,2543148
6,12154386,2545149
12,12153772,2543149
12,12160721,2544627
12,12154447,2545154
12,12157650,2545188
4,12158236,2543857
5,12158236,2992894
12,12154419,2545151
12,12158244,2543858
12,12156838,2546122
12,12154428,2545152
2,12156842,2546123
12,12154434,2545153
12,12157639,2545187
12,12156849,2546124
10,12157609,2545186
12,12153795,2543150
12,12154413,2545150
12,12153802,2543151
12,12158068,2543197
12,12157264,2544093
11,12154465,2545369
12,12156882,2546125
12,12158062,2543196
6,12154487,2545370
12,12154897,2543168
4,12157295,2544095
12,12154898,2543169
12,12158090,2543198
12,12154902,2543170
12,12157305,2544096
12,12154904,2543171
2,12157307,2544097
9,12158101,2543394
15,12154506,2545371
12,12160782,2544817
12,12160787,2544818
12,12157289,2544094
6,12154927,2543172
4,12158111,2543395
12,12161200,2546173
12,12159645,2544811
18,12159649,2544812
18,12159651,2544813
2,12157345,2544308
12,12157349,2544309
12,12161229,2542785
3,12159657,2544814
12,12157416,2544568
12,12161242,2542786
12,12161206,2546174
12,12159637,2544810
12,12157431,2544569
9,12160052,2546162
10,12161253,2542787
12,12157438,2544570
9,12160062,2546163
3,12157443,2544571
12,12157371,2544310
12,12157444,2544572
12,12161266,2542788
18,12160073,2546164
12,12157459,2544784
3,12160090,2546165
12,12157464,2544785
12,12157473,2544786
12,12157784,2545653
12,12157480,2544787
12,12157788,2545654
12,12163730,2543673
12,12160134,2542783
12,12163747,2543674
12,12159909,2545680
20,12157914,2546134
12,12159912,2545681
12,12157917,2546135
12,12160295,2543231
6,12160297,2543232
12,12160310,2543233
12,12157931,2546136
12,12163781,2543675
12,12163782,2543676
12,12160314,2543413
12,12157938,2546137
3,12163792,2543918
12,12160326,2543414
12,12160345,2543418
12,12160558,2544130
12,12157958,2542977
12,12160336,2543415
22,12160342,2543416
12,12160344,2543417
12,12160354,2543419
12,12160580,2544131
12,12160369,2543420
12,12157984,2542978
12,12160471,2543883
12,12163616,2543269
12,12163623,2543270
12,12164217,2545284
4,12163626,2543271
12,12164224,2545285
12,12160483,2543884
18,12160412,2543630
18,12160413,2543631
22,12160419,2543632
12,12160420,2543633
9,12164244,2545286
18,12160422,2543634
18,12160499,2543885
18,12160510,2543886
18,12160821,2545020
12,12164266,2545287
12,12163659,2543452
12,12160522,2543887
9,12164272,2545288
20,12160827,2545021
19,12163671,2543453
12,12160830,2545022
12,12164299,2545495
12,12164301,2545496
12,12166740,2546254
20,12166745,2546255
20,12166748,2546256
19,12166749,2546257
12,12163298,2545734
20,12163300,2545735
20,12163302,2545970
18,12164091,2544856
12,12163303,2545971
12,12160832,2545023
20,12160544,2544129
12,12164288,2545494
12,12160944,2545243
12,12166761,2546258
19,12164099,2544857
12,12166769,2546259
3,12164115,2544858
12,12160956,2545447
12,12166775,2542871
18,12163328,2545972
9,12164120,2544859
10,12164127,2544860
18,12160977,2545448
18,12160979,2545449
18,12160982,2545450
20,12166793,2542872
12,12167171,2543970
12,12167175,2543971
12,12163360,2545973
12,12167178,2543972
12,12163364,2545974
20,12167184,2543973
12,12164150,2545067
12,12161004,2545451
12,12163384,2546196
12,12167193,2544207
12,12167202,2544208
12,12166057,2543956
12,12166062,2543957
12,12167217,2544209
20,12167222,2544210
12,12163802,2543919
12,12167233,2544211
12,12167234,2544212
18,12167239,2544213
12,12167243,2544214
12,12166096,2544200
17,12166097,2544201
12,12163493,2542827
12,12163813,2543920
12,12166102,2544202
18,12167259,2544453
12,12163521,2543047
12,12166124,2544204
12,12166125,2544205
12,12163526,2543048
18,12163836,2543922
20,12163838,2543923
12,12163528,2543049
12,12163529,2543050
12,12166130,2544206
12,12167272,2544454
12,12163841,2543924
12,12163534,2543051
12,12163539,2543052
12,12167249,2544215
12,12163500,2542828
12,12163502,2542829
12,12163504,2542830
12,12163826,2543921
12,12167254,2544216
12,12166118,2544203
18,12163508,2542831
12,12163509,2542832
12,12163852,2543925
12,12167290,2544455
20,12167292,2544456
20,12166151,2544431
12,12163946,2544404
20,12166315,2544891
12,12166163,2544432
12,12166164,2544433
12,12166165,2544434
20,12166166,2544435
12,12166357,2545087
12,12163995,2544409
18,12166584,2545771
12,12163961,2544405
20,12163965,2544406
9,12166331,2544892
12,12166332,2544893
12,12166333,2544894
12,12166338,2544895
12,12163975,2544407
6,12169761,2556203
12,12166559,2545529
12,12169765,2556204
12,12166346,2544896
12,12166565,2545768
12,12166349,2544897
19,12163983,2544408
12,12166567,2545769
19,12169774,2556205
12,12166571,2545770
9,12166353,2544898
12,12170157,2554095
12,12166593,2545772
12,12166595,2545773
3,12166361,2545088
18,12166361,2992914
18,12166363,2545089
18,12166367,2545090
12,12170176,2554268
12,12166371,2545091
12,12164017,2544655
12,12164019,2544656
12,12170180,2554269
11,12166602,2545774
18,12164024,2544657
12,12166381,2545092
12,12166604,2545775
12,12166384,2545093
12,12170186,2554270
20,12170192,2554271
12,12166388,2545094
18,12166396,2545095
12,12166397,2545096
12,12164035,2544658
12,12164038,2544659
12,12166400,2545097
12,12164044,2544660
18,12170205,2554272
18,12170206,2554273
6,12170212,2554274
12,12169632,2555818
20,12166406,2545098
12,12166407,2545099
20,12164052,2544661
12,12168007,2543119
12,12169634,2555819
12,12169640,2555820
12,12170221,2554275
12,12170223,2554276
12,12166420,2545100
18,12169644,2555821
12,12169646,2555822
20,12170227,2554277
20,12169648,2555823
12,12169652,2555824
12,12170233,2554278
18,12170235,2554460
18,12170027,2557024
12,12166800,2542873
6,12166801,2542874
20,12170242,2554461
18,12166805,2542875
20,12166806,2542876
20,12170243,2554462
12,12170245,2554463
20,12166809,2542877
10,12166810,2542878
9,12166810,2992868
20,12168431,2544478
20,12166815,2542879
20,12168435,2544712
18,12170070,2557025
12,12170080,2557026
18,12168461,2544713
6,12170661,2555641
20,12170082,2557027
20,12170672,2555642
12,12170678,2555643
20,12170090,2557028
20,12169312,2554872
20,12170093,2557029
20,12168478,2544714
12,12168479,2544715
20,12170100,2554088
12,12169326,2554873
20,12172761,2555284
20,12169332,2555047
18,12170118,2554089
9,12170120,2554090
20,12173148,2556456
18,12170124,2554091
18,12168504,2544910
20,12168506,2544911
12,12168531,2544913
18,12169348,2555048
12,12168513,2544912
20,12169353,2555049
12,12173178,2556457
20,12170136,2554092
6,12170142,2554093
9,12170142,2993080
3,12170146,2554094
9,12173185,2556458
20,12173187,2556459
20,12173188,2556460
12,12169401,2555219
20,12169782,2556206
3,12169373,2555050
5,12169379,2555051
20,12169381,2555052
20,12169382,2555053
20,12173203,2556461
12,12173208,2556462
9,12168543,2544914
20,12168913,2546054
20,12168919,2546282
6,12169392,2555054
6,12169393,2555055
20,12173218,2556673
18,12170548,2555239
3,12170551,2555240
12,12169398,2555056
18,12173225,2556674
18,12169399,2555057
20,12173234,2556675
20,12169789,2556207
20,12169792,2556208
18,12172100,2556455
20,12171029,2556654
12,12173254,2556676
12,12172110,2556660
16,12173259,2556677
18,12173265,2556678
20,12173271,2556679
20,12173650,2554706
18,12172120,2556661
20,12171420,2554686
20,12173653,2554707
12,12173662,2554708
20,12171443,2554689
20,12173683,2554714
20,12172534,2554695
9,12171451,2554690
12,12172535,2554696
20,12173695,2554715
20,12172139,2556662
12,12173667,2554709
20,12172142,2556663
12,12171431,2554687
12,12171432,2554688
20,12173670,2554710
20,12173672,2554711
20,12173676,2554712
18,12172144,2556664
20,12173679,2554713
20,12173696,2554716
12,12172539,2554697
18,12175222,2555889
20,12175223,2555890
18,12175229,2555891
20,12172566,2554698
20,12171464,2554691
20,12172567,2554699
20,12171468,2554692
20,12172572,2554700
18,12171479,2554693
20,12173304,2556879
18,12173307,2556880
12,12175254,2556060
12,12175255,2556061
12,12172588,2554701
12,12173308,2556881
12,12175257,2556062
12,12172592,2554890
12,12173312,2556882
12,12173313,2556883
12,12173315,2556884
12,12173316,2556885
12,12175265,2556063
12,12173322,2556886
12,12173330,2556887
12,12175277,2556064
12,12172610,2554891
12,12175280,2556065
12,12172614,2554892
12,12171499,2554884
9,12173342,2556888
12,12173344,2556889
12,12172620,2554893
6,12171503,2554885
12,12172623,2554894
12,12173348,2556890
12,12174455,2556892
12,12171915,2556025
12,12171916,2556026
12,12175738,2554326
12,12171921,2556027
12,12173781,2555107
12,12173793,2555108
9,12176118,2555326
12,12175748,2554327
12,12176116,2555325
12,12179206,2554564
12,12179210,2554565
12,12176149,2555510
10,12176154,2555511
12,12179224,2554566
12,12174459,2556893
12,12174463,2556894
18,12176553,2556500
12,12176909,2554329
12,12172629,2554895
12,12176037,2555130
12,12171517,2554886
12,12175680,2554146
12,12172630,2554896
12,12171525,2554887
18,12175706,2554147
12,12175717,2554148
12,12173396,2557046
12,12171912,2556024
12,12176088,2555324
12,12176915,2554331
12,12176920,2554332
18,12176911,2554330
19,12179249,2554567
12,12179254,2554568
9,12177293,2555333
12,12174496,2557049
20,12174497,2557050
17,12174499,2557051
12,12174500,2557052
12,12177297,2555334
9,12179265,2554569
12,12179267,2554570
9,12174506,2557053
10,12174506,2993164
18,12174506,3005157
3,12179271,2554571
12,12179273,2554572
12,12179274,2554775
12,12176581,2556715
20,12177304,2555335
10,12179282,2554776
9,12177305,2555336
10,12174518,2557054
12,12177328,2555527
20,12179069,2554159
10,12179689,2555740
20,12174912,2555115
12,12177342,2555528
12,12177347,2555530
18,12177346,2555529
12,12177346,2993109
12,12179695,2555910
12,12177348,2555531
20,12179084,2554160
20,12174935,2555116
19,12174936,2555117
9,12179098,2554161
12,12177361,2555532
12,12179705,2555911
12,12179706,2555912
12,12177366,2555533
12,12179712,2555913
20,12174945,2555118
20,12184256,2556169
12,12179170,2554367
18,12177492,2555906
12,12179925,2556535
12,12183629,2554419
12,12177986,2554155
12,12183641,2554420
9,12177994,2554156
12,12177372,2555534
12,12179113,2554162
9,12179126,2554163
12,12177393,2555708
12,12177414,2555709
20,12174971,2555308
12,12177382,2555535
12,12177444,2555711
20,12177423,2555710
12,12179168,2554366
12,12179912,2556534
12,12177495,2555907
10,12183757,2554821
19,12183780,2554824
12,12179576,2555545
12,12183770,2554822
12,12183775,2554823
12,12180348,2554573
9,12179592,2555546
12,12177546,2556092
14,12183808,2554996
19,12180359,2554574
12,12183812,2554997
18,12183812,2993097
12,12179604,2555547
12,12179610,2555548
12,12183820,2554998
22,12179612,2555549
12,12179614,2555550
12,12183823,2554999
12,12177931,2553981
12,12177933,2553982
18,12179621,2555551
12,12180378,2554575
12,12177942,2553983
12,12183616,2554418
12,12184231,2556166
12,12180404,2554782
20,12177962,2554154
12,12184235,2556167
16,12184238,2556168
12,12180419,2554783
12,12184081,2555773
12,12184287,2556170
12,12180490,2554974
12,12184299,2556387
12,12180495,2554975
12,12183682,2554605
12,12180511,2554976
12,12184072,2555614
12,12186266,2555627
5,12186257,2555625
12,12184115,2555774
12,12186265,2555626
20,12186236,2555623
10,12186242,2555624
12,12180953,2556348
20,12180967,2556349
20,12186281,2555628
20,12186308,2555799
12,12183414,2556960
6,12186318,2555800
12,12183416,2556961
12,12180996,2556350
9,12180999,2556351
