offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
74705091,71631762,49,C,20,0,N,
74699578,71631765,7,C,21,,,
74705095,71631775,16,C,22,,,
74705096,71631775,35,C,22,,,
74709963,71631776,44,C,20,,,
74692947,71625397,26,A,20,,,
74695835,71625402,44,C,22,,,
74695049,71625410,45,C,13,,,
74699498,71625414,23,C,23,,,
74693304,71625417,44,C,20,,,
74698567,71625481,47,C,7,,,
74707438,71631786,35,C,13,,,
74699580,71631796,51,C,20,,,
74697196,71631797,47,C,20,,,
74705100,71631820,56,C,22,,,
74700523,71631827,5,C,20,,,
74695081,71626406,14,C,20,,,
74699539,71626416,14,C,20,,,
74693870,71626337,51,C,20,,,
74695073,71626344,44,C,20,,,
74698731,71626350,23,C,24,,,
74698732,71626350,45,C,24,,,
74693871,71626353,23,C,17,,,
74699527,71626365,5,C,22,,,
74696028,71629088,51,C,20,,,
74696848,71631718,44,C,23,,,
74700507,71631719,44,C,20,,,
74707173,71631726,51,C,20,,,
74707174,71631734,51,C,20,,,
74693860,71626300,45,C,25,,,
74693327,71626304,51,C,20,,,
74695854,71626311,16,C,24,,,
74695855,71626311,35,C,24,,,
74693874,71626371,5,C,20,,,
74695078,71626388,14,C,20,,,
74696199,71626399,21,C,12,,,
74695080,71626403,45,C,22,,,
74696248,71629008,44,C,22,,,
74693328,71626317,14,C,20,,,
74693295,71624563,49,C,20,0,N,
74697660,71624576,44,C,20,,,
74693301,71624616,44,C,20,,,
74695045,71624621,44,C,20,,,
74693302,71624626,44,C,20,,,
74696213,71627259,41,A,20,,,
74698597,71627278,49,C,20,0,N,
74706263,71629973,5,C,18,,,
74697164,71629988,5,C,20,,,
74706266,71629991,11,C,13,,,
74697165,71629996,49,C,5,0,F,
74694310,71630004,49,C,13,0,F,
74694311,71630004,21,C,13,,,
74694312,71630004,35,C,13,,,
74694313,71630005,51,C,22,,,
74698812,71630013,5,C,22,,,
74705064,71630014,49,C,20,0,F,
74699701,71630023,35,C,12,,,
74706271,71630024,51,C,20,,,
74696825,71630036,7,C,23,,,
74707447,71632632,16,C,13,,,
74707995,71632633,51,C,22,,,
