"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2018,12,136906361,25524853
2018,3,136906520,25536969
2018,12,128163213,23319682
2018,12,128163231,23319683
2018,12,128166436,23328165
2018,12,128166467,23328170
2018,12,128163321,23319704
2018,12,128163378,23319712
2018,12,128163429,23319726
2018,12,127514209,23166143
2018,12,128163463,23319730
2018,12,128163486,23319734
2018,12,128163544,23319743
2018,12,128163546,23319744
2018,10,128163603,23323461
2018,12,128163608,23319760
2018,18,128158658,23323468
2018,12,128163701,23323470
2018,12,127518890,23170019
2018,12,128163735,23319781
2018,12,128163738,23319782
2018,12,128158727,23328213
2018,12,128163812,23319797
2018,12,128158812,23328227
2018,12,128163943,23328234
2018,12,128158873,23323503
2018,12,128163947,23319821
2018,12,128158877,23323505
2018,12,128166813,23323508
2018,12,128164067,23319850
2018,12,128164102,23323521
2018,18,128164177,23319874
2018,18,128167098,23328280
2018,9,128167113,23328290
2018,12,128167138,23319893
2018,12,128164233,23319895
2018,9,128167160,23328307
2018,12,128164296,23319910
2018,12,128164307,23328317
2018,12,128167219,23323564
2018,20,128167239,23319919
2018,18,128164387,23319938
2018,18,128164392,23323576
2018,3,128159303,23323586
2018,3,128167389,23328345
2018,12,128164495,23319956
2018,12,128159332,23323590
2018,12,128167465,23328365
2018,19,128164614,23328382
2018,12,128159448,23319981
2018,12,128167598,23328399
2018,12,128159476,23323612
2018,18,128159505,23328408
2018,2,128159521,23320001
2018,12,128164767,23328411
2018,12,128159525,23328412
2018,12,128164786,23320005
2018,12,128159544,23323621
2018,12,128167697,23328414
2018,12,128159547,23323622
2018,12,128167707,23323623
2018,2,128159557,23323626
2018,12,128167723,23328417
2018,12,128164842,23320016
2018,12,128159672,23323644
2018,12,128164951,23320037
2018,12,128165061,23320056
2018,12,128165064,23328455
2018,12,128168023,23328479
2018,3,128160005,23320073
2018,2,128168240,23328505
2018,2,128165185,23320086
2018,3,128165280,23320100
2018,9,128165358,23328552
2018,3,128168562,23323760
2018,12,128160326,23320145
2018,12,128160374,23328590
2018,12,128160384,23323775
2018,12,128168717,23323784
2018,12,128165594,23320168
2018,12,128165673,23320180
2018,2,128168898,23320185
2018,18,128165762,23320192
2018,12,128168946,23328633
2018,12,128165764,23323807
2018,9,128168945,23320194
2018,10,128168945,23328632
2018,12,128165792,23320197
2018,12,128168989,23328646
2018,11,128169088,23328666
2018,12,128169130,23328676
2018,12,127519766,23166476
2018,2,127519818,23173000
2018,20,127522389,23173002
2018,12,128165925,23320219
2018,12,128169176,23328685
2018,9,128169181,23320229
2018,12,127522514,23166516
2018,3,128169181,23328689
2018,12,128165974,23328687
2018,3,128165974,23328686
2018,12,128169221,23320233
2018,2,128204419,23332906
2018,18,128204446,23332908
2018,3,128204499,23332929
2018,12,128204589,23332956
2018,12,128204614,23332961
2018,20,128204665,23332974
2018,12,128204700,23332983
2018,12,128204737,23332989
2018,12,128204745,23332995
2018,12,128204899,23333027
2018,10,128204930,23333039
2018,12,128207932,23326454
2018,3,128205029,23333065
2018,18,128205119,23333087
2018,12,128205193,23333104
2018,12,128198318,23330519
2018,12,128208191,23326510
2018,9,128208361,23333164
2018,18,128208361,23326548
2018,12,128205527,23333166
2018,10,128205546,23333176
2018,2,128211366,23333375
2018,3,128211369,23326636
2018,3,128211367,23333376
2018,12,128211446,23333391
2018,12,128211560,23333405
2018,12,128211561,23333406
2018,3,128211568,23333409
2018,12,128211584,23333412
2018,12,128211592,23333416
2018,12,128211635,23333428
2018,12,128211948,23333494
2018,12,128209013,23326727
2018,11,128199181,23330751
2018,16,128199235,23330762
2018,12,128212409,23333579
2018,3,128212447,23333587
2018,12,128212447,23333588
2018,12,128212457,23333594
2018,12,128212499,23336797
2018,12,128212500,23333603
2018,12,128212749,23333645
2018,18,128209651,23336873
2018,12,128212759,23333652
2018,12,128209827,23336903
2018,18,128212893,23333683
2018,20,128212897,23333684
2018,2,128212970,23333704
2018,9,128213019,23333712
2018,12,128213023,23333714
2018,12,128213117,23333723
2018,2,128213318,23333777
2018,18,128213325,23333781
2018,12,128213758,23333882
2018,10,128213834,23333901
2018,18,128213837,23333904
2018,9,128213836,23333903
2018,9,128213848,23333909
2018,2,128211013,23337199
2018,3,128211013,23337200
2018,12,128213906,23333916
2018,12,128199819,23330878
2018,12,128214004,23333939
2018,12,128199878,23330893
2018,12,128214074,23333952
2018,20,128216174,23333955
2018,12,128216270,23337257
2018,12,128216271,23337258
2018,12,128199941,23330907
2018,10,128214177,23333982
2018,2,128216325,23337276
2018,12,128216326,23337278
2018,12,128214241,23333998
2018,12,128199969,23330916
2018,18,128214305,23334006
2018,12,128214742,23334103
2018,12,128214754,23334106
2018,12,128214771,23334112
2018,3,128215014,23334155
2018,12,128192417,23325112
2018,12,128188135,23329812
2018,18,128185063,23321519
2018,12,128185063,23321517
2018,12,128192565,23329829
2018,12,128188424,23321552
2018,12,128192695,23325151
2018,12,128188481,23321560
2018,12,128185321,23329851
2018,11,128188496,23321563
2018,3,128188496,23321562
2018,12,128188546,23321575
2018,12,128192845,23325171
2018,10,128185464,23321591
2018,12,128188748,23321632
2018,12,128185601,23329901
2018,12,128188767,23321641
2018,3,128188785,23325281
2018,12,128193208,23325285
2018,12,128185695,23329927
2018,12,128193347,23325314
2018,9,128188892,23321669
2018,12,128193429,23325346
2018,12,128188944,23321682
2018,3,128193450,23325356
2018,6,128188980,23321690
2018,12,128189330,23331779
2018,12,128194294,23325550
2018,12,128189348,23331785
2018,10,128196207,23330035
2018,12,128189494,23331819
2018,20,128189493,23331818
2018,12,128194405,23325577
2018,2,128189527,23331823
2018,12,128189528,23331825
2018,20,128196288,23330054
2018,12,128189587,23331835
2018,12,128189590,23331838
2018,12,128189636,23331851
2018,12,128189639,23331854
2018,9,128189689,23331868
2018,3,128196324,23330062
2018,12,128189733,23331873
2018,12,128189734,23331874
2018,12,128194813,23325673
2018,12,128194814,23325674
2018,20,128196338,23330067
2018,12,128194898,23325700
2018,12,128196413,23330097
2018,12,128189946,23331928
2018,12,128189957,23330113
2018,12,128189975,23331941
2018,3,128190017,23331946
2018,12,128196581,23330120
2018,3,128190036,23331950
2018,12,128195073,23325759
2018,12,128195119,23330146
2018,12,128196695,23330150
2018,12,128195378,23325829
2018,12,128195377,23325828
2018,12,128190710,23330207
2018,3,128190803,23332111
2018,3,128195485,23325858
2018,12,128190863,23325860
2018,12,128190942,23332141
2018,12,128190987,23332146
2018,12,128190990,23332149
2018,12,128195590,23325890
2018,12,128195623,23325902
2018,20,128195642,23325907
2018,12,128201256,23332209
2018,12,128201259,23332211
2018,12,128201260,23332212
2018,12,128201262,23332214
2018,12,128201342,23332235
2018,12,128201369,23332239
2018,3,128201391,23332246
2018,9,128201397,23332249
2018,12,128201412,23332257
2018,3,128180392,23324700
2018,12,128176082,23324703
2018,12,128180447,23324716
2018,12,128180558,23324741
2018,11,128186232,23321145
2018,12,128183490,23321147
2018,12,128180600,23324752
2018,12,128186276,23324758
2018,12,128183539,23329500
2018,12,128183549,23329503
2018,14,128186335,23321171
2018,12,128186347,23321176
2018,2,128180673,23324777
2018,12,128180699,23324780
2018,12,128183641,23329530
2018,12,128183654,23321205
2018,12,128180772,23329532
2018,12,128186503,23324804
2018,12,128180825,23324811
2018,10,128180823,23321222
2018,12,128180850,23329547
2018,3,128183761,23321242
2018,12,128183793,23329566
2018,12,128181021,23324858
2018,12,128186715,23324871
2018,12,128186714,23321266
2018,3,128183854,23329588
2018,10,128181114,23324879
2018,3,128183893,23329597
2018,12,128186800,23329600
2018,12,128183912,23321284
2018,12,128186820,23324897
2018,12,128191196,23324900
2018,12,128186899,23329622
2018,18,128191271,23324924
2018,12,128191299,23324932
2018,12,128191308,23324936
2018,12,128186970,23329633
2018,9,128184071,23329646
2018,12,128187047,23321337
2018,12,128187058,23321343
2018,12,128184179,23329665
2018,12,128187189,23321364
2018,12,128187194,23324970
2018,18,128187196,23324971
2018,2,128187196,23324969
2018,12,128184190,23321368
2018,12,128187212,23324974
2018,12,128191574,23324980
2018,20,128187289,23321374
2018,10,128191635,23324989
2018,9,128184343,23329692
2018,12,128187372,23321387
2018,18,128187409,23321399
2018,12,128184557,23329726
2018,12,128187620,23321420
2018,10,128187649,23325037
2018,12,128184670,23325049
2018,12,128192084,23325056
2018,18,128187810,23329769
2018,12,128187828,23325072
2018,10,128187888,23321471
2018,12,128187888,23321472
2018,12,128192234,23325087
2018,12,128187921,23321476
2018,10,128187921,23325088
2018,18,128192315,23325099
2018,12,128184991,23329805
2018,12,128161471,23319240
2018,12,128156678,23327541
2018,12,128161194,23319157
2018,10,128154076,23327561
2018,12,128154076,23327562
2018,11,128161338,23319189
2018,10,128161346,23319196
2018,12,128154237,23327589
2018,12,128161460,23327610
2018,12,128154385,23323042
2018,12,128154403,23327628
2018,12,128154415,23319250
2018,11,128161495,23319262
2018,20,128154480,23327668
2018,20,128157125,23323071
2018,12,128157133,23327674
2018,12,128154515,23327676
2018,12,128161599,23319285
2018,9,128154836,23327737
2018,18,128154835,23323127
2018,12,128154835,23323126
2018,12,128154838,23327738
2018,12,128154844,23319315
2018,12,128154908,23327762
2018,12,128157447,23319323
2018,18,128157475,23319327
2018,3,128155019,23319333
2018,12,128157537,23323162
2018,20,128161955,23319339
2018,11,128161988,23319348
2018,12,128155150,23327818
2018,12,128162044,23323199
2018,12,128155210,23327852
2018,12,128155211,23323208
2018,10,128162143,23323213
2018,12,128162143,23323215
2018,12,128157757,23323222
2018,10,128162205,23323226
2018,12,128155349,23319416
2018,3,128157795,23323237
2018,12,128157791,23319419
2018,12,128162293,23319434
2018,18,128162293,23319435
2018,12,128162326,23319454
2018,12,128157860,23327924
2018,12,128157866,23319455
2018,12,128157869,23327930
2018,12,128155468,23319457
2018,12,128157898,23323270
2018,12,128162362,23327935
2018,12,128162387,23323281
2018,12,128157947,23323288
2018,11,128155555,23319477
2018,12,128162422,23319480
2018,12,128155571,23323300
2018,12,128162466,23319492
2018,19,128162472,23319495
2018,10,128162485,23319496
2018,2,128158019,23323310
2018,2,128158020,23323311
2018,2,128158021,23323312
2018,12,128162504,23319500
2018,12,128155700,23327981
2018,9,128158049,23327980
2018,12,128158049,23323317
2018,12,128155705,23327985
2018,12,128162558,23323326
2018,20,128162574,23319540
2018,12,128162672,23328021
2018,2,128155836,23319563
2018,12,128155838,23328027
2018,12,128158140,23319568
2018,12,128158143,23323349
2018,10,128162707,23319586
2018,12,128155888,23328046
2018,12,128158179,23319595
2018,12,128158198,23328065
2018,2,128162751,23319604
2018,12,128155983,23328085
2018,19,128162803,23319619
2018,12,128162946,23323418
2018,18,128158392,23323429
2018,12,128166217,23323436
2018,12,128166232,23328129
2018,12,128163036,23319661
2018,12,128163042,23319662
2018,12,128166313,23319665
2018,12,128166379,23328157
2018,12,128158522,23323451
2018,12,127529370,23171000
2018,12,127525444,23171022
2018,10,127530034,23171136
2018,2,128221716,23334576
2018,12,128221717,23334577
2018,10,128221735,23334585
2018,12,128218488,23337793
2018,12,128218493,23334586
2018,12,128218546,23334595
2018,12,128218555,23337801
2018,12,128221809,23334597
2018,12,128221810,23334598
2018,12,128218561,23337803
2018,12,128222019,23334624
2018,2,128222020,23334625
2018,12,128218804,23337846
2018,20,128222200,23334667
2018,20,128222203,23334668
2018,12,128222252,23334679
2018,12,128219182,23337920
2018,3,128219226,23337930
2018,12,128219233,23337932
2018,12,128219241,23337935
2018,12,128200790,23334722
2018,18,128222515,23334739
2018,12,128222525,23334742
2018,20,128222582,23334749
2018,2,128219451,23337979
2018,3,128222595,23334755
2018,12,128219465,23337986
2018,12,128219470,23337988
2018,12,128222853,23334810
2018,12,128222854,23334811
2018,12,128222903,23334818
2018,12,128222916,23334823
2018,12,128222929,23338061
2018,12,128222965,23331142
2018,3,128222979,23334837
2018,12,128223023,23334845
2018,20,128223024,23334846
2018,12,128223025,23334847
2018,12,128201069,23331171
2018,12,128201070,23331172
2018,18,128226157,23331197
2018,3,128220212,23331215
2018,3,128220214,23338146
2018,3,128223071,23334855
2018,12,128223074,23334857
2018,20,128223073,23334856
2018,3,128226275,23331217
2018,2,128220225,23338154
2018,9,128223083,23334859
2018,12,128223084,23334860
2018,20,128220359,23331230
2018,12,128220397,23331243
2018,9,128226397,23331242
2018,20,128223117,23334867
2018,20,128223121,23334868
2018,12,128223135,23334875
2018,9,128223142,23334880
2018,3,128223149,23334884
2018,12,128223193,23334890
2018,9,128226758,23331337
2018,11,128226890,23331364
2018,10,128223249,23334905
2018,9,128223249,23334904
2018,12,128223255,23334909
2018,18,128223285,23338298
2018,12,128227015,23331388
2018,12,128227045,23331399
2018,18,128223309,23334920
2018,12,128227111,23331407
2018,19,127570120,23186930
2018,12,127570125,23179614
2018,12,127576946,23186953
2018,12,127577009,23186960
2018,12,127573771,23184071
2018,12,127577096,23179653
2018,12,127577108,23179655
2018,18,127577118,23186988
2018,12,127573871,23184105
2018,12,127577125,23186991
2018,12,127577124,23179657
2018,12,127577165,23186996
2018,12,127570376,23179665
2018,12,127570380,23184111
2018,12,127573934,23179671
2018,18,127577265,23187018
2018,12,127577274,23187020
2018,12,127573957,23184118
2018,20,128212005,23333504
2018,12,128212006,23333505
2018,12,128212056,23333511
2018,20,128212065,23333515
2018,9,128208980,23326714
2018,12,128208981,23326715
2018,9,128209002,23326721
2018,12,128209003,23326722
2018,12,128212104,23333525
2018,12,128212178,23333540
2018,18,128212234,23330746
2018,12,128212235,23333553
2018,18,128212466,23333600
2018,10,128212513,23333607
2018,12,128212558,23333618
2018,9,128212591,23333623
2018,12,128199409,23330795
2018,3,128212661,23333632
2018,3,128209487,23336830
2018,12,128212679,23333634
2018,12,128212712,23336849
2018,12,128213122,23333727
2018,3,128213303,23333770
2018,19,128213423,23333802
2018,3,128210485,23337044
2018,12,128199734,23330863
2018,12,128213726,23330870
2018,3,128210891,23337164
2018,12,128214127,23333961
2018,12,128216220,23337240
2018,12,128216229,23337244
2018,20,128214207,23337268
2018,20,128216309,23337270
2018,2,128214242,23333999
2018,10,128216342,23337286
2018,12,128216342,23337287
2018,18,128214316,23334011
2018,20,128214393,23334024
2018,12,128216693,23337379
2018,18,128214834,23334119
2018,12,128214834,23334118
2018,12,128214841,23334124
2018,12,128216750,23334135
2018,3,128217703,23337610
2018,12,128217702,23337609
2018,3,128215742,23334354
2018,2,128215760,23334362
2018,12,128215766,23334365
2018,12,128218019,23337688
2018,18,128215786,23334370
2018,18,128218105,23337700
2018,3,128215797,23334372
2018,3,128215815,23334378
2018,12,128215820,23334381
2018,12,128215821,23334382
2018,12,128218179,23337709
2018,12,128215858,23334386
2018,12,128215859,23334387
2018,12,128215870,23334391
2018,12,128215871,23334392
2018,12,128215872,23334393
2018,18,128215873,23334394
2018,12,128215882,23334396
2018,12,128215887,23334398
2018,3,128218195,23337717
2018,12,128218197,23337719
2018,3,128215020,23334158
2018,12,128215024,23334161
2018,12,128215059,23334174
2018,12,128215460,23334283
2018,12,128215473,23334288
2018,18,128215489,23334294
2018,12,128215896,23334402
2018,20,128215913,23334407
2018,12,128215923,23334408
2018,12,128215969,23334409
2018,11,128216005,23334415
2018,3,128216015,23334421
2018,2,128216023,23331025
2018,2,128200464,23331023
2018,3,128216023,23331026
2018,3,128200464,23331024
2018,12,128200466,23331027
2018,9,128216057,23334423
2018,18,128216059,23334424
2018,9,128216066,23334426
2018,12,128216073,23334428
2018,12,128216076,23334429
2018,12,128216083,23334433
2018,9,128221181,23334450
2018,9,128221193,23334454
2018,12,128221199,23334457
2018,10,128221207,23334460
2018,9,128221207,23334459
2018,9,128221216,23334465
2018,3,128221263,23334469
2018,12,128221269,23334472
2018,12,128221276,23334475
2018,12,128221280,23334476
2018,3,128221286,23334477
2018,12,128200542,23331047
2018,18,128200542,23331048
2018,12,128221297,23334479
2018,12,128221345,23334491
2018,12,128221348,23334493
2018,2,128221356,23334495
2018,3,128221356,23334496
2018,12,128221359,23334498
2018,12,128218386,23337764
2018,12,128221377,23337765
2018,12,128221416,23334507
2018,12,128221423,23334510
2018,12,128221428,23334513
2018,12,128221442,23334517
2018,18,128221453,23334519
2018,12,128218417,23337770
2018,20,128221460,23334522
2018,12,128221554,23334532
2018,12,128221565,23334538
2018,12,128221574,23334541
2018,12,128221609,23334555
2018,12,128221622,23334560
2018,12,128221629,23334562
2018,9,128221639,23334566
2018,12,128221701,23334568
2018,3,128221705,23334569
2018,3,128221707,23334571
2018,12,128221709,23334572
2018,12,128221711,23334573
2018,6,128201413,23332258
2018,12,128201413,23332259
2018,6,128201487,23332262
2018,12,128201517,23332273
2018,12,128201520,23332275
2018,11,128201523,23332276
2018,12,128195740,23325939
2018,9,128201574,23332288
2018,12,128195747,23325943
2018,12,128201654,23332302
2018,3,128201691,23332318
2018,3,128195926,23325978
2018,12,128195934,23332360
2018,12,128201972,23332366
2018,12,128201987,23332372
2018,12,128202018,23332383
2018,9,128202083,23332391
2018,12,128202163,23332411
2018,12,128202170,23332415
2018,12,128202182,23332421
2018,3,128203231,23332633
2018,12,128206695,23326160
2018,12,127574310,23184174
2018,12,127578007,23187154
2018,12,127574308,23187156
2018,12,128206723,23326167
2018,3,128197476,23330319
2018,12,128206773,23326180
2018,12,128203459,23332678
2018,2,128206788,23326187
2018,12,128197530,23330330
2018,12,128203689,23332736
2018,3,128203727,23332743
2018,12,119672669,21374326
2018,12,119673532,21374569
2018,18,119674419,21374779
2018,12,119674562,21374807
2018,12,119674676,21374821
2018,12,119676928,21375278
2018,10,119677034,21375314
2018,12,119677111,21375345
2018,12,119677144,21375352
2018,9,119677161,21375355
2018,12,119677162,21375356
2018,12,119677183,21375366
2018,12,119677402,21375450
2018,12,117531179,20928692
2018,12,117533226,20929097
2018,12,117541289,20930692
2018,12,117541854,20930801
2018,12,117583559,20938375
2018,20,117584076,20938463
2018,12,117586465,20938881
2018,12,117586760,20938936
2018,12,117587059,20938991
2018,18,117493861,20920961
2018,12,117505698,20923403
2018,12,117524282,20927292
2018,12,117524288,20927294
2018,12,117531055,20928665
2018,12,117541358,20930707
2018,12,117541976,20930825
2018,12,117531119,20928676
2018,12,117541461,20930726
2018,12,117583704,20938408
2018,12,117584077,20938464
2018,12,117584105,20938471
2018,18,117584105,20938475
2018,12,117586034,20938785
2018,12,117586073,20938797
2018,3,117586133,20938811
2018,12,117586938,20938959
2018,12,117587019,20938986
2018,12,117506453,20923565
2018,12,117506456,20923566
2018,12,117516269,20925597
