offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
87714709,77821811,0,,,,,,,,
87714710,77821812,1,5,30,M,1,,,,
87714711,77821813,1,5,18,F,1,,,,
87714712,77821814,0,,,,,,,,
87714713,77821815,1,4,,F,1,,,,
87714716,77821817,1,5,39,M,0,,,,
87714717,77821818,0,,,,,,,,
87714718,77821819,0,,,,,,,,
87714719,77821820,1,5,58,M,1,,,,
87714720,77821821,1,5,37,F,1,,,,
87714721,77821822,1,5,28,F,1,,,,
87714722,77821823,0,,,,,,,,
87714723,77821824,1,5,32,M,1,,,,
87714724,77821825,0,,,,,,,,
87714725,77821826,1,5,16,M,0,,,,
87714726,77821827,1,5,34,F,2,,,,
87714727,77821828,1,5,51,F,1,,,,
87714728,77821829,1,5,47,M,1,,,,
87714729,77821830,0,,,,,,,,
87714730,77821831,1,5,38,M,1,,,,
99205710,87908988,0,,,,,,,,
94570170,83886248,1,5,51,F,1,,,51,0
87714891,77822893,2,4,,M,0,,,,
87714890,77822893,1,5,25,F,2,,,,
87714892,77822894,0,,,,,,,,
87714893,77822895,1,5,31,M,1,,,,
87714894,77822896,1,5,46,M,1,,,,
87714895,77822897,1,5,24,M,1,,,,
87714896,77822898,1,5,35,F,1,,,,
87714897,77822899,1,5,17,M,0,,,,
87714898,77822900,0,,,,,,,,
87714899,77822901,0,,,,,,,,
87714900,77822902,0,,,,,,,,
87714901,77822903,1,5,27,F,0,,,,
87714902,77822904,1,5,27,M,0,,,,
87714903,77822905,0,,,,,,,,
87714904,77822906,1,5,32,F,1,,,,
87714905,77822907,1,5,29,M,1,,,,
87714906,77822908,0,,,,,,,,
87714907,77822909,1,5,27,M,1,,,,
87714908,77822910,0,,,,,,,,
87714909,77822911,0,,,,,,,,
87714910,77822912,0,,,,,,,,
87714911,77822913,1,5,25,M,2,,,,
87714912,77822914,1,5,31,M,1,,,,
87714913,77822915,0,,,,,,,,
87714914,77822916,0,,,,,,,,
87714915,77822917,1,5,38,M,1,,,,
87714916,77822918,0,,,,,,,,
87714917,77822919,1,5,70,M,1,,,,
87714919,77822921,0,,,,,,,,
87714920,77822922,0,,,,,,,,
87716443,77822930,1,5,8,M,1,,,,
87716471,77822956,0,,,,,,,,
87716482,77822965,1,5,56,M,1,,,,
87716484,77822967,1,5,29,F,1,,,,
