victim_id,circumstances_id,justifiable_force_id
87336394,10,
87336395,10,
87336428,1,
87336440,1,
87335334,1,
87337458,1,
87337459,1,
87324824,1,
87312126,10,
87312130,1,
87312132,1,
87312145,9,
87325974,1,
89211332,1,
85472391,1,
88972243,1,
88984095,9,
89173065,9,
89173066,1,
89173068,10,
89173091,9,
89173092,9,
89074954,1,
89174145,10,
88963510,1,
88964451,6,
89173122,9,
89174028,1,
88846121,6,
85459364,10,
85459366,2,
85459371,10,
89074963,1,
89074987,9,
89117769,6,
89118662,9,
89148530,1,
89109208,9,
87432136,1,
87432137,1,
87435471,10,
87418423,10,
87418436,1,
87418438,1,
89260755,1,
89260754,1,
89019424,6,
89019460,6,
89021593,1,
88954784,1,
88954785,1,
88954798,1,
88954800,1,
88861437,10,
88852732,2,
88854858,1,
88863505,1,
87419566,1,
87419583,10,
87421636,1,
87421640,1,
87394948,1,
87394954,1,
88850526,6,
88853665,2,
87420475,6,
87430082,10,
87430089,10,
87430108,10,
87397094,10,
87397086,10,
89250195,9,
89250204,1,
89250204,6,
89250208,1,
89250210,1,
89250210,6,
88958007,1,
87496259,1,
87496261,6,
87379853,1,
89024845,1,
89024868,1,
85445312,6,
85446220,1,
85446229,1,
88893531,1,
88893532,1,
88893533,1,
89201803,1,
89202708,9,
89202711,1,
89202730,10,
89211428,1,
85416779,1,
85416784,1,
85415694,6,
89092028,1,
89222183,9,
85428771,10,
85428774,6,
85428775,6,
89216681,1,
85476721,1,
88954679,6,
87490943,9,
87489834,1,
85529340,1,
87331186,9,
87331219,9,
89005503,1,
88939589,9,
87320548,1,
87320549,1,
85392086,10,
85392108,1,
85392109,1,
85392125,10,
85392139,6,
88994754,6,
87358458,10,
85530402,6,
85512220,10,
85512225,9,
87493110,1,
87358484,1,
87485619,1,
85524040,9,
85524110,6,
85525109,9,
85363174,6,
85363181,10,
85363182,10,
85371729,9,
85364242,10,
85364244,6,
85365154,6,
85365160,10,
85365162,6,
85365189,6,
85365196,6,
88986272,1,
88986274,1,
88946289,1,
89056680,10,
88983029,10,
89034250,1,
89042877,9,
89056846,9,
89057749,9,
88977570,10,
88960174,1,
88960181,1,
85465967,1,
85465969,6,
85465992,1,
89215669,9,
89215700,1,
88859184,1,
89245799,2,
88921294,1,
89256573,1,
87304901,10,
87304913,1,
88987303,1,
88952531,1,
88923445,1,
88923446,1,
88923449,1,
88923450,1,
85401857,1,
85401858,1,
85401859,1,
85401863,1,
85401865,1,
85401868,1,
85401880,1,
85401882,1,
85401888,1,
85401889,1,
85401890,1,
85401891,1,
85401892,1,
85401893,1,
85401895,1,
85401897,1,
85401907,2,
85402820,1,
87350013,9,
87351046,1,
87361733,1,
85409280,10,
85409284,10,
85409308,10,
85482185,9,
85482204,9,
89200663,9,
85398488,1,
85398498,1,
85398499,1,
85398500,1,
85398548,1,
85444170,2,
85444193,1,
85493101,1,
85400801,1,
85407198,10,
85481150,9,
85481164,10,
85481173,9,
87387380,1,
87387381,2,
87435490,9,
87435519,1,
87426915,10,
87426922,1,
87426921,1,
87468480,10,
