"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2016,91137077,94158028,16,27788922
2016,91137783,94158815,16,27788923
2016,91138384,94159465,16,27788924
2016,91140522,94161711,16,27788925
2016,91148410,94170095,16,27788926
2016,91149226,94170974,16,27788928
2016,91148603,94170304,16,27788929
2016,91144380,94165772,16,27788930
2016,91144586,94165988,24,27802419
2016,91144647,94166048,24,27802420
2016,91145361,94166819,24,27802421
2016,91140221,94161424,3,27668896
2016,91141103,94162295,3,27668897
2016,91139490,94160658,3,27668899
2016,91139632,94160792,3,27668900
2016,91139645,94160807,3,27668901
2016,91145498,94166958,25,27646629
2016,91143511,94164856,25,27660452
2016,91142053,94163311,25,27660453
2016,91148950,94170685,21,27669281
2016,91149008,94170739,21,27669282
2016,91150369,94172218,21,27669283
2016,91150371,94172219,21,27669284
2016,91142843,94164156,21,27669285
2016,91145436,94166891,21,27669286
2016,91145441,94166895,21,27669287
2016,91145075,94166515,21,27669288
2016,91145131,94166576,21,27669289
2016,91145299,94166747,21,27669291
2016,91145330,94166784,21,27669292
2016,91146967,94168553,21,27669293
2016,91141563,94162795,21,27669294
2016,91142372,94163643,21,27669295
2016,91144167,94165538,21,27669296
2016,91144169,94165540,21,27669297
2016,91141959,94163203,21,27669298
2016,91150857,94172725,1,27700613
2016,91142111,94163385,3,27674034
2016,91143574,94164923,3,27674035
2016,91142958,94164256,3,27674036
2016,91142981,94164284,3,27674037
2016,91144524,94165931,3,27674038
2016,91144912,94166330,3,27674039
2016,91140166,94161361,3,27665329
2016,91148618,94170326,25,27643171
2016,91139741,94160908,21,27666058
2016,91140739,94161918,21,27666059
2016,91141344,94162554,21,27666060
2016,91141348,94162558,21,27666061
2016,91149423,94171190,21,27666065
2016,91149433,94171201,21,27666066
2016,91151538,94173450,21,27666068
2016,91151580,94173495,21,27666069
2016,91154110,94176108,21,27666070
2016,91149557,94171347,21,27666072
2016,91150290,94172138,21,27666074
2016,91150597,94172453,21,27666077
2016,91144786,94166185,21,27666078
2016,91144824,94166231,21,27666079
2016,91144965,94166391,21,27666080
2016,91144979,94166404,21,27666081
2016,91145421,94166878,21,27666083
2016,91145422,94166879,21,27666084
2016,91145428,94166883,21,27666085
2016,91142823,94164141,21,27679652
2016,91143487,94164828,21,27679653
2016,91143502,94164846,21,27679654
2016,91144213,94165587,21,27679655
2016,91144216,94165590,21,27679656
2016,91142026,94163281,21,27679657
2016,91142031,94163287,21,27679658
2016,91141030,94162214,3,27639438
2016,91141031,94162215,3,27639439
2016,91153506,94175502,3,27639448
2016,91153573,94175574,3,27639450
2016,91153605,94175605,3,27639451
2016,91148257,94169945,3,27639452
2016,91148994,94170727,3,27639453
2016,91137162,94158126,1,27680024
2016,91137850,94158898,1,27680025
2016,91137869,94158922,1,27680026
2016,91137870,94158922,1,27680027
2016,91137871,94158922,1,27680028
2016,91137032,94157981,21,27662562
2016,91138248,94159312,21,27662563
2016,91138265,94159333,21,27662564
2016,91138271,94159338,21,27662565
2016,91138529,94159624,21,27662567
2016,91140904,94162075,21,27662568
2016,91140422,94161610,21,27662570
2016,91140490,94161692,21,27662571
2016,91141260,94162459,21,27662572
2016,91137212,94158189,21,27662573
2016,91150779,94172646,21,27662574
2016,91150805,94172670,21,27662575
2016,91150977,94172845,21,27662576
2016,91151009,94172887,21,27662578
2016,91152838,94174788,21,27662579
2016,91152880,94174832,21,27662580
2016,91152887,94174843,21,27662581
2016,91152937,94174887,21,27662583
2016,91152960,94174912,21,27662584
2016,91153402,94175382,21,27662585
2016,91154176,94176181,21,27662586
2016,91152610,94174567,21,27662587
2016,91153442,94175424,21,27662588
2016,91153457,94175444,21,27662589
2016,91153495,94175486,21,27662590
2016,91149112,94170843,21,27662592
2016,91149753,94171564,21,27662593
2016,91149814,94171624,21,27662594
2016,91144317,94165703,21,27662595
2016,91144342,94165730,21,27662596
2016,91142263,94163538,21,27662597
2016,91143698,94165048,21,27662598
2016,91143717,94165070,21,27662599
2016,91145484,94166945,21,27662600
2016,91145485,94166946,21,27662601
2016,91145491,94166950,21,27662602
2016,91145533,94166996,21,27662603
2016,91145649,94167124,21,27662604
2016,91145650,94167125,21,27662605
2016,91145740,94167224,21,27662606
2016,91147292,94168912,21,27662607
2016,91147305,94168924,21,27662608
