"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2016,21,125893549
2016,21,125893554
2016,21,125896701
2016,21,125896699
2016,21,125893561
2016,21,125893563
2016,21,125893562
2016,21,124944231
2016,21,124944232
2016,21,124944235
2016,21,124944239
2016,21,124939343
2016,21,124944249
2016,21,123448112
2016,21,124939345
2016,21,124945355
2016,21,124945356
2016,21,118252408
2016,21,118252407
2016,21,120348334
2016,21,120348396
2016,21,120788407
2016,21,119929385
2016,21,119929406
2016,21,117385921
2016,21,117385690
2016,21,117386842
2016,21,119929512
2016,21,117388727
2016,21,118970651
2016,21,117385635
2016,21,117385760
2016,21,120348355
2016,21,117385601
2016,21,117385637
2016,21,117385836
2016,21,117385835
2016,21,117385837
2016,21,117390805
2016,21,118252323
2016,21,118252369
2016,21,118252224
2016,21,118252221
2016,21,118252267
2016,21,118252266
2016,21,118252269
2016,21,118252268
2016,21,118252281
2016,21,118252333
2016,21,118252335
2016,21,118257559
2016,21,117385610
2016,21,117385681
2016,21,118252367
2016,21,118252291
2016,21,118252372
2016,21,118252384
2016,21,119929495
2016,21,120792033
2016,21,120348354
2016,21,118970626
2016,21,118970636
2016,21,118970637
2016,21,118970635
2016,21,119929380
2016,21,119929526
2016,21,119929524
2016,21,118970467
2016,21,120348288
2016,21,120348535
2016,21,117385648
2016,21,117385679
2016,21,120788398
2016,21,117385640
2016,21,120788414
2016,21,120788445
2016,21,120788448
2016,21,120792147
2016,21,118252357
2016,21,118252271
2016,21,118252226
2016,21,118252229
2016,21,118252276
2016,21,118252279
2016,21,118252366
2016,21,118257597
2016,21,119929362
2016,21,119929360
2016,21,119929374
2016,21,119929556
2016,21,119929555
2016,21,118970649
2016,21,118970646
2016,21,125901846
2016,21,117385680
2016,21,117385843
2016,21,118970640
2016,21,119929377
2016,21,118970644
2016,21,118974138
2016,21,119929408
2016,21,120348305
2016,21,120348316
2016,21,120348317
2016,21,119929418
2016,21,119929435
2016,21,119544720
2016,21,119544721
2016,21,119544736
2016,21,119544733
2016,21,119544729
2016,21,119544755
2016,21,119544751
2016,21,117385560
2016,21,117385808
2016,21,117385908
2016,21,117385874
2016,21,117385883
2016,21,117385878
2016,21,117385911
2016,21,119929333
2016,21,119929331
2016,21,119929500
2016,21,119933026
2016,21,120348371
2016,21,109890733
2016,21,109890832
2016,21,109891498
2016,21,109891613
2016,21,110196956
2016,21,109890767
2016,21,109890866
2016,21,109891013
2016,21,109891251
2016,21,109891429
2016,21,109891436
2016,21,109891497
2016,21,109891234
2016,21,109891266
2016,21,109891276
2016,21,109891421
2016,21,109891420
2016,21,109891443
2016,21,109891588
2016,21,109891652
2016,21,109890860
2016,21,109891047
2016,21,109891050
2016,21,109891064
2016,21,109891089
2016,21,109891111
2016,21,109891109
2016,21,109891201
2016,21,109891277
2016,21,109891378
2016,21,109891591
2016,21,109891636
2016,21,109890717
2016,21,109890721
2016,21,109890765
2016,21,109890764
2016,21,109890966
2016,21,109891242
2016,21,109891269
2016,21,109891267
2016,21,109891428
2016,21,109891427
2016,21,109891116
2016,21,110194139
2016,21,110195023
2016,21,110195028
2016,21,110195833
2016,21,110195933
2016,21,110196062
2016,21,110196090
2016,21,110196091
2016,21,109891091
2016,21,109891424
2016,21,109891594
2016,21,109891609
2016,21,109891610
2016,21,110194126
2016,21,110195783
2016,21,110196461
2016,21,110196456
2016,21,110196490
2016,21,110196497
2016,21,110196681
2016,21,110711958
2016,21,110712159
2016,21,110712163
2016,21,110712399
2016,21,110712456
2016,21,110712467
2016,21,110194977
2016,21,110195003
2016,21,110195001
2016,21,110196563
2016,21,110196565
2016,21,110196749
2016,21,110196752
2016,21,110194097
2016,21,110195432
2016,21,110195433
2016,21,110195567
2016,21,110196658
2016,21,112128296
2016,21,112128326
2016,21,112128610
2016,21,110194189
2016,21,110194563
2016,21,110194906
2016,21,110194909
2016,21,110194905
2016,21,110195029
2016,21,110195025
2016,21,110195206
2016,21,110195205
2016,21,110195876
2016,21,110195878
2016,21,110195879
2016,21,110196043
2016,21,110196049
2016,21,110196150
2016,21,110196643
2016,21,110196641
2016,21,110196996
2016,21,110198505
2016,21,110196926
2016,21,110196929
2016,21,110709380
2016,21,110709438
2016,21,110709448
2016,21,110709446
2016,21,110709447
2016,21,110709506
2016,21,110709739
2016,21,110709760
2016,21,110710117
2016,21,110710299
2016,21,110710399
2016,21,110710401
2016,21,110710535
2016,21,110711031
2016,21,110711367
2016,21,110711371
2016,21,110711534
2016,21,110711962
2016,21,110712158
2016,21,110712155
2016,21,110712153
2016,21,110712562
2016,21,110712549
2016,21,110709149
2016,21,110709525
2016,21,110709674
2016,21,110709670
2016,21,110709669
2016,21,110709658
2016,21,110709663
2016,21,110711377
2016,21,110711452
2016,21,110711564
2016,21,110712164
2016,21,110712168
2016,21,110712413
2016,21,110712434
2016,21,110712452
2016,21,110712432
2016,21,110712486
2016,21,110712490
2016,21,110713081
2016,21,110715403
2016,21,110716159
2016,21,110709639
2016,21,110709636
2016,21,110709908
2016,21,110709909
2016,21,110710157
2016,21,110710158
2016,21,110710879
2016,21,110711078
2016,21,110711145
2016,21,110711374
2016,21,110711369
2016,21,110711740
2016,21,110711737
2016,21,110711918
2016,21,110712328
2016,21,110709436
2016,21,110709533
2016,21,110709822
2016,21,110709876
2016,21,110710004
2016,21,110710288
2016,21,110710291
2016,21,110710633
2016,21,110710767
2016,21,110710769
2016,21,110710765
2016,21,110710790
