"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2016,93025730,29,250,,93750602
2016,93025756,50,35,,93750603
2016,93025763,4,100,,93750604
2016,93025768,29,500,,93750605
2016,93025771,29,300,,93750606
2016,93025792,29,300,,93750607
2016,93025856,50,36,,93750608
2016,90583551,21,800,,93822476
2016,89972185,29,2,,93829573
2016,93026166,4,200,,93829574
2016,93637684,50,34,,93829575
2016,89361706,25,20,01-JUL-16,93839312
2016,92413723,17,30,,93839313
2016,89972501,17,500,,93839314
2016,93026657,25,20,14-NOV-16,93839373
2016,93637120,13,560,,93869594
2016,93637139,27,10,,93869595
2016,93637217,9,0,,93869596
2016,93637218,9,0,,93869661
2016,93637234,13,240,,93869662
2016,93637246,9,0,,93869663
2016,89972884,21,1000,,93916734
2016,89971499,21,20,,93916796
2016,89971860,21,5090,,93916797
2016,91194264,21,1,,93916798
2016,89361541,25,3,,93670324
2016,91803605,25,50,,93670325
2016,89971930,25,120,,93670326
2016,92413481,25,250,,93670327
2016,92413484,25,38,,93670328
2016,91803681,25,80,,93670384
2016,90583069,25,35,,93670385
2016,91803690,25,10,,93670386
2016,91803702,17,4500,,93670388
2016,92413567,25,1,,93670440
2016,93026075,25,80,,93670441
2016,91193960,25,10,,93670442
2016,93637572,17,1000,,93670443
2016,91803742,17,303,,93670444
2016,93026097,25,10,,93670445
2016,91193991,25,20,,93670497
2016,93637604,17,1400,,93670498
2016,93026112,25,10,,93670499
2016,93637613,25,305,,93670500
2016,90583185,25,20,,93670501
2016,93637636,25,50,,93670502
2016,89972161,25,10,19-JUL-16,93670503
2016,93637635,7,395,,93717534
2016,93637653,7,1000,,93717535
2016,93637760,7,215,,93717536
2016,93637770,7,500,,93717537
2016,93637876,7,1600,,93717565
2016,93637932,7,40,,93717588
2016,93025879,29,100,,93750658
2016,93025880,4,1050,,93750659
2016,93025885,29,50,,93750660
2016,93025925,29,150,,93750661
2016,93025926,29,100,,93750662
2016,93026692,29,50,,93750680
2016,93026721,29,6700,,93750681
2016,93026744,29,1,,93750682
2016,93535337,29,500,,93750773
2016,93535347,29,200,,93750774
2016,92413786,9,0,,93760119
2016,92413875,9,0,,93760120
2016,92413879,9,0,,93760121
2016,93025773,29,300,,93827368
2016,89361387,29,100,,93827369
2016,91803451,29,50,,93827370
2016,90582827,29,10,,93827371
2016,93637263,2,31,,93827372
2016,93025803,4,240,,93827373
2016,93637271,4,500,,93827374
2016,93637290,4,320,,93827375
2016,91194551,4,49,,93827376
2016,89362229,29,30,,93827377
2016,91804318,29,200,,93827378
2016,89361427,29,500,,93827428
2016,93637298,29,250,,93827429
2016,89971819,29,500,,93827430
2016,89361451,29,200,,93827431
2016,89971834,29,250,,93827432
2016,91193726,29,1,,93827433
2016,89361459,4,350,,93827434
2016,89361464,50,39,,93827435
2016,93025862,29,50,,93827436
2016,93637327,29,60,,93827437
2016,91193738,2,64,,93827438
2016,93025873,2,32,,93827439
2016,93638198,29,200,,93827441
2016,92414263,29,100,,93827442
2016,89972770,29,250,,93827444
2016,89362315,2,17,,93827447
2016,92414293,29,100,,93827448
2016,93026762,2,21,,93827449
2016,91194650,29,250,,93827450
2016,93636873,9,0,,93867504
2016,91194142,21,554,,93872957
2016,89361106,29,100,,93919844
2016,89972038,29,200,,93919846
2016,90583282,29,400,,93919847
2016,92414003,29,300,,93919848
2016,91804460,29,20,,93919849
2016,92413926,7,2000,,93651844
2016,91803798,17,400,,93670560
2016,91803825,25,130,,93670561
2016,93026182,17,200,,93670562
2016,92413738,25,34,,93670605
2016,91194141,25,5,,93670606
2016,91194199,17,150,,93670662
2016,91194200,25,120,,93670663
2016,89972336,25,5,,93670664
2016,91803945,17,400,,93670665
2016,91194228,25,20,23-AUG-16,93670667
2016,89361893,25,50,23-AUG-16,93670668
2016,90583624,21,1500,,93675375
2016,90583701,21,5403,,93675457
2016,90583846,21,65,,93675465
2016,90583480,21,73,,93675535
2016,93638064,4,200,,93746247
2016,93638075,29,200,,93746248
2016,93638126,29,5,,93746249
2016,93638162,29,1000,,93746250
2016,93638236,29,7500,,93746284
2016,93638252,29,200,,93746285
2016,93638310,29,300,,93746286
2016,93637252,29,100,,93746397
2016,93637321,50,28,,93746399
2016,93637337,4,325,,93746400
2016,93637385,29,200,,93746440
2016,93637408,50,47,,93746441
2016,93637426,29,500,,93746442
2016,93637437,4,50,,93746443
2016,93637441,29,500,,93746444
2016,93637443,29,50,,93746445
2016,93637450,4,79,,93746446
2016,93637482,29,100,,93746447
2016,93637501,29,100,,93746448
2016,93637517,4,300,22-JUN-16,93746449
2016,93637538,29,50,,93746481
2016,93637559,2,200,,93746482
2016,93637566,29,100,,93746483
2016,93637573,29,500,,93746484
2016,93637574,29,50,,93746485
2016,93637588,29,400,,93746486
2016,93637608,29,200,,93746487
2016,93026769,29,6000,,93746503
2016,93026801,2,32,26-DEC-16,93746504
