"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2016,5659,89457150,7358443,"",17-AUG-18,19-NOV-16,"",20,6,,0,"C","F",4715005
2016,5659,89457207,7358443,"",17-AUG-18,20-NOV-16,"",17,6,,0,"C","F",4715042
2016,5659,89457217,7358443,"",17-AUG-18,19-NOV-16,"",23,6,,0,"C","F",4715063
2016,5659,89457352,7381227,"",17-AUG-18,17-DEC-16,"",15,6,,0,"C","F",4715392
2016,5659,89456664,7221739,"",17-AUG-18,03-MAY-16,"",22,6,,0,"C","F",4714070
2016,5659,89456677,7244523,"",17-AUG-18,13-JUN-16,"",17,6,,0,"C","F",4714107
2016,5659,89456755,7267307,"",17-AUG-18,25-JUL-16,"",15,6,,0,"C","F",4714302
2016,5659,89456784,7267307,"",17-AUG-18,23-JUL-16,"",5,6,,0,"C","F",4714315
2016,5659,88181985,7312875,"",17-AUG-18,30-SEP-16,"",0,6,,0,"C","F",845448
2016,5659,88181905,7312875,"",17-AUG-18,04-SEP-16,"",16,4,29-SEP-16,0,"C","F",845072
2016,5659,87893234,7221739,"",,01-MAY-16,"",14,4,04-MAY-16,0,"C","",
2016,5659,87895253,7221739,"",,20-MAY-16,"",10,4,20-JUN-16,0,"C","",
2016,5659,87906161,7267307,"",,25-JUL-16,"",4,4,07-SEP-16,0,"C","",
2016,5659,87901456,7267307,"",,15-JUL-16,"",13,4,08-AUG-16,0,"C","",
2016,5659,87901468,7267307,"",,15-JUL-16,"",17,4,11-OCT-16,0,"C","",
2016,5659,87901522,7267307,"",,16-JUL-16,"",19,4,05-AUG-16,0,"C","",
2016,5659,87896715,7221739,"",,31-MAY-16,"",17,4,07-JUN-16,0,"C","",
2016,5659,87895731,7221739,"",,23-MAY-16,"",18,4,16-AUG-16,0,"C","",
2016,5659,87895759,7221739,"",,24-MAY-16,"",14,4,24-MAY-16,0,"C","",
2016,5659,87895803,7221739,"",,25-MAY-16,"",11,4,17-JUN-16,0,"C","",
2016,5659,87902940,7267307,"",,25-JUL-16,"",17,4,31-OCT-16,0,"C","",
2016,5659,87895821,7221739,"",,25-MAY-16,"",20,4,23-JUN-16,0,"C","",
2016,5659,87900891,7267307,"",,08-JUL-16,"",13,4,19-JUL-16,0,"C","",
2016,5659,87896163,7221739,"",,26-MAY-16,"",10,4,20-JUN-16,0,"C","",
2016,5659,87900997,7267307,"",,11-JUL-16,"",13,4,11-JUL-16,0,"C","",
2016,5659,87896273,7221739,"",,28-MAY-16,"",22,4,13-JUN-16,0,"C","",
2016,5659,87896338,7221739,"",,30-MAY-16,"",13,4,30-MAY-16,0,"C","",
2016,5659,87902552,7267307,"",,24-JUL-16,"",12,4,24-JUL-16,0,"C","",
2016,5659,87919142,7290091,"",,01-AUG-16,"",12,4,30-MAR-17,0,"C","",
2016,5659,87893065,7198955,"",,26-APR-16,"",22,4,02-MAY-16,0,"C","",
2016,5659,87893073,7198955,"",,26-APR-16,"",18,4,19-MAY-16,0,"C","",
2016,5659,87893176,7198955,"",,28-APR-16,"",16,4,11-JUL-16,0,"C","",
2016,5659,87892012,7198955,"",,17-APR-16,"",0,4,21-APR-16,0,"C","",
2016,5659,87890998,7198955,"",,07-APR-16,"",4,4,13-APR-16,0,"C","",
2016,5659,87887499,7176171,"",,04-MAR-16,"",7,4,18-APR-16,0,"C","",
2016,5659,88181509,7198955,"",17-AUG-18,03-APR-16,"",11,6,,0,"C","F",842698
2016,5659,87891060,7198955,"",,08-APR-16,"",15,4,02-NOV-16,0,"C","",
2016,5659,87891082,7198955,"",,08-APR-16,"",23,4,09-MAY-16,0,"C","",
2016,5659,87891110,7198955,"",,10-APR-16,"",8,4,31-MAY-16,0,"C","",
2016,5659,87891111,7198955,"",,10-APR-16,"",8,4,31-MAY-16,0,"C","",
2016,5659,87888916,7176171,"",,15-MAR-16,"",18,4,18-APR-16,0,"C","",
2016,5659,87890115,7176171,"",,30-MAR-16,"",14,4,15-APR-16,0,"C","",
2016,5659,87888987,7176171,"",,13-MAR-16,"",9,4,05-MAY-16,0,"C","",
2016,5659,87893742,7198955,"",,09-APR-16,"",8,4,20-JUN-16,0,"C","",
2016,5659,87892605,7198955,"",,23-APR-16,"",14,4,07-SEP-16,0,"C","",
2016,5659,87891537,7198955,"",,12-APR-16,"",21,4,24-MAY-16,0,"C","",
2016,5659,87891609,7198955,"",,14-APR-16,"",17,4,02-JUN-16,0,"C","",
2016,5659,87890512,7198955,"",,02-APR-16,"",16,4,04-MAY-16,0,"C","",
2016,5659,87891671,7198955,"",,16-APR-16,"",1,4,19-APR-16,0,"C","",
2016,5659,87891678,7198955,"",,16-APR-16,"",1,4,16-APR-16,0,"C","",
2016,5659,87905075,7290091,"",,12-AUG-16,"",22,4,18-AUG-16,0,"C","",
2016,5659,87903974,7290091,"",,02-AUG-16,"",22,4,10-AUG-16,0,"C","",
2016,5659,87904008,7290091,"",,03-AUG-16,"",16,4,07-SEP-16,0,"C","",
2016,5659,87906633,7290091,"",,27-AUG-16,"",22,4,28-AUG-16,0,"C","",
2016,5659,87905540,7290091,"",,16-AUG-16,"",22,4,13-SEP-16,0,"C","",
2016,5659,87905697,7290091,"",,20-AUG-16,"",20,4,02-SEP-16,0,"C","",
2016,5659,87911899,7290091,"",,17-AUG-16,"",11,4,26-OCT-16,0,"C","",
2016,5659,87906058,7290091,"",,22-AUG-16,"",2,4,13-SEP-16,0,"C","",
2016,5659,87884835,7130603,"",,31-JAN-16,"",2,4,01-FEB-16,0,"C","",
2016,5659,87882804,7130603,"",,07-JAN-16,"",21,4,14-MAR-16,0,"C","",
2016,5659,87882309,7130603,"",,02-JAN-16,"",9,4,04-JAN-16,0,"C","",
2016,5659,87885928,7153387,"",,15-FEB-16,"",9,4,16-FEB-16,0,"C","",
2016,5659,87885929,7153387,"",,15-FEB-16,"",19,4,01-NOV-16,0,"C","",
2016,5659,87886359,7153387,"",,19-FEB-16,"",21,4,13-APR-16,0,"C","",
2016,5659,87886420,7153387,"",,21-FEB-16,"",19,4,21-MAR-16,0,"C","",
2016,5659,87885251,7153387,"",,03-FEB-16,"",22,4,09-FEB-16,0,"C","",
2016,5659,87886901,7153387,"",,24-FEB-16,"",20,4,16-MAY-16,0,"C","",
2016,5659,87886915,7153387,"",,25-FEB-16,"",16,4,11-MAR-16,0,"C","",
2016,5659,87885828,7153387,"",,11-FEB-16,"",11,4,02-AUG-16,0,"C","",
2016,5659,87885908,7153387,"",,12-FEB-16,"",18,4,08-MAR-16,0,"C","",
2016,5659,87908659,7312875,"",,15-SEP-16,"",18,4,22-SEP-16,0,"C","",
2016,5659,87908661,7312875,"",,15-SEP-16,"",18,4,22-SEP-16,0,"C","",
2016,5659,87912405,7335659,"",,25-OCT-16,"",20,4,27-OCT-16,0,"C","",
2016,5659,88441325,7312875,"",17-AUG-18,21-SEP-16,"",1,6,,0,"C","F",2052985
2016,5659,88441365,7381227,"",17-AUG-18,21-DEC-16,"",2,6,,0,"C","F",2053072
2016,5659,87912446,7335659,"",,18-OCT-16,"",10,4,17-NOV-16,0,"C","",
2016,5659,87910333,7335659,"",,04-OCT-16,"",13,4,04-OCT-16,0,"C","",
2016,5659,87912846,7335659,"",,28-OCT-16,"",11,4,03-NOV-16,0,"C","",
2016,5659,87908278,7312875,"",,14-SEP-16,"",16,4,15-SEP-16,0,"C","",
2016,5659,87908280,7312875,"",,05-SEP-16,"",16,4,14-SEP-16,0,"C","",
2016,5659,87907162,7312875,"",,02-SEP-16,"",22,4,08-SEP-16,0,"C","",
2016,5659,87897836,7244523,"",,12-JUN-16,"",12,4,12-JUN-16,0,"C","",
2016,5659,87896752,7244523,"",,01-JUN-16,"",14,4,02-AUG-16,0,"C","",
2016,5659,87913845,7358443,"",,04-NOV-16,"",23,4,09-NOV-16,0,"C","",
2016,5659,87897354,7244523,"",,08-JUN-16,"",14,4,15-JUN-16,0,"C","",
2016,5659,88442228,7358443,"",17-AUG-18,21-NOV-16,"",1,6,,0,"C","F",2054769
2016,5659,88442095,7358443,"",17-AUG-18,10-NOV-16,"",7,2,06-DEC-16,0,"C","F",2054393
2016,5659,90122416,7176171,"",17-AUG-18,19-MAR-16,"",20,6,,0,"C","F",6150098
2016,5659,90122434,7244523,"",17-AUG-18,15-JUN-16,"",12,6,,0,"C","F",6150144
2016,5659,88181478,7153387,"",17-AUG-18,19-FEB-16,"",9,6,,0,"C","F",842476
2016,5659,88891591,7290091,"",17-AUG-18,24-AUG-16,"",8,6,,0,"C","F",3428677
2016,5659,88891781,7312875,"",17-AUG-18,26-SEP-16,"",9,6,,0,"C","F",3429433
2016,5659,88891808,7335659,"",17-AUG-18,02-OCT-16,"",0,6,,0,"C","F",3429553
2016,5659,88891861,7335659,"",17-AUG-18,05-OCT-16,"",18,6,,0,"C","F",3429911
2016,5659,88891932,7335659,"",17-AUG-18,14-OCT-16,"",7,6,,0,"C","F",3430240
2016,5659,88892201,7358443,"",17-AUG-18,09-NOV-16,"",1,6,,0,"C","F",3431537
