"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,91151077,87912791,1,5,1,6,,5,35,"M",1,2,"U",,
2016,91142885,87895167,1,6,,,,,,"",,,"",,
2016,91147554,87905102,1,6,,,,,,"",,,"",,
2016,91146855,87903550,2,6,,,,,,"",,,"",,
2016,91147620,87905162,1,6,,,,,,"",,,"",,
2016,91147652,87905186,1,6,,,,,,"",,,"",,
2016,91144565,87898783,1,6,,,,,,"",,,"",,
2016,91139195,87886979,2,6,,,,,,"",,,"",,
2016,91145448,87900462,1,6,,,,,,"",,,"",,
2016,91147831,87905661,3,6,,,,,,"",,,"",,
2016,91137919,87884285,1,6,,,,,,"",,,"",,
2016,91144778,87898943,1,6,,,,,,"",,,"",,
2016,91140974,87890979,1,6,,,,,,"",,,"",,
2016,91147166,87904127,1,6,,,,,,"",,,"",,
2016,91140233,87889435,1,6,,,,,,"",,,"",,
2016,91143315,87895831,1,6,,,,,,"",,,"",,
2016,91138033,87884374,1,6,,,,,,"",,,"",,
2016,91140255,87889452,2,6,,,,,,"",,,"",,
2016,91141825,87892658,1,6,,,,,,"",,,"",,
2016,91144222,87897859,1,6,,,,,,"",,,"",,
2016,91138920,87886414,2,6,,,,,,"",,,"",,
2016,91139635,87887991,1,6,,,,,,"",,,"",,
2016,91152944,87916523,1,3,,,,,,"",,,"",,
2016,91152948,87916526,2,3,,,,,,"",,,"",,
2016,91152953,87916530,2,3,,,,,,"",,,"",,
2016,91151414,87913379,1,3,,,,,,"",,,"",,
2016,91149149,87908654,1,3,,,,,,"",,,"",,
2016,91151440,87913402,1,3,,,,,,"",,,"",,
2016,91153064,87916621,1,3,,,,,,"",,,"",,
2016,91153902,87918616,1,3,,,,,,"",,,"",,
2016,91153911,87918621,1,3,,,,,,"",,,"",,
2016,91153920,87918627,1,3,,,,,,"",,,"",,
2016,91153944,87918640,1,3,,,,,,"",,,"",,
2016,91153950,87918646,1,3,,,,,,"",,,"",,
2016,91153953,87918649,1,3,,,,,,"",,,"",,
2016,91153978,87918662,1,3,,,,,,"",,,"",,
2016,91153990,87918667,1,3,,,,,,"",,,"",,
2016,91149301,87908782,1,3,,,,,,"",,,"",,
2016,91149327,87908806,2,3,,,,,,"",,,"",,
2016,91150931,87912336,2,3,,,,,,"",,,"",,
2016,91151699,87913939,1,3,,,,,,"",,,"",,
2016,91154084,87919070,1,3,,,,,,"",,,"",,
2016,91139774,87888421,1,8,,,,,,"",,,"",,
2016,91139776,87888422,2,8,,,,,,"",,,"",,
2016,91139779,87888424,1,8,,,,,,"",,,"",,
2016,91139814,87888449,2,8,,,,,,"",,,"",,
2016,91140572,87890018,1,8,,,,,,"",,,"",,
2016,91140580,87890025,1,8,,,,,,"",,,"",,
2016,91140586,87890031,1,8,,,,,,"",,,"",,
