"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7588250,5965,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_IN301SP00_NIBRS",15428694,0
2017,7605024,5965,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_IN301SP00_NIBRS",6703321,0
2017,7630145,5965,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_IN301SP00_NIBRS",20667994,0
2017,7630149,5965,4,2017,"I",01-APR-04,"Y","F","C","2017_04_IN301SP00_NIBRS",29298396,0
2017,7630153,5965,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_IN301SP00_NIBRS",19336380,0
2017,7657682,5965,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_IN301SP00_NIBRS",9682404,0
2017,7657678,5965,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_IN301SP00_NIBRS",19336221,0
2017,7739697,5965,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_IN301SP00_NIBRS",19336244,0
2017,7917378,5965,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_IN301SP00_NIBRS",19336288,0
2017,7830444,5965,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_IN301SP00_NIBRS",19336353,0
2017,7830451,5965,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_IN301SP00_NIBRS",15428722,0
2017,7830452,5965,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_IN301SP00_NIBRS",15428740,0
2017,7492605,27170,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_IN0461500_NIBRS",2028023,0
2017,7713573,27170,4,2017,"I",01-APR-04,"Y","F","C","2017_04_IN0461500_NIBRS",13989706,0
2017,7687131,27170,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_IN0461500_NIBRS",16715684,0
2017,7830405,27170,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_IN0461500_NIBRS",15427868,0
2017,7830406,27170,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_IN0461500_NIBRS",15427901,0
2017,7830409,27170,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_IN0461500_NIBRS",15427921,0
2017,7830411,27170,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_IN0461500_NIBRS",15427950,0
2017,7830413,27170,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_IN0461500_NIBRS",15427976,0
2017,7830417,27170,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_IN0461500_NIBRS",15428013,0
2017,7588383,6053,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_IN389SP00_NIBRS",20066024,0
2017,7605218,6053,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_IN389SP00_NIBRS",20684827,0
2017,7631694,6053,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_IN389SP00_NIBRS",29331077,0
2017,7631695,6053,4,2017,"I",01-APR-04,"Y","F","C","2017_04_IN389SP00_NIBRS",29321718,0
2017,7631697,6053,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_IN389SP00_NIBRS",20684677,0
2017,7657993,6053,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_IN389SP00_NIBRS",29326092,0
