"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2018,21,124622865
2018,21,124622872
2018,21,124630819
2018,21,124622883
2018,21,124622893
2018,21,124622896
2018,21,124622904
2018,21,124630857
2018,21,124630860
2018,21,124630867
2018,21,124630870
2018,21,124630871
2018,21,124630874
2018,21,124630888
2018,21,124630884
2018,21,124630900
2018,21,124622950
2018,21,124622946
2018,21,124630915
2018,21,124622953
2018,21,124630931
2018,21,124630952
2018,21,124622996
2018,21,124630978
2018,21,124623011
2018,21,124631004
2018,21,124623032
2018,21,124625760
2018,21,124623041
2018,21,124625764
2018,21,124625765
2018,21,124623062
2018,21,124631049
2018,21,124631056
2018,21,124631059
2018,21,124623085
2018,21,124631069
2018,21,124631088
2018,21,124625797
2018,21,124631098
2018,21,124623136
2018,21,124623156
2018,21,124625815
2018,21,118241284
2018,21,118241538
2018,21,123839762
2018,21,123839766
2018,21,123839778
2018,21,123839786
2018,21,123839807
2018,21,123834576
2018,21,123829879
2018,21,123829893
2018,21,123829897
2018,21,123829908
2018,21,123834622
2018,21,123834623
2018,21,123834627
2018,21,123834656
2018,21,123829966
2018,21,123829967
2018,21,123839910
2018,21,123839911
2018,16,123839919
2018,21,123834697
2018,21,123839931
2018,21,123839933
2018,21,123834719
2018,21,123839946
2018,21,123834836
2018,21,123830165
2018,21,123840102
2018,21,123850673
2018,21,123841076
2018,21,123841074
2018,21,123846049
2018,21,123846050
2018,21,123846066
2018,21,123850713
2018,21,123846087
2018,21,123850722
2018,21,123850730
2018,21,123850747
2018,21,123850760
2018,21,123850772
2018,21,123846145
2018,21,123846146
2018,21,123850786
2018,21,123841190
2018,21,123841201
2018,21,123846223
2018,21,123850825
2018,21,123850824
2018,21,123846236
2018,21,123846267
2018,21,123850856
2018,21,123846308
2018,21,123841299
2018,21,123841309
2018,21,123841335
2018,21,123850899
2018,21,123846404
2018,21,123841409
2018,21,123846466
2018,21,123841422
2018,21,123850956
2018,21,123846526
2018,21,123851013
2018,21,123846572
2018,21,123846574
2018,21,123841528
2018,21,123846599
2018,21,123846601
2018,21,123846600
2018,21,123846619
2018,21,123851072
2018,21,123841549
2018,21,123846828
2018,21,123841702
2018,21,123841703
2018,21,123846846
2018,21,123846847
2018,21,123846864
2018,21,123841753
2018,21,123846902
2018,21,123846917
2018,21,123832535
2018,21,123837468
2018,21,123832588
2018,21,123837507
2018,21,123832643
2018,21,123827898
2018,21,123832667
2018,21,123832672
2018,21,123832675
2018,21,123832677
2018,21,123827958
2018,21,123837611
2018,21,123837628
2018,21,123832729
2018,21,123837639
2018,21,123832752
2018,21,123828016
2018,21,123828027
2018,21,123837698
2018,21,123837699
2018,21,123832799
2018,21,123837732
2018,21,123832829
2018,21,123832830
2018,21,123837742
2018,21,123837798
2018,21,123837811
2018,21,123837814
2018,21,123837848
2018,21,123832948
2018,21,123837878
2018,21,123828224
2018,21,123837944
2018,21,123837950
2018,21,123828280
2018,21,123828302
2018,21,123838011
2018,21,123833084
2018,21,123838079
2018,21,123838086
2018,21,123838097
2018,21,123833142
2018,21,123828428
2018,21,123828441
2018,21,123833179
2018,21,123833188
2018,21,123833194
2018,21,123833240
2018,21,123838282
2018,21,123838301
2018,21,123838318
2018,21,123833282
2018,21,123838333
2018,21,123833298
2018,21,123828583
2018,21,123833303
2018,21,123838380
2018,21,123828596
2018,21,123828607
2018,21,123833344
2018,21,123838419
2018,21,123838418
2018,21,123828635
2018,21,123828644
2018,21,123838465
2018,21,123838490
2018,21,123838501
2018,21,123838525
2018,21,123838564
2018,21,123833508
2018,21,123828776
2018,21,123828781
2018,21,123838592
2018,21,123838606
2018,21,123838616
2018,21,123828807
2018,21,123838637
2018,21,123838648
2018,21,123828838
2018,21,123833580
2018,21,123838688
2018,21,123838689
2018,21,123833614
2018,21,123838725
2018,21,118137929
2018,21,118137952
2018,21,118137959
2018,21,118137955
2018,21,118139072
2018,21,118139132
2018,21,123825361
2018,21,123835383
2018,21,123825387
2018,21,123830393
2018,21,123835404
2018,21,123830414
2018,21,123825432
2018,21,123835452
2018,21,123825448
2018,21,123835463
2018,21,123830458
2018,21,123825491
2018,21,123825528
2018,21,123825526
2018,21,123830541
2018,21,123835653
2018,21,123835669
2018,21,123825718
2018,21,123835711
2018,21,123835720
2018,21,123825749
2018,21,123825781
2018,21,123835752
2018,21,123835781
2018,21,123835792
2018,21,123835801
2018,21,123825866
2018,21,123830820
2018,21,123835825
2018,21,123825892
2018,21,123835839
2018,21,123825899
2018,21,123835879
2018,21,123830912
2018,21,123825973
2018,21,123835904
2018,21,123826000
2018,21,123826042
2018,21,123826047
2018,21,123835980
2018,21,123835987
2018,21,123826070
2018,21,123836000
2018,21,123826298
2018,21,123836178
2018,21,123831206
2018,21,123831227
2018,21,123836222
2018,21,123836239
2018,21,123826384
2018,21,123836269
2018,21,123826413
2018,21,123831307
2018,21,123831313
2018,21,123826439
2018,21,123826454
2018,21,123836308
2018,21,123836328
2018,21,123836351
2018,21,123826489
2018,21,123836348
2018,21,123836385
2018,21,123831406
2018,21,123826543
2018,21,118241239
2018,21,118116338
2018,21,118116904
2018,21,118116931
2018,21,118117052
2018,21,118120028
2018,21,118120500
2018,21,118093893
2018,21,118094006
2018,21,118075267
2018,21,118241237
2018,21,118241719
2018,21,118242373
2018,21,118242375
2018,21,118242409
2018,21,118242410
2018,21,118242411
2018,21,118242444
2018,21,118242605
2018,21,118242745
2018,21,118242778
2018,21,118242834
2018,21,118242841
2018,21,118242842
2018,21,118242995
2018,21,118242996
2018,21,119032941
2018,21,119033021
2018,21,119033045
2018,21,119033070
2018,21,119033108
2018,21,119033161
2018,21,119033251
2018,21,119033375
2018,21,119033437
2018,21,119033606
2018,21,119033692
2018,21,119033965
2018,21,119034049
2018,21,119034649
2018,21,119034650
2018,21,119034730
2018,21,119035006
2018,21,119035009
2018,21,119035657
2018,21,119035746
2018,21,119035743
2018,21,119035807
2018,21,119035829
2018,21,119035906
2018,21,119036001
2018,21,119036118
2018,21,119036119
2018,21,119036191
2018,21,119036214
2018,21,119036240
2018,21,119036265
2018,21,119037712
2018,21,119037826
2018,21,119037848
2018,21,119037897
2018,21,119037908
2018,21,119038014
2018,21,119038028
2018,21,119038055
2018,21,119038103
2018,21,119038286
2018,21,119038451
2018,21,118203717
2018,21,118205066
2018,21,118205202
2018,21,118205711
2018,21,118205715
2018,21,118206167
2018,21,118206171
2018,21,118206195
2018,21,118206209
2018,21,118206219
2018,21,118206217
2018,21,118206245
2018,21,119572453
2018,21,119572571
2018,21,119572702
2018,21,119572712
2018,21,119572736
2018,21,119573060
2018,21,119573151
2018,21,119573372
2018,21,119573440
2018,21,119573646
2018,21,119573691
2018,21,119573711
2018,21,119574196
2018,21,119574366
2018,21,119574434
2018,21,119574481
2018,21,119574521
2018,21,119574524
2018,21,119589141
2018,21,119589213
2018,21,119589483
2018,21,119589596
2018,21,119589729
2018,21,119589910
2018,21,119589962
2018,21,119590098
2018,21,119590349
2018,21,119590282
2018,21,119590342
2018,21,119590434
2018,21,119590496
2018,21,119590492
2018,21,119590619
2018,21,119590716
2018,21,118207920
2018,21,118207923
2018,21,118207940
2018,21,118208160
2018,21,118208162
2018,21,118208180
2018,21,118208196
2018,21,118208197
2018,21,119572402
2018,21,119572549
2018,21,119572602
2018,21,119572677
2018,21,119572738
2018,21,119572743
2018,21,119572741
2018,21,119572742
2018,21,119572873
2018,21,119572874
2018,21,119572905
2018,21,119572930
2018,21,119572928
2018,21,119573521
2018,21,119573611
2018,21,119573697
2018,21,119573736
2018,21,119573738
2018,21,119574294
2018,21,119574396
2018,21,119588925
2018,21,119589198
2018,21,119589345
2018,21,119589456
2018,21,119589614
2018,21,119589615
2018,21,119589776
2018,21,119589845
2018,21,119590022
2018,21,119590085
2018,21,119590184
2018,21,119590242
2018,21,119590292
2018,21,119590661
2018,21,119590660
2018,21,119590805
2018,21,119020627
2018,21,119020623
2018,21,119020670
2018,21,119021016
2018,21,119021206
2018,21,119021245
2018,21,119021289
2018,21,119021343
2018,21,119021392
2018,21,119021427
2018,21,119021532
2018,21,119021602
2018,21,119021664
2018,21,119021769
2018,21,119021843
2018,21,119021861
2018,21,119028191
2018,21,119028186
2018,21,119028256
2018,21,119028262
2018,21,119028306
2018,21,119028330
2018,21,119028591
2018,21,119028610
2018,21,119028727
2018,21,119028722
2018,21,119028901
2018,21,119029455
2018,21,119029488
2018,21,119029598
2018,21,119029658
2018,21,119029698
2018,21,119029736
2018,21,119029733
2018,21,119029855
2018,21,119030160
2018,21,119030323
2018,21,119030332
2018,21,119030586
2018,21,119030604
2018,21,119030815
2018,21,119031851
2018,21,119032095
2018,21,119032297
2018,21,119032407
2018,21,119032405
2018,21,119032469
2018,21,119032596
2018,21,119032789
2018,21,119032901
2018,21,119032918
2018,21,119033005
2018,21,119033125
2018,21,119033220
2018,21,119033332
2018,21,119033584
2018,21,119033693
2018,21,119034302
2018,21,119034353
2018,21,119034352
2018,21,119034631
2018,21,119034630
2018,21,119034690
2018,21,119034687
2018,21,119034802
2018,21,119034843
2018,21,119034904
2018,21,119034957
2018,21,119035644
2018,21,119035748
2018,21,119035902
2018,21,119035920
2018,21,119036031
2018,21,119036076
2018,21,119036088
2018,21,119036121
2018,21,119036263
2018,21,119036282
2018,21,119036356
2018,21,119037624
2018,21,119037707
2018,21,119037714
2018,21,119037810
2018,21,119038391
2018,21,119038491
2018,21,119015972
2018,21,119016041
2018,21,119016107
2018,21,119016140
2018,21,119016139
2018,21,119016211
2018,21,119016339
2018,21,119016341
2018,21,119016438
2018,21,119016527
2018,21,119016565
2018,21,119016703
2018,21,119016735
2018,21,119016799
2018,21,119016847
2018,21,119016905
2018,21,119016906
2018,21,119017029
2018,21,119017069
2018,21,119017126
2018,21,119017177
2018,21,119017179
2018,21,119017224
2018,21,119017256
2018,21,119017259
2018,21,119017319
2018,21,119017480
2018,21,119017481
2018,21,119017552
2018,21,119017744
2018,21,119017808
2018,21,119017894
2018,21,119017947
2018,21,119018159
2018,21,119018201
2018,21,119018477
2018,21,119018524
2018,21,119018707
2018,21,119018711
2018,21,119019037
2018,21,119019094
2018,21,119019251
2018,21,119019271
2018,21,119019433
2018,21,119019549
2018,21,119019584
2018,21,119019635
2018,21,119019661
2018,21,119019744
2018,21,119019839
2018,21,119020061
2018,21,119020064
2018,21,119020111
2018,21,119020126
2018,21,119020285
2018,21,119020301
2018,21,119020620
2018,21,119016120
2018,21,119016189
2018,21,119016271
2018,21,119016297
2018,21,119016464
2018,21,119016469
2018,21,119016561
2018,21,119016653
2018,21,119016656
2018,21,119016731
2018,21,119016730
2018,21,119016761
2018,21,119016907
2018,21,119016904
2018,21,119016908
2018,21,119017076
2018,21,119017127
2018,21,119017167
2018,21,119017171
2018,21,119017188
2018,21,119017255
2018,21,119017298
2018,21,119017488
2018,21,119017492
2018,21,119017497
2018,21,119017542
2018,21,119017607
2018,21,119017698
2018,21,119017898
2018,21,119017938
2018,21,119018016
2018,21,119018180
2018,21,119018385
2018,21,119018449
2018,21,119018503
2018,21,119018701
2018,21,119018855
2018,21,119018893
2018,21,119019018
2018,21,119019079
2018,21,119019232
2018,21,119019344
2018,21,119019496
2018,21,119019616
2018,21,119019673
2018,21,119019693
2018,21,119019763
2018,21,119019832
2018,21,119019863
2018,21,119020682
2018,21,119020710
2018,21,119020709
2018,21,119020788
2018,21,119020804
2018,21,119020882
2018,21,119021190
2018,21,119021204
2018,21,119021232
2018,21,119021284
2018,21,119021352
2018,21,119021399
2018,21,119021560
2018,21,119021725
2018,21,119021745
2018,21,119021765
2018,21,119021797
2018,21,119021796
2018,21,119021798
2018,21,119021908
2018,21,119021907
2018,21,119028177
2018,21,119028167
2018,21,119028261
2018,21,119028283
2018,21,119028288
2018,21,119028334
2018,21,119028332
2018,21,119028589
2018,21,119028588
2018,21,119028704
2018,21,119028818
2018,21,119028814
2018,21,119028871
2018,21,119029318
2018,21,119029351
2018,21,119029405
2018,21,119029451
2018,21,119029499
2018,21,119029500
2018,21,119029815
2018,21,119029913
2018,21,119029948
2018,21,119029983
2018,21,119030129
2018,21,119030324
2018,21,119030716
2018,21,119030814
2018,21,119030854
2018,21,119030924
2018,21,119031002
2018,21,119031741
2018,21,119032101
2018,21,119032189
2018,21,119032227
2018,21,119032222
2018,21,119032338
2018,21,119032336
2018,21,119032397
2018,21,119032461
2018,21,119032568
2018,21,119032633
2018,21,119032733
2018,21,119032803
2018,21,119033032
2018,21,119033044
2018,21,119033107
2018,21,119033138
2018,21,119033277
2018,21,119033309
2018,21,119033378
