"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2018,7865339,4343,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_IA0300000_NIBRS",16502526,0
2018,7865329,4343,3,2018,"U",01-MAR-03,"Y","F","C","2018_03_IA0300000_NIBRS",16502317,0
2018,8268628,4343,4,2018,"I",01-APR-04,"Y","F","C","2018_04_IA0300000_NIBRS",25989126,0
2018,8268629,4343,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_IA0300000_NIBRS",25989130,0
2018,8257890,4343,6,2018,"I",01-JUN-06,"Y","F","C","2018_06_IA0300000_NIBRS",25586828,0
2018,8257891,4343,7,2018,"I",01-JUL-07,"Y","F","C","2018_07_IA0300000_NIBRS",25586836,0
2018,8400605,4343,9,2018,"I",16-JAN-19,"Y","F","C","2018_09_IA0300000_NIBRS",29774459,0
2018,7865066,4306,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_IA0160000_NIBRS",25997172,0
2018,7865067,4306,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_IA0160000_NIBRS",29769975,0
2018,7865068,4306,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_IA0160000_NIBRS",25987027,0
2018,8269612,4306,4,2018,"I",01-APR-04,"Y","F","C","2018_04_IA0160000_NIBRS",29772567,0
2018,8258031,4306,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_IA0160000_NIBRS",29772574,0
2018,8257862,4306,6,2018,"I",01-JUN-06,"Y","F","C","2018_06_IA0160000_NIBRS",29769956,0
2018,8257865,4306,7,2018,"I",01-JUL-07,"Y","F","C","2018_07_IA0160000_NIBRS",52435271,0
2018,8269613,4306,8,2018,"I",01-AUG-08,"Y","F","C","2018_08_IA0160000_NIBRS",52442424,0
2018,8401767,4306,9,2018,"I",16-JAN-19,"Y","F","C","2018_09_IA0160000_NIBRS",52435294,0
2018,8400586,4306,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_IA0160000_NIBRS",52437771,0
2018,9291905,4306,11,2018,"I",05-SEP-19,"Y","F","C","2018_11_IA0160000_NIBRS",52437776,0
2018,7865189,4323,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_IA0230000_NIBRS",52436548,0
2018,7865191,4323,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_IA0230000_NIBRS",52446651,0
2018,7865177,4323,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_IA0230000_NIBRS",52436573,0
2018,8269621,4323,4,2018,"I",01-APR-04,"Y","F","C","2018_04_IA0230000_NIBRS",52443326,0
2018,8267623,4323,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_IA0230000_NIBRS",52439005,0
2018,8257877,4323,6,2018,"I",01-JUN-06,"Y","F","C","2018_06_IA0230000_NIBRS",52439014,0
2018,8257878,4323,7,2018,"I",01-JUL-07,"Y","F","C","2018_07_IA0230000_NIBRS",52439023,0
2018,8268621,4323,8,2018,"I",01-AUG-08,"Y","F","C","2018_08_IA0230000_NIBRS",52443333,0
2018,8400595,4323,9,2018,"I",16-JAN-19,"Y","F","C","2018_09_IA0230000_NIBRS",52436619,0
2018,9277829,4323,10,2018,"I",05-SEP-19,"Y","F","C","2018_10_IA0230000_NIBRS",52436611,0
2018,9287782,4323,11,2018,"I",05-SEP-19,"Y","F","C","2018_11_IA0230000_NIBRS",52443311,0
2018,9291912,4323,12,2018,"I",05-SEP-19,"Y","F","C","2018_12_IA0230000_NIBRS",52443316,0
2018,8321515,4429,1,2018,"I",27-SEP-18,"Y","F","C","2018_01_IA0640000_NIBRS",27396872,0
2018,8269671,4429,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_IA0640000_NIBRS",27396878,0
2018,8267690,4429,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_IA0640000_NIBRS",27393572,0
2018,8269670,4429,4,2018,"I",01-APR-04,"Y","F","C","2018_04_IA0640000_NIBRS",26002792,0
2018,8267692,4429,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_IA0640000_NIBRS",27396889,0
2018,8271075,4429,6,2018,"I",,"Y","G","C","2018_06_IA0640000_NIBRS",27393593,0
2018,8300732,4429,7,2018,"I",27-SEP-18,"Y","F","C","2018_07_IA0640000_NIBRS",27393607,0
2018,8299202,4429,8,2018,"I",27-SEP-18,"Y","F","C","2018_08_IA0640000_NIBRS",29788402,0
2018,8300731,4429,9,2018,"I",27-SEP-18,"Y","F","C","2018_09_IA0640000_NIBRS",29783658,0
2018,7865167,4320,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_IA0210100_NIBRS",52436570,0
2018,7865168,4320,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_IA0210100_NIBRS",25999129,0
2018,7865170,4320,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_IA0210100_NIBRS",27392290,0
2018,7920236,4320,4,2018,"I",01-APR-04,"Y","F","C","2018_04_IA0210100_NIBRS",29770712,0
2018,7920239,4320,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_IA0210100_NIBRS",29770711,0
2018,8300721,4320,6,2018,"I",27-SEP-18,"Y","F","C","2018_06_IA0210100_NIBRS",27385711,0
2018,8300720,4320,7,2018,"I",27-SEP-18,"Y","F","C","2018_07_IA0210100_NIBRS",52436525,0
2018,8268616,4320,8,2018,"I",01-AUG-08,"Y","F","C","2018_08_IA0210100_NIBRS",29770719,0
2018,8299195,4320,9,2018,"I",27-SEP-18,"Y","F","C","2018_09_IA0210100_NIBRS",29777312,0
2018,8401776,4320,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_IA0210100_NIBRS",52438975,0
2018,9277827,4320,11,2018,"I",05-SEP-19,"Y","F","C","2018_11_IA0210100_NIBRS",52436551,0
2018,9277828,4320,12,2018,"I",05-SEP-19,"Y","F","C","2018_12_IA0210100_NIBRS",52443269,0
2018,7870886,4495,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_IA0860000_NIBRS",29807417,0
2018,8400720,4495,2,2018,"I",16-JAN-19,"Y","F","C","2018_02_IA0860000_NIBRS",29807380,0
2018,7870888,4495,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_IA0860000_NIBRS",29799532,0
2018,8401894,4495,4,2018,"I",16-JAN-19,"Y","F","C","2018_04_IA0860000_NIBRS",29807397,0
2018,8268717,4495,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_IA0860000_NIBRS",29807395,0
2018,8401893,4495,6,2018,"I",16-JAN-19,"Y","F","C","2018_06_IA0860000_NIBRS",52497794,0
2018,8401892,4495,7,2018,"I",16-JAN-19,"Y","F","C","2018_07_IA0860000_NIBRS",52497796,0
2018,8400719,4495,8,2018,"I",16-JAN-19,"Y","F","C","2018_08_IA0860000_NIBRS",52493206,0
2018,8401898,4495,9,2018,"I",16-JAN-19,"Y","F","C","2018_09_IA0860000_NIBRS",52489155,0
2018,8401891,4495,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_IA0860000_NIBRS",52497800,0
2018,8401897,4495,12,2018,"I",16-JAN-19,"Y","F","C","2018_12_IA0860000_NIBRS",52493212,0
2018,7865648,4397,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_IA0530000_NIBRS",16526441,0
2018,7865649,4397,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_IA0530000_NIBRS",16526462,0
2018,8268660,4397,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_IA0530000_NIBRS",26011363,0
2018,8267674,4397,4,2018,"I",01-APR-04,"Y","F","C","2018_04_IA0530000_NIBRS",26001749,0
2018,8269660,4397,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_IA0530000_NIBRS",26011368,0
2018,8257945,4397,6,2018,"I",01-JUN-06,"Y","F","C","2018_06_IA0530000_NIBRS",25591025,0
2018,8401833,4397,8,2018,"I",16-JAN-19,"Y","F","C","2018_08_IA0530000_NIBRS",29787729,0
2018,7870962,4508,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_IA0910200_NIBRS",52494202,0
2018,7922205,4508,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_IA0910200_NIBRS",52494161,0
2018,8268725,4508,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_IA0910200_NIBRS",26031662,0
2018,8258196,4508,4,2018,"I",01-APR-04,"Y","F","C","2018_04_IA0910200_NIBRS",26025882,0
2018,8267736,4508,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_IA0910200_NIBRS",52494175,0
2018,8258197,4508,6,2018,"I",01-JUN-06,"Y","F","C","2018_06_IA0910200_NIBRS",26025900,0
2018,8267739,4508,7,2018,"I",01-JUL-07,"Y","F","C","2018_07_IA0910200_NIBRS",26031686,0
2018,8258198,4508,8,2018,"I",01-AUG-08,"Y","F","C","2018_08_IA0910200_NIBRS",27404262,0
