property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
39466405,16,500,,39485017
39450106,3,600,,39421232
39450107,20,200,,39421233
39450108,34,10,,39421234
39450109,36,20,,39421235
39450110,63,20,,39422380
39444110,8,17,2006-01-13 00:00:00,39423228
39444111,8,49,,39423229
39453446,63,75,,39416553
39437224,19,77,2006-01-13 00:00:00,39430108
39437225,19,77,,39430109
39437226,10,0,,39430110
39437227,10,0,,39430111
39448639,10,0,,39417455
39448640,11,2,,39417456
39448641,63,1,,39417457
39444112,10,0,,39423230
39450111,20,30,,39422381
39450112,27,1200,,39422382
39439479,10,0,,39427820
39450113,21,3800,,39422383
39444113,20,100,,39423231
39453447,20,100,,39416554
39444114,10,0,,39423232
39439480,20,714,,39427821
39439481,22,0,,39427822
39439482,63,1,,39427823
39448642,38,300,,39417458
39453448,20,100,,39416555
39448643,3,100,,39417459
39437228,38,85,,39430112
39448644,20,100,,39417460
39453449,20,100,,39416556
39439483,20,100,,39427824
39439484,20,300,,39427825
39439485,10,0,,39427826
39439486,11,8,,39427827
39448645,3,289,,39417461
39448646,27,1300,,39417462
39448647,38,289,,39417463
39450114,68,,,39422384
39450115,10,0,,39422385
39450116,11,5,,39422386
39439487,3,5000,,39427828
39439488,63,5655,,39427829
39450117,3,100,,39422387
39450118,20,100,,39422388
39439489,20,100,,39427830
39450119,68,,,39422389
39450120,63,10,,39422390
39448648,3,600,,39417464
39453450,11,3,,39416557
39450121,10,0,,39422391
39466406,68,,,39485018
39437229,3,9000,,39430113
39453451,63,799,,39416558
39453452,63,60,,39416559
39444115,3,300,,39423233
39450122,63,850,,39422392
39438058,22,0,,39424105
39438059,25,200,,39424106
39438060,38,20,,39424107
39438061,63,100,,39424108
39450123,36,600,2006-01-19 00:00:00,39422393
39450124,36,600,,39422394
39453453,3,100,,39416560
39439490,3,14000,2006-01-20 00:00:00,39427831
39439491,3,14000,,39427832
39450125,10,0,,39422395
39444116,20,6,,39423234
39444117,63,334,,39423235
39439492,10,0,,39427833
39453454,21,560,,39416561
39453455,9,0,,39416562
39453456,20,30,,39416563
39453457,22,0,,39416564
39453458,25,30,,39416565
39438062,38,200,,39424109
39453459,10,0,,39416566
39438063,10,0,,39424110
39438064,11,2,,39424111
39453460,63,169,,39416567
39453461,6,180,,39416568
39453462,27,100,,39416569
39453463,38,627,,39416570
39439493,9,0,,39427834
39439494,19,393,,39427835
39439495,20,22,,39427836
39439496,20,25,,39427837
39439497,22,0,,39427838
39439498,25,25,,39427839
39453464,8,15,,39416571
39444118,10,0,,39423236
39444119,11,2,,39423237
39450126,9,0,,39422396
39450127,20,80,,39422397
39450128,25,20,,39422398
39450129,63,105,,39422399
39439499,6,270,,39427840
39448649,68,,,39417465
39439500,3,50,,39427841
39450130,20,20,2006-01-23 00:00:00,39422400
39450131,63,5,2006-01-23 00:00:00,39422401
39450132,20,20,,39422402
39450133,36,20,,39422403
39450134,63,10,,39422404
39438065,30,300,,39424112
39438066,63,500,,39424113
39439501,29,300,,39427842
39466407,3,500,,39485019
39444120,13,300,,39423238
39444121,20,100,,39423239
39466408,19,51,2006-01-24 00:00:00,39485020
39466409,19,51,,39485021
39448650,7,1650,,39417466
39448651,26,60,,39417467
39448652,63,20,,39417468
39448653,27,20,2006-01-24 00:00:00,39417469
39448654,27,105,,39417470
39450135,63,36,2006-01-24 00:00:00,39422405
39450136,63,36,,39422406
39438067,20,100,,39424114
39439502,7,3599,,39427843
39439503,26,749,,39427844
39439504,63,419,,39427845
39444122,38,50,,39423240
39448655,36,1400,,39417471
