offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
38126197,33934045,0,,,,,,,,
38126198,33934046,0,,,,,,,,
38126199,33934047,1,5,32,M,2,,,,
38126202,33934048,3,5,17,F,1,,,,
38126201,33934048,2,5,40,F,1,,,,
38126200,33934048,1,5,19,F,1,,,,
38126203,33934049,0,,,,,,,,
38126204,33934050,1,5,32,M,1,,,,
38126205,33934051,0,,,,,,,,
38126206,33934052,1,5,22,M,1,,,,
38126208,33934053,2,5,15,M,1,,,,
38126207,33934053,1,5,14,F,1,,,,
38126209,33934054,0,,,,,,,,
38126210,33934055,1,5,47,M,1,,,,
38126211,33934056,1,5,44,M,1,,,,
38126212,33934057,0,,,,,,,,
38126213,33934058,1,5,30,F,1,,,,
38126214,33934059,1,4,,M,2,,,,
38126216,33934060,2,5,24,M,1,,,,
38126215,33934060,1,5,20,F,1,,,,
38126217,33934061,1,5,23,M,5,,,,
38126218,33934061,2,4,,M,5,,,,
38126219,33934062,1,5,46,M,1,,,,
38126220,33934063,0,,,,,,,,
38126221,33934064,1,5,45,M,1,,,,
38126222,33934065,0,,,,,,,,
38126223,33934066,1,5,32,M,1,,,,
38126224,33934067,1,5,28,F,1,,,,
38126225,33934068,1,5,35,M,1,,,,
38126226,33934069,1,5,27,F,1,,,,
38126227,33934070,1,5,18,M,2,,,,
38126228,33934071,0,,,,,,,,
38126229,33934072,1,5,35,F,1,,,,
38126230,33934073,0,,,,,,,,
38126231,33934074,0,,,,,,,,
38126232,33934075,1,5,35,F,1,,,,
38126233,33934076,1,5,35,F,1,,,,
38126234,33934077,0,,,,,,,,
38126236,33934078,2,5,35,F,1,,,,
38126237,33934078,3,5,40,M,2,,,,
38126238,33934078,4,5,32,F,1,,,,
38126235,33934078,1,5,33,F,1,,,,
38126239,33934079,0,,,,,,,,
38126240,33934080,1,5,26,M,1,,,,
38126241,33934081,0,,,,,,,,
38126242,33934082,0,,,,,,,,
38126246,33934083,4,5,50,M,2,,,,
38126245,33934083,3,5,70,M,2,,,,
38126244,33934083,2,5,34,F,1,,,,
38126243,33934083,1,5,45,F,1,,,,
38126247,33934085,1,4,,F,1,,,,
38126248,33934086,0,,,,,,,,
38126249,33934087,0,,,,,,,,
38126250,33934088,1,5,21,M,1,,,,
38126251,33934089,1,5,19,M,1,,,,
38126252,33934090,0,,,,,,,,
38126253,33934091,0,,,,,,,,
38126254,33934092,1,5,20,M,1,,,,
38126255,33934093,1,5,32,M,1,,,,
38126256,33934094,0,,,,,,,,
38126257,33934095,0,,,,,,,,
38126258,33934096,0,,,,,,,,
38126259,33934097,0,,,,,,,,
38126260,33934098,0,,,,,,,,
38126261,33934099,1,5,62,M,1,,,,
38126262,33934100,1,5,62,M,1,,,,
38126263,33934101,0,,,,,,,,
38126264,33934102,0,,,,,,,,
38126265,33934103,0,,,,,,,,
38126266,33934104,1,4,,F,1,,,,
38126267,33934105,1,5,25,F,1,,,,
38126268,33934106,0,,,,,,,,
38126269,33934107,1,5,35,M,1,,,,
38126270,33934108,1,5,43,M,2,,,,
38126271,33934109,0,,,,,,,,
38126272,33934110,0,,,,,,,,
38126273,33934111,1,5,23,M,1,,,,
38126274,33934112,1,5,21,M,1,,,,
38126275,33934113,1,5,23,F,2,,,,
38126276,33934114,0,,,,,,,,
38126277,33934115,0,,,,,,,,
38126278,33934116,0,,,,,,,,
38126279,33934117,1,4,,M,1,,,,
38126280,33934118,0,,,,,,,,
38126281,33934119,1,5,38,M,1,,,,
38126282,33934120,1,5,47,M,2,,,,
38126283,33934121,1,5,22,F,1,,,,
38126284,33934122,1,5,33,F,1,,,,
38126285,33934123,0,,,,,,,,
38126286,33934124,0,,,,,,,,
38126287,33934125,1,5,33,M,1,,,,
38126288,33934126,1,4,,M,1,,,,
38126289,33934127,0,,,,,,,,
38126290,33934128,1,5,13,M,1,,,,
38126291,33934129,0,,,,,,,,
38126292,33934130,0,,,,,,,,
38126293,33934131,0,,,,,,,,
38126294,33934132,0,,,,,,,,
38126295,33934133,1,5,26,M,1,,,,
38126296,33934134,1,5,31,M,1,,,,
38126299,33934135,3,5,26,F,1,,,,
38126298,33934135,2,5,51,F,1,,,,
38126297,33934135,1,5,20,M,1,,,,
38126300,33934136,0,,,,,,,,
38126301,33934137,1,5,36,F,1,,,,
38126302,33934138,1,5,59,M,1,,,,
38126303,33934139,0,,,,,,,,
38126304,33934140,0,,,,,,,,
