agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
4283,IA0060100,IA0060100,Belle Plaine Police Department,Belle Plaine,1,City,,,2074,Belle Plaine,16,IA,569,Benton,19011,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2014,,2479,7,"Cities under 2,500",L,Y,N,1,1,0,,,,2016,5,0,52208,42.092547,-92.05763
4314,IA0180200,IA0180200,Marcus Police Department,Marcus,1,City,,,2151,Marcus,16,IA,581,Cherokee,19035,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1973,,2016,2014,1993,1090,7,"Cities under 2,500",L,N,N,0,0,0,4312,IA0180000,Cherokee,1974,1,0,51035,42.742738,-95.633262
4300,IA0120000,IA0120000,Butler County Sheriff's Office,Butler,2,County,,,,,16,IA,575,Butler,19023,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,15040,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,12,6,50602,42.734708,-92.780066
4459,IA0770000,IA0770000,Polk County Sheriff's Office,Polk,2,County,,,,,16,IA,640,Polk,19153,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,47278,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,12,10,,,,2016,127,332,50313,41.684281,-93.56972
4297,IA0100100,IA0100100,Independence Police Department,Independence,1,City,,,2131,Independence,16,IA,573,Buchanan,19019,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2014,,5922,6,"Cities from 2,500 thru 9,999",L,N,N,5,5,6,,,,2016,11,1,50644,42.470328,-91.838666
4324,IA0230100,IA0230100,Clinton Police Department,Clinton,1,City,,,2095,Clinton,16,IA,586,Clinton,19045,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,26092,4,"Cities from 25,000 thru 49,999",L,N,N,12,12,10,,,,2016,40,6,52732,41.898073,-90.534243
4385,IA0490100,IA0490100,Maquoketa Police Department,Maquoketa,1,City,,,2150,Maquoketa,16,IA,612,Jackson,19097,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,5983,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,11,7,52060,42.164281,-90.574596
4462,IA0770300,IA0770300,Des Moines Police Department,Des Moines,1,City,,,2107,Des Moines,16,IA,640,Polk,19153,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,210403,2,"Cities from 100,000 thru 249,000",L,N,Y,12,12,10,,,,2016,343,103,50309,41.684281,-93.56972
4438,IA0670100,IA0670100,Onawa Police Department,Onawa,1,City,,,2170,Onawa,16,IA,630,Monona,19133,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,2865,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,3,,,,2016,6,0,51040,42.049432,-95.956566
4404,IA0560100,IA0560100,Fort Madison Police Department,Fort Madison,1,City,,,2120,Fort Madison,16,IA,619,Lee,19111,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,10694,5,"Cities from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,19,2,52627,40.647588,-91.477157
4318,IA0200100,IA0200100,Osceola Police Department,Osceola,1,City,,,2173,Osceola,16,IA,583,Clarke,19039,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,4949,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,11,1,50213,41.029191,-93.784096
4309,IA0170000,IA0170000,Cerro Gordo County Sheriff's Office,Cerro Gordo,2,County,,,,,16,IA,580,Cerro Gordo,19033,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,8095,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,20,53,50401,43.075171,-93.251266
4427,IA0630200,IA0630200,Pella Police Department,Pella,1,City,,,2176,Pella,16,IA,626,Marion,19125,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,10337,5,"Cities from 10,000 thru 24,999",L,N,N,12,12,9,,,,2016,18,6,50219,41.331455,-93.093849
4463,IA0770400,IA0770400,Urbandale Police Department,Urbandale,1,City,,,2204,Urbandale,16,IA,640,Polk,19153,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,44087,4,"Cities from 25,000 thru 49,999",L,Y,N,12,12,10,,,,2016,51,8,50322,41.684281,-93.56972
4279,IA0040100,IA0040100,Centerville Police Department,Centerville,1,City,,,2088,Centerville,16,IA,567,Appanoose,19007,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,5410,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,11,6,52544,40.744683,-92.870345
4492,IA0850200,IA0850200,Nevada Police Department,Nevada,1,City,,,2162,Nevada,16,IA,648,Story,19169,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2014,,6774,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,5,,,,2016,8,2,50201,42.037538,-93.466093
4393,IA0520100,IA0520100,Coralville Police Department,Coralville,1,City,,,2099,Coralville,16,IA,615,Johnson,19103,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1966,,2016,2013,2016,20718,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,33,4,52241,41.668736,-91.588812
4482,IA0820700,IA0820700,Le Claire Police Department,Le Claire,1,City,,,2141,Le Claire,16,IA,645,Scott,19163,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1976,,2016,2013,2016,3974,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,4,,,,2016,7,1,52753,41.642079,-90.622289
4496,IA0860100,IA0860100,Toledo Police Department,Toledo,1,City,,,2203,Toledo,16,IA,649,Tama,19171,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,2229,7,"Cities under 2,500",L,N,N,12,12,4,,,,2016,5,0,52342,42.074848,-92.529411
4444,IA0700100,IA0700100,Muscatine Police Department,Muscatine,1,City,,,2161,Muscatine,16,IA,633,Muscatine,19139,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,23917,5,"Cities from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,40,3,52761,41.483776,-91.118699
4473,IA0790000,IA0790000,Poweshiek County Sheriff's Office,Poweshiek,2,County,,,,,16,IA,642,Poweshiek,19157,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,,9586,8D,"Non-MSA counties under 10,000",L,N,N,5,5,9,,,,2015,12,13,50171,41.684526,-92.522882
4506,IA0910000,IA0910000,Warren County Sheriff's Office,Warren,2,County,,,,,16,IA,654,Warren,19181,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,18569,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,20,16,50125,41.336769,-93.564366
4276,IA0030000,IA0030000,Allamakee County Sheriff's Office,Allamakee,2,County,,,,,16,IA,566,Allamakee,19005,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,10204,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,5,,,,2016,9,8,52172,43.274964,-91.382751
4498,IA0870000,IA0870000,Taylor County Sheriff's Office,Taylor,2,County,,,,,16,IA,650,Taylor,19173,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,6105,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2016,9,4,50833,40.737949,-94.697108
4430,IA0640100,IA0640100,Marshalltown Police Department,Marshalltown,1,City,,,2154,Marshalltown,16,IA,627,Marshall,19127,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,27766,4,"Cities from 25,000 thru 49,999",L,N,N,12,12,10,,,,2016,41,17,50158,42.041691,-92.981452
4399,IA0530200,IA0530200,Monticello Police Department,Monticello,1,City,,,2158,Monticello,16,IA,616,Jones,19105,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,3813,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,9,,,,2016,6,1,52310,42.125118,-91.116914
4529,IADPS1000,IADPS1000,Capitol Police Division Des Moines,Capitol Police Division Des Moines,6,Other State Agency,,,,,16,IA,3323,,,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1992,,2016,2014,2000,0,8D,"Non-MSA counties under 10,000",L,N,N,0,0,0,4462,IA0770300,Des Moines,1999,23,1,50319,41.684281,-93.56972
4478,IA0820000,IA0820000,Scott County Sheriff's Office,Scott,2,County,,,,,16,IA,645,Scott,19163,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,18182,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,43,110,52801,41.642079,-90.622289
4349,IA0320100,IA0320100,Estherville Police Department,Estherville,1,City,,,2114,Estherville,16,IA,595,Emmet,19063,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,6067,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,12,0,51334,43.377984,-94.66937
4503,IA0890000,IA0890000,Van Buren County Sheriff's Office,Van Buren,2,County,,,,,16,IA,652,Van Buren,19177,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,7449,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,5,6,52565,40.754117,-91.952943
4289,IA0070700,IA0070700,University of Northern Iowa,University of Northern Iowa,3,University or College,,796,,,16,IA,570,Black Hawk,19013,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1979,,2016,2013,2016,0,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,14,3,50614,42.471533,-92.308011
4292,IA0080200,IA0080200,Ogden Police Department,Ogden,1,City,,,2169,Ogden,16,IA,571,Boone,19015,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1998,,2016,2013,2016,2033,7,"Cities under 2,500",L,N,N,12,12,8,,,,2016,3,0,50212,42.038601,-93.939138
4281,IA0050100,IA0050100,Audubon Police Department,Audubon,1,City,,,2072,Audubon,16,IA,568,Audubon,19009,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,2004,7,"Cities under 2,500",L,N,N,12,12,8,,,,2016,4,0,50025,41.679178,-94.904312
4408,IA0570100,IA0570100,Cedar Rapids Police Department,Cedar Rapids,1,City,,,2087,Cedar Rapids,16,IA,620,Linn,19113,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,129863,2,"Cities from 100,000 thru 249,000",L,N,Y,12,12,10,,,,2016,214,66,52404,42.077951,-91.597674
4372,IA0430100,IA0430100,Missouri Valley Police Department,Missouri Valley,1,City,,,2157,Missouri Valley,16,IA,606,Harrison,19085,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2014,2016,2658,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,4,,,,2016,6,0,51555,41.688584,-95.827149
4499,IA0870100,IA0870100,Bedford Police Department,Bedford,1,City,,,2073,Bedford,16,IA,650,Taylor,19173,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1994,,2016,2014,2012,1396,7,"Cities under 2,500",L,N,N,0,0,0,4498,IA0870000,Taylor,1998,3,0,50833,40.737949,-94.697108
4508,IA0910200,IA0910200,Norwalk Police Department,Norwalk,1,City,,,2167,Norwalk,16,IA,654,Warren,19181,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1977,,2016,2013,2016,10077,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,13,1,50211,41.336769,-93.564366
4501,IA0880000,IA0880000,Union County Sheriff's Office,Union,2,County,,,,,16,IA,651,Union,19175,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,4682,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,6,6,50801,41.02855,-94.245091
4524,IA0990000,IA0990000,Wright County Sheriff's Office,Wright,2,County,,,,,16,IA,662,Wright,19197,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,4272,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,9,11,50525,42.733007,-93.734735
4304,IA0150000,IA0150000,Cass County Sheriff's Office,Cass,2,County,,,,,16,IA,578,Cass,19029,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,6558,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,9,3,50022,41.333824,-94.933302
4328,IA0240100,IA0240100,Denison Police Department,Denison,1,City,,,2106,Denison,16,IA,587,Crawford,19047,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,,8409,6,"Cities from 2,500 thru 9,999",L,N,N,9,9,8,,,,2016,12,5,51442,42.043119,-95.38909
4484,IA0830100,IA0830100,Harlan Police Department,Harlan,1,City,,,2127,Harlan,16,IA,646,Shelby,19165,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2014,,4991,6,"Cities from 2,500 thru 9,999",L,N,N,5,5,0,,,,2016,8,1,51537,41.679014,-95.308917
4284,IA0060200,IA0060200,Vinton Police Department,Vinton,1,City,,,2205,Vinton,16,IA,569,Benton,19011,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,5136,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,8,1,52349,42.092547,-92.05763
4320,IA0210100,IA0210100,Spencer Police Department,Spencer,1,City,,,2195,Spencer,16,IA,584,Clay,19041,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,11205,5,"Cities from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,18,10,51301,43.079822,-95.149726
4512,IA0930000,IA0930000,Wayne County Sheriff's Office,Wayne,2,County,,,,,16,IA,656,Wayne,19185,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,6397,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,6,9,50060,40.739983,-93.332613
4469,IA0771800,IA0771800,Polk City Police Department,Polk City,1,City,,,2180,Polk City,16,IA,640,Polk,19153,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,2002,,2016,2013,,4384,6,"Cities from 2,500 thru 9,999",L,Y,N,4,4,6,,,,2016,6,0,50226,41.684281,-93.56972
4425,IA0630000,IA0630000,Marion County Sheriff's Office,Marion,2,County,,,,,16,IA,626,Marion,19125,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,14159,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,15,21,50138,41.331455,-93.093849
4407,IA0570000,IA0570000,Linn County Sheriff's Office,Linn,2,County,,,,,16,IA,620,Linn,19113,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,38386,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,12,10,,,,2016,121,67,52404,42.077951,-91.597674
4451,IA0730000,IA0730000,Page County Sheriff's Office,Page,2,County,,,,,16,IA,636,Page,19145,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,5084,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2016,8,8,51632,40.73909,-95.14429
4374,IA0440100,IA0440100,Mount Pleasant Police Department,Mount Pleasant,1,City,,,2159,Mount Pleasant,16,IA,607,Henry,19087,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,8644,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,9,,,,2016,14,2,52641,40.985864,-91.54427
4476,IA0810000,IA0810000,Sac County Sheriff's Office,Sac,2,County,,,,,16,IA,644,Sac,19161,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,7841,8D,"Non-MSA counties under 10,000",L,N,N,12,12,8,,,,2016,8,11,50583,42.387526,-95.105224
4397,IA0530000,IA0530000,Jones County Sheriff's Office,Jones,2,County,,,,,16,IA,616,Jones,19105,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,,11200,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,1,1,5,,,,2016,10,14,52205,42.125118,-91.116914
4410,IA0570300,IA0570300,Hiawatha Police Department,Hiawatha,1,City,,,2129,Hiawatha,16,IA,620,Linn,19113,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1976,,2016,2013,2016,7192,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,7,,,,2016,14,0,52233,42.077951,-91.597674
4418,IA0590100,IA0590100,Chariton Police Department,Chariton,1,City,,,2089,Chariton,16,IA,622,Lucas,19117,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,4205,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,4,1,50049,41.033344,-93.331467
4356,IA0350000,IA0350000,Franklin County Sheriff's Office,Franklin,2,County,,,,,16,IA,598,Franklin,19069,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,,6067,8D,"Non-MSA counties under 10,000",L,N,N,1,1,1,,,,2016,7,3,50441,42.736549,-93.271425
4519,IA0960100,IA0960100,Decorah Police Department,Decorah,1,City,,,2105,Decorah,16,IA,659,Winneshiek,19191,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,7915,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,13,8,52101,43.292989,-91.850788
4361,IA0380000,IA0380000,Grundy County Sheriff's Office,Grundy,2,County,,,,,16,IA,601,Grundy,19075,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,9659,9D,"MSA counties under 10,000",L,Y,N,12,12,10,,,,2016,12,4,50638,42.403323,-92.790261
4335,IA0270000,IA0270000,Decatur County Sheriff's Office,Decatur,2,County,,,,,16,IA,590,Decatur,19053,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,,6335,8D,"Non-MSA counties under 10,000",L,N,N,4,4,0,,,,2016,6,11,50144,40.736379,-93.78458
4377,IA0450100,IA0450100,Cresco Police Department,Cresco,1,City,,,2101,Cresco,16,IA,608,Howard,19089,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,3845,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,7,0,52136,43.365312,-92.321908
4312,IA0180000,IA0180000,Cherokee County Sheriff's Office,Cherokee,2,County,,,,,16,IA,581,Cherokee,19035,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,6665,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,7,13,51012,42.742738,-95.633262
4522,IA0970200,IA0970200,Sergeant Bluff Police Department,Sergeant Bluff,1,City,,,2188,Sergeant Bluff,16,IA,660,Woodbury,19193,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1986,,2016,2013,2016,4464,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,8,1,51054,42.39322,-96.053296
4516,IA0950100,IA0950100,Forest City Police Department,Forest City,1,City,,,2118,Forest City,16,IA,658,Winnebago,19189,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,3945,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,8,,,,2016,8,0,50436,43.378124,-93.743488
4363,IA0390000,IA0390000,Guthrie County Sheriff's Office,Guthrie,2,County,,,,,16,IA,602,Guthrie,19077,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,10674,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,9,,,,2016,9,5,50115,41.683573,-94.501272
4513,IA0940000,IA0940000,Webster County Sheriff's Office,Webster,2,County,,,,,16,IA,657,Webster,19187,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,12283,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,16,16,50501,42.433579,-94.175831
4368,IA0420000,IA0420000,Hardin County Sheriff's Office,Hardin,2,County,,,,,16,IA,605,Hardin,19083,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,9419,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,11,20,50627,42.389955,-93.241081
4474,IA0790100,IA0790100,Grinnell Police Department,Grinnell,1,City,,,2123,Grinnell,16,IA,642,Poweshiek,19157,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,9034,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,15,2,50112,41.684526,-92.522882
4457,IA0750100,IA0750100,Le Mars Police Department,Le Mars,1,City,,,2142,Le Mars,16,IA,638,Plymouth,19149,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,9750,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,14,1,51031,42.737585,-96.215864
4378,IA0460000,IA0460000,Humboldt County Sheriff's Office,Humboldt,2,County,,,,,16,IA,609,Humboldt,19091,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,4994,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,9,6,50548,42.782221,-94.202775
4301,IA0130000,IA0130000,Calhoun County Sheriff's Office,Calhoun,2,County,,,,,16,IA,576,Calhoun,19025,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,1960,,2016,2013,2016,9799,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,6,5,50579,42.38617,-94.643683
4389,IA0500600,IA0500600,Prairie City Police Department,Prairie City,1,City,,,2181,Prairie City,16,IA,613,Jasper,19099,A,23365,IAUCR0001,Iowa Department of Public Safety Program Services Bureau,IA,2007,,2016,2013,2016,1699,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,3,0,50228,41.685686,-93.052971
