victim_id,offender_id,relationship_id,nibrs_victim_offender_id
48747404,50663686,26,13734130
48747408,50663690,18,13734129
48747414,50663696,21,13734128
48747430,50663712,10,13722417
48747431,50663713,17,13734127
48747432,50663714,3,13734126
48747435,50663717,17,13734125
48747438,50663721,17,13734124
48747449,50663733,13,13734123
48747451,50663735,21,13734122
48747462,50663744,26,14390629
48747464,50663746,16,14390628
48747469,50663751,21,14390627
48747473,50663755,21,14390626
48747479,50663760,24,14390625
48747479,50663761,24,15091022
48747480,50663762,15,14390624
48747482,50663764,3,14390623
48748389,50663778,17,14390622
48748390,50663779,17,14390621
48748404,50663794,21,14390620
48748416,50663806,14,14390619
48748417,50663807,16,14390618
48748419,50663809,21,14390617
48748422,50663812,1,14390616
48748422,50663813,1,15091021
48748436,50663828,5,14641895
48748440,50663833,5,14641894
48748452,50663845,1,14641893
48748453,50663845,1,14641892
48748455,50663848,3,14390615
48748471,50663867,9,13663531
48748457,50663850,1,14641891
48748460,50663853,24,14390614
48748466,50663862,21,14253153
48748468,50663864,24,14253152
48748469,50663865,24,14253151
48748470,50663866,24,14253150
48748473,50663869,21,14253149
48748474,50663870,16,14253148
48748478,50663874,17,14253147
48748480,50663875,13,14253146
48748481,50663876,17,14253145
48748484,50663879,21,14253144
48748486,50663881,3,14253143
48748491,50663886,10,14253142
48748494,50663889,24,14253141
48719259,50634350,3,13764588
48719266,50634357,18,13764587
48719267,50634358,3,13764586
48719270,50634361,19,13764585
48719279,50634377,20,13764584
48719281,50634379,16,13764583
48719288,50634386,24,13764582
48720311,50634528,16,14943388
48719290,50634388,3,13764581
48719292,50634390,26,13764580
48719296,50634396,26,13764579
48720251,50634462,3,14943403
48719315,50634416,17,14487121
48719319,50634420,1,13712966
48719321,50634424,20,13712965
48719322,50634425,1,13712964
48719329,50634432,1,13712963
48719330,50634432,1,13712962
48719332,50634434,1,14487120
48719335,50634437,20,13712961
48719337,50634439,1,14487119
48719339,50634441,23,13712960
48720309,50634526,16,14943389
48719341,50634443,24,13712959
48720246,50634456,3,14943407
48720248,50634458,1,14943406
48720248,50634459,1,15216906
48720249,50634460,3,14943405
48720250,50634461,1,14943404
48720253,50634464,21,14943402
48720255,50634466,21,14943401
48720269,50634481,16,14943400
48720270,50634482,16,14943399
48720272,50634484,24,14943398
48720308,50634525,21,14943390
48720281,50634494,24,14943397
48720287,50634500,1,14943396
48720296,50634512,3,14943395
48720299,50634515,16,14943393
48720298,50634514,1,14943394
48720302,50634518,1,14943392
48720304,50634520,26,14943391
48720315,50634532,1,13924411
48720316,50634533,1,14663294
48720316,50634536,1,15307028
48720316,50634535,1,15272422
48720316,50634534,1,15216905
48720317,50636039,1,14823989
48720318,50636039,1,14823988
48720319,50636040,24,14823987
48720320,50636040,24,14823986
