"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2016,90032466,8,13,,98033688
2016,91255235,8,59,,98033689
2016,93087467,8,9,,98033690
2016,91255481,8,46,14-MAR-16,98033691
2016,90643526,8,10,,98042464
2016,91254115,20,310,,98064098
2016,89422179,3,200,,98064099
2016,91863699,20,7,,98064103
2016,90643080,20,500,,98064104
2016,89422195,3,200,,98064105
2016,90031869,3,1000,,98064106
2016,90031880,3,185,,98064107
2016,90643116,20,40,,98064110
2016,92474205,3,5000,,98064112
2016,89422247,3,250,,98064113
2016,91254168,3,250,,98064114
2016,92474213,3,250,,98064115
2016,91863747,3,3000,,98064116
2016,90643150,3,500,,98064117
2016,91864817,20,50,,98064118
2016,93698960,20,20,,98064119
2016,90032999,3,200,,98064120
2016,89423370,20,5,,98064121
2016,92475278,3,4,,98064122
2016,91864850,20,22000,,98064123
2016,90033009,3,1000,,98064124
2016,90033010,20,10,,98064125
2016,90644269,20,33,09-JUN-16,98064126
2016,91864862,20,33,,98064127
2016,90643425,63,25,,97895625
2016,91254451,63,1,,97895626
2016,92474489,63,16,16-MAY-16,97895627
2016,93698212,63,2850,,97895628
2016,89422571,63,10,,97895629
2016,89422584,63,30,,97895630
2016,92474507,63,315,,97895631
2016,93698249,63,300,,97895632
2016,93086524,63,923,,97895633
2016,90644503,63,13,04-MAY-16,97895634
2016,90644504,63,1,,97895635
2016,93087560,63,12,04-MAY-16,97895636
2016,93699269,63,50,,97895637
2016,89423594,63,100,,97895638
2016,91255518,63,500,,97895639
2016,93699280,63,20,,97895640
2016,92475517,63,500,24-JUL-16,97895641
2016,92475518,63,500,,97895642
2016,90644541,63,100,,97895643
2016,90033319,63,1,03-AUG-16,97895645
2016,92475529,63,2,,97895646
2016,91865150,63,1,18-FEB-16,97895648
2016,89423630,63,18,,97895649
2016,89423570,8,46,,97891297
2016,89423047,63,50,,97900630
2016,91864528,63,300,,97900631
2016,89423051,63,50,17-APR-16,97900632
2016,91864539,63,200,,97900633
2016,93087003,63,12,,97900634
2016,91254941,63,40,,97900635
2016,89423074,63,12,,97900636
2016,90031972,20,30,11-APR-16,97965245
2016,89422269,3,500,,98064783
2016,89422270,20,19,,98064784
2016,92474236,3,8000,,98064785
2016,89422273,3,500,,98064786
2016,93086229,20,77,,98064787
2016,91863774,20,80,16-JUN-16,98064789
2016,92474246,20,90,,98064790
2016,93086244,20,2000,,98064791
2016,90643190,3,150,,98064792
