"DATA_YEAR","VICTIM_ID","INJURY_ID"
2016,96544427,4
2016,96544781,5
2016,97064770,4
2016,97065136,4
2016,97067495,4
2016,97067498,4
2016,96544416,4
2016,97063840,5
2016,97064496,5
2016,97064489,4
2016,97064789,4
2016,97065132,5
2016,91747669,4
2016,91747676,4
2016,91747685,4
2016,91749242,4
2016,91749246,4
2016,91749248,4
2016,91749250,4
2016,91749258,4
2016,91749261,4
2016,91749286,4
2016,91749289,4
2016,91750033,4
2016,91750039,4
2016,91750046,4
2016,91750051,4
2016,91750825,4
2016,91750827,4
2016,91750832,4
2016,91750834,4
2016,91750850,4
2016,91750866,4
2016,91751652,4
2016,91751653,4
2016,91751669,4
2016,91752439,4
2016,91752444,4
2016,91753254,4
2016,91753258,4
2016,91753262,4
2016,91754823,4
2016,91754824,4
2016,91754836,4
2016,91754843,4
2016,91754855,4
2016,91754861,4
2016,91755609,4
2016,91755616,4
2016,91755619,4
2016,91755645,4
2016,91756423,4
2016,91756426,4
2016,91756445,4
2016,91747703,4
2016,91747708,4
2016,91747713,4
2016,91748497,4
2016,91748526,4
2016,91748536,4
2016,91749294,4
2016,91749299,4
2016,91749301,4
2016,91749307,4
2016,91749324,4
2016,91749341,4
2016,91750083,4
2016,91750084,4
2016,91750101,4
2016,91750117,4
2016,91750875,4
2016,91750879,4
2016,91750893,4
2016,91750898,4
2016,91750900,4
2016,91750905,4
2016,91751671,4
2016,91751676,4
2016,91751677,4
2016,91751683,4
2016,91751687,4
2016,91751693,4
2016,91751700,4
2016,91752506,4
2016,91752509,4
2016,91753277,4
2016,91753278,4
2016,91753290,4
2016,91753291,4
2016,91754081,4
2016,91754082,4
2016,91754087,4
2016,91754105,4
2016,91754112,4
2016,91754875,4
2016,91754885,4
2016,91754916,4
2016,91754918,4
2016,91755662,4
2016,91755663,4
2016,91755665,4
2016,91755667,4
2016,91755673,4
2016,91756453,4
2016,91756462,4
2016,91747747,4
2016,91747758,4
2016,91747759,4
2016,91747772,4
2016,91747781,4
2016,91747788,4
2016,91748550,4
2016,91748586,4
2016,91749351,4
2016,91749358,4
2016,91749371,4
2016,91749372,4
2016,91749375,4
2016,91749384,4
2016,91749386,4
2016,91749388,4
2016,91750135,4
2016,91750145,4
2016,91750147,4
2016,91750179,4
2016,91750180,4
2016,91750953,4
2016,91750954,4
2016,91750964,4
2016,91750965,4
2016,91751728,4
2016,91751753,4
2016,91751765,4
2016,91752526,4
2016,91752560,4
2016,91753346,4
2016,91753369,4
2016,91754126,4
2016,91754127,4
2016,91754128,4
2016,91754132,4
2016,91754143,4
2016,91754153,4
2016,91754154,4
2016,91754155,4
2016,91754172,4
2016,91754923,4
2016,91754924,4
2016,91754928,4
2016,91754947,4
2016,91754948,4
2016,91755726,4
2016,91755733,4
2016,91755750,4
2016,91755751,4
2016,91747794,4
2016,91747825,4
2016,91747843,4
2016,91748636,4
2016,91749421,4
2016,91750190,4
2016,91750196,4
2016,91750208,4
2016,91750223,4
2016,91750226,4
2016,91750974,4
2016,91750985,4
2016,91750997,4
2016,91751775,4
2016,91751791,4
2016,91751819,4
2016,91752569,4
2016,91752578,4
2016,91752580,4
2016,91752581,4
2016,91752591,4
2016,91754206,4
2016,91754208,4
2016,91754216,4
2016,91754971,4
2016,91754985,4
2016,91755002,4
2016,91755003,4
2016,91755768,4
2016,91755771,4
2016,91755780,4
2016,91747853,4
2016,91747855,4
2016,91747865,4
2016,91747869,4
2016,91747886,4
2016,91747887,4
2016,91748651,4
2016,91749448,4
2016,91749487,4
2016,91749489,4
2016,91750231,4
2016,91750237,4
2016,91750248,4
2016,91750254,4
2016,91750267,4
2016,91750279,4
2016,91751024,4
2016,91751040,4
2016,91751044,4
2016,91751049,4
2016,91751053,4
2016,91751066,4
2016,91751067,4
2016,91751070,4
2016,91751825,4
2016,91751826,4
2016,91751830,4
2016,91751831,4
2016,91751838,4
2016,91751839,4
2016,91751842,4
2016,91751858,4
2016,91752646,4
2016,91752652,4
2016,91752666,4
2016,91754229,4
2016,91754235,4
2016,91754241,4
2016,91754242,4
2016,91754256,4
2016,91754259,4
2016,91754260,4
2016,91754261,4
2016,91754262,4
2016,91754264,4
2016,91754265,4
2016,91754266,4
2016,91755017,4
2016,91755030,4
2016,91755044,4
2016,91755049,4
2016,91755059,4
2016,91755807,4
2016,91747904,4
2016,91747910,4
2016,91747929,4
2016,91747942,4
2016,91748698,4
2016,91748734,4
2016,91749493,4
2016,91749515,4
2016,91749519,4
2016,91749525,4
2016,91750282,4
2016,91750297,4
2016,91750298,4
2016,91750319,4
2016,91751073,4
2016,91751074,4
2016,91751077,4
2016,91751078,4
2016,91751094,4
2016,91751100,4
2016,91751117,4
2016,91751914,4
2016,91751915,4
2016,91751917,4
2016,91752699,4
2016,91753483,4
2016,91753486,4
2016,91753507,4
2016,91753524,4
2016,91754275,4
2016,91754284,4
2016,91754289,4
2016,91754292,4
2016,91754304,4
2016,91755069,4
2016,91755855,4
2016,91755864,4
2016,91755877,4
2016,91747958,4
2016,91747968,4
2016,91747971,4
2016,91747982,4
2016,91747983,4
2016,91747992,4
2016,91748742,4
2016,91748764,4
2016,91748785,4
2016,91749540,4
2016,91749573,4
2016,91749579,4
2016,91749586,4
2016,91750338,4
2016,91750342,4
2016,91750365,4
2016,91751130,4
2016,91751138,4
2016,91751140,4
2016,91751143,4
2016,91751145,4
2016,91751157,4
2016,91751166,4
2016,91751929,4
2016,91751947,4
2016,91751965,4
2016,91752736,4
2016,91752745,4
2016,91752762,4
2016,91752763,4
2016,91752764,4
2016,91752765,4
2016,91752766,4
2016,91753528,4
2016,91753529,4
2016,91753531,4
2016,91753536,4
2016,91753541,4
2016,91754326,4
2016,91754339,4
2016,91754343,4
2016,91755129,4
2016,91755142,4
2016,91755153,4
2016,91755910,4
2016,91755916,4
2016,91747993,4
2016,91748004,4
2016,91748006,4
2016,91748026,4
2016,91748032,4
2016,91748791,4
2016,91748793,4
2016,91748815,4
2016,91748816,4
2016,91748821,4
2016,91748823,4
2016,91748824,4
2016,91748832,4
2016,91749596,4
2016,91749598,4
2016,91749613,4
2016,91749616,4
2016,91749617,4
2016,91749618,4
2016,91750388,4
2016,91750392,4
2016,91750401,4
2016,91750412,4
2016,91751178,4
2016,91751193,4
2016,91751214,4
2016,91751220,4
2016,91751974,4
2016,91751990,4
2016,91751991,4
2016,91751997,4
2016,91752001,4
2016,91752805,4
2016,91753582,4
2016,91753584,4
2016,91754380,4
2016,91754389,4
2016,91754394,4
2016,91754395,4
2016,91754396,4
2016,91754400,4
2016,91754403,4
2016,91755165,4
2016,91755166,4
2016,91755169,4
2016,91755173,4
2016,91755180,4
2016,91755187,4
2016,91755195,4
2016,91755196,4
2016,91755208,4
2016,91755961,4
2016,91755978,4
2016,91755997,4
2016,91748050,4
2016,91748063,4
2016,91748073,4
2016,91748084,4
2016,91748847,4
2016,91748873,4
2016,91748874,4
2016,91749673,4
2016,91749675,4
2016,91749681,4
2016,91750429,4
2016,91750449,4
2016,91751231,4
2016,91751239,4
2016,91751240,4
2016,91751243,4
2016,91751248,4
2016,91751250,4
2016,91751258,4
2016,91751267,4
2016,91752058,4
2016,91752060,4
2016,91752841,4
2016,91752851,4
2016,91753632,4
2016,91753658,4
2016,91753670,4
2016,91754424,4
2016,91754434,4
2016,91754444,4
2016,91754466,4
2016,91754468,4
2016,91755212,4
2016,91755228,4
2016,91755240,4
2016,91755259,4
2016,91755260,4
2016,91756008,4
2016,91756011,4
2016,91756018,4
2016,91756043,4
2016,91748111,4
2016,91748117,4
2016,91748118,4
2016,91748119,4
2016,91748912,4
2016,91748936,4
2016,91749710,4
2016,91749713,4
2016,91749723,4
2016,91749725,4
2016,91749726,4
2016,91750484,4
2016,91750496,4
2016,91750500,4
2016,91750526,4
2016,91751285,4
2016,91751286,4
2016,91752082,4
2016,91752114,4
2016,91752880,4
2016,91753713,4
2016,91753714,4
2016,91753715,4
2016,91753718,4
2016,91753723,4
2016,91754481,4
2016,91755267,4
2016,91755285,4
2016,91755286,4
2016,91756060,4
2016,91756064,4
2016,91756082,4
2016,91756084,4
2016,91756089,4
2016,91756097,4
2016,91748145,4
2016,91748147,4
2016,91748150,4
2016,91748176,4
2016,91748945,4
2016,91748952,4
2016,91748988,4
2016,91749760,4
2016,91749763,4
2016,91749765,4
2016,91750530,4
2016,91750539,4
2016,91750541,4
2016,91750565,4
2016,91750576,4
2016,91751330,4
2016,91752151,4
2016,91752941,4
2016,91752960,4
2016,91752969,4
2016,91753730,4
2016,91753750,4
2016,91753752,4
2016,91753757,4
2016,91754570,4
2016,91755324,4
2016,91755334,4
2016,91755340,4
2016,91756123,4
2016,91756131,4
2016,91756141,4
2016,91748216,4
2016,91749000,4
2016,91749001,4
2016,91749020,4
2016,91749029,4
2016,91749032,4
2016,91749036,4
2016,91749040,4
2016,91749791,4
2016,91749808,4
2016,91749809,4
2016,91749823,4
2016,91749830,4
2016,91749831,4
2016,91749832,4
2016,91750585,4
2016,91750595,4
2016,91750606,4
2016,91750609,4
2016,91752183,4
2016,91752188,4
2016,91752195,4
2016,91752202,4
2016,91752216,4
2016,91752985,4
2016,91753800,4
2016,91754582,4
2016,91754583,4
2016,91754594,4
2016,91754601,4
2016,91754603,4
2016,91754606,4
2016,91755386,4
2016,91755395,4
2016,91755400,4
2016,91756152,4
2016,91756164,4
2016,91756192,4
2016,91756195,4
2016,91748242,4
2016,91748261,4
2016,91748272,4
2016,91748275,4
2016,91748290,4
2016,91748291,4
2016,91749045,4
2016,91749052,4
2016,91749075,4
2016,91749090,4
2016,91749856,4
2016,91749867,4
2016,91749876,4
2016,91749877,4
2016,91750640,4
2016,91750645,4
2016,91750664,4
2016,91752217,4
2016,91752227,4
2016,91753042,4
2016,91753830,4
2016,91753842,4
2016,91753849,4
2016,91753854,4
2016,91753858,4
2016,91753862,4
2016,91753874,4
2016,91754640,4
2016,91754645,4
2016,91754651,4
2016,91754656,4
2016,91754668,4
2016,91755455,4
2016,91756217,4
2016,91756220,4
2016,91756233,4
2016,91756246,4
2016,91748305,4
2016,91748306,4
2016,91748311,4
2016,91753371,1
2016,91753445,1
2016,91755988,1
2016,91752824,1
2016,91754447,1
2016,91750497,1
2016,91751546,1
2016,91750781,1
2016,91756391,1
2016,91758829,1
2016,91758830,1
2016,91756562,1
2016,91756589,1
2016,91765434,1
2016,91757503,1
2016,91756831,1
2016,91764146,1
2016,91765732,1
2016,91763473,1
2016,91764231,1
2016,91760375,4
2016,91760376,4
2016,91760378,4
2016,91761161,4
2016,91761174,4
2016,91761955,4
2016,91761960,4
2016,91761969,4
2016,91761983,4
2016,91761984,4
2016,91762742,4
2016,91762744,4
2016,91762750,4
2016,91762759,4
2016,91762761,4
2016,91762763,4
2016,91762766,4
2016,91762770,4
2016,91763553,4
2016,91763555,4
2016,91763556,4
2016,91763574,4
2016,91764313,4
2016,91764324,4
2016,91764332,4
2016,91764334,4
2016,91764335,4
2016,91764340,4
2016,91765112,4
2016,91765134,4
2016,91765147,4
2016,91765152,4
2016,91765153,4
2016,91765157,4
2016,91757200,4
2016,91757202,4
2016,91757235,4
2016,91757236,4
2016,91757237,4
2016,91757243,4
2016,91757998,4
2016,91758823,4
2016,91759576,4
2016,91759580,4
2016,91759594,4
2016,91759616,4
2016,91759617,4
2016,91760423,4
2016,91760424,4
2016,91760425,4
2016,91760445,4
2016,91760450,4
2016,91761203,4
2016,91761208,4
2016,91761212,4
2016,91761218,4
2016,91761230,4
2016,91761232,4
2016,91761991,4
2016,91761992,4
2016,91761996,4
2016,91762003,4
2016,91762028,4
2016,91762030,4
2016,91762795,4
2016,91762797,4
2016,91762807,4
2016,91762810,4
2016,91762820,4
2016,91762833,4
2016,91763584,4
2016,91763611,4
2016,91763614,4
2016,91763615,4
2016,91764383,4
2016,91764385,4
2016,91764391,4
2016,91765159,4
2016,91765163,4
2016,91765165,4
2016,91765168,4
2016,91757250,4
2016,91757290,4
2016,91758058,4
2016,91758075,4
2016,91758080,4
2016,91758088,4
2016,91758845,4
2016,91758856,4
2016,91758865,4
2016,91758879,4
2016,91758883,4
2016,91758884,4
2016,91759622,4
2016,91759623,4
2016,91759629,4
2016,91759636,4
2016,91759638,4
2016,91759646,4
2016,91760458,4
2016,91760467,4
2016,91760479,4
2016,91760481,4
2016,91760489,4
2016,91760490,4
2016,91760495,4
2016,91760497,4
2016,91761271,4
2016,91761287,4
2016,91761291,4
2016,91762084,4
2016,91762857,4
2016,91762860,4
2016,91762868,4
2016,91762881,4
2016,91763630,4
2016,91763637,4
2016,91763643,4
2016,91763665,4
2016,91764424,4
2016,91764431,4
2016,91765235,4
2016,91756505,4
2016,91756508,4
2016,91756516,4
2016,91756541,4
2016,91756547,4
2016,91757314,4
2016,91757324,4
2016,91758101,4
2016,91758128,4
2016,91758136,4
2016,91758143,4
2016,91758894,4
2016,91758898,4
2016,91758925,4
2016,91759669,4
2016,91759673,4
2016,91759710,4
2016,91760502,4
2016,91760510,4
2016,91760544,4
2016,91761318,4
2016,91761319,4
2016,91762093,4
2016,91762114,4
2016,91762902,4
2016,91762905,4
2016,91762908,4
2016,91762928,4
2016,91762933,4
2016,91763694,4
2016,91763695,4
2016,91764467,4
2016,91764480,4
2016,91764498,4
2016,91764506,4
2016,91756553,4
2016,91756591,4
2016,91757348,4
2016,91757358,4
2016,91757359,4
2016,91757369,4
2016,91758151,4
2016,91758185,4
2016,91758941,4
2016,91758947,4
2016,91758973,4
2016,91758980,4
2016,91759727,4
2016,91759731,4
2016,91759735,4
2016,91759736,4
2016,91759741,4
2016,91759746,4
2016,91759750,4
2016,91760563,4
2016,91760564,4
2016,91760566,4
2016,91760569,4
2016,91760585,4
2016,91760597,4
2016,91761359,4
2016,91761361,4
2016,91761371,4
2016,91761381,4
2016,91761392,4
2016,91761393,4
2016,91762160,4
2016,91762173,4
2016,91762174,4
2016,91762939,4
2016,91762975,4
2016,91762979,4
2016,91764509,4
2016,91764517,4
2016,91764530,4
2016,91764531,4
2016,91764545,4
2016,91765346,4
2016,91756622,4
2016,91756624,4
2016,91756639,4
2016,91758209,4
2016,91758220,4
2016,91759001,4
2016,91759002,4
2016,91759021,4
2016,91760606,4
2016,91760612,4
2016,91760613,4
2016,91760614,4
2016,91760629,4
2016,91760633,4
2016,91761395,4
2016,91761401,4
2016,91761411,4
2016,91761415,4
2016,91761421,4
2016,91761434,4
2016,91762196,4
2016,91762216,4
2016,91762220,4
2016,91762228,4
2016,91762229,4
2016,91762994,4
2016,91763009,4
2016,91763017,4
2016,91763787,4
2016,91763804,4
2016,91763805,4
2016,91763808,4
2016,91763809,4
2016,91763814,4
2016,91748332,4
2016,91748333,4
2016,91749094,4
2016,91749108,4
2016,91749128,4
2016,91749132,4
2016,91749134,4
2016,91749136,4
2016,91749918,4
2016,91749925,4
2016,91750683,4
2016,91750691,4
2016,91750693,4
2016,91750695,4
2016,91750719,4
2016,91752277,4
2016,91753078,4
2016,91753083,4
2016,91753105,4
2016,91753876,4
2016,91753887,4
2016,91753914,4
2016,91754681,4
2016,91754699,4
2016,91755478,4
2016,91755495,4
2016,91756260,4
2016,91756262,4
2016,91756282,4
2016,91756283,4
2016,91748369,4
2016,91748375,4
2016,91748388,4
2016,91749153,4
2016,91749167,4
2016,91749170,4
2016,91749969,4
2016,91749972,4
2016,91749977,4
2016,91750733,4
2016,91750751,4
2016,91750766,4
2016,91750772,4
2016,91750774,4
2016,91751520,4
2016,91751530,4
2016,91751544,4
2016,91751550,4
2016,91751557,4
2016,91751566,4
2016,91752325,4
2016,91752328,4
2016,91752330,4
2016,91752355,4
2016,91753125,4
2016,91753126,4
2016,91753129,4
2016,91753133,4
2016,91753135,4
2016,91753157,4
2016,91753943,4
2016,91753967,4
2016,91753974,4
2016,91754733,4
2016,91754757,4
2016,91754760,4
2016,91755521,4
2016,91755529,4
2016,91755550,4
2016,91755554,4
2016,91756311,4
2016,91756317,4
2016,91756347,4
2016,91756348,4
2016,91749192,4
2016,91749211,4
2016,91749220,4
2016,91749230,4
2016,91749233,4
2016,91749986,4
2016,91749991,4
2016,91749996,4
2016,91750012,4
2016,91750019,4
2016,91750020,4
2016,91750808,4
2016,91752371,4
2016,91752389,4
2016,91752390,4
2016,91752402,4
2016,91752408,4
2016,91753180,4
2016,91753192,4
2016,91753207,4
2016,91753209,4
2016,91753211,4
2016,91753213,4
2016,91753219,4
2016,91754004,4
2016,91754009,4
2016,91754017,4
2016,91754772,4
2016,91754789,4
2016,91755569,4
2016,91755570,4
2016,91755583,4
2016,91755591,4
2016,91755592,4
2016,91756351,4
2016,91756378,4
2016,91756380,4
2016,91756381,4
2016,91763815,4
2016,91764563,4
2016,91764583,4
2016,91764594,4
2016,91764598,4
2016,91765385,4
2016,91765393,4
2016,91765400,4
2016,91756650,4
2016,91756651,4
2016,91757448,4
2016,91757462,4
2016,91757473,4
2016,91758265,4
2016,91758286,4
2016,91758287,4
2016,91759039,4
2016,91759040,4
2016,91759064,4
2016,91759858,4
2016,91760662,4
2016,91760672,4
2016,91760696,4
2016,91761471,4
2016,91761475,4
2016,91761484,4
2016,91761487,4
2016,91762243,4
2016,91762259,4
2016,91762268,4
2016,91762269,4
2016,91762272,4
2016,91763045,4
2016,91763053,4
2016,91763054,4
2016,91763062,4
2016,91763068,4
2016,91763074,4
2016,91764615,4
