"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2016,6,117385137
2016,1,117385796
2016,8,109068399
2016,8,109068447
2016,8,109068478
2016,8,109722722
2016,8,109722813
2016,8,109722882
2016,8,109722925
2016,8,109722938
2016,8,109722940
2016,7,109816020
2016,3,109816093
2016,8,109162394
2016,8,109162395
2016,3,109442345
2016,8,105194535
2016,8,105194536
2016,8,105194554
2016,8,105194555
2016,8,105194584
2016,8,105194639
2016,8,105193535
2016,8,105193550
2016,8,105194664
2016,8,105194671
2016,8,105194680
2016,8,105194700
2016,8,105194708
2016,8,105193671
2016,8,105193672
2016,8,105193673
2016,8,105193677
2016,8,105193787
2016,8,105193841
2016,8,105193961
2016,8,105193979
2016,8,105194259
2016,8,105194397
2016,8,105194441
2016,8,105194483
2016,8,105194486
2016,8,105194487
2016,8,105194489
2016,8,105182303
2016,8,105185633
2016,8,105186725
2016,8,105188963
2016,8,105192304
2016,8,105192312
2016,8,105192320
2016,8,105192332
2016,8,105192333
2016,8,105193416
2016,8,105193419
2016,8,105193420
2016,8,105190170
2016,8,105191239
2016,8,105191276
2016,8,105193468
2016,8,105183548
2016,8,105185742
2016,8,105191357
2016,8,105192430
2016,8,105192462
2016,8,105185818
2016,8,105190294
2016,8,105190304
2016,8,105191394
2016,8,105192497
2016,8,105192549
2016,8,105183661
2016,8,105183664
2016,8,105183668
2016,8,105190333
2016,8,105190358
2016,8,105191440
2016,8,105191450
2016,8,105191458
2016,8,105180351
2016,8,105181561
2016,8,105185986
2016,8,105189342
2016,8,105190410
2016,8,105190421
2016,8,105191546
2016,8,105191552
2016,8,105192626
2016,8,105192627
2016,8,105180443
2016,8,105180451
2016,8,105184914
2016,8,105184929
2016,8,105184962
2016,8,105186066
2016,8,105191574
2016,8,105191641
2016,8,105180507
2016,8,105186092
2016,8,105190600
2016,8,105191643
2016,8,105191648
2016,8,105191649
2016,8,105191660
2016,8,105191710
2016,8,105192808
2016,8,105179452
2016,8,105180570
2016,8,105182820
2016,8,105183945
2016,8,105183979
2016,8,105185091
2016,8,105188379
2016,8,105188443
2016,8,105191728
2016,8,105191768
2016,8,105192853
2016,8,105184055
2016,8,105185110
2016,8,105185111
2016,8,105192946
2016,8,105180725
2016,8,105186298
2016,8,105192980
2016,8,105184197
2016,8,105188632
2016,8,105188634
2016,8,105188637
2016,8,105188638
2016,8,105188650
2016,8,105188651
2016,8,105188652
2016,8,105190815
2016,8,105190839
2016,8,105191940
2016,8,105191941
2016,8,105191984
2016,8,105184218
2016,8,105185363
2016,8,105186423
2016,8,105186441
2016,8,105187541
2016,8,105188656
2016,8,105188660
2016,8,105188665
2016,8,105188672
2016,8,105188674
2016,8,105188681
2016,8,105191997
2016,8,105192058
2016,8,105193139
2016,8,105193140
2016,8,105193147
2016,8,105185437
2016,8,105190950
2016,8,105190951
2016,8,105192080
2016,8,105192105
2016,8,105183283
2016,8,105185502
2016,8,105186592
2016,8,105192173
2016,8,105193280
2016,8,105193291
2016,8,105193293
2016,8,105193300
2016,8,105193308
2016,8,105193309
2016,8,105182191
2016,8,105183346
2016,8,105186660
2016,8,105188914
2016,8,105192215
2016,8,105192253
2016,8,105193343
2016,8,105193353
2016,8,105193367
2016,8,109816192
2016,8,109816221
2016,8,109816229
2016,8,109816256
2016,8,109816269
2016,8,109255891
2016,8,109255918
2016,8,109255919
2016,8,109255925
2016,8,109255710
2016,8,109255782
2016,10,105190331
2016,10,105181709
2016,10,105184258
2016,10,105190886
2016,8,109348857
2016,8,109349013
2016,3,109068220
2016,8,109442256
2016,8,109442335
2016,8,109442420
2016,8,109442460
2016,8,109442463
2016,3,109068464
2016,7,109068498
2016,7,109162385
2016,7,109162390
2016,3,109535937
2016,3,109536015
2016,3,109162163
2016,3,109162178
2016,3,109162220
2016,3,109628817
2016,3,109628852
2016,3,109628856
2016,7,109628857
2016,3,109628916
2016,3,109628943
2016,3,109629031
2016,3,109629033
2016,3,109722690
2016,3,109722704
2016,3,109722815
2016,7,109722823
2016,3,109722920
2016,8,109535982
2016,8,109536060
2016,8,109536076
2016,8,109536077
2016,8,109628771
2016,8,109628835
2016,8,109628989
2016,10,109535845
2016,6,105194371
2016,6,105194372
2016,6,105194373
2016,6,105194382
2016,6,105194384
2016,6,105194385
2016,6,105194386
2016,6,105194389
2016,6,105194392
2016,6,105194398
2016,6,105194400
2016,6,105194403
2016,6,105194407
2016,6,105194409
2016,6,105194410
2016,6,105194422
2016,6,105194423
2016,6,105194424
2016,9,105194425
2016,6,105194426
2016,6,105194427
2016,6,105194428
2016,6,105194429
2016,6,105194430
2016,6,105194444
2016,6,105194445
2016,6,105194453
2016,6,105194454
2016,6,105194460
2016,6,105194461
2016,6,105194464
2016,6,105194466
2016,6,105194467
2016,6,105194469
2016,6,105194470
2016,6,105194471
2016,6,105194472
2016,6,105194474
2016,6,105194476
2016,6,105194477
2016,6,105194478
2016,6,105194479
2016,6,105194480
2016,6,105194482
2016,6,105194484
2016,6,105194492
2016,6,105194493
2016,6,105194495
2016,6,105194500
2016,6,105194503
2016,6,105181176
2016,9,105181200
2016,6,105182260
2016,9,105182269
2016,9,105182292
2016,9,105182293
2016,6,105182326
2016,6,105183365
2016,6,105183377
2016,6,105183388
2016,6,105183395
2016,6,105183396
2016,6,105183411
2016,6,105184492
2016,6,105184493
2016,6,105184495
2016,6,105184510
2016,6,105184536
2016,9,105185596
2016,9,105185600
2016,9,105185614
2016,6,105185618
2016,6,105185619
2016,9,105185624
2016,9,105185626
2016,9,105185627
2016,6,105185629
2016,9,105185636
2016,9,105185640
2016,9,105185648
2016,9,105186703
2016,6,105186704
2016,6,105186709
2016,9,105186717
2016,6,105186726
2016,6,105186728
2016,6,105186729
2016,6,105186733
2016,9,105186737
2016,9,105186743
2016,9,105186749
2016,6,105186752
2016,6,105186753
2016,9,105186755
2016,6,105186757
2016,6,105186758
2016,9,105186760
2016,9,105186763
2016,9,105186764
2016,6,105187852
2016,6,105187865
2016,6,105187884
2016,6,105190051
2016,6,105190052
2016,9,105190053
2016,9,105190054
2016,6,105190063
2016,6,105190076
2016,9,105191156
2016,6,105191160
2016,9,105191167
2016,6,105191173
2016,6,105191174
2016,6,105191176
2016,6,105191178
2016,9,105191180
2016,9,105191181
2016,6,105191182
2016,6,105191183
2016,9,105191186
2016,6,105191193
2016,6,105191194
2016,6,105191195
2016,9,105191201
2016,6,105191203
2016,9,105191207
2016,6,105191209
2016,9,105191210
2016,9,105191211
2016,9,105191212
2016,9,105191220
2016,6,105192277
2016,6,105192278
2016,6,105192290
2016,6,105192296
2016,6,105192324
2016,6,105192325
2016,6,105192328
2016,6,105192329
2016,6,105193393
2016,9,105193396
2016,9,105193397
2016,9,105193398
2016,9,105193403
2016,6,105193408
2016,9,105193410
2016,9,105193413
