victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
34863255,32368813,1,4,,,,5,42,M,1,2,R,,,,
34863256,32368814,1,4,,,,5,32,F,1,2,R,,,,
34863257,32368815,1,4,,,,5,36,F,1,2,R,,,,
34863258,32368816,1,4,,,,5,27,F,1,2,R,,,,
34863259,32368817,1,4,,,,5,37,F,2,2,R,,,,
34863260,32368818,1,4,,,,5,38,F,1,2,R,,,,
34863261,32368819,1,4,,,,5,54,F,2,2,R,,,,
34863263,32368820,2,4,,,,5,22,M,1,2,R,,,,
34863262,32368820,1,4,,,,5,58,M,1,,R,,,,
34863264,32368821,1,4,,,,5,19,M,2,2,R,,,,
34863265,32368822,1,8,,,,,,,,,,,,,
34863297,32368853,1,8,,,,,,,,,,,,,
34863206,32367964,1,1,,,,,,,,,,,,,
34863207,32367965,1,4,,,,5,14,M,2,2,R,,,,
34863208,32367965,2,4,,,,5,16,M,2,2,R,,,,
34863209,32367966,1,4,,,,5,28,F,2,2,R,,,,
34863210,32367966,2,4,,,,5,20,M,2,2,R,,,,
34863211,32367967,1,1,,,,,,,,,,,,,
34863212,32367968,1,4,,,,5,51,F,1,2,R,,,,
34863213,32367969,1,4,,,,5,31,M,2,2,R,,,,
34863214,32367970,1,4,,,,5,19,M,1,,R,,,,
34863215,32367971,1,4,,,,5,21,F,1,2,N,,,,
34863216,32367972,1,4,,,,5,28,F,2,2,R,,,,
34863217,32367973,1,4,,,,5,10,M,2,2,R,,,,
34863218,32367974,1,4,,,,5,29,F,2,2,N,,,,
34863219,32367975,1,8,,,,,,,,,,,,,
34863220,32367976,1,4,,,,5,21,F,1,2,N,,,,
34863221,32367977,1,4,,,,5,22,F,1,2,R,,,,
34863222,32367978,1,4,,,,5,26,F,1,2,R,,,,
34863223,32367979,1,4,,,,5,35,M,1,2,R,,,,
34863224,32367980,1,1,,,,,,,,,,,,,
34863225,32367981,1,4,,,,5,54,M,2,,R,,,,
34863226,32367982,1,4,,,,5,48,F,1,2,R,,,,
34863227,32367983,1,4,,,,5,48,M,1,2,R,,,,
34863228,32367984,1,4,,,,5,25,F,2,2,R,,,,
34863229,32367985,1,4,,,,5,38,M,1,2,R,,,,
34863230,32367986,1,4,,,,5,45,M,1,2,N,,,,
34863231,32367987,1,4,,,,5,54,F,1,2,R,,,,
