victim_id,offender_id,relationship_id,nibrs_victim_offender_id
34863258,36331820,3,11065912
34863259,36331821,21,10605370
34863260,36331822,3,11539338
34863261,36331823,21,10605369
34863263,36331824,25,11539336
34863263,36331825,5,11630107
34863262,36331824,17,11539337
34863262,36331825,25,11791400
34863264,36331826,18,11009776
34863207,36331765,16,10605378
34863207,36331766,16,11664447
34863207,36331767,16,11833287
34863208,36331765,16,10605377
34863208,36331766,16,11664448
34863208,36331767,16,11833286
34863209,36331768,16,10605376
34863209,36331769,16,11664449
34863209,36331770,16,11833285
34863210,36331768,25,10605375
34863210,36331769,16,11664450
34863210,36331770,16,11833284
34863212,36331772,3,11539346
34863213,36331773,1,10605374
34863215,36331775,3,11539345
34863216,36331776,3,10605373
34863217,36331777,5,10605372
34863218,36331778,16,10605371
34863222,36331782,26,11539344
34863230,36331790,1,11539343
34863238,36331799,18,11009777
34863239,36331800,16,11539342
34863244,36331806,3,11539341
34863246,36331808,24,11539340
34863254,36331816,3,11539339
36576819,38154274,6,11279997
36576820,38154275,15,11279996
36576821,38154276,3,10606143
36576831,38154286,17,11340065
36576834,38154289,18,11092260
36576835,38154290,3,11340064
36576841,38154296,5,11340063
36576842,38154297,21,11340062
36576844,38154299,21,11340061
36576845,38154300,18,11092259
36576846,38154300,18,11092258
36576847,38154301,3,11340060
36576848,38154302,13,11340059
36575832,38154181,21,11285318
36575842,38154191,1,10729305
36575846,38154196,1,11285317
36575849,38154200,18,11093278
36575850,38154201,21,10729304
36575853,38154205,16,11285316
36575854,38154206,1,11285315
36575856,38154208,18,11093277
36576853,38154307,1,10723401
36576856,38154311,3,10723400
36576857,38154312,21,11340058
36576859,38154314,17,11340057
36576861,38154316,21,11340056
36576871,38155873,3,10652176
36576872,38155874,1,10652175
36576872,38155875,1,11601984
36576872,38155876,1,11836353
36576874,38155878,1,11306708
36576878,38155882,16,11306707
36576879,38155883,14,10652174
36576879,38155884,14,11642748
36576881,38155886,21,11306706
36576883,38155888,21,11306705
36576884,38155889,16,11306704
36575777,38154130,21,10735082
36575778,38154131,22,11295968
36575781,38154134,18,11094212
36575785,38154138,21,10735081
36575786,38154139,3,11023300
36575788,38154140,21,11295967
36575790,38154142,26,11295966
36575792,38154144,3,11295965
36575803,38154154,3,10735080
36575803,38154155,25,11784495
36575804,38154154,25,10735079
36575804,38154155,3,11620227
36575805,38154156,16,11295964
36575807,38154158,16,10735078
36575808,38154159,16,10735077
36575809,38154160,18,11094211
36575811,38154162,24,11023299
36575813,38154164,18,11094210
36575815,38154166,3,11295963
36575816,38154167,1,11295962
36577982,38156079,5,11279995
36577983,38156080,9,10729295
36577984,38156081,21,11279994
36577985,38156082,1,11279993
36577989,38156086,15,10729294
36577990,38156087,18,11093274
36577994,38156091,18,11093273
36577995,38156092,16,10729293
36577995,38156093,25,11801753
36577996,38156092,25,10729292
36577996,38156093,16,11662131
36578000,38156097,19,10729291
36578001,38156098,3,10729290
36578002,38156099,3,10729289
36578004,38156101,15,10729288
36578012,38156109,21,10729287
36578013,38156110,15,11279992
36578014,38156111,18,11093272
36578015,38156112,9,11279991
36578016,38156113,15,10729286
36578018,38156115,3,10729285
36578019,38156116,21,11279990
36578022,38156119,16,10729284
36578023,38156120,16,11279989
36578027,38156124,18,11093271
36578029,38156126,9,11279988
36579014,38157770,21,11295940
36579018,38157774,18,11094205
36579021,38157777,3,10735056
36579023,38157779,18,11094204
36579025,38157781,1,11295939
36579028,38157784,21,11295938
36579033,38157789,3,10735055
36579034,38157790,16,11295937
36579037,36331762,3,10605380
36579037,36331763,25,11804746
36579038,36331762,25,10605379
36579038,36331763,3,11625138
36578034,38156131,1,10729283
36578035,38156132,26,11279987
36578039,38156136,21,11279986
36578046,38156143,3,10729282
36578047,38156144,16,11279985
36578050,38156147,1,10523906
36578057,38157704,16,11306693
36578058,38157705,21,10652163
36578060,38157707,9,11306692
36578061,38157708,1,10652162
36578063,38157710,21,11306691
36578064,38157711,16,11306690
36578065,38157712,18,11094219
36578066,38157713,3,10652161
36578961,38157717,16,10652160
36578964,38157720,1,11462795
36578969,38157726,1,10652159
36578970,38157727,18,11094218
36578975,38157732,17,11306689
36578975,38157733,21,11726508
36578983,38157740,18,10866493
36576892,38155897,1,10652173
36578986,38157743,18,11094217
36578989,38157746,18,10866492
36578994,38157750,25,11306687
36578994,38157751,16,11652971
36578993,38157750,16,11306688
36578993,38157751,25,11784131
36578996,38157752,1,10519005
36578996,38157753,1,11601986
36578996,38157755,1,11886171
36578996,38157754,1,11836351
36578995,38157752,1,10519006
36578995,38157753,1,11601985
36578995,38157755,1,11886172
36578995,38157754,1,11836352
36578997,38157752,1,10519004
36578997,38157753,1,11601987
36578997,38157755,1,11886170
36578997,38157754,1,11836350
36578998,38157752,1,10519003
36578998,38157753,1,11601988
36578998,38157755,1,11886169
36578998,38157754,1,11836349
36579001,38157758,3,10519002
36579002,38157759,1,11306686
36579004,38157761,18,11094206
36579006,38157763,17,10735059
36579007,38157763,19,10735058
36579008,38157763,15,10735057
36576902,38155906,13,11306703
36576903,38155907,17,10652172
36576905,38155910,21,10652171
36576905,38155911,16,11663518
36576906,38155912,21,10652170
36576909,38155915,18,11094222
36576918,38155925,18,11094221
36576923,38155929,3,10652169
36576924,38155930,21,11306702
36576925,38155931,3,10652168
36576926,38155932,14,10652167
36576929,38155935,5,11306701
36576932,38155938,16,10652166
36576937,38155944,1,11306700
36576938,38155945,3,11044052
36576943,38155950,18,11094220
36576944,38155951,18,10866494
36576948,38155956,9,11044051
36576950,38155958,16,11306699
36576952,38155960,1,10834853
36576964,38155966,15,11295961
36576968,38155970,1,10735076
36576973,38155975,16,10735075
36576975,38155976,9,11295959
36576974,38155976,9,11295960
36576976,38155976,9,11295958
36576977,38155976,9,11295957
36576978,38155977,21,10735074
36576979,38155978,1,11295956
36576981,38155980,24,10735073
36576981,38155981,25,11784496
36576982,38155980,25,10735072
36576982,38155981,24,11738410
36576983,38155982,21,10735071
36577900,38155993,15,10735070
36577901,38155993,21,10735069
36576985,38155984,21,11295955
36576986,38155985,1,11295954
36576986,38155986,1,11578595
36576986,38155988,1,11897996
36576986,38155987,1,11841801
36576988,38155990,18,11094209
36577902,38155994,3,10735068
36577906,38155998,18,11094208
36577913,38156005,16,11295953
36577923,38156016,16,10735067
36577925,38156017,13,11295951
36577924,38156017,13,11295952
36577930,38156022,21,10735066
36577931,38156023,14,11295950
36577932,38156024,13,11295949
36577934,38156026,3,10735065
36577936,38156028,18,11094207
36577938,38156029,16,10735064
36577939,38156029,16,10735063
36577943,38156033,3,10735062
36577946,38156036,1,11295948
36577946,38156037,1,11587353
36577948,38156039,15,11295947
36577951,38156042,9,11295946
36577955,38156046,3,10735061
36577966,38156058,15,10735060
36577966,38156059,15,11646588
36577968,38156060,16,11023295
36577968,38156061,16,11653132
36577968,38156062,16,11866517
36577967,38156060,16,11023296
36577967,38156061,16,11653131
36577967,38156062,16,11866518
36577969,38156063,21,11295945
36577969,38156064,13,11639292
36577969,38156065,13,11857139
36577970,38156066,16,11295944
36577970,38156067,16,11653133
36577971,38156066,16,11295943
36577971,38156067,16,11653134
36577972,38156068,3,11295942
36577972,38156069,25,11784497
36577973,38156068,25,11295941
36577973,38156069,3,11620228
36575818,38154168,1,11023297
36575817,38154168,1,11023298
36575821,38154171,21,11285319
36575822,38154172,21,10729309
36575823,38154172,20,10729308
36575824,38154173,3,10729307
36575826,38154175,21,10729306
36575861,38154213,1,11285314
36575870,38154223,21,11285313
36575870,38154224,25,11784867
36575871,38154223,25,11285312
36575871,38154224,21,11726663
36575879,38154232,16,10729303
36575880,38154233,16,11285311
36575881,38154234,18,11093276
36575882,38154235,16,10834851
36575883,38154236,16,10729302
36575884,38154237,26,11279998
36575887,38154240,21,10729301
36575889,38154242,16,10523907
36575903,38154258,3,10729300
36575903,38154259,25,11793951
36575904,38154258,25,10729299
36575904,38154259,3,11622543
36575906,38154261,3,10729298
36575907,38154262,18,11093275
36575909,38154264,16,10729297
36575916,38154270,1,10729296
34863332,36333415,21,10610848
34863332,36333416,25,11804634
34863333,36333415,25,10610847
34863333,36333416,21,11729710
34863334,36333417,16,11544263
34863335,36333418,21,11544262
34863338,36333421,21,11544261
34864242,36333422,1,11544260
34863339,36333422,3,11544259
34864245,36333425,18,11009781
34864247,36333428,1,11569887
34864247,36333427,1,11544258
34864249,36333430,1,11544257
34864252,36333433,3,11544256
