"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,102986666,91334980,1,5,23,"M",1,1,23,0
2016,102986669,91334983,1,5,24,"M",2,2,24,0
2016,102986703,91335001,1,5,23,"M",2,2,23,0
2016,101932896,90421268,1,5,22,"M",2,3,20,25
2016,101932897,90421268,2,5,21,"M",2,2,21,0
2016,101932711,90421107,1,5,33,"M",1,2,33,0
2016,101932806,90421185,0,,,"",,,,
2016,102986651,91334966,1,5,55,"M",1,3,55,0
2016,102986676,91334989,1,5,31,"M",2,2,31,0
2016,102430797,90853361,4,5,17,"M",2,2,17,0
2016,102430792,90853361,2,5,18,"M",2,2,18,0
2016,102430789,90853361,1,5,18,"M",2,2,18,0
2016,102430795,90853361,3,5,18,"M",2,2,18,0
2016,102430854,90853404,5,5,21,"F",1,1,21,0
2016,102430850,90853404,3,5,21,"M",2,2,21,0
2016,102430844,90853404,2,5,16,"M",2,2,15,18
2016,102430843,90853404,1,5,16,"M",2,2,15,18
2016,102430852,90853404,4,5,17,"M",2,2,17,0
2016,101291911,89863266,2,5,62,"M",1,2,62,0
2016,101291908,89863266,1,5,54,"F",1,2,54,0
2016,101292126,89863438,1,5,19,"M",1,2,19,0
2016,101292129,89863438,2,5,32,"M",1,2,32,0
2016,101292402,89863631,1,4,,"U",0,3,,
2016,101292698,89863875,2,5,43,"M",2,2,43,0
2016,101292696,89863875,1,5,13,"M",2,2,13,0
2016,101292740,89863942,1,4,,"U",0,3,,
2016,101587410,90122417,1,4,,"U",0,3,,
2016,101587509,90122495,1,5,43,"M",1,2,43,0
2016,101587510,90122495,2,5,46,"F",1,2,46,0
2016,101587648,90122585,1,5,51,"M",1,2,51,0
2016,101587667,90122605,1,5,35,"M",1,2,35,0
2016,101587679,90122615,2,5,23,"F",1,2,23,0
2016,101587678,90122615,1,5,25,"M",1,2,25,0
2016,102986701,91335010,0,,,"",,,,
2016,102986799,91335055,1,5,7,"M",1,2,7,0
2016,101932808,90421187,1,5,43,"M",2,2,43,0
2016,101932880,90421244,1,5,56,"F",1,3,56,0
2016,102430829,90853445,3,5,18,"M",2,2,17,19
2016,102430830,90853445,4,5,20,"M",2,2,20,0
2016,102430822,90853445,2,5,19,"M",2,2,19,0
2016,102430821,90853445,1,5,20,"M",2,3,20,0
2016,102430834,90853445,5,5,19,"M",2,2,19,0
2016,101932792,90421174,2,5,40,"M",2,2,40,0
2016,101932791,90421174,1,5,40,"M",2,2,40,0
2016,101932847,90421213,1,5,25,"M",2,2,25,0
2016,101932874,90421239,1,5,28,"F",1,2,28,0
2016,102430923,90853452,1,5,25,"M",1,2,25,0
2016,102986593,91334915,1,5,25,"M",2,2,25,0
2016,102986664,91334979,2,5,34,"F",2,2,34,0
2016,102986661,91334979,1,5,35,"M",2,2,35,0
2016,101291917,89863258,1,5,19,"M",2,2,19,0
2016,101291961,89863299,1,5,58,"M",1,2,58,0
2016,101292318,89863589,1,5,45,"F",3,2,45,0
2016,101292637,89863829,1,5,25,"M",1,2,25,0
2016,101292826,89863977,1,5,19,"F",2,2,19,0
2016,101292858,89864020,1,5,54,"M",2,2,54,0
2016,101292131,89863448,1,5,27,"M",1,2,27,0
2016,101292358,89863642,3,5,18,"F",2,2,18,0
2016,101292349,89863642,1,5,16,"F",2,2,16,0
2016,101292353,89863642,2,5,16,"F",2,2,16,0
2016,101292361,89863642,4,5,20,"F",2,2,20,0
2016,101292901,89864032,1,5,29,"M",2,2,29,0
2016,101292873,89864072,2,5,27,"F",2,2,27,0
2016,101292877,89864072,3,5,47,"F",1,2,47,0
2016,101292872,89864072,1,4,,"U",0,3,,
2016,101292879,89864072,4,4,,"M",1,2,,
2016,101291930,89863275,1,4,,"M",1,3,,
2016,101292744,89863957,1,5,36,"M",2,2,36,0
2016,101293009,89864143,1,5,48,"F",2,2,48,0
2016,101293509,89864532,3,5,14,"U",0,3,14,0
2016,101293507,89864532,2,5,25,"F",2,2,25,0
2016,101293503,89864532,1,4,,"U",0,3,,
2016,102986667,91334981,1,5,45,"F",1,1,45,0
2016,102986677,91334992,1,5,29,"M",1,2,29,0
2016,102986678,91334992,2,5,31,"F",2,2,31,0
2016,102986696,91334998,1,5,42,"M",2,2,42,0
2016,101292187,89863491,1,5,30,"F",2,2,30,0
2016,101292290,89863554,1,5,27,"M",2,2,27,0
2016,101292328,89863594,1,5,26,"M",2,2,26,0
2016,101292391,89863649,1,5,54,"M",1,2,54,0
2016,101292534,89863728,1,5,28,"F",2,2,28,0
2016,101292592,89863783,1,5,28,"M",2,2,28,0
2016,101292895,89864050,1,5,26,"M",2,2,26,0
2016,101291999,89863332,2,5,20,"M",2,2,20,0
2016,101291998,89863332,1,5,20,"M",2,2,20,0
2016,101292070,89863391,1,5,27,"M",2,2,27,0
2016,101292090,89863410,1,5,25,"M",2,2,25,0
2016,101292322,89863590,1,5,18,"M",1,2,18,0
2016,101292451,89863690,1,4,,"M",1,2,,
2016,101292452,89863690,2,5,19,"M",1,2,19,0
2016,101292529,89863729,0,,,"",,,,
2016,101587635,90122574,1,4,,"U",0,3,,
2016,101587645,90122583,2,5,40,"M",2,2,40,0
2016,101587643,90122583,1,5,40,"M",2,2,40,0
2016,101587907,90122770,1,5,33,"M",1,2,33,0
2016,102430794,90853344,1,5,53,"M",1,1,53,0
2016,102430798,90853344,2,5,53,"M",1,1,53,0
2016,102430835,90853373,1,5,22,"M",1,2,22,0
2016,102430940,90853460,1,5,43,"M",1,2,43,0
2016,104401359,92557703,1,5,26,"M",1,1,26,0
2016,101932929,90421279,5,5,19,"F",2,2,19,0
2016,101932919,90421279,1,5,17,"M",2,3,16,19
2016,101932932,90421279,6,5,17,"M",2,2,17,0
2016,101932926,90421279,3,5,17,"F",0,2,16,19
2016,101932925,90421279,2,5,17,"F",0,2,16,19
2016,101932934,90421279,8,5,15,"M",1,1,15,0
2016,101932933,90421279,7,5,15,"M",2,2,15,0
2016,101932927,90421279,4,5,16,"M",2,2,16,0
2016,101932683,90421088,1,5,61,"M",2,2,61,0
2016,102430860,90853391,1,5,41,"M",1,2,41,0
2016,102430895,90853433,1,5,28,"M",2,2,28,0
2016,101291947,89863287,1,5,45,"M",2,2,45,0
2016,101291953,89863287,2,5,41,"F",2,3,41,0
2016,101292073,89863395,1,5,35,"M",2,2,35,0
2016,101292200,89863498,3,5,18,"M",2,2,18,0
2016,101292199,89863498,2,5,27,"M",2,2,27,0
2016,101292197,89863498,1,5,20,"M",2,2,20,0
2016,101292478,89863694,1,5,31,"M",2,2,31,0
2016,101292538,89863727,1,5,24,"F",1,2,24,0
2016,101292619,89863794,1,5,34,"M",1,2,34,0
2016,102430824,90853365,2,5,20,"M",2,2,20,0
2016,102430882,90853413,0,,,"",,,,
2016,102430956,90853473,1,5,24,"F",2,2,24,0
2016,103818684,92055229,1,5,36,"M",2,2,36,0
2016,103818749,92055280,1,5,35,"M",1,1,35,0
2016,103818750,92055280,2,5,35,"M",1,1,35,0
2016,102986538,91334867,1,5,31,"F",1,2,31,0
