"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2016,26182546,1,26202327
2016,26182582,1,26202363
2016,26182676,1,26202457
2016,26267119,1,26287067
2016,26372332,1,26392417
2016,26372364,1,26392448
2016,26684140,1,26704585
2016,26521109,1,26541344
2016,26521019,1,26541254
2016,26521039,1,26541274
2016,26521098,1,26541333
2016,26372345,1,26392430
2016,26372344,1,26392429
2016,26372361,1,26392447
2016,26372358,1,26392443
2016,26372369,1,26392454
2016,26372373,1,26392459
2016,26372327,1,26392412
2016,26267059,1,26287006
2016,26267058,3,26287005
2016,26267062,1,26287008
2016,26267086,1,26287034
2016,26267124,1,26287071
2016,26267151,1,26287098
2016,26372350,1,26392436
2016,26267044,1,26286992
2016,26267111,1,26287059
2016,26182610,1,26202391
2016,26182664,1,26202439
2016,26182835,1,26202617
2016,26182853,1,26202634
2016,26182894,1,26202668
2016,26182528,1,26202312
2016,26182547,1,26202328
2016,26182675,1,26202456
2016,26182802,1,26202580
2016,26182873,1,26202654
2016,26182694,1,26202475
2016,26182701,1,26202482
2016,26182886,1,26202667
2016,26182842,1,26202623
2016,26267105,1,26287053
2016,26182762,1,26202533
2016,26182841,1,26202622
2016,26182855,3,26202636
2016,26521035,3,26541271
2016,26521049,1,26541286
2016,26521078,1,26541313
2016,26521073,1,26541306
2016,26521077,1,26541310
2016,26372315,1,26392400
2016,26372356,1,26392441
2016,26372354,3,26392440
2016,26372321,1,26392406
2016,26521043,1,26541279
2016,26521007,1,26541242
2016,26521020,1,26541255
2016,26521048,1,26541283
2016,26521075,1,26541309
2016,26521097,1,26541332
2016,26521103,1,26541337
2016,26372366,1,26392451
2016,26372554,1,26392640
2016,26521024,1,26541259
2016,25679974,1,25698863
2016,25680121,1,25699010
2016,25680677,1,25699566
2016,25680235,1,25699126
2016,25680246,1,25699124
2016,25680789,1,25699678
2016,25842415,1,25861629
2016,25842526,1,25861740
2016,25842632,1,25861844
2016,25842677,1,25861891
2016,25842681,1,25861894
2016,25843094,1,25862308
2016,25843367,1,25862580
2016,26030795,1,26050408
2016,26030846,1,26050459
2016,26030634,1,26050247
2016,25842331,1,25861545
2016,25842521,1,25861736
2016,25842627,1,25861841
2016,25842723,1,25861938
2016,25842724,1,25861937
2016,25842926,1,25862140
2016,25843022,1,25862236
2016,25843088,2,25862302
2016,25843091,1,25862305
2016,25843233,1,25862447
2016,25842520,1,25861733
2016,25842725,1,25861939
2016,25842768,1,25861981
2016,25842866,1,25862079
2016,25843134,3,25862346
2016,25842410,1,25861624
2016,25842433,1,25861646
2016,25842443,1,25861658
2016,25842451,1,25861664
2016,25842563,1,25861777
2016,25842613,1,25861825
2016,26182862,1,26202645
2016,26182884,1,26202666
2016,24141647,1,24151222
2016,24141648,1,24151223
2016,24141649,1,24151224
2016,24141650,1,24151225
2016,24141651,1,24151226
2016,24141653,1,24151228
2016,24141654,1,24151229
2016,24141655,1,24151230
2016,24141656,1,24151231
2016,24141657,1,24151232
2016,24141658,1,24151233
2016,24141659,1,24151234
2016,24141660,1,24151235
2016,24141661,1,24151236
2016,24141662,1,24151237
2016,24141663,1,24151238
2016,24141664,1,24151239
2016,24141665,1,24151240
2016,24141666,1,24151241
2016,24141667,1,24151242
2016,24141668,1,24151243
2016,24141669,1,24151244
2016,24141670,1,24151245
2016,24141671,1,24151246
2016,24141672,1,24151247
2016,24141675,1,24151250
2016,24141676,1,24151251
2016,24141677,1,24151252
2016,24141679,1,24151253
2016,24141680,1,24151254
2016,24141681,1,24151255
2016,24144295,1,24163264
2016,24144300,1,24163269
2016,24144301,1,24163270
2016,24144302,1,24163271
2016,24144304,1,24163273
2016,24144305,1,24163274
2016,24144306,1,24163275
2016,24144308,1,24163277
2016,24144309,1,24163278
2016,24144310,1,24163279
2016,24144311,1,24163280
2016,24144313,1,24163282
2016,24144314,1,24163283
2016,24144315,1,24163284
2016,24144317,1,24163286
2016,24144320,1,24163289
2016,24144321,1,24163290
2016,24144322,22,24163291
2016,24144328,1,24163297
2016,24144330,1,24163299
2016,24144334,1,24163303
2016,24144335,1,24163304
2016,24144336,1,24163305
2016,24144337,1,24163306
2016,24144339,1,24163308
2016,24144340,1,24163309
2016,24144341,1,24163310
2016,24144342,1,24163311
2016,24144343,1,24163312
2016,24144344,1,24163313
2016,24144345,1,24163314
2016,24144346,1,24163315
2016,24144347,1,24163316
2016,24144348,1,24163317
2016,24144349,1,24163318
2016,24144352,1,24163321
2016,24144353,1,24163322
2016,24144354,1,24163323
2016,24144355,1,24163324
2016,24144359,1,24163327
2016,24144360,1,24163328
2016,24144361,1,24163329
2016,24144764,1,24163330
2016,24144765,1,24163331
2016,24144767,1,24163333
2016,24144768,1,24163334
2016,24144772,1,24163338
2016,24144775,1,24163341
2016,24144783,1,24163349
2016,24144792,1,24163358
2016,24144793,1,24163359
2016,24144794,1,24163360
2016,24144795,1,24163361
2016,24144797,1,24163363
2016,24144806,1,24163372
2016,24144807,1,24163373
2016,24144808,1,24163374
2016,24144809,1,24163375
2016,24144810,1,24163376
2016,24144811,1,24163377
2016,24144813,1,24163379
2016,24144814,1,24163380
2016,24144816,1,24163382
2016,24144820,1,24163386
2016,24144821,1,24163387
2016,24144822,1,24163388
2016,24144823,1,24163389
2016,24144825,1,24163391
2016,24144827,5,24163392
2016,24144829,1,24163394
2016,24144830,1,24163395
2016,24145236,1,24163399
2016,24145237,1,24163400
2016,24145238,1,24163401
2016,24145239,1,24163402
2016,24145241,1,24163404
2016,24145242,1,24163405
2016,24145244,1,24163407
2016,24145245,1,24163408
2016,24145246,1,24163409
2016,24145248,1,24163411
2016,24145249,1,24163412
2016,24145250,1,24163413
2016,24145251,1,24163414
2016,24145253,1,24163416
2016,24145254,1,24163417
2016,24145255,1,24163418
2016,24145256,1,24163419
2016,24145257,1,24163420
2016,24145258,1,24163421
2016,24145261,1,24163424
2016,24145262,1,24163425
2016,24145265,1,24163428
2016,24141682,1,24151454
2016,24141683,1,24151455
2016,24141684,1,24151456
2016,24141687,1,24151459
2016,24141688,1,24151460
2016,24141689,1,24151461
2016,24141692,1,24151464
2016,24141693,1,24151465
2016,24141694,1,24151466
2016,24141695,1,24151467
2016,24141696,1,24151468
2016,24141697,1,24151469
2016,24141699,1,24151471
2016,24141700,1,24151472
