offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
33614433,29574166,56,C,20,,,
33594387,29573026,45,C,22,,,
33609834,29573033,45,C,22,,,
33609836,29573043,49,C,20,0,N,
33614381,29573053,45,C,20,,,
33592963,29573066,51,C,20,,,
33594392,29573083,45,C,20,,,
33594399,29573130,14,C,20,,,
33620321,29573149,16,C,13,,,
33612933,29573150,5,C,13,,,
33610685,29576955,45,C,14,,,
33609853,29573178,45,C,22,,,
33607987,29573187,5,C,13,,,
33613866,29579835,5,C,20,,,
33609522,29576986,23,C,12,,,
33608832,29576993,36,C,20,,,
33613809,29577030,51,C,20,,,
33621179,29577046,16,C,13,,,
33619839,29577052,23,C,24,,,
33608841,29577053,45,C,14,,,
33615260,29577081,5,C,20,,,
33613842,29578893,5,C,20,,,
33592956,29572195,21,C,13,,,
33608794,29575992,5,C,20,,,
33619818,29576048,2,C,18,,,
33619889,29578907,5,C,20,,,
33610317,29578913,5,C,18,,,
33613846,29578924,5,C,20,,,
33621211,29578947,45,C,12,,,
33608883,29578968,45,C,20,,,
33609451,29574990,45,C,20,,,
33608015,29575015,45,C,13,,,
33609454,29575032,45,C,20,,,
33621123,29575035,5,C,20,,,
33606614,29575043,5,C,13,,,
33621130,29575079,45,C,20,,,
33638096,29578987,23,C,12,,,
33627606,29579013,49,C,20,0,N,
33608786,29575131,51,C,18,,,
33613818,29577900,40,C,14,,,
33610705,29577911,51,C,20,,,
33621186,29577918,45,C,5,,,
33615267,29577932,51,C,20,,,
33621190,29577942,16,C,13,,,
33619856,29577951,51,C,20,,,
33609433,29574028,41,C,20,,,
33615276,29577970,45,C,23,,,
33615279,29577985,36,C,22,,,
33621196,29577993,35,C,13,,,
33610301,29577994,56,C,22,,,
33619869,29578024,23,C,12,,,
33610724,29578025,5,C,18,,,
33612946,29574047,5,C,20,,,
33609862,29574060,49,C,20,0,N,
33606587,29574071,51,C,14,,,
33613836,29578041,45,C,18,,,
33610728,29578042,51,C,20,,,
33606594,29574115,45,C,12,,,
33608009,29574130,2,C,2,,,
33613792,29576106,5,C,20,,,
33619881,29578867,21,C,18,,,
33609880,29574157,16,C,13,,,
33599607,29573056,5,C,22,,,
33609840,29573065,16,C,11,,,
33606571,29573093,51,C,20,,,
33612927,29573125,16,C,22,,,
33609848,29573134,16,C,13,,,
33609849,29573134,35,C,13,,,
33594400,29573142,51,C,20,,,
33614480,29576925,45,C,20,,,
33614483,29576933,2,C,20,,,
33609514,29576966,45,C,11,,,
33614409,29573169,51,C,22,,,
33613801,29576979,51,C,23,,,
33613802,29576979,5,C,23,,,
33609519,29576980,45,C,5,,,
33619832,29576981,5,C,13,,,
33619833,29576982,45,C,20,,,
33621165,29576983,49,C,20,0,N,
33609520,29576984,45,C,23,,,
33609521,29576985,36,C,20,,,
33610689,29576988,5,C,20,,,
33610690,29576989,45,C,25,,,
33613803,29576990,11,C,2,,,
33621166,29576991,51,C,20,,,
33614496,29576994,51,C,13,,,
33609523,29576996,14,C,20,,,
33614497,29576997,51,C,13,,,
33608833,29576998,51,C,13,,,
33613804,29576999,5,C,18,,,
33609524,29577000,16,C,20,,,
33608834,29577001,7,C,18,,,
33610691,29577002,45,C,19,,,
33621169,29577005,45,C,20,,,
33621171,29577007,45,C,23,,,
33621172,29577010,14,C,5,,,
33619835,29577013,14,C,18,,,
33619836,29577013,21,C,18,,,
33609525,29577015,14,C,20,,,
33609526,29577015,7,C,20,,,
33621174,29577016,45,C,23,,,
33619837,29577017,45,C,20,,,
33609527,29577018,45,C,20,,,
33614501,29577019,5,C,20,,,
33613807,29577024,14,C,18,,,
33608837,29577027,14,C,18,,,
33619838,29577028,45,C,12,,,
33615255,29577031,5,C,13,,,
33608838,29577032,21,C,18,,,
33613811,29577047,14,C,23,,,
33627789,29579893,45,C,46,,,
33614634,29579902,51,C,20,,,
33609907,29575954,7,C,5,,,
33609908,29575954,5,C,5,,,
33621145,29575979,51,C,20,,,
33621146,29575986,51,C,13,,,
33619059,29575993,5,C,18,,,
33621147,29575998,45,C,20,,,
33614464,29576007,14,C,20,,,
33621151,29576018,5,C,18,,,
33621153,29576041,36,C,22,,,
33627764,29578946,35,C,13,,,
33627768,29578956,5,C,22,,,
33613856,29578967,51,C,22,,,
33608807,29576052,45,C,20,,,
33613758,29575067,45,C,14,,,
33606619,29575074,7,C,5,,,
33607390,29575087,45,C,20,,,
33619040,29575091,51,C,22,,,
33619902,29578979,51,C,13,,,
33619903,29578979,16,C,13,,,
33619904,29578979,35,C,13,,,
33613858,29578986,14,C,22,,,
33613859,29578996,51,C,18,,,
33627775,29579001,51,C,18,,,
33619907,29579012,51,C,13,,,
33614454,29575100,45,C,23,,,
33609473,29575132,21,C,24,,,
