victim_id,offender_id,relationship_id,nibrs_victim_offender_id
87504845,90462956,1,26238383
87504847,90464449,3,27033473
87504847,90462959,25,26203417
87504848,90464449,25,27033472
87504848,90462959,3,26203416
87504849,90464450,24,25644826
87504851,90464452,24,26178934
87504853,90464454,16,26214018
87503942,90462953,17,26203415
87504983,90464583,3,25846781
87504984,90464584,4,25846782
87504990,90464589,1,25846783
87504978,90464578,9,25846779
87504979,90464579,24,25846780
87504981,90464581,24,26237159
87505961,90464666,25,27039093
87505961,90464665,3,26203429
87505960,90464666,3,27039094
87505960,90464665,25,26203430
87505954,90464660,16,26203425
87505953,90464660,16,26203426
87505957,90464662,1,26203427
87505956,90464662,16,26203428
87505001,90464601,4,26203298
87505003,90464603,26,26237160
87505005,90464605,3,26203299
87505015,90464614,9,26203300
87505014,90464614,9,26203301
87505013,90464614,3,26203302
87504880,90464487,5,26178941
87504872,90464477,14,26178940
87504883,90464490,16,26178942
87504884,90464491,3,26178943
87504885,90464493,1,27033478
87504885,90464492,25,26237050
87504886,90464493,25,27033477
87504886,90464492,1,26237049
87504888,90464495,19,26178944
87504893,90464500,1,26972332
87504893,90464499,1,25846758
87504893,90464501,25,27175216
87504892,90464500,25,26972333
87504892,90464499,1,25846759
87504892,90464501,1,27175217
87504909,90464517,24,25846760
87504915,90464522,1,25846761
87504916,90464523,1,25846762
87504947,90464552,25,26972337
87504947,90464551,6,25846772
87504948,90464552,6,26972336
87504948,90464551,25,25846771
87504953,90464554,1,25846775
87504955,90464554,16,25846773
87504954,90464554,16,25846774
87504958,90464557,17,25846776
87504963,90464562,1,25846777
87504964,90464563,1,25846778
87505934,90464643,1,26203419
87505936,90464645,25,27039089
87505936,90464644,17,26203420
87505935,90464645,5,27039090
87505935,90464644,25,26203421
87505937,90464646,3,26203422
87505943,90464650,3,27039091
87505943,90464649,25,26203423
87505942,90464650,25,27039092
87505942,90464649,3,26203424
87504929,90464534,19,25846763
87504931,90464536,1,25846765
87504932,90464536,1,25846764
87504933,90464537,19,25846766
87504936,90464540,3,26972334
87504936,90464539,25,25846767
87504935,90464540,25,26972335
87504935,90464539,3,25846768
87504937,90464541,26,25846769
87504941,90464545,1,25846770
87505976,90464687,1,26203431
87504857,90464458,16,26178935
87504859,90464461,5,27033474
87504859,90464460,5,26178936
87504864,90464470,21,26178937
87504866,90464473,25,27033476
87504866,90464472,3,26178939
87504867,90464473,3,27033475
87504867,90464472,25,26178938
87505978,90464689,3,26203432
87505980,90464691,21,27039095
87505980,90464690,25,26238384
87505979,90464691,25,27039096
87505979,90464690,21,26238385
87505981,90464692,1,26203433
87505982,90464693,3,26203434
87505983,90464694,3,26203435
87505984,90464695,17,26238386
87505991,90464702,19,26203438
87505986,90464698,25,27039097
87505986,90464697,3,26203436
87505988,90464699,3,26203437
87506067,90466273,1,25915719
87506070,90466277,16,25915720
87506076,90466284,5,25915721
87506081,90466290,1,25915722
87506084,90466294,26,25915723
87506061,90466267,1,25915717
87506062,90466268,1,25915718
87506093,90466306,3,25915724
87506095,90466308,3,25915725
87506994,90466309,13,25915726
87506097,90466309,21,25915727
87506995,90466310,1,25915729
87506996,90466310,1,25915728
87506997,90466311,17,25915730
87507004,90466320,17,25915732
87507005,90466320,19,25915731
87507011,90466330,15,25915734
87510203,90469858,1,25915766
87509277,90468327,24,26048376
87509281,90468331,4,26048377
87509288,90468337,1,26048379
87509287,90468337,1,26048380
87509289,90468337,1,26048378
87509286,90468337,1,26048381
87509301,90468345,1,26191020
87508162,90468087,3,25915753
87507085,90466410,1,26234906
87507008,90466325,3,25915733
87507014,90466333,5,26189678
87507015,90466334,3,25915735
87507017,90466336,1,25915736
87507028,90466351,18,25915737
87507027,90466351,18,25915738
87507030,90466353,3,25915739
87507031,90466354,1,25915740
87507034,90466357,1,25915741
87507044,90466366,3,27024174
87507044,90466365,25,25915743
87507045,90466366,25,27024173
87507045,90466365,3,25915742
87507048,90466371,3,26189679
87507052,90466375,1,25915744
87507053,90466376,1,25915745
