year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2015,Kansas,KS,6144,KS0210100,Abilene,6524,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Kansas,KS,6060,KS0010000,Allen,4327,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2015,Kansas,KS,6472,KS0990100,Alma,809,7,"Cities under 2,500",0,5,0,5,0,0,0
2015,Kansas,KS,6270,KS0500400,Altamont,1042,7,"Cities under 2,500",0,9,0,9,0,0,0
2015,Kansas,KS,6474,KS0990300,Alta Vista,434,7,"Cities under 2,500",0,0,0,0,1,1,1
2015,Kansas,KS,6291,KS0560300,Americus,876,7,"Cities under 2,500",0,6,0,6,0,0,0
2015,Kansas,KS,6420,KS0872000,Andale,993,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Kansas,KS,6065,KS0020000,Anderson,4152,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2015,Kansas,KS,6091,KS0080500,Andover,12685,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Kansas,KS,6208,KS0390100,Anthony,2226,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Kansas,KS,6139,KS0190800,Arcadia,310,7,"Cities under 2,500",0,0,0,0,0,0,0
2015,Kansas,KS,6465,KS0960700,Argonia,488,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Kansas,KS,6127,KS0180100,Arkansas City,12157,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Kansas,KS,6133,KS0190200,Arma,1459,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Kansas,KS,6401,KS0850200,Assaria,412,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Kansas,KS,6070,KS0030000,Atchison,5686,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2015,Kansas,KS,6071,KS0030100,Atchison,10716,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Kansas,KS,6209,KS0390200,Attica,584,7,"Cities under 2,500",0,11,0,11,0,0,0
2015,Kansas,KS,6372,KS0770100,Atwood,1231,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Kansas,KS,6435,KS0890700,Auburn,1214,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Kansas,KS,6087,KS0080100,Augusta,9234,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Kansas,KS,6158,KS0230300,Baldwin City,4599,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2015,Kansas,KS,6072,KS0040000,Barber,1848,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2015,Kansas,KS,6075,KS0050000,Barton,6092,8D,"Non-MSA counties under 10,000",0,9,0,9,0,0,0
2015,Kansas,KS,6278,KS0520500,Basehor,5239,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Kansas,KS,6103,KS0110300,Baxter Springs,4035,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Kansas,KS,6419,KS0871800,Bel Aire,7416,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Kansas,KS,6460,KS0960200,Belle Plaine,1614,7,"Cities under 2,500",0,11,0,11,0,0,0
2015,Kansas,KS,6381,KS0790100,Belleville,1901,7,"Cities under 2,500",1,12,1,12,0,1,1
