criminal_act_id,offense_id
3,87273079
6,87278681
6,87278682
6,87278696
7,87278696
6,87278697
7,87278697
2,87272970
6,87272966
6,87277099
7,87277099
6,87277100
7,87277100
6,87274945
6,87275438
6,87275439
6,87273055
6,87273056
4,87275444
6,87272953
6,87272955
7,87272955
7,87274239
6,87274239
6,87274241
6,87275451
8,87275455
6,87277067
6,87278708
7,87278708
6,87277097
7,87277097
6,87277098
7,87277098
7,87273083
6,87273083
7,87273084
6,87273084
6,87272961
7,87272961
6,87272962
7,87272962
6,87275472
7,87275472
6,87277086
7,87277086
6,87277087
7,87277087
6,87275015
7,87275015
3,87282433
6,87282433
3,87282434
6,87282434
3,87275460
6,87278684
6,87278685
6,87273049
2,87273050
3,87273050
6,87273051
7,87274225
6,87274225
7,87274226
6,87274226
3,87278727
6,87278727
6,87278728
6,87275026
6,87275027
3,87275029
8,87282451
8,87282452
6,87282453
6,87273103
8,87273104
6,87277862
8,87282460
8,87277930
6,87283300
6,87277932
6,87277933
6,87277934
6,87277935
6,87282061
6,87283304
6,87283305
8,87282065
8,87282066
6,87277937
6,87277938
6,87287520
6,87287521
3,87274989
3,87274990
6,87278733
6,87278734
6,87282468
6,87275034
6,87273107
6,87275035
6,87275036
6,87273108
6,87274978
6,87282476
6,87282477
3,87278739
3,87273869
6,87273869
6,87273870
6,87273871
6,87279491
6,87279492
3,87275039
8,87275040
6,87273769
6,87277877
7,87277877
6,87277878
6,87273770
6,87275041
6,87277879
8,87277917
6,87281820
3,87281820
6,87281821
8,87277920
6,87273828
6,87287507
6,87287508
6,87287509
8,87275100
6,87275103
6,87281825
6,87281826
6,87281827
6,87281829
6,87283713
6,87283715
8,87287513
8,87287514
6,87275066
6,87275067
6,87279523
1,87273891
6,87281856
6,87275054
6,87275056
8,87275061
1,87281804
6,87283285
6,87283288
6,87283289
6,87279537
3,87279537
6,87279538
3,87279538
6,87283270
6,87283271
2,87275078
6,87277898
6,87277899
6,87281814
6,87283698
8,87277906
8,87277907
6,87283278
6,87283279
3,87275082
6,87275082
2,87273811
8,87273812
8,87273813
3,87277909
6,87277909
6,87277910
6,87279532
6,87279533
3,87273815
6,87273815
6,87273816
3,87281855
4,87281855
6,87277928
6,87277107
6,87277108
6,87274957
6,87274958
8,87274959
6,87274962
6,87273747
6,87273748
6,87273093
3,87278717
6,87278717
6,87278718
6,87278719
6,87277112
3,87277117
3,87277118
6,87273877
1,87279504
3,87275049
3,87275050
6,87273777
6,87273778
6,87282486
6,87282487
8,87273780
8,87273781
6,87279513
6,87279514
6,87279515
6,87283672
6,87283673
6,87283674
6,87273887
6,87283679
6,87283681
3,87277958
8,87281845
6,87277946
6,87282082
3,87287539
3,87273865
6,87273866
6,87274620
6,87273867
6,87283734
6,87283735
6,87283310
6,87283311
6,87283312
6,87281842
6,87287527
6,87287528
6,87283313
6,87283314
6,87283726
6,87283727
6,87287531
6,87287532
6,87283307
6,87273854
6,87273855
6,87283261
2,87273800
2,87283692
2,87283693
3,87273803
3,87273804
6,87273804
6,87273895
6,87273896
6,87283266
6,87283696
6,87273898
6,87273899
6,87273900
6,87273901
8,87281800
6,87273807
6,87273808
6,87277897
6,87283272
6,87281811
6,87283276
6,87282104
6,87282105
6,87285006
6,87277968
7,87277968
2,87282095
6,87274624
6,87274625
6,87274626
6,87283742
6,87283743
6,87281860
7,87281860
6,87281861
7,87281861
6,87277965
3,87277974
7,87277974
3,87277975
7,87277975
8,87282097
8,87282098
6,87285000
1,87283329
6,87283329
6,87283330
7,87283330
6,87283331
3,87283332
6,87283332
6,87283333
7,87283333
6,87283758
6,87283759
3,87288306
3,87288307
6,87285012
6,87285013
6,87288311
6,87288312
6,87288313
6,87288314
1,87288316
1,87285019
1,87274641
1,87282636
1,87285021
1,87285023
1,87282638
1,87288319
6,87283769
7,87283769
6,87283770
7,87283770
6,87282662
1,87283762
6,91225707
6,91225704
6,91225708
6,91225706
6,87282892
6,87282893
6,87283373
6,87284548
7,91226141
6,91226141
7,91226144
6,91226144
6,87282623
6,87282624
1,87282625
3,87282625
1,87283765
3,87283765
6,87283366
7,87283366
6,87283367
7,87283367
6,87284543
7,87284543
6,87284544
7,87284544
6,87283368
6,87283369
6,87288323
3,87274650
3,87274651
7,87274651
6,87282645
7,87282645
6,87282646
7,87282646
6,87284563
7,87284563
6,87284564
7,87284564
6,87285797
7,87285797
7,87285042
6,87285042
7,87282908
3,87282908
7,87282909
6,87282909
6,87282901
6,87282902
6,87288334
6,87282568
6,87282569
6,87282659
6,87282660
6,87288335
6,87288336
7,87282905
3,87282905
3,87282571
7,87282571
3,87284556
6,87284556
7,87284556
6,87282572
7,87282572
6,87282573
7,87282573
6,87284557
7,87284557
6,87284558
7,87284558
7,87282906
3,87282906
7,87282907
6,87282907
3,87283381
7,87283381
3,87282664
7,87282664
6,87284559
7,87284559
6,87284560
7,87284560
6,87284561
7,87282877
6,87282877
7,87282878
6,87282878
7,87285025
6,87285025
7,87285026
6,87285026
6,87283356
7,87283356
6,87283357
7,87283357
6,87274646
7,87274646
7,87285028
6,87285028
7,87285029
6,87285029
1,87285031
3,87283359
6,87283374
6,87283375
6,87282898
6,87282899
6,86351345
7,86351345
6,86359432
6,86359433
6,86360739
7,86360739
6,86360740
7,86360740
6,86366180
6,86355670
3,86353477
6,86353477
6,86353505
6,86353506
6,86366202
6,86360737
7,86360737
6,86360738
7,86360738
3,86366192
7,86366192
6,86366193
7,86366193
6,86360775
6,86360776
6,86366204
6,86353501
6,86360750
6,86360751
6,92730835
6,92730836
6,86360741
7,86360741
3,86353479
7,86353479
3,86353480
7,86353480
3,86366181
7,86366181
3,86366182
7,86366182
6,86359438
7,86359438
6,86359439
7,86359439
6,86351547
7,86351547
6,86351548
7,86351548
6,86366187
7,86366187
6,86366188
7,86366188
6,86351586
6,86351587
1,86366229
3,86351593
3,86361571
6,86366213
1,86351576
1,86359465
1,86353521
6,86351572
6,86351573
3,86366997
7,86366997
3,86366239
7,86366239
6,86361575
6,86361576
2,86356504
6,86368616
6,86361577
6,86361578
6,92109120
3,92109120
3,86367014
4,86367014
6,86361579
3,86356510
6,86356510
3,86361583
6,86356508
6,86351603
6,86351604
6,86359514
6,86356520
6,86356521
8,86365572
6,86352416
1,86352418
6,86367020
8,86367021
6,86367024
8,86361601
6,86352420
6,86356541
3,86356550
6,86365586
7,86365586
6,86365587
7,86365587
3,86367042
6,86367042
7,86367042
3,86367043
6,86367043
7,86367043
6,86365811
6,86365812
6,86367044
6,86367045
3,86367046
7,86367046
6,86368647
7,86368647
6,86368648
7,86368648
3,86352427
7,86352427
6,86352427
3,86365806
6,86365806
7,86365806
7,92732506
6,92732506
7,92732507
6,92732507
6,86365581
6,86365582
6,86365593
7,86365593
3,86365594
6,86365594
7,86365594
6,86367051
7,86367051
6,86367052
7,86367052
6,86356556
7,86356556
6,86361624
7,86361624
6,86361625
7,86361625
3,86361627
7,86361627
6,86361628
7,86361628
6,86365828
7,86365828
6,86365829
7,86365829
6,86369422
7,86369422
6,86356557
7,86356557
6,86356558
7,86356558
6,86367057
7,86367057
6,86367058
7,86367058
3,86361631
7,86361631
6,86367056
7,86367056
6,86365820
7,86365820
6,86365821
7,86365821
6,86365822
3,86365598
7,86365598
3,86365599
7,86365599
6,86369420
7,86369420
6,86369421
7,86369421
6,86369423
6,86369424
6,86365604
6,86365605
3,86365826
6,86365826
3,86365827
6,86365827
3,86361634
6,86361634
6,86361635
6,86360296
6,86360297
6,86365589
7,86365589
3,86367049
6,86367049
7,86367049
3,86367050
6,86367050
7,86367050
3,86365590
6,86365590
7,86365590
3,86365591
6,86365591
7,86365591
6,86361619
7,86361619
6,86361620
7,86361620
6,86365814
7,86365814
6,86365815
7,86365815
3,86365813
6,86365813
7,86365813
6,86356554
7,86356554
6,86365595
7,86365595
6,86365596
7,86365596
6,86367054
7,86367054
6,86367055
7,86367055
6,91643372
3,86365816
7,86365816
3,86365817
7,86365817
6,86360293
7,86360293
6,86365602
6,86365603
6,86356559
6,86356560
6,86360307
7,86360307
6,86356578
1,86356581
4,91244978
3,86366371
7,86366371
3,86366372
7,86366372
3,86367072
6,86367072
6,86367073
1,86361639
4,86367065
8,86368998
8,86368999
8,86360337
8,86360338
8,86366624
6,86366625
8,86369431
6,86367090
6,86365852
6,86360324
6,86366388
6,86361659
6,86368990
8,86366412
8,86366413
6,91245021
6,86369459
2,86367096
6,86367097
6,86368997
3,86366402
6,86366402
3,86366403
6,86366403
6,86367106
6,86366636
6,86366637
8,86366638
3,86369013
7,86369013
3,86369014
7,86369014
6,86369016
6,86369017
6,86366423
7,86366423
6,86366424
7,86366424
6,86369470
7,86369470
3,86366630
7,86366630
3,86366631
7,86366631
3,86366633
6,86366633
6,86360352
6,86373694
6,86369472
7,86369472
6,86367116
6,86367117
6,86360343
6,86360344
6,86367112
6,86361677
7,86361677
6,86361678
7,86361678
6,86360350
6,86360351
6,86366634
7,86366634
6,86366635
7,86366635
6,86367114
7,86367114
6,86367115
7,86367115
6,86361679
6,86361680
6,86367260
6,86375966
6,86375967
3,86374523
6,86374523
3,86374524
6,86374524
6,86369839
7,86369839
6,86369840
7,86369840
6,86369512
3,86374501
6,86374501
6,86374502
6,86366470
6,86366471
3,86375936
3,86375937
3,86374508
7,86374508
6,86374509
7,86374509
6,86366474
7,86366474
6,86366475
7,86366475
6,86374510
7,86374510
6,86374511
7,86374511
6,86366476
7,86366476
1,91246392
1,91246399
6,86366652
6,86366653
6,86369810
7,86369810
6,86369811
7,86369811
6,86374072
6,86374073
1,86374074
6,86369487
7,86369487
6,86369488
7,86369488
3,86369489
6,86369489
6,86367892
7,86367892
6,86367893
7,86367893
6,86369806
6,86369807
6,86375668
7,86375668
6,86366748
3,86375991
6,86377032
7,86377032
6,86377033
7,86377033
1,86374895
6,86374895
6,86369895
6,86374548
7,86374548
6,86374549
7,86374549
6,86374538
7,86374538
6,86374539
7,86374539
3,86369499
6,86369499
3,86369500
6,86369500
6,86369501
2,86366457
6,86366674
7,86366674
6,86366675
7,86366675
6,86366676
1,86374493
1,86366678
8,86366680
3,86369815
6,86369815
3,86369816
6,86369816
6,86374479
6,86374480
6,86369817
6,86369818
6,86374481
7,86374481
6,86374482
7,86374482
3,86374483
6,86374483
6,86374484
6,86366449
6,86366450
6,86366451
6,86366452
3,86369495
6,86369495
6,86369823
7,86369823
6,86369824
7,86369824
6,86369825
6,86366455
7,86366455
6,86366456
7,86366456
6,86374489
6,91244989
8,86376001
6,86369482
7,86369482
6,86369483
7,86369483
6,86361692
3,86361693
3,86361694
6,86366433
6,86366434
8,86366436
8,86366648
6,86367887
7,86367887
6,86367888
7,86367888
8,86367127
6,86367129
6,86366453
6,86366454
1,86366462
6,86367514
6,86367515
6,86374900
3,86369900
6,86369900
6,86369901
6,86369902
6,86377041
6,86375672
6,86375673
6,86375678
6,86375679
8,86373811
8,86367523
8,86369911
6,86374570
6,86374571
3,86374564
3,86374565
6,86374907
3,86374567
6,86374567
6,86374568
6,86374569
6,92108945
6,86366428
6,86375952
8,86375953
3,86369520
3,86369521
8,86369527
3,86366482
7,86366482
3,86366483
7,86366483
3,86366485
6,86366486
7,86366486
6,86366487
7,86366487
3,86366711
3,86366712
6,86375941
7,86375941
6,86375942
7,86375942
6,86375943
7,86375943
6,86369853
7,86369853
6,86369854
7,86369854
6,86369518
7,86369518
6,86369519
7,86369519
3,86366701
7,86366701
3,86366702
7,86366702
3,92109486
6,86366715
6,86366716
6,86369533
6,86369534
3,86369535
6,86366492
6,86366493
3,86367257
7,86367257
3,86367258
7,86367258
6,86375961
3,86375962
3,86375963
6,86370312
6,86376002
6,86369019
6,86369020
6,86373698
7,86373698
6,86373699
7,86373699
6,86369022
6,86369023
6,86367120
7,86367120
6,86367121
7,86367121
6,86369024
6,86369025
6,86373701
6,86373702
6,86361684
6,86361685
3,86375926
3,86375927
6,86375978
6,86375979
2,86376262
8,86366734
1,86375981
6,86366735
7,86366735
6,86366736
7,86366736
6,86374889
6,86374890
3,86366727
6,86366727
3,86366728
6,86366728
6,86370321
6,86370322
8,86375972
6,86376252
6,86376253
3,86374883
6,86374883
7,86374883
3,86374884
6,86374884
7,86374884
1,86366741
2,86366741
1,86374541
3,86366426
6,86366426
3,86366427
6,86366427
4,86377059
3,86374577
3,86374578
6,86374582
6,86375687
6,86377054
6,86377055
8,86377056
8,86377057
1,92734391
6,86375721
1,86373835
8,86375723
8,86375724
8,86377088
8,86377089
3,86374935
6,86376777
6,86376778
6,86374928
6,86374929
6,86377062
7,86377062
6,86377063
7,86377063
1,86370685
6,86377078
6,86374588
8,86375709
8,86375710
2,86373819
6,86375715
6,86375716
6,86373833
6,86373834
3,86370699
6,86374926
3,86377071
6,86377091
2,86377113
4,86376085
6,86377118
7,86377118
6,86377119
7,86377119
6,91244943
6,91246304
7,91246310
6,91246310
7,91244945
6,91244945
6,86377121
6,86376819
6,86376820
6,86376821
6,86374963
6,86374964
8,86376096
8,86376097
8,86375749
6,86375750
6,86374966
6,86374967
6,86374640
6,86374641
6,86376838
6,86376839
6,86376832
6,86376833
6,86376538
6,86375752
6,86375753
6,86376551
6,86380778
6,86380779
6,86374970
6,86374971
2,86377134
6,86374647
6,86374648
6,86376518
6,86376519
6,86376105
6,86376106
6,86374974
6,86376107
6,86376108
6,92734265
6,86375762
6,86375763
6,86374675
6,86376856
6,86376857
6,86374681
6,86374682
6,86376572
6,86380768
6,86380769
6,86380771
6,86380772
6,86380773
8,86376904
6,86375786
6,86375787
6,86377929
6,86377930
6,86374703
6,86374704
6,86375788
6,86374696
6,86376535
6,86374985
6,86374670
6,86374671
3,86376125
6,86376125
3,86376126
6,86376126
6,86374687
6,86377914
6,86374690
6,86374691
6,90423658
6,86376122
6,86376840
6,86376841
8,86374652
8,86374653
6,86377143
6,86375408
6,86375410
6,86376527
6,86376528
6,86377916
4,86376877
6,86376877
8,86376919
6,86376920
6,86380781
6,86376570
6,86385586
6,86374699
8,86380785
6,85249151
6,85247723
6,85246093
6,85246652
6,85248927
6,85248988
6,85248989
6,85251016
6,85251017
2,85251417
3,85251418
6,85251420
6,85251421
6,85246703
6,85246704
8,85251000
8,85251001
6,85251005
6,85248529
6,85248530
6,85246701
6,85248979
6,85246112
6,85246113
6,85249935
3,85246672
3,85246673
6,85251024
6,85251025
6,85251026
6,85251027
6,85251030
6,85246682
8,85246684
6,85246685
8,85252628
8,85252629
6,85252630
6,85252633
6,85252634
6,85251404
6,85251405
6,85247745
6,85247746
6,85246124
6,85243333
6,85246662
8,85249928
6,85246666
8,85246582
8,85246583
6,85246586
6,85246587
3,85246097
6,85246097
6,85246098
6,85243327
6,85243328
6,85243331
6,85243332
6,85248941
6,85248942
8,85248956
8,85248957
6,85246155
8,85246156
8,85248548
8,85248549
6,85251430
1,92752103
6,85246134
6,85252638
6,85252639
6,85248983
6,85248984
6,85248985
6,85248986
6,85248987
6,85248980
6,85246680
6,85246681
6,85251427
6,85252647
6,85246149
6,85246150
6,85253540
6,85253541
7,85253523
6,85253523
7,85253524
6,85253524
6,85253527
6,85252292
7,85252292
6,85252293
7,85252293
7,85253531
3,85253531
7,85253532
6,85253532
6,85253533
7,85253535
3,85253535
7,85253536
6,85253536
6,85250250
6,85250251
6,85253071
6,85253072
6,85253025
6,85251846
6,85251847
2,85253554
6,85251853
6,85253019
6,85253020
6,85253021
6,85251857
6,85251862
6,85251863
2,85250223
2,85255065
1,85250217
6,85252715
6,85252716
6,85253027
6,85253028
6,85246208
7,85246208
6,85246209
7,85246209
6,85250219
3,85250219
6,85250220
1,85246210
1,85252488
1,85252490
6,85253033
6,85251865
6,85251866
6,85251867
6,85251868
7,85253034
3,85253034
7,85253035
3,85253035
7,85252494
3,85252494
7,85252495
3,85252495
2,85252722
2,85252496
2,85250224
7,85251870
3,85251870
7,85251871
3,85251871
3,92754234
6,85252520
6,85252521
6,85253059
6,85253060
1,85252282
1,85249012
8,85252669
6,85251052
3,85251053
3,85251054
1,85252211
6,85246207
6,85250225
6,85250226
6,85246734
3,85246175
6,85252216
6,85252217
3,85246736
6,85246736
3,85246737
6,85246737
6,85252218
6,85252219
6,85251823
6,85251824
6,85248573
6,85248574
1,85255097
7,85250254
6,85250254
7,85250255
6,85250255
1,85252304
1,85253547
7,85253080
3,85253080
7,85253081
3,85253081
1,85251041
6,85250239
7,85250240
3,85250240
7,85250241
6,85250241
6,85252506
6,85252507
7,85251877
6,85251877
7,85251878
6,85251878
7,85252512
6,85252512
7,85252513
6,85252513
6,85251883
3,85246181
7,85246181
3,85246182
7,85246182
3,85251837
6,85250198
3,85250198
6,85250199
3,85252693
6,85249033
6,85249798
6,85251835
6,85251836
6,85252284
7,85252284
6,85252285
7,85252285
6,85251907
1,85252529
1,85252708
7,85253029
6,85253029
7,85253030
6,85253030
2,85253037
6,85252723
6,85252724
3,85252203
6,85252203
6,85252261
6,85253039
6,85253040
1,85252731
3,85249804
3,85249805
6,85255105
6,85255106
6,85255107
7,85255108
6,85255108
6,85251931
7,85251932
6,85251932
7,85251933
6,85251933
7,85253085
6,85253085
7,85253086
6,85253086
3,85251938
3,85253558
3,85253559
6,85250270
6,85250271
6,85250272
6,85253561
7,85255136
6,85255136
7,85255137
6,85255137
3,85259086
7,85259086
3,85259087
7,85259087
6,85259088
7,85259088
6,85259089
7,85259089
6,85256286
6,85253898
6,85256287
6,85253124
6,85250303
6,85250304
3,85259095
6,85259095
6,85250300
6,85250301
6,85252572
6,85252573
7,85255115
6,85255115
3,85255115
7,85255116
6,85255116
3,85255116
7,85250280
6,85250280
3,85250280
7,85250281
6,85250281
7,85255120
6,85255120
7,85255121
6,85255121
2,85253574
1,85255124
6,85253101
6,85253577
6,85251950
3,85251950
6,85251951
7,85253104
3,85253104
7,85252318
6,85252318
3,85252318
7,85252319
6,85252319
6,85253127
3,85253128
3,85253129
6,85253130
7,85250309
6,85250309
7,85253584
6,85253584
7,85253585
6,85253585
7,85252557
3,85252557
7,85253588
3,85253588
6,85253113
7,85252741
6,85252741
7,85252742
6,85252742
6,85252563
6,85252564
6,85259080
6,85259081
6,85253132
6,85253133
2,85253907
6,85251060
6,85251061
6,85250297
6,85250298
6,85252569
6,85252570
6,85253119
3,85253119
6,85253120
3,85253120
1,85253094
1,85252546
4,85252315
3,85252739
7,85252585
6,85252585
7,85252586
6,85252586
7,85252736
6,85252736
8,85253110
7,85252323
6,85252323
7,85252324
6,85252324
8,85259884
1,85259890
8,85259888
1,85256304
6,85251069
7,85251069
6,85251070
7,85251070
6,85255162
1,85253383
1,85259897
3,85259933
3,85259934
7,85259934
3,85259935
7,85259935
3,85257104
7,85257104
3,85257105
7,85257105
6,85259936
7,85259936
6,85259937
7,85259937
6,85253427
3,85253427
3,85251106
3,85257106
7,85257106
3,85257107
7,85257107
3,85257108
7,85257108
3,85257109
7,85257109
3,85255955
6,85255955
6,85254935
6,85253960
6,85253430
3,85254936
3,85251092
7,85251092
6,85251092
6,85254915
6,85254916
7,85254917
3,85254917
7,85254918
3,85254918
3,85257087
7,85257087
3,85257088
7,85257088
3,85257089
7,85257089
3,85257090
7,85257090
3,85251093
7,85251093
6,85251094
7,85251094
7,85253420
6,85253420
3,85253420
6,85257096
4,85251095
3,85257091
7,85257091
3,85257092
7,85257092
3,85255941
7,85255941
6,85257094
7,85257094
6,85257095
7,85257095
3,85251097
7,85251097
6,85251098
7,85251098
3,85259924
6,85259924
6,85259925
3,85255948
7,85255948
6,85255949
7,85255949
3,85257098
7,85257098
3,85259940
3,85259941
1,85257114
7,85253951
3,85253951
7,85253952
3,85253952
3,85259920
7,85259920
3,85257097
7,85254925
3,85254925
3,85259922
7,85259922
3,85259923
7,85259923
6,85255945
3,85255946
6,85255938
7,85255938
6,85255939
7,85255939
6,85257083
6,85257086
7,85257086
7,85253944
3,85253944
7,85253945
3,85253945
3,85259926
7,85259926
3,85259927
7,85259927
3,85254927
3,85255951
7,85255951
7,85254928
3,85254928
3,85254929
3,85254930
3,85251100
7,85251100
3,85253954
3,85253955
3,85259928
7,85259928
3,85259929
3,85257101
7,85257101
6,85251101
7,85251101
