"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,109249434,63,2700,,117801855
2018,109249441,3,2000,,117801866
2018,109244715,25,220,,117807698
2018,109249444,16,200,,117801873
2018,109249447,11,10,,117812497
2018,109242182,63,100,,117807711
2018,109249468,63,10,,117801898
2018,109244754,63,3000,,117812535
2018,109244749,63,10,,117812531
2018,109242211,63,9,,117807763
2018,109244765,63,9,24-APR-18,117801921
2018,109242221,63,2000,,117807777
2018,109249494,16,800,,117807778
2018,109249494,63,80,,117807779
2018,109244786,29,150,,117812588
2018,109249517,11,2,,117807803
2018,109249517,10,,,117801959
2018,109242240,63,50,,117807804
2018,109249537,63,500,,117801987
2018,109242262,10,,,117807833
2018,109242264,63,200,,117807835
2018,109242268,9,0,,117807838
2018,109244837,10,,,117802021
2018,109244837,11,20,,117802022
2018,109249563,20,302,11-JUN-18,117802031
2018,109242281,9,0,,117807854
2018,109242281,20,302,,117807852
2018,109249571,36,400,,117802039
2018,109244860,8,40,,117812673
2018,109244860,36,400,,117817055
2018,109244860,63,0,,117812674
2018,109244922,11,20,,117807943
2018,109244922,10,,,117807942
2018,109250016,63,25,16-JAN-18,117817645
2018,109242859,63,50,,117808543
2018,109245438,11,8,,117808544
2018,109242872,19,150,16-JAN-18,117813438
2018,109242874,19,204,,117813440
2018,109242874,63,10,,117808557
2018,109242872,63,10,16-JAN-18,117808555
2018,109245453,9,0,,117817669
2018,109242890,63,1000,,117808574
2018,109245472,19,12,01-OCT-18,117813467
2018,109245474,19,12,,117813469
2018,109250058,10,,,117813479
2018,109250066,63,350,,117817705
2018,109250069,19,600,,117817709
2018,109242940,10,,,117817736
2018,109242940,11,1,,117817737
2018,109242942,10,,,117808637
2018,109242942,11,5,,117808639
2018,109245509,6,75,,117808646
2018,109245509,38,200,,117808645
2018,109245512,26,30,,117808649
2018,109245511,19,3,31-OCT-18,117817748
2018,109250097,19,3,,117813524
2018,109245523,20,100,,117808661
2018,109250101,20,50,,117817751
2018,109245524,20,100,,117813540
2018,109242957,11,1,,117813539
2018,109242957,10,,,117813538
2018,109242960,11,1,,117808667
2018,109242960,10,,,117817764
2018,109245538,63,200,,117813562
2018,109242969,11,1,,117808674
2018,109242969,10,,,117808673
2018,109242971,20,4200,,117808677
2018,109250116,19,299,,117808678
2018,109245543,63,200,,117817770
2018,109245545,10,,,117808679
2018,109245549,63,400,,117808685
2018,109245551,36,10,,117813577
2018,109245551,38,50,,117813575
2018,109245554,36,850,,117813576
2018,109242978,63,1,29-NOV-18,117808686
2018,109245554,6,370,,117808689
2018,109245554,63,77,,117813581
2018,109245554,38,450,,117808688
2018,109245554,16,65,,117817775
2018,109250127,63,0,05-DEC-18,117808702
2018,109250128,63,30,,117817782
2018,109242992,10,,,117813591
2018,109242992,11,2,,117813592
2018,109245563,11,10,,117817785
2018,109245563,10,,,117817784
2018,109245577,36,80,,117813615
2018,109243001,63,900,,117817797
2018,109250142,10,,,117813620
2018,109250142,11,1,,117813621
2018,109243007,25,1,26-DEC-18,117813628
2018,109245582,20,105,,117808725
2018,109245582,25,1,,117817806
2018,109245582,63,8,,117813630
2018,109243007,63,8,26-DEC-18,117817803
2018,109245582,7,2,,117817805
2018,109245582,17,5,,117813629
2018,109243008,19,595,24-DEC-18,117813631
2018,109245583,19,595,,117813632
2018,109250151,8,85,,117808735
2018,109243018,11,5,,117817812
2018,109245598,11,50,,117813663
2018,109250170,19,200,,117808751
2018,109250175,61,500,,117817825
2018,109245607,10,50,,117817822
2018,109245609,6,20,,117813674
2018,109245611,10,,,117813676
2018,109243036,21,1200,,117817834
2018,109250179,9,,,117817835
2018,109243048,10,,,117817843
2018,109243048,11,1,,117817844
2018,109243051,23,275,,117817848
2018,109250192,19,145,12-OCT-18,117817850
2018,109250193,19,145,,117817851
2018,109250194,20,2490,,117817854
2018,109245628,63,80,,117817857
2018,109243058,19,6,,117817858
2018,109250195,19,4,11-JUL-18,117817856
2018,109250196,10,,,117808781
2018,109245633,16,600,,117817863
2018,109245633,7,1000,,117817862
2018,109245634,3,200,,117813699
2018,109245636,11,1,,117813704
2018,109250206,63,139,,117817876
2018,109243075,29,100,,117808793
2018,109250207,3,7000,,117813719
2018,109245646,10,,,117817875
2018,109245649,63,300,,117813725
2018,109243088,20,125,,117817883
2018,109245653,63,59,,117817885
2018,109250210,63,59,02-FEB-18,117817884
2018,109250211,10,,,117813735
2018,109243098,20,1300,,117808820
2018,109243095,63,45,,117817888
2018,109245655,63,45,03-JUN-18,117813733
2018,109245655,36,585,03-JUN-18,117813732
2018,109230039,63,6,,117785868
2018,109230053,11,2,,117790237
2018,109230081,11,2,,117766265
2018,109230081,10,,,117766264
2018,109230125,3,3000,15-NOV-18,117785981
2018,109230126,3,3000,,117785982
2018,109230155,3,500,27-NOV-18,117786013
2018,109230156,3,500,,117786014
2018,109212560,20,2500,,117766312
2018,109234519,20,300,,117786028
2018,109212578,10,,,117790377
2018,109212578,11,4,,117790378
2018,109234552,20,20,,117790402
2018,109230220,20,100,,117790409
2018,109230225,16,6,07-DEC-18,117790414
2018,109230228,16,6,,117786098
2018,109212616,20,1200,,117766380
2018,109230249,11,2,,117786124
2018,109212630,11,2,,117766398
2018,109212630,10,,,117766397
2018,109230273,11,5,,117786144
2018,109230273,10,,,117786143
2018,109234602,3,200,,117766420
2018,109230308,33,200,,117786192
2018,109230436,63,20,,117786382
2018,109230436,8,10,,117790640
2018,109230436,25,50,,117790643
2018,109230451,63,10,,117786401
2018,109230451,8,13,,117786400
2018,109230451,2,246,,117786399
2018,109230482,10,,,117786445
2018,109230482,11,2,,117786446
2018,109234791,10,,,117766715
2018,109234791,11,1,,117786481
2018,109230520,10,,,117786503
2018,109234805,36,436,,117790731
