"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,5,107226248,11.69,1,9802070
2018,12,107223692,0.54,1,9802082
2018,16,107223692,23,9,9802083
2018,12,107223725,45,9,9802092
2018,17,107223863,41,9,9800788
2018,5,107229375,2,1,9807136
2018,12,107226599,1.7,1,9802144
2018,12,107224078,12.005,1,9800844
2018,5,107224111,12,3,9802195
2018,6,107234335,20,9,9800892
2018,12,107234335,0.999,1,9800891
2018,5,107227606,8.3,1,9802294
2018,5,107227853,3.3,1,9802316
2018,5,107227882,1.5,1,9807334
2018,11,107227882,27.9,1,9807333
2018,12,107227882,4.6,1,9802318
2018,12,107235160,61.4,1,9800969
2018,16,107235160,1,9,9802333
2018,4,107235160,0.9,1,9800971
2018,12,107235166,2.6,1,9800972
2018,3,107231757,7.25,1,9802390
2018,5,107232043,0.8,1,9802430
2018,3,107232043,0.1,1,9802431
2018,12,107239291,3.2,1,9802458
2018,5,107232235,6,7,9802464
2018,5,107232235,1201.24,1,9807454
2018,5,115402030,0.199,1,11195944
2018,12,115402140,1,1,11195961
2018,5,115402140,1,9,11195962
2018,5,115402155,2.005,1,11206290
2018,5,115402164,8.002,1,11195990
2018,12,115414327,6.007,1,11201284
2018,5,115419469,3.005,9,11201313
2018,12,115402304,2.097,1,11196046
2018,17,115402452,,,11196084
2018,5,115402462,1,11,11196089
2018,17,115402462,1,11,11196090
2018,5,115419688,2,1,11196096
2018,17,115403176,1,11,11196232
2018,5,115420971,1.007,1,11206749
2018,5,115424272,1.003,1,11201701
2018,5,115415922,1,1,11201720
2018,12,115416085,1.9,1,11211565
2018,12,115424749,8,9,11201791
2018,5,115424781,4.005,1,11211621
2018,5,115416255,1,11,11211639
2018,5,115425048,1,1,11206987
2018,8,115425048,2,9,11206988
2018,5,115416400,1,1,11201838
2018,12,115422041,0,1,11211713
2018,5,115422041,0.999,1,11207007
2018,12,115425272,0.005,1,11211716
2018,8,115425272,0.005,1,11201843
2018,5,115422440,0.001,1,11207114
2018,12,115425773,0.008,1,11211854
2018,16,115422520,43,9,11207137
2018,5,115425803,24.004,1,11207142
2018,5,115425829,1,11,11211882
2018,12,115425829,1.008,1,11211881
2018,12,115422925,0,1,11207232
2018,8,115422925,1,9,11201976
2018,4,107187743,0.24,1,9798791
2018,12,107187780,0.005,1,9798801
2018,5,107187780,3.002,3,9794827
2018,16,107187780,4,9,9790313
2018,12,107187797,1.037,1,9798809
2018,5,107191955,2.7,1,9790353
2018,2,107188046,1.5,1,9798860
2018,12,107192129,0.9,1,9790392
2018,17,107196967,,,9794943
2018,5,107197065,0.72,1,9798890
2018,5,107188289,3.55,1,9798904
2018,12,107197394,0.033,1,9795052
2018,5,107188582,1.4,1,9798932
2018,5,107197871,1.6,1,9795101
2018,17,107197973,,,9790505
2018,8,107198001,2,9,9795123
2018,12,107192837,90,9,9790515
2018,4,107198054,0.01,1,9795128
2018,5,107198061,5.5,1,9790535
2018,4,107192902,0.02,1,9790545
2018,12,107192907,0.4,1,9790549
2018,5,107198194,3.4,1,9795174
2018,2,107198338,1.11,1,9795194
2018,12,107193122,3.3,1,9795197
2018,5,107193122,5.2,1,9790596
2018,12,107193306,2,1,9799091
2018,12,107198998,1,9,9790689
2018,16,107198998,19,9,9795290
2018,5,107198998,1,9,9795289
2018,12,107199626,1,11,9790710
2018,5,107199047,0.999,1,9790711
2018,16,107199686,3,9,9799191
2018,5,107199686,5.002,1,9799192
2018,12,107199686,0.008,1,9799190
2018,4,107199800,1,9,9795381
2018,12,107204325,5.6,1,9795386
2018,12,107204406,2.08,1,9795394
2018,4,107204510,4.5,1,9795411
2018,5,107193947,0.6,1,9790784
2018,5,107194011,0.999,1,9799257
2018,5,107194015,8,1,9790801
2018,2,107204686,35.9,1,9799270
2018,12,107204916,0.7,1,9790839
2018,5,107200227,17.5,1,9795500
2018,5,107204964,3.6,1,9795503
2018,5,107204993,90.9,1,9790847
2018,17,107200311,,,9790851
2018,17,107209320,,,9799300
2018,5,107205098,1.3,1,9790854
2018,4,107200354,1.39,1,9799304
2018,5,107200379,6.048,1,9799310
2018,9,107200383,1,11,9799313
2018,5,107200383,1,1,9799314
2018,17,107200383,1,11,9799312
2018,5,107205191,5.6,1,9799317
2018,5,107200433,1.56,1,9790882
2018,5,107209459,4.7,1,9795589
2018,5,107200508,7.95,1,9790898
2018,5,107200529,3.1,1,9799371
2018,12,107200548,0.85,1,9799376
2018,5,107209501,0.1,1,9799378
2018,12,107209505,0.001,1,9795602
2018,5,107205532,6.2,1,9795620
2018,5,107209587,1.1,1,9790925
2018,5,107205574,105.4,1,9795629
