"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2018,21,136616147
2018,21,136611162
2018,21,136611163
2018,21,136606685
2018,21,136611177
2018,21,136616249
2018,21,136616267
2018,21,136611256
2018,21,136611272
2018,21,136611280
2018,21,136611281
2018,21,136606842
2018,21,136611290
2018,21,136616346
2018,21,136606874
2018,21,136606872
2018,21,136606895
2018,21,136606896
2018,21,136606912
2018,21,136606913
2018,21,136606918
2018,21,136606941
2018,21,136606960
2018,21,136616421
2018,21,136611380
2018,21,136606978
2018,21,136606994
2018,21,136616489
2018,21,136616488
2018,21,133778232
2018,21,133774761
2018,21,133778367
2018,21,133778560
2018,21,133774887
2018,21,133778662
2018,21,136610527
2018,21,136610534
2018,21,136619782
2018,21,136610754
2018,21,136610786
2018,21,136610795
2018,21,136610825
2018,21,136610835
2018,21,136619840
2018,21,136610843
2018,21,136610855
2018,21,136610981
2018,21,136610982
2018,21,136610987
2018,21,136614181
2018,21,136619992
2018,21,136619994
2018,21,136614209
2018,21,136611036
2018,21,136611062
2018,21,136614240
2018,21,136614242
2018,21,136611095
2018,21,136614261
2018,21,136620146
2018,21,136620167
2018,21,136621240
2018,21,136614321
2018,21,136614327
2018,21,136621287
2018,21,136620211
2018,21,136620221
2018,21,136620231
2018,21,136614362
2018,21,136620316
2018,21,136620323
2018,21,136620324
2018,21,136621438
2018,21,136621445
2018,21,136620341
2018,21,136620343
2018,21,136620355
2018,21,136614497
2018,21,136622063
2018,21,136620971
2018,21,136622169
2018,21,136622173
2018,21,136621024
2018,21,136614821
2018,21,136614822
2018,21,136621048
2018,21,136621063
2018,21,136622239
2018,21,136622445
2018,21,136615081
2018,21,136622508
2018,21,136622525
2018,21,136615097
2018,21,136615113
2018,21,136626457
2018,21,136626470
2018,21,136615129
2018,21,136622609
2018,21,136615182
2018,21,136615181
2018,22,136622688
2018,21,136622719
2018,21,136622720
2018,21,136626641
2018,21,136626642
2018,22,136627068
2018,21,136623170
2018,21,136623169
2018,21,136627098
2018,21,136615544
2018,21,136615565
2018,21,136623277
2018,21,136623310
2018,21,136615591
2018,21,136627200
2018,21,136606645
2018,21,136616163
2018,21,136606687
2018,21,136611207
2018,21,136616240
2018,21,136611228
2018,21,136616266
2018,21,136606787
2018,21,136611249
2018,21,136606804
2018,21,136606852
2018,21,136616327
2018,21,136611300
2018,21,136606938
2018,21,136611348
2018,21,136611347
2018,21,136611346
2018,21,136606966
2018,21,136616425
2018,21,136616434
2018,21,136616433
2018,21,136611382
2018,21,136616451
2018,21,136616486
2018,21,136611416
2018,21,136607301
2018,21,136616731
2018,21,136616732
2018,21,136616742
2018,21,136616743
2018,21,136616748
2018,21,136616753
2018,21,136611643
2018,21,136607328
2018,21,136611652
2018,21,136607348
2018,21,136607349
2018,21,136607370
2018,21,136607369
2018,21,136607596
2018,21,136607597
2018,21,136617234
2018,21,136612098
2018,21,136617365
2018,21,136617364
2018,21,136617370
2018,21,136612122
2018,21,136608041
