victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
80843423,74193699,1,4,,,,5,80,M,1,2,R,,,,
80843424,74193699,2,4,,,,5,66,F,1,2,R,,,,
80843425,74193700,1,4,,,,5,49,F,1,2,R,,,,
80843426,74193701,1,3,,,,,,,,,,,,,
80843447,74193717,1,4,,,,5,41,F,1,2,N,,,,
80843456,74193725,1,1,,,,,,,,,,,,,
80844465,74194562,1,1,,,,,,,,,,,,,
80844466,74194562,2,1,,,,,,,,,,,,,
80844488,74194579,3,1,,,,,,,,,,,,,
80844489,74194579,4,1,,,,,,,,,,,,,
80844486,74194579,1,4,,,,5,52,F,1,2,N,,,,
80844487,74194579,2,4,,,,5,23,F,1,2,N,,,,
80844490,74194579,5,8,,,,,,,,,,,,,
80844501,74194590,1,4,,,,5,86,F,1,2,R,,,,
80843463,74194493,1,4,,,,5,47,F,1,2,N,,,,
80844369,74194495,1,4,,,,5,29,M,1,2,R,,,,
80844374,74194499,1,4,,,,5,56,M,1,2,R,,,,
80844375,74194500,1,1,,,,,,,,,,,,,
80844396,74194512,1,4,,,,5,51,M,1,2,R,,,,
80844397,74194512,2,4,,,,5,39,M,1,2,R,,,,
80844404,74194518,1,4,,,,5,72,M,1,2,R,,,,
80844433,74194542,1,1,,,,,,,,,,,,,
80844461,74194559,1,1,,,,,,,,,,,,,
80844516,74194602,1,4,,,,5,33,M,1,2,R,,,,
80844522,74194608,1,4,,,,5,37,M,1,2,R,,,,
80844523,74194609,1,4,,,,5,19,F,1,2,N,,,,
80844524,74194609,2,4,,,,5,20,F,1,2,R,,,,
80844525,74194609,3,4,,,,5,20,M,1,2,R,,,,
80844526,74194610,1,4,,,,5,32,M,1,2,R,,,,
80844527,74194611,1,4,,,,5,54,F,1,2,R,,,,
80844529,74194613,1,4,,,,5,19,M,1,2,R,,,,
80844531,74194615,1,4,,,,5,46,F,1,2,R,,,,
80844532,74194615,2,4,,,,5,51,M,1,2,R,,,,
80844533,74194616,1,4,,,,5,66,M,1,2,R,,,,
80844534,74194617,1,4,,,,5,47,M,1,2,R,,,,
80844535,74194618,1,4,,,,5,37,M,1,2,R,,,,
80844536,74194619,1,4,,,,5,59,M,1,2,R,,,,
80844537,74194620,1,4,,,,5,32,M,1,2,R,,,,
80844538,74194621,1,4,,,,5,67,M,1,2,R,,,,
80844539,74194623,1,4,,,,5,42,F,1,2,R,,,,
80844541,74194624,2,4,,,,5,42,F,1,2,R,,,,
80844540,74194624,1,4,,,,5,20,M,1,2,R,,,,
80844543,74194626,1,4,,,,5,23,F,1,2,R,,,,
80844545,74194628,1,4,,,,5,74,M,1,2,R,,,,
80844546,74194629,1,1,,,,,,,,,,,,,
80844400,74194515,1,4,,,,5,50,F,1,2,N,,,,
80844401,74194515,2,4,,,,5,44,F,1,2,R,,,,
80843429,74193704,1,1,,,,,,,,,,,,,
80843431,74193706,1,1,,,,,,,,,,,,,
80843432,74193706,2,4,,,,5,40,F,0,3,N,,,,
80843433,74193707,1,4,,,,5,15,F,1,2,N,,,,
80843434,74193708,1,4,,,,5,30,F,1,2,R,,,,
80843435,74193709,1,4,,,,5,59,F,1,2,R,,,,
80843438,74193711,2,4,,,,5,53,F,1,2,N,,,,
80843439,74193711,3,4,,,,5,32,F,1,2,N,,,,
80843437,74193711,1,1,,,,,,,,,,,,,
80843440,74193711,4,8,,,,,,,,,,,,,
80843441,74193712,1,4,,,,5,13,M,1,2,N,,,,
80845446,74194631,1,4,,,,5,11,F,1,2,R,,,,
80844403,74194517,1,4,,,,5,31,F,1,2,R,,,,
80844408,74194521,1,4,,,,5,48,F,1,2,R,,,,
80844411,74194524,1,4,,,,5,13,M,1,2,R,,,,
80844460,74194558,1,4,,,,5,17,M,1,2,R,,,,
80843452,74193721,1,4,,,,5,48,M,1,2,R,,,,
80843444,74193715,1,4,,,,5,69,M,1,2,R,,,,
80843450,74193719,1,4,,,,5,81,M,1,2,R,,,,
80843451,74193720,1,4,,,,5,57,F,1,2,R,,,,
80843453,74193722,1,4,,,,5,26,M,1,2,N,,,,
80843454,74193723,1,4,,,,5,38,M,1,2,R,,,,
80843455,74193724,1,4,,,,5,46,F,1,2,R,,,,
80843457,74193726,1,7,,,,,,,,,,,,,
80843458,74193727,1,4,,,,5,63,F,1,2,R,,,,
80844500,74194589,1,4,,,,5,23,F,1,2,R,,,,
80844508,74194596,1,4,,,,5,65,M,1,2,R,,,,
80844509,74194596,2,4,,,,5,15,M,1,2,R,,,,
80843459,74193728,1,4,,,,5,53,M,1,2,R,,,,
80843460,74194490,1,4,,,,5,25,F,1,2,R,,,,
80843461,74194491,1,4,,,,5,23,M,1,2,R,,,,
80843462,74194492,1,4,,,,5,15,M,1,2,R,,,,
80844368,74194494,2,8,,,,,,,,,,,,,
80844367,74194494,1,4,,,,5,21,M,1,2,R,,,,
80845449,74194634,1,3,,,,,,,,,,,,,
80844521,74194607,1,4,,,,5,36,F,1,2,R,,,,
80844528,74194612,1,4,,,,5,50,F,1,2,N,,,,
80844530,74194614,1,4,,,,5,17,M,1,2,R,,,,
80844370,74194496,1,8,,,,,,,,,,,,,
80844371,74194497,1,4,,,,5,44,F,1,2,R,,,,
80844372,74194498,1,4,,,,5,52,M,1,2,R,,,,
80844373,74194498,2,4,,,,5,51,F,1,2,R,,,,
80844376,74194501,1,4,,,,5,28,F,1,2,R,,,,
80844377,74194502,1,4,,,,5,54,F,1,2,R,,,,
80844378,74194503,1,4,,,,5,58,F,1,2,R,,,,
80844383,74194504,5,1,,,,,,,,,,,,,
80844379,74194504,1,4,,,,5,72,M,1,2,R,,,,
80844380,74194504,2,4,,,,5,53,M,1,2,R,,,,
80844381,74194504,3,4,,,,5,49,F,1,2,R,,,,
80844384,74194504,6,4,,,,5,43,F,1,2,R,,,,
80844385,74194504,7,4,,,,5,57,M,1,2,R,,,,
80844382,74194504,4,3,,,,,,,,,,,,,
80844386,74194505,1,4,,,,5,20,M,1,2,R,,,,
80844387,74194506,1,4,,,,5,54,M,1,2,R,,,,
80844388,74194507,1,4,,,,5,21,M,1,2,R,,,,
80844389,74194507,2,4,,,,5,39,M,1,2,R,,,,
80844390,74194507,3,8,,,,,,,,,,,,,
80844391,74194508,1,4,,,,5,52,M,1,2,R,,,,
80844392,74194509,1,4,,,,5,31,M,1,2,R,,,,
80844393,74194510,1,4,,,,5,52,F,1,2,R,,,,
80844394,74194510,2,4,,,,5,27,F,1,3,N,,,,
80844395,74194511,1,4,,,,5,41,M,1,2,R,,,,
80844398,74194513,1,4,,,,5,51,F,1,2,R,,,,
80844399,74194514,1,8,,,,,,,,,,,,,
80844402,74194516,1,4,,,,5,25,F,1,2,R,,,,
80844405,74194519,1,4,,,,5,45,F,1,2,R,,,,
80844406,74194519,2,4,,,,5,50,M,1,2,R,,,,
80844407,74194520,1,4,,,,5,74,F,1,2,R,,,,
80844409,74194522,1,4,,,,5,49,M,1,2,R,,,,
80844542,74194625,1,8,,,,,,,,,,,,,
80844544,74194627,1,4,,,,5,18,M,1,2,R,,,,
80844547,74194630,1,4,,,,5,71,F,1,2,R,,,,
80844410,74194523,1,3,,,,,,,,,,,,,
80844412,74194525,1,4,,,,5,49,F,1,2,N,,,,
80844413,74194526,1,4,,,,5,53,M,1,2,R,,,,
80844414,74194527,1,4,,,,5,42,F,1,2,N,,,,
80844415,74194528,1,4,,,,5,47,M,1,2,R,,,,
80844416,74194529,1,8,,,,,,,,,,,,,
80844417,74194530,1,4,,,,5,57,F,1,2,R,,,,
80844418,74194531,1,1,,,,,,,,,,,,,
80844419,74194532,1,4,,,,5,63,M,1,2,N,,,,
80844420,74194533,1,4,,,,5,66,F,1,2,R,,,,
80844421,74194534,1,4,,,,5,49,M,1,2,R,,,,
80843427,74193702,1,8,,,,,,,,,,,,,
80843428,74193703,1,4,,,,5,40,F,1,2,R,,,,
80843430,74193705,1,4,,,,5,34,M,1,2,R,,,,
80845447,74194632,1,4,,,,5,15,F,1,2,N,,,,
80844422,74194535,1,4,,,,5,47,F,1,2,N,,,,
80844423,74194536,1,4,,,,5,25,F,1,2,R,,,,
80844424,74194536,2,4,,,,5,24,M,1,2,R,,,,
80844426,74194536,4,4,,,,5,38,M,1,2,R,,,,
80844427,74194536,5,4,,,,5,50,M,1,2,R,,,,
80844425,74194536,3,4,,,,5,23,F,4,3,R,,,,
80844428,74194537,1,1,,,,,,,,,,,,,
80844429,74194538,1,4,,,,5,22,F,1,2,R,,,,
80844430,74194539,1,4,,,,5,55,F,1,2,R,,,,
80844431,74194540,1,4,,,,5,26,F,1,2,R,,,,
80844432,74194541,1,4,,,,5,36,F,1,2,R,,,,
80844434,74194543,1,4,,,,5,29,F,1,2,R,,,,
80844435,74194544,1,4,,,,5,56,F,1,2,R,,,,
80844436,74194545,1,4,,,,5,24,F,1,2,R,,,,
80844437,74194546,1,4,,,,5,55,M,1,2,R,,,,
80844438,74194546,2,4,,,,5,22,F,1,2,R,,,,
80844439,74194546,3,4,,,,5,23,F,1,2,R,,,,
80844440,74194546,4,4,,,,5,19,M,1,2,R,,,,
80844441,74194546,5,4,,,,5,14,M,1,2,R,,,,
80844442,74194546,6,4,,,,5,47,F,1,2,R,,,,
80844443,74194546,7,4,,,,5,53,M,1,2,R,,,,
80844444,74194546,8,4,,,,5,32,M,1,2,N,,,,
80844445,74194547,1,8,,,,,,,,,,,,,
80844446,74194548,1,1,,,,,,,,,,,,,
80844447,74194549,1,4,,,,5,58,M,1,2,R,,,,
80844448,74194550,1,4,,,,5,52,F,1,2,R,,,,
80844449,74194550,2,4,,,,5,52,M,1,2,R,,,,
80844450,74194551,1,4,,,,5,64,M,1,2,R,,,,
80844451,74194552,1,4,,,,5,45,M,1,2,R,,,,
80844452,74194553,1,4,,,,5,52,F,1,2,R,,,,
80844453,74194553,2,4,,,,5,57,F,1,2,R,,,,
80844459,74194557,1,4,,,,5,57,M,1,2,R,,,,
80844464,74194561,1,8,,,,,,,,,,,,,
80844467,74194563,1,4,,,,5,55,M,1,2,N,,,,
80844468,74194564,1,4,,,,5,60,F,1,2,U,,,,
80844469,74194564,2,4,,,,5,52,F,1,2,U,,,,
80844470,74194564,3,1,,,,,,,,,,,,,
80844471,74194565,1,4,,,,5,89,F,1,2,R,,,,
80844476,74194570,1,4,,,,5,81,F,1,2,R,,,,
80844454,74194554,1,4,,,,5,34,M,1,2,R,,,,
80844455,74194555,1,4,,,,5,29,F,1,2,R,,,,
80844456,74194555,2,4,,,,5,29,M,1,2,R,,,,
80844457,74194556,1,4,,,,5,47,F,1,2,R,,,,
80844458,74194556,2,4,,,,5,55,M,1,2,R,,,,
80844462,74194560,1,4,,,,5,35,F,1,2,R,,,,
80844463,74194560,2,4,,,,5,38,F,1,2,N,,,,
80843436,74193710,1,8,,,,,,,,,,,,,
80844472,74194566,1,4,,,,5,17,M,1,2,R,,,,
80844473,74194567,1,4,,,,5,51,F,1,2,R,,,,
80844474,74194568,1,4,,,,5,29,M,1,2,R,,,,
80844475,74194569,1,1,,,,,,,,,,,,,
80844477,74194572,1,4,,,,5,51,M,1,2,R,,,,
80844478,74194573,1,4,,,,5,43,M,1,2,N,,,,
80844479,74194573,2,4,,,,5,52,F,1,2,R,,,,
80844480,74194573,3,4,,,,5,30,F,1,2,R,,,,
80844481,74194574,1,4,,,,5,51,M,1,2,R,,,,
80844482,74194575,1,4,,,,5,63,M,1,2,R,,,,
80844483,74194576,1,8,,,,,,,,,,,,,
80844484,74194577,1,4,,,,5,39,F,1,2,R,,,,
80844485,74194578,1,4,,,,5,25,M,1,2,R,,,,
80844491,74194580,1,1,,,,,,,,,,,,,
80843442,74193713,1,4,,,,5,17,M,1,2,R,,,,
80843443,74193714,1,4,,,,5,65,M,1,2,R,,,,
80843445,74193716,1,2,,,,,,,,,,,,,
80843446,74193716,2,8,,,,,,,,,,,,,
80844492,74194581,1,2,,,,,,,,,,,,,
80844493,74194582,1,4,,,,5,47,F,1,2,R,,,,
80844494,74194583,1,4,,,,5,60,F,1,2,R,,,,
80844495,74194584,1,1,,,,,,,,,,,,,
80844496,74194585,1,4,,,,5,38,M,1,2,N,,,,
80844497,74194586,1,4,,,,5,63,M,1,2,R,,,,
80844498,74194587,1,4,,,,5,62,M,1,2,R,,,,
80844499,74194588,1,4,,,,5,54,F,2,2,R,,,,
80844502,74194591,1,4,,,,5,49,M,1,2,R,,,,
80844503,74194592,1,4,,,,5,61,M,1,2,R,,,,
80844504,74194593,1,4,,,,5,37,F,1,2,R,,,,
80844505,74194593,2,4,,,,5,37,M,1,2,R,,,,
80844506,74194594,1,4,,,,5,58,M,1,2,R,,,,
80843448,74193718,1,4,,,,5,32,F,1,2,R,,,,
80843449,74193718,2,4,,,,5,45,M,1,2,R,,,,
80844507,74194595,1,4,,,,5,50,M,1,2,R,,,,
80844510,74194597,1,4,,,,5,15,F,1,2,N,,,,
80844511,74194598,1,4,,,,5,38,F,1,2,R,,,,
80844512,74194599,1,4,,,,5,31,F,1,1,R,,,,
80844513,74194599,2,4,,,,5,30,M,1,1,R,,,,
80844514,74194600,1,4,,,,5,58,M,1,2,N,,,,
80844515,74194601,1,8,,,,,,,,,,,,,
80844517,74194603,1,4,,,,5,44,M,1,2,R,,,,
80844518,74194604,1,4,,,,5,54,M,1,2,R,,,,
80844519,74194605,1,4,,,,5,58,F,1,2,R,,,,
80844520,74194606,1,4,,,,5,38,F,1,2,R,,,,
80845448,74194633,1,1,,,,,,,,,,,,,
80846565,74196319,1,4,,,,5,28,M,1,2,R,,,,
80846567,74196321,3,1,,,,,,,,,,,,,
80846577,74196330,1,4,,,,5,54,M,1,2,R,,,,
80845523,74195458,1,4,,,,5,42,M,0,2,R,,,,
80845557,74195487,1,4,,,,5,28,M,1,2,R,,,,
80845564,74195492,2,1,,,,,,,,,,,,,
80845566,74195494,1,4,,,,5,67,F,1,2,R,,,,
