arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
22397701,78192262,1,1,2015-06-03 00:00:00,1,C,51,5,17,F,1,2,R,R,,,,
22397702,78192263,1,1,2015-06-17 00:00:00,1,C,51,5,13,M,1,2,R,R,,,,
22397681,78191347,1,1,2015-01-12 00:00:00,1,N,44,5,31,M,1,2,R,,,,,
22398648,78192276,1,1,2015-11-05 00:00:00,1,C,51,5,37,M,1,2,R,,,,,
22397685,78191354,1,01,2015-04-23 00:00:00,1,C,51,5,12,F,1,1,R,R,,,,
22397686,78191355,1,01,2015-04-23 00:00:00,1,C,23,5,15,M,1,2,R,R,,,,
22397687,78191356,3,01,2015-04-16 00:00:00,2,C,49,5,15,M,1,2,R,R,,,,
22397688,78191356,4,01,2015-04-16 00:00:00,2,C,49,5,12,M,1,2,R,H,,,,
22397689,78191356,2,01,2015-04-16 00:00:00,2,C,49,5,12,M,1,1,R,R,,,,
22397690,78191357,1,1,2015-04-25 00:00:00,1,N,16,5,26,F,1,2,R,,,,,
22397691,78191358,1,01,2015-04-30 00:00:00,1,C,49,5,36,M,1,2,R,,,,,
22398646,78192272,1,1,2015-09-11 00:00:00,1,C,51,5,12,M,0,1,R,R,,,,
22398647,78192273,1,01,2015-09-12 00:00:00,1,C,45,5,37,M,1,2,R,,,,,
22398637,78192270,1,1,2015-08-15 00:00:00,2,C,34,5,24,M,1,2,R,,,,,
22398638,78192270,2,2,2015-08-15 00:00:00,2,C,34,5,21,M,1,2,R,,,,,
22398639,78192270,4,4,2015-08-15 00:00:00,2,C,34,5,22,F,1,2,R,,,,,
22398640,78192270,3,3,2015-08-15 00:00:00,2,C,34,5,27,M,1,2,R,,,,,
22398641,78192270,5,5,2015-08-15 00:00:00,2,C,34,5,22,F,1,2,R,,,,,
22398642,78192270,6,6,2015-08-15 00:00:00,2,C,34,5,22,F,1,2,R,,,,,
22398643,78192270,7,7,2015-08-15 00:00:00,2,C,34,5,24,F,1,2,R,,,,,
22398644,78192270,8,8,2015-08-15 00:00:00,2,C,34,5,22,M,1,2,R,,,,,
22398645,78192270,9,9,2015-08-15 00:00:00,2,C,34,5,22,M,1,2,R,,,,,
22397694,78192255,1,01,2015-05-14 00:00:00,1,C,51,5,63,F,1,2,R,,,,,
22397695,78192256,1,01,2015-05-12 00:00:00,1,C,5,5,15,M,1,2,R,R,,,,
22397696,78192257,1,01,2015-05-21 00:00:00,1,C,16,5,54,M,1,1,R,,,,,
22397697,78192258,1,1,2015-05-26 00:00:00,1,C,23,5,15,M,1,2,R,R,,,,
22397698,78192259,1,01,2015-05-26 00:00:00,1,N,5,5,15,M,1,2,R,R,,,,
22397699,78192259,2,02,2015-05-26 00:00:00,1,N,5,5,16,M,1,2,R,R,,,,
22397700,78192260,1,01,2015-05-29 00:00:00,1,N,51,5,18,M,1,2,R,,,,,
22397692,78191359,1,1,2015-05-01 00:00:00,1,C,51,5,18,M,1,1,R,,,,,
22397693,78191360,1,01,2015-05-12 00:00:00,1,C,51,5,29,M,1,1,R,,,,,
22397684,78191352,1,1,2015-03-10 00:00:00,2,C,51,5,31,M,1,2,U,,,,,
22397703,78192264,1,01,2015-07-03 00:00:00,1,C,51,5,40,M,1,2,R,,,,,
22397704,78192266,2,01,2015-07-15 00:00:00,2,C,45,5,30,M,1,2,R,,,,,
22398635,78192267,1,1,2015-07-20 00:00:00,2,C,44,5,38,M,1,2,R,,,,,
22398636,78192268,1,01,2015-07-24 00:00:00,1,C,5,5,26,M,1,1,R,,,,,
22398649,78192280,1,1,2015-12-31 00:00:00,1,C,51,5,36,M,1,2,R,,,,,
22398650,78192281,1,1,2015-12-28 00:00:00,2,N,44,5,45,M,1,3,R,,,,,
22397682,78191349,1,1,2015-02-24 00:00:00,2,N,51,5,17,M,1,2,R,R,,,,
22397683,78191350,1,01,2015-02-27 00:00:00,2,C,23,5,53,F,1,2,R,,,,,
22398715,78192437,1,2015-0120002,2015-08-01 00:00:00,3,N,16,5,57,M,1,2,N,,,,,
22398716,78192437,2,2015-0120001,2015-08-01 00:00:00,3,N,48,5,57,F,1,2,N,,,,,
22398718,78192441,1,2015-0120901,2015-08-03 00:00:00,2,N,35,5,43,M,1,2,N,,,,,
22398719,78192445,1,2015-0124201,2015-08-04 00:00:00,2,N,35,5,21,M,1,2,N,,,,,
22398720,78192446,1,2015-0125401,2015-08-06 00:00:00,3,N,5,5,38,M,1,2,N,,,,,
22398721,78192447,1,2015-0125801,2015-08-06 00:00:00,2,N,35,5,45,F,1,2,N,,,,,
23877370,82819689,1,2015-0120401,2015-08-02 00:00:00,3,N,27,5,26,M,1,2,N,,,,26,0
22398722,78193338,1,2015-0128201,2015-08-11 00:00:00,2,N,16,5,28,F,1,2,N,,,,,
22398723,78193339,1,2015-0129201,2015-08-13 00:00:00,1,N,35,5,48,M,1,2,N,,,,,
22398724,78193340,1,2015-0138301,2015-08-15 00:00:00,2,N,51,5,74,M,1,2,N,,,,,
