victim_id,offender_id,relationship_id,nibrs_victim_offender_id
52234353,54271681,9,16867471
52234353,54271680,25,16649283
52234352,54271681,25,16861580
52234352,54271680,9,16649284
52235389,54273354,14,16660716
52236497,54275080,21,16066235
52233374,54271599,3,16649320
52233376,54271602,16,16649319
52233377,54271602,16,16649318
52233378,54271603,1,16649317
52233380,54271605,24,16649316
52235375,54273343,21,16660718
52235444,54273421,21,16649277
52235454,54273430,3,16649276
52236490,54275073,9,16660706
52236495,54275079,3,16695280
52236495,54275078,25,16660705
52236496,54275079,25,16860828
52236496,54275078,3,16660704
52236502,54275086,25,16860829
52236502,54275085,3,16660703
52236503,54275086,3,16695281
52236503,54275085,25,16660702
52236504,54275087,3,16660701
52236505,54275088,21,16066234
52236508,54275092,25,16860830
52236508,54275091,16,16660699
52236509,54275092,16,16703321
52236509,54275091,25,16660698
52236515,54275100,24,16660697
52236517,54275102,21,16660696
52234292,54271623,25,16861577
52234292,54271622,3,16649309
52234293,54271623,3,16695407
52234293,54271622,25,16649308
52234325,54271654,16,16649295
52234326,54271655,21,16649294
52235473,54273444,17,16649273
52235478,54273448,17,16649271
52234301,54271629,24,16649306
52234303,54271632,16,16705449
52234303,54271631,25,16649305
52234304,54271632,25,16861578
52234304,54271631,16,16649304
52234309,54271639,16,16649303
52234310,54271640,3,16649302
52234312,54271642,3,16649301
52234322,54271651,1,16281323
52235486,54273454,21,16649267
52235523,54273491,17,16649266
52234331,54271662,1,16721409
52234331,54271661,1,16649293
52234331,54271663,1,17030771
52234336,54271666,20,16649289
52234339,54271669,9,16649288
52234345,54271676,3,16695408
52234345,54271675,25,16649286
52234346,54271676,25,16861579
52234346,54271675,3,16649285
52234354,54271682,3,16649282
52234373,54273241,16,16677669
52236506,54275089,9,16660700
52236511,54275094,3,16066233
52236516,54275101,3,16066232
52233382,54271607,3,16649315
52234368,54273236,21,16677670
52234390,54273255,7,16677667
52234397,54273262,3,15340765
52233384,54271609,17,16649314
52233390,54271616,20,16649313
52234289,54271620,1,16649312
52234290,54271620,1,16649311
52234291,54271621,17,16649310
52234295,54271625,1,16649307
52234402,54273268,18,16879687
52234402,54273267,3,16660732
52234406,54273272,21,16660731
52234413,54273278,1,16066238
52234413,54273279,1,16698818
52234414,54273278,1,16066237
52234414,54273279,1,16698819
52234428,54273292,7,15440825
52234441,54273304,15,16660730
52235378,54273346,1,15354514
52235379,54273347,16,16660717
52234313,54271643,3,16649300
52234314,54271643,19,16649299
52234317,54271646,1,16649298
52234318,54271647,21,16649297
52234445,54273310,3,16660729
52234448,54273313,26,16660728
52234455,54273320,25,16860823
52234455,54273319,3,16660727
52234456,54273320,3,16695278
52234456,54273319,25,16660726
52234457,54273322,25,16860824
52234457,54273321,16,16660725
52234458,54273322,16,16703320
52234458,54273321,25,16660724
52234459,54273324,25,16860825
52234459,54273323,9,16660723
52234460,54273324,9,16867421
52234460,54273323,25,16660722
52235362,54273333,3,16695279
52235362,54273332,25,16660721
52235363,54273333,25,16860826
52235363,54273332,3,16660720
52235364,54273334,21,16660719
52234328,54271657,3,16281322
52234332,54271664,21,16649292
52234333,54271664,22,16649291
52234334,54271665,24,16649290
52235393,54273358,1,16660715
52235403,54273367,1,16698820
