suspect_using_id,offense_id
4,52536656
3,52533131
3,52533132
4,52534333
4,52534561
1,52530279
3,52530279
1,52530280
3,52530280
3,52528542
3,52528543
3,52530292
1,52530292
3,52530293
1,52530293
4,52528546
4,52528547
4,52533151
4,52533152
4,52534364
4,52540410
4,52535154
1,52539604
3,52539604
1,52539605
3,52539605
4,52534565
4,52534569
4,52533140
4,52539621
4,52533146
2,52536661
4,52535363
3,52533172
1,52535371
4,52531093
4,52534616
1,52528554
4,52534559
4,52528530
4,52528531
4,52530276
4,52534560
4,52528532
4,52528533
4,52535344
4,52535345
4,52534594
1,52540414
3,52534348
3,52534349
4,52533178
4,52540429
4,52535370
4,52535180
1,52535374
4,52533184
3,52535181
4,52535375
4,52535182
4,52535183
3,52531094
3,52531095
4,52531096
4,52540430
4,52534617
1,52535376
3,52531057
1,52531057
4,52539630
4,52533149
4,52528534
4,52533133
3,52530277
3,52530278
3,52534562
4,52535318
4,52528538
4,52535319
4,52535320
4,52528539
4,52539610
4,52539611
4,52528540
4,52530296
4,52530297
4,52531075
4,52540417
4,52535322
1,52539603
4,52539606
4,52539607
4,52533134
4,52534564
3,52533135
3,52535323
4,52535324
4,52539608
4,52534336
4,52539609
4,52534337
2,52530281
2,52530282
4,52534567
4,52530285
4,52534338
4,52539613
4,52533162
4,52535162
3,52534605
1,52534605
3,52533175
3,52533176
1,52540427
3,52540428
3,52535372
3,52535373
4,52536674
4,52536675
4,52535326
3,52539612
3,52533136
4,52534570
4,52528545
4,52530290
4,52534571
4,52534572
1,52534573
4,52534339
4,52534340
4,52535329
3,52528548
3,52528549
4,52534574
4,52534341
4,52535330
4,52533185
1,52533186
4,52531097
4,52534334
4,52533139
4,52539614
4,52539615
4,52534343
3,52534575
3,52534576
4,52539616
4,52539617
4,52534344
4,52535331
4,52530298
4,52539618
4,52530299
4,52533141
4,52535332
4,52528551
4,52533142
4,52539619
3,52539620
4,52534577
4,52535333
4,52535334
4,52533143
4,52535335
2,52531055
4,52534335
3,52539601
3,52539602
1,52535317
3,52528535
3,52528536
1,52528537
3,52528537
4,52534563
4,52535321
4,52531053
4,52534352
4,52539622
4,52531054
4,52539623
4,52533144
4,52533145
4,52534353
4,52539624
4,52534578
4,52539625
4,52539626
4,52534354
4,52539627
4,52534355
4,52528552
3,52534579
4,52534356
4,52534580
4,52531056
4,52528553
4,52535336
4,52533147
4,52539628
4,52534357
4,52534358
4,52534581
4,52528555
4,52528556
4,52534582
4,52528557
4,52535337
4,52533148
4,52534583
4,52535338
4,52535339
4,52535340
4,52535343
4,52534586
4,52528564
4,52534587
4,52535346
4,52531066
4,52535353
4,52535354
4,52535355
1,52534566
1,52530283
1,52530284
4,52531058
4,52531059
1,52531060
3,52531060
4,52534359
4,52534360
4,52534361
4,52528558
4,52539629
4,52528559
4,52534362
4,52528560
1,52531061
4,52531062
4,52531063
4,52534584
4,52535341
4,52531064
4,52531065
1,52539631
4,52534585
4,52539632
4,52528561
4,52528562
4,52535342
4,52528563
4,52533150
4,52535325
4,52528541
1,52530286
1,52530287
3,52530288
3,52530289
1,52528544
4,52534588
4,52534363
4,52534589
4,52534590
4,52528565
4,52539633
4,52528566
4,52528567
4,52533153
4,52533154
4,52528568
4,52534365
3,52533155
4,52528569
4,52535347
4,52535348
4,52535349
4,52534591
4,52539634
1,52540406
4,52534366
4,52534592
4,52540407
4,52534593
4,52528570
4,52540408
4,52540409
4,52533156
4,52531067
4,52531068
4,52533157
4,52528571
3,52533158
4,52531069
3,52531070
1,52531070
3,52531071
1,52531071
4,52536640
4,52534367
4,52534368
4,52533159
4,52535350
4,52536641
4,52536642
4,52531072
4,52540411
2,52536643
4,52535351
3,52536644
1,52534568
1,52531098
3,52531098
1,52531099
3,52531099
3,52533137
4,52530291
3,52535327
3,52535328
4,52534369
4,52535352
3,52540412
4,52536645
4,52536646
4,52540413
4,52531073
4,52534370
4,52534371
4,52534595
4,52534596
4,52531074
4,52536647
4,52534597
4,52536648
4,52536649
4,52536650
4,52536651
4,52536652
1,52540415
1,52540416
3,52535356
3,52535153
4,52531076
4,52533160
4,52536653
4,52531078
4,52533163
4,52533164
4,52535155
4,52540421
4,52531079
4,52531080
4,52531081
4,52531082
4,52535156
4,52535157
4,52531083
4,52531084
4,52536657
4,52535357
4,52535158
4,52535358
4,52535359
4,52540422
4,52540423
4,52535159
4,52535160
4,52531085
4,52531086
4,52534598
4,52534599
4,52536658
4,52536659
4,52540424
4,52535161
4,52533165
4,52534600
4,52534601
4,52531087
4,52536660
3,52530294
3,52530295
4,52528550
4,52533138
4,52540418
4,52540419
4,52533161
1,52540420
4,52534342
4,52534345
4,52536654
4,52531077
4,52536655
1,52533166
3,52533166
1,52533167
3,52533167
4,52540425
4,52534602
4,52533168
4,52531088
4,52536662
4,52534603
4,52535360
4,52535361
4,52535163
4,52535164
4,52535165
4,52535362
3,52536663
3,52536664
1,52534346
3,52534346
1,52530300
3,52530300
3,52536665
1,52533169
4,52533170
4,52536666
4,52540426
4,52533171
4,52535166
4,52535364
4,52535365
4,52536667
4,52536668
4,52536669
4,52536670
4,52535167
4,52535168
4,52533173
4,52535169
4,52535170
4,52534606
4,52534607
4,52536671
4,52534608
4,52534609
4,52536672
4,52536673
1,52534347
3,52534350
4,52534351
4,52534604
4,52535171
4,52534610
4,52533174
4,52535172
3,52533177
4,52535173
4,52535174
4,52535175
4,52535366
4,52531089
4,52535176
4,52535177
3,52534611
3,52534612
3,52533179
3,52533180
3,52533181
3,52531090
3,52531091
2,52535178
3,52535178
4,52533182
3,52533183
3,52535367
3,52535368
3,52535369
4,52534613
4,52534614
4,52534615
4,52531092
3,52535179
1,52534618
4,52535184
3,52535185
3,52540475
1,52536690
4,52533197
4,52538263
4,52538264
4,52538268
4,52533188
4,52534619
4,52534620
1,52535211
4,52535405
4,52538283
4,52535219
4,52537477
4,52535220
4,52538284
4,52538285
4,52541783
4,52537478
4,52535406
4,52540461
4,52535419
4,52535420
4,52540462
1,52540470
4,52538286
1,52535409
2,52541784
4,52535222
4,52535223
4,52538287
4,52538288
3,52540472
4,52540473
4,52533987
4,52535410
4,52535224
4,52535411
4,52535225
4,52535412
1,52535413
3,52535226
3,52537479
3,52538289
3,52538290
4,52540474
4,52537480
4,52541785
4,52538291
4,52537481
4,52540476
3,52540471
3,52535407
3,52535408
4,52535221
4,52533988
4,52533989
4,52538292
4,52540478
4,52538293
4,52536183
1,52535227
4,52538294
4,52541787
4,52533990
4,52538295
4,52533991
4,52536184
4,52537482
4,52537483
3,52537484
2,52540479
4,52540477
3,52541786
4,52536182
4,52535378
4,52540431
4,52533187
4,52533189
4,52535377
4,52535186
4,52535187
3,52534621
4,52533190
4,52534622
4,52535188
4,52535189
4,52540432
4,52531100
4,52536676
4,52540433
4,52534623
4,52536677
1,52540434
4,52535379
4,52535190
4,52540435
4,52531101
4,52536678
4,52535380
4,52535381
4,52535191
4,52535192
4,52535193
4,52535194
4,52531102
3,52536679
4,52534624
4,52534625
1,52540436
4,52533191
1,52536680
4,52534626
1,52531103
4,52540437
4,52535195
4,52533192
4,52536681
1,52534627
4,52536682
4,52533193
4,52535382
4,52533194
4,52531107
4,52536689
4,52534630
4,52535389
4,52535390
3,52540438
4,52536683
1,52535383
1,52535196
4,52535384
4,52536684
4,52535385
4,52535197
4,52531104
4,52536685
4,52531105
4,52531106
4,52535386
4,52536686
3,52540439
4,52540440
4,52540441
4,52534628
4,52535387
4,52535388
1,52536687
4,52536688
4,52534629
4,52531108
4,52536691
4,52535198
4,52533195
4,52536692
4,52533196
4,52535199
4,52538260
4,52535391
4,52540442
4,52538261
3,52538262
4,52540443
4,52533198
4,52535392
4,52540444
4,52540445
4,52533199
4,52536693
4,52535393
4,52533200
4,52540446
4,52535200
1,52540447
4,52535394
4,52535201
4,52538265
4,52536694
4,52540448
4,52538266
4,52533201
4,52535202
4,52533202
4,52533203
4,52538267
4,52534631
4,52535395
4,52533204
1,52540449
3,52540450
3,52540451
4,52533205
4,52540452
4,52540453
1,52535203
4,52534633
4,52534634
4,52533208
4,52536697
4,52540455
4,52535397
4,52533209
4,52534635
4,52535207
4,52540456
4,52537462
3,52535208
4,52538270
4,52535209
4,52535210
4,52537463
4,52533210
4,52533211
4,52535414
4,52537464
4,52536695
3,52540454
4,52535396
4,52538269
4,52535204
4,52535205
4,52533206
3,52535206
4,52534632
4,52536696
4,52533207
4,52535415
4,52535416
4,52538271
1,52540457
4,52537465
4,52535417
4,52535212
4,52535213
4,52537466
4,52535398
1,52535399
4,52538272
2,52535400
4,52538273
4,52535214
4,52540458
4,52540459
4,52535401
1,52540460
4,52535418
4,52535402
4,52533982
4,52538274
4,52540463
4,52540464
4,52537467
4,52535421
4,52533983
4,52535403
4,52535422
4,52533984
4,52540465
4,52538275
4,52535215
4,52540466
4,52538276
4,52535423
4,52535216
4,52537468
4,52535424
4,52535217
4,52535404
4,52538277
4,52537469
4,52535425
4,52535426
4,52533985
4,52541780
4,52537470
4,52537471
4,52537472
4,52533986
4,52538278
4,52537473
4,52538279
4,52538280
4,52537474
4,52540467
4,52540468
4,52541781
4,52535218
4,52540469
4,52537475
4,52537476
4,52538281
4,52538282
4,52541782
1,52549389
4,52541675
4,52541676
4,52543225
4,52549406
4,52547260
4,52540344
4,52542512
4,52540322
3,52540332
4,52547249
4,52543262
1,52547253
4,52542453
4,52537580
4,52541171
4,52548099
4,52542883
3,52541172
4,52550297
3,52541173
3,52541175
4,52543340
3,52548107
4,52541181
4,52540288
4,52542651
4,52537588
4,52542461
4,52542462
4,52539173
4,52542661
4,52539174
4,52549417
4,52540316
4,52538380
3,52542870
4,52542871
4,52542874
4,52550280
3,52543328
4,52550281
4,52549649
4,52548094
4,52548858
4,52542881
4,52543335
4,52548862
4,52549661
4,52548863
4,52543318
4,52541657
4,52539498
4,52542637
4,52542639
4,52537559
1,52540530
4,52537519
4,52535271
4,52538338
4,52535272
4,52542596
4,52535279
4,52537526
3,52538346
4,52541304
1,52538348
4,52542412
4,52541627
4,52537532
3,52534044
4,52537537
4,52542613
4,52540503
4,52540509
1,52542581
4,52537504
4,52538314
4,52537510
4,52540519
3,52540521
3,52535263
3,52540523
3,52537515
4,52538328
4,52538364
4,52542428
3,52539476
4,52539482
1,52549367
4,52539485
4,52549372
1,52539488
1,52541647
3,52549374
4,52538374
4,52539126
4,52542439
4,52541652
4,52542628
4,52540518
4,52537509
4,52540480
4,52533993
3,52541789
4,52540490
4,52537487
2,52541581
4,52538301
4,52541584
3,52540496
4,52537492
4,52534003
1,52537496
4,52550227
4,52540345
3,52548038
4,52540349
4,52550234
4,52550241
3,52540356
3,52550242
3,52542062
4,52550266
1,52540384
4,52549628
4,52549631
4,52542861
4,52550271
4,52542869
4,52550272
4,52549641
4,52540387
4,52543324
4,52540388
4,52549642
4,52548084
4,52540389
4,52548085
4,52540390
4,52542865
4,52543502
3,52543503
2,52549640
4,52542867
4,52550270
3,52548083
4,52543323
4,52542868
4,52542872
4,52550273
4,52542873
4,52543504
4,52549643
3,52540391
4,52548086
4,52550274
4,52550275
4,52550276
4,52540392
4,52548087
3,52550277
4,52540393
4,52549644
4,52548088
3,52550278
3,52543325
4,52550279
1,52543326
4,52549645
3,52548089
1,52548090
4,52543505
4,52543506
4,52549646
4,52540394
4,52542875
4,52543327
3,52549647
4,52542876
4,52548091
4,52543507
4,52550282
4,52549648
3,52540395
4,52540396
4,52543508
4,52549650
4,52543329
3,52540397
4,52548853
1,52542524
3,52543292
4,52542528
4,52543480
4,52540368
3,52542850
4,52549613
3,52540380
3,52549618
3,52548069
4,52549625
4,52540382
4,52542882
3,52550289
4,52550290
3,52548098
3,52549662
3,52550291
4,52550292
4,52543337
4,52542884
4,52550293
4,52543338
3,52548100
4,52550294
4,52550295
3,52548101
4,52548102
4,52542885
4,52550296
3,52549663
4,52541174
4,52542886
1,52543339
4,52541176
3,52542887
4,52550298
4,52549664
4,52549665
4,52541177
4,52548103
3,52548864
4,52550299
4,52541178
3,52541179
3,52542888
3,52550300
4,52541180
4,52548104
3,52542889
1,52549666
4,52550301
4,52548865
4,52548105
4,52548866
4,52548867
4,52543341
4,52548106
4,52549667
4,52550302
4,52543342
4,52548854
4,52549651
4,52540398
4,52548855
4,52540399
4,52548092
4,52542877
4,52549652
4,52542878
4,52542879
4,52548856
4,52548093
4,52543330
4,52540400
4,52549653
3,52548095
1,52543331
3,52550283
4,52548857
4,52549654
3,52549655
4,52540401
4,52550284
4,52550285
4,52543332
3,52543333
4,52543334
4,52548859
3,52550286
3,52548096
4,52548097
4,52549656
4,52540402
4,52540403
4,52549657
4,52542880
4,52549658
4,52549659
4,52548860
3,52540404
4,52548861
4,52550287
4,52540405
4,52549660
4,52543336
4,52550288
3,52541170
4,52538296
4,52533992
1,52537485
4,52533994
4,52540481
3,52540482
1,52541788
4,52541790
4,52541791
1,52540483
3,52536185
3,52540484
4,52538297
4,52533995
4,52536186
3,52541792
3,52540485
4,52538298
4,52535228
4,52535229
4,52540486
4,52536187
4,52533996
4,52541793
4,52540487
3,52535230
1,52533997
4,52538299
4,52541582
4,52535231
4,52541794
4,52535232
4,52541795
3,52534004
4,52535244
4,52534005
4,52540502
4,52534006
4,52541805
4,52537497
4,52537498
4,52541590
4,52535245
4,52540504
4,52538310
4,52540505
3,52541806
4,52538311
4,52541591
4,52538312
4,52540506
4,52534007
4,52541592
4,52537499
4,52541807
4,52541808
4,52540507
4,52535246
4,52540508
4,52538313
3,52535247
4,52541809
4,52535248
4,52537500
4,52535249
3,52541810
4,52535250
4,52535251
4,52541811
4,52542580
4,52535252
3,52534008
