victim_id,offender_id,relationship_id,nibrs_victim_offender_id
32512332,33891865,1,9603346
32512333,33891866,3,9603345
32512337,33891870,21,9603344
32512344,33891877,18,8855564
32512345,33891878,1,8988078
32512352,33891885,1,8988077
32512352,33891886,1,9998460
32512354,33891888,3,9311757
32512358,33891891,3,9603343
32512359,33891892,1,9603342
32512359,33891893,1,10008948
32512359,33891895,1,10280599
32512359,33891894,1,10213309
32512363,33891899,9,9311756
32512364,33891900,3,8988076
32512370,33891906,1,8988075
32512374,33891910,1,8988074
32512382,33891918,15,9603341
32512390,33891926,26,9601958
32512393,33891929,21,9601957
32512293,33891825,21,8988083
32512294,33891826,5,9603350
32512303,33891835,1,8988082
32512305,33891837,3,9603349
32512306,33891838,18,8988081
32512311,33891843,3,8988080
32512398,33891934,5,8985153
32512405,33891941,6,8985152
32512406,33891941,20,8985151
32512407,33891942,3,8985150
32512409,33891944,3,8985149
32512416,33891951,15,9601956
32512419,33891954,9,9601955
32512421,33891956,1,8985148
32512424,33891959,1,8985147
32515016,33893621,1,9608498
32512321,33891854,3,9603348
32512325,33891858,18,8988079
32512330,33891863,17,9603347
32513168,33891973,3,9601954
32513172,33891977,18,9601953
32514098,33893434,15,8972131
32514100,33893436,19,8972130
32513175,33891980,6,9601952
32513176,33891981,6,9601951
32513177,33891982,3,9601950
32513180,33891986,16,8985146
32513183,33891990,20,9601949
32513190,33891997,3,8985145
32513201,33892008,3,9306125
32513209,33892016,1,9600841
32513218,33892025,1,8852434
32513219,33892026,21,8985144
32513220,33892027,21,8985143
32513225,33892032,6,8985142
32513229,33892036,3,9306124
32513235,33892042,26,9598111
32513237,33892044,15,9598110
32513242,33892049,17,8983635
32513249,33892056,1,8983634
32513265,33892072,1,8983633
32513270,33892077,21,8983632
32513271,33892078,18,8983631
32513284,33892094,1,9598109
32513285,33892095,15,8983630
32513286,33892096,21,9598108
32513288,33892098,18,9598107
32513289,33892099,3,8983629
32513291,33892101,1,9598106
32513303,33892113,6,9598105
32513304,33892114,1,8849199
32513304,33892115,1,10021482
32513305,33892116,3,8983628
32513313,33893374,20,9313083
32513314,33893375,12,9226526
32513316,33893377,3,8973652
32513325,33893386,15,9613624
32513328,33893389,17,9613623
32513330,33893391,6,9613622
32513332,33893393,16,8973651
32512272,33890555,6,8967763
32512274,33891804,3,8967637
32512278,33891808,3,9225813
32512259,33890542,16,9615116
32512262,33890545,16,8970718
32512262,33890546,3,10040273
32512263,33890545,3,8970717
32512263,33890546,16,10079243
32512264,33890547,3,8970716
